#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,65.00,733.08,940.39,-207.31
1,34,0.50,65.00,732.17,940.01,-207.84
2,39,0.50,65.00,730.46,939.70,-209.24
3,44,0.50,65.00,731.05,939.46,-208.41
4,48,0.50,65.00,730.54,939.26,-208.72
5,53,0.50,65.00,730.14,939.10,-208.97
6,58,0.50,65.00,729.81,938.98,-209.17
7,63,0.50,65.00,729.55,938.88,-209.32
8,68,0.50,65.00,729.35,938.80,-209.45
9,74,0.50,65.00,729.18,938.73,-209.55
10,78,0.50,65.00,729.05,938.68,-209.64
11,83,0.50,65.00,728.94,938.64,-209.70
12,90,0.50,65.00,729.83,938.61,-208.78
13,95,0.50,65.00,729.57,938.58,-209.01
14,99,0.50,65.00,730.33,938.56,-208.23
15,104,0.50,65.00,728.99,938.54,-209.55
16,109,0.50,65.00,728.90,938.53,-209.63
17,115,0.50,65.00,728.82,938.52,-209.70
18,120,0.50,65.00,728.76,938.51,-209.75
19,124,0.50,65.00,728.71,938.50,-209.79
20,129,0.50,65.00,729.65,938.50,-208.85
21,134,0.50,65.00,733.33,936.54,-203.21
22,139,0.50,65.00,733.34,936.93,-203.59
23,144,0.50,65.00,732.38,937.24,-204.86
24,150,0.50,65.00,730.63,937.49,-206.86
25,155,0.50,65.00,731.18,937.68,-206.50
26,161,0.50,65.00,730.65,937.84,-207.19
27,166,0.50,65.00,730.22,937.97,-207.75
28,171,0.50,65.00,730.86,938.07,-207.21
29,176,0.50,65.00,731.37,938.15,-206.79
30,180,0.50,65.00,731.77,938.22,-206.44
31,185,0.50,65.00,732.10,938.27,-206.17
32,190,0.50,65.00,732.36,938.31,-205.95
33,195,0.50,65.00,732.57,938.34,-205.78
34,201,0.50,65.00,732.73,935.44,-202.71
35,206,0.50,65.00,732.87,936.05,-203.18
36,210,0.50,65.00,732.97,936.53,-203.56
37,217,0.50,65.00,731.10,934.97,-203.86
38,222,0.50,65.00,730.59,936.65,-206.06
39,227,0.50,65.00,731.15,935.06,-203.91
40,232,0.50,65.00,731.60,936.72,-205.12
41,237,0.50,65.00,730.01,937.07,-207.07
42,242,0.50,65.00,730.68,938.33,-207.64
43,247,0.50,65.00,731.23,938.36,-207.13
44,252,0.50,65.00,731.66,938.38,-206.72
45,257,0.50,65.00,731.03,939.38,-208.35
46,262,0.50,65.00,731.51,940.17,-208.67
47,267,0.50,65.00,731.88,939.83,-207.95
48,271,0.50,65.00,732.19,939.56,-207.38
49,278,0.50,65.00,732.43,939.35,-206.92
50,283,0.50,65.00,731.65,939.17,-207.53
51,289,0.50,65.00,732.00,939.03,-207.04
52,294,0.50,65.00,731.30,938.92,-207.62
53,299,0.50,65.00,727.81,938.83,-211.02
54,304,0.50,65.00,727.95,938.76,-210.81
55,309,0.50,65.00,729.04,938.70,-209.66
56,313,0.50,65.00,727.96,938.66,-210.70
57,318,0.50,65.00,729.05,938.62,-209.57
58,323,0.50,65.00,729.92,938.59,-208.67
59,329,0.50,65.00,730.61,938.57,-207.96
60,334,0.50,65.00,733.12,938.55,-205.43
61,338,0.50,65.00,733.18,938.54,-205.36
62,345,0.50,65.00,733.22,938.52,-205.30
63,350,0.50,65.00,733.26,938.51,-205.26
64,355,0.50,65.00,732.31,938.51,-206.20
65,360,0.50,65.00,732.53,938.50,-205.97
66,365,0.50,65.00,732.70,938.50,-205.79
67,371,0.50,65.00,732.84,938.49,-205.65
68,375,0.50,65.00,732.95,938.49,-205.54
69,380,0.50,65.00,733.04,938.49,-205.44
70,385,0.50,65.00,733.11,938.48,-205.37
71,390,0.50,65.00,733.17,938.48,-205.31
72,395,0.50,65.00,730.29,938.48,-208.20
73,400,0.50,65.00,729.93,938.48,-208.55
74,406,0.50,65.00,729.65,938.48,-208.83
75,411,0.50,65.00,728.45,935.55,-207.10
76,417,0.50,65.00,729.44,936.13,-206.70
77,422,0.50,65.00,733.16,935.63,-202.47
78,427,0.50,65.00,731.25,936.20,-204.94
79,432,0.50,65.00,731.68,936.65,-204.97
80,436,0.50,65.00,732.03,937.02,-204.99
81,441,0.50,65.00,732.30,937.31,-205.01
82,446,0.50,65.00,732.52,937.54,-205.02
83,451,0.50,65.00,732.70,937.73,-205.03
84,457,0.50,65.00,732.84,937.88,-205.04
85,462,0.50,65.00,732.95,938.00,-205.05
86,466,0.50,65.00,732.06,938.09,-206.03
87,473,0.50,65.00,732.33,939.15,-206.82
88,478,0.50,65.00,732.54,939.01,-206.47
89,482,0.50,65.00,732.71,938.91,-206.19
90,487,0.50,65.00,732.85,938.82,-205.97
91,492,0.50,65.00,732.96,938.75,-205.79
92,498,0.50,65.00,733.05,936.74,-203.70
93,503,0.50,65.00,733.12,937.09,-203.97
94,508,0.50,65.00,733.17,937.37,-204.19
95,513,0.50,65.00,733.22,937.59,-204.37
96,517,0.50,65.00,733.25,937.77,-204.51
97,522,0.50,65.00,729.38,937.91,-208.53
98,527,0.50,65.00,730.18,938.02,-207.84
99,534,0.50,65.00,730.82,939.09,-208.26
100,538,0.50,65.00,731.34,938.97,-207.63
101,544,0.50,65.00,731.75,938.87,-207.12
102,549,0.50,65.00,732.08,938.79,-206.71
103,554,0.50,65.00,730.39,938.73,-208.34
104,559,0.50,65.00,730.99,938.68,-207.68
105,564,0.50,65.00,727.57,935.71,-208.14
106,568,0.50,65.00,729.71,936.26,-206.55
107,573,0.50,65.00,730.45,936.70,-206.26
108,578,0.50,65.00,730.06,937.06,-207.00
109,584,0.50,65.00,730.73,937.34,-206.61
110,589,0.50,65.00,731.26,937.57,-206.31
111,595,0.50,65.00,731.69,937.75,-206.06
112,600,0.50,65.00,732.03,937.90,-205.86
113,605,0.50,65.00,732.30,938.01,-205.71
114,610,0.50,65.00,732.52,938.10,-205.58
115,615,0.50,65.00,732.70,938.18,-205.48
116,620,0.50,65.00,732.84,938.24,-205.40
117,626,0.50,65.00,732.95,938.29,-205.34
118,630,0.50,65.00,733.04,938.32,-205.28
119,635,0.50,65.00,733.11,939.33,-206.22
120,640,0.50,65.00,733.17,939.16,-205.99
121,645,0.50,65.00,733.21,939.02,-205.81
122,650,0.50,65.00,735.20,940.87,-205.66
123,655,0.50,65.00,735.82,941.37,-205.55
124,662,0.50,65.00,735.34,940.79,-205.45
125,666,0.50,65.00,735.92,940.33,-204.40
126,672,0.50,65.00,735.42,940.93,-205.51
127,677,0.50,65.00,735.02,941.42,-206.40
128,682,0.50,65.00,734.69,941.81,-207.11
129,687,0.50,65.00,734.43,941.14,-206.71
130,691,0.50,65.00,734.23,941.58,-207.36
131,696,0.50,65.00,734.06,942.92,-208.85
132,701,0.50,65.00,733.93,942.03,-208.10
133,706,0.50,65.00,733.82,941.32,-207.50
134,712,0.50,65.00,733.74,941.73,-207.99
135,717,0.50,65.00,733.67,941.08,-207.41
136,723,0.50,65.00,733.62,941.53,-207.92
137,728,0.50,65.00,733.57,940.92,-207.35
138,733,0.50,65.00,733.54,940.43,-206.90
139,738,0.50,65.00,732.53,941.02,-208.48
140,743,0.50,65.00,731.73,941.49,-209.76
141,747,0.50,65.00,730.11,940.88,-210.77
142,752,0.50,65.00,730.77,941.38,-210.61
143,758,0.50,65.00,730.32,941.78,-211.46
144,763,0.50,65.00,730.93,941.12,-210.18
145,768,0.50,65.00,731.43,940.59,-209.16
146,772,0.50,65.00,731.82,940.17,-208.34
147,777,0.50,65.00,732.14,939.83,-207.69
148,784,0.50,65.00,732.39,939.56,-207.17
149,789,0.50,65.00,732.59,939.34,-206.75
150,794,0.50,65.00,731.78,939.17,-207.39
151,800,0.50,65.00,732.10,939.03,-206.93
152,804,0.50,65.00,732.36,938.92,-206.56
153,809,0.50,65.00,732.57,938.83,-206.26
154,814,0.50,65.00,732.73,938.76,-206.03
155,819,0.50,65.00,732.87,938.70,-205.84
