#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,80.00,1585.56,1769.14,-183.58
1,33,0.50,80.00,1587.98,1770.00,-182.02
2,38,0.50,80.00,1586.98,1769.71,-182.72
3,43,0.50,80.00,1586.19,1769.48,-183.29
4,48,0.50,80.00,1585.55,1769.29,-183.74
5,53,0.50,80.00,1585.04,1769.15,-184.10
6,58,0.50,80.00,1585.61,1770.98,-185.37
7,63,0.50,80.00,1585.09,1770.50,-185.40
8,68,0.50,80.00,1584.68,1771.08,-186.41
9,73,0.50,80.00,1583.37,1770.58,-187.21
10,77,0.50,80.00,1583.29,1770.17,-186.88
11,85,0.50,80.00,1583.24,1769.85,-186.61
12,90,0.50,80.00,1584.17,1768.61,-184.45
13,95,0.50,80.00,1584.91,1768.60,-183.69
14,100,0.50,80.00,1584.53,1768.59,-184.06
15,104,0.50,80.00,1584.23,1768.59,-184.36
16,109,0.50,80.00,1583.98,1768.58,-184.60
17,114,0.50,80.00,1584.76,1768.57,-183.81
18,119,0.50,80.00,1585.39,1768.57,-183.18
19,124,0.50,80.00,1585.89,1768.57,-182.68
20,130,0.50,80.00,1590.20,1768.56,-178.37
21,134,0.50,80.00,1589.74,1768.56,-178.83
22,139,0.50,80.00,1589.37,1768.56,-179.19
23,146,0.50,80.00,1585.16,1768.56,-183.40
24,151,0.50,80.00,1585.71,1768.56,-182.85
25,156,0.50,80.00,1586.15,1768.56,-182.41
26,161,0.50,80.00,1586.50,1768.56,-182.06
27,166,0.50,80.00,1586.77,1767.58,-180.81
28,171,0.50,80.00,1587.00,1769.73,-182.73
29,176,0.50,80.00,1591.08,1769.49,-178.41
30,181,0.50,80.00,1590.44,1769.31,-178.86
31,186,0.50,80.00,1593.84,1769.16,-175.32
32,191,0.50,80.00,1592.65,1770.01,-177.36
33,195,0.50,80.00,1591.70,1770.70,-179.00
34,200,0.50,80.00,1590.94,1771.25,-180.31
35,207,0.50,80.00,1590.33,1771.68,-181.36
36,213,0.50,80.00,1589.84,1771.06,-181.22
37,218,0.50,80.00,1589.45,1771.53,-182.08
38,223,0.50,80.00,1589.14,1771.91,-182.78
39,227,0.50,80.00,1588.89,1771.24,-182.35
40,232,0.50,80.00,1588.69,1770.71,-182.02
41,237,0.50,80.00,1588.53,1771.25,-182.72
42,242,0.50,80.00,1587.43,1771.69,-184.26
43,247,0.50,80.00,1586.54,1771.06,-184.52
44,252,0.50,80.00,1586.81,1771.54,-184.73
45,257,0.50,80.00,1586.05,1771.92,-185.87
46,262,0.50,80.00,1582.51,1772.22,-189.71
47,269,0.50,80.00,1583.59,1772.46,-188.88
48,274,0.50,80.00,1583.47,1772.66,-189.19
49,279,0.50,80.00,1584.36,1772.81,-188.46
50,284,0.50,80.00,1587.02,1772.94,-185.92
51,289,0.50,80.00,1586.21,1773.04,-186.82
52,293,0.50,80.00,1586.55,1773.12,-186.57
53,299,0.50,80.00,1586.82,1773.18,-186.36
54,304,0.50,80.00,1587.03,1772.26,-185.22
55,309,0.50,80.00,1586.23,1771.52,-185.29
56,314,0.50,80.00,1585.58,1770.92,-185.34
57,319,0.50,80.00,1585.07,1770.45,-185.38
58,323,0.50,80.00,1584.66,1770.07,-185.41
59,330,0.50,80.00,1585.30,1769.77,-184.46
60,335,0.50,80.00,1582.89,1768.55,-185.66
61,341,0.50,80.00,1582.91,1768.55,-185.64
62,346,0.50,80.00,1582.93,1767.57,-184.64
63,350,0.50,80.00,1583.92,1767.77,-183.85
64,355,0.50,80.00,1583.74,1767.93,-184.19
65,360,0.50,80.00,1584.57,1768.05,-183.48
66,365,0.50,80.00,1585.24,1768.15,-182.92
67,370,0.50,80.00,1585.77,1767.26,-181.49
68,375,0.50,80.00,1586.19,1767.52,-181.33
69,379,0.50,80.00,1586.53,1767.72,-181.19
70,385,0.50,80.00,1586.80,1766.91,-180.11
71,392,0.50,80.00,1587.02,1767.24,-180.22
72,397,0.50,80.00,1587.19,1767.50,-180.31
73,402,0.50,80.00,1587.33,1766.74,-179.40
74,407,0.50,80.00,1587.45,1766.12,-178.68
75,411,0.50,80.00,1587.53,1766.61,-179.08
76,416,0.50,80.00,1585.65,1767.00,-181.35
77,421,0.50,80.00,1586.10,1768.29,-182.19
78,427,0.50,80.00,1586.46,1769.32,-182.86
79,432,0.50,80.00,1586.74,1770.14,-183.40
80,437,0.50,80.00,1586.97,1770.80,-183.83
81,441,0.50,80.00,1586.18,1771.33,-185.15
82,446,0.50,80.00,1585.55,1771.75,-186.20
83,453,0.50,80.00,1586.02,1772.09,-186.07
84,458,0.50,80.00,1586.39,1772.36,-185.97
85,463,0.50,80.00,1586.69,1772.57,-185.88
86,469,0.50,80.00,1586.93,1771.77,-184.84
87,474,0.50,80.00,1586.15,1770.15,-184.00
88,479,0.50,80.00,1586.49,1770.81,-184.31
89,483,0.50,80.00,1586.77,1770.36,-183.58
90,488,0.50,80.00,1586.02,1770.97,-184.95
91,493,0.50,80.00,1586.39,1771.47,-185.07
92,498,0.50,80.00,1586.69,1771.86,-185.17
93,503,0.50,80.00,1586.93,1773.15,-186.22
94,508,0.50,80.00,1587.12,1773.21,-186.08
95,516,0.50,80.00,1587.28,1773.26,-185.98
96,520,0.50,80.00,1586.42,1773.29,-186.87
97,525,0.50,80.00,1586.72,1773.32,-186.60
98,530,0.50,80.00,1586.95,1773.34,-186.39
99,535,0.50,80.00,1586.16,1773.36,-187.20
100,540,0.50,80.00,1586.51,1773.38,-186.87
101,545,0.50,80.00,1585.81,1771.44,-185.63
102,549,0.50,80.00,1583.30,1769.88,-186.59
103,555,0.50,80.00,1584.21,1768.64,-184.43
104,560,0.50,80.00,1584.95,1767.65,-182.70
105,565,0.50,80.00,1584.56,1766.85,-182.29
106,572,0.50,80.00,1585.23,1766.22,-180.99
107,577,0.50,80.00,1585.76,1765.71,-179.95
108,582,0.50,80.00,1585.21,1765.30,-180.09
109,586,0.50,80.00,1585.75,1764.97,-179.23
110,591,0.50,80.00,1585.20,1764.71,-179.52
111,597,0.50,80.00,1584.76,1764.51,-179.75
112,602,0.50,80.00,1587.34,1764.34,-177.00
113,607,0.50,80.00,1586.47,1764.21,-177.73
114,612,0.50,80.00,1585.78,1764.10,-178.32
115,616,0.50,80.00,1590.11,1764.01,-173.91
116,621,0.50,80.00,1588.69,1763.95,-175.26
117,626,0.50,80.00,1588.53,1763.89,-175.36
118,633,0.50,80.00,1588.40,1763.85,-175.45
119,639,0.50,80.00,1586.35,1763.81,-177.47
120,644,0.50,80.00,1586.66,1764.76,-178.11
121,648,0.50,80.00,1585.93,1764.54,-178.62
122,653,0.50,80.00,1585.34,1764.37,-179.03
123,658,0.50,80.00,1584.88,1764.23,-179.35
124,663,0.50,80.00,1587.43,1765.09,-177.66
