#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,70.00,1037.06,1233.04,-195.98
1,33,0.50,70.00,1035.90,1232.72,-196.82
2,38,0.50,70.00,1035.95,1236.37,-200.43
3,43,0.50,70.00,1035.98,1235.39,-199.40
4,48,0.50,70.00,1036.01,1234.60,-198.58
5,53,0.50,70.00,1036.04,1233.97,-197.93
6,58,0.50,70.00,1036.06,1233.46,-197.41
7,63,0.50,70.00,1036.07,1233.06,-196.99
8,67,0.50,70.00,1036.08,1232.74,-196.65
9,72,0.50,70.00,1036.09,1234.43,-198.34
10,78,0.50,70.00,1035.13,1233.83,-198.71
11,85,0.50,70.00,1035.33,1233.36,-198.03
12,90,0.50,70.00,1035.49,1232.97,-197.49
13,94,0.50,70.00,1035.62,1232.67,-197.05
14,99,0.50,70.00,1035.72,1236.33,-200.61
15,104,0.50,70.00,1034.83,1233.40,-198.57
16,109,0.50,70.00,1034.11,1233.01,-198.90
17,114,0.50,70.00,1033.54,1232.70,-199.16
18,119,0.50,70.00,1034.06,1232.45,-198.39
19,125,0.50,70.00,1033.50,1233.22,-199.73
20,129,0.50,70.00,1034.02,1233.84,-199.82
21,134,0.50,70.00,1034.45,1233.36,-198.92
22,139,0.50,70.00,1034.78,1232.98,-198.20
23,146,0.50,70.00,1034.08,1233.65,-199.57
24,151,0.50,70.00,1034.49,1234.19,-199.70
25,156,0.50,70.00,1034.82,1233.64,-198.82
26,160,0.50,70.00,1036.06,1233.20,-197.14
27,166,0.50,70.00,1036.07,1232.85,-196.78
28,171,0.50,70.00,1036.08,1232.57,-196.48
29,176,0.50,70.00,1037.07,1232.34,-195.27
30,181,0.50,70.00,1036.88,1232.16,-195.28
31,185,0.50,70.00,1036.73,1233.97,-197.24
32,190,0.50,70.00,1035.64,1233.47,-197.83
33,195,0.50,70.00,1036.71,1233.06,-196.35
34,200,0.50,70.00,1036.60,1232.74,-196.14
35,208,0.50,70.00,1034.55,1232.48,-197.93
36,213,0.50,70.00,1034.87,1232.27,-197.41
37,218,0.50,70.00,1036.10,1232.11,-196.01
38,222,0.50,70.00,1036.10,1231.98,-195.87
39,227,0.50,70.00,1036.11,1231.87,-195.76
40,232,0.50,70.00,1036.11,1231.78,-195.67
41,237,0.50,70.00,1037.09,1231.72,-194.62
42,242,0.50,70.00,1036.90,1231.66,-194.76
43,247,0.50,70.00,1036.75,1231.62,-194.87
44,252,0.50,70.00,1037.60,1231.58,-193.98
45,257,0.50,70.00,1037.31,1231.56,-194.25
46,262,0.50,70.00,1037.07,1232.51,-195.44
47,269,0.50,70.00,1036.88,1232.30,-195.41
48,274,0.50,70.00,1036.73,1232.13,-195.39
49,278,0.50,70.00,1036.61,1231.99,-195.38
50,283,0.50,70.00,1036.52,1231.88,-195.36
51,288,0.50,70.00,1036.44,1231.79,-195.35
52,294,0.50,70.00,1036.38,1231.72,-195.35
53,299,0.50,70.00,1036.33,1231.67,-195.34
54,304,0.50,70.00,1035.31,1231.62,-196.31
55,309,0.50,70.00,1035.48,1231.59,-196.11
56,313,0.50,70.00,1035.61,1231.56,-195.95
57,318,0.50,70.00,1037.67,1231.54,-193.87
58,323,0.50,70.00,1037.36,1231.52,-194.16
59,330,0.50,70.00,1039.07,1231.50,-192.44
60,336,0.50,70.00,1038.48,1231.49,-193.01
61,340,0.50,70.00,1038.01,1231.48,-193.47
62,345,0.50,70.00,1037.64,1231.48,-193.84
63,350,0.50,70.00,1036.36,1231.47,-195.11
64,355,0.50,70.00,1036.31,1231.46,-195.15
65,360,0.50,70.00,1036.28,1231.46,-195.18
66,365,0.50,70.00,1036.25,1231.46,-195.21
67,370,0.50,70.00,1035.25,1231.46,-196.21
68,374,0.50,70.00,1034.45,1231.45,-197.00
69,380,0.50,70.00,1034.79,1231.45,-196.67
70,385,0.50,70.00,1035.06,1231.45,-196.40
71,392,0.50,70.00,1035.27,1231.45,-196.18
72,397,0.50,70.00,1035.44,1231.45,-196.01
73,402,0.50,70.00,1034.60,1231.45,-196.84
74,407,0.50,70.00,1033.93,1231.45,-197.51
75,411,0.50,70.00,1034.37,1231.45,-197.07
76,416,0.50,70.00,1034.73,1231.45,-196.72
