time,64.68,65.66,66.64,67.62,68.6,69.58,70.56,71.54,72.52,73.5,74.48,75.46,76.44,77.42,78.4,79.38,80.36,81.34,82.32,83.3,84.28,85.26,86.24,87.22,88.2,89.18,90.16,91.14,92.12,93.1,94.08,95.06,96.04,97.02,98,98.98,99.96,100.94,101.92,102.9,103.88,104.86,105.84,106.82,107.8,108.78,109.76,110.74,111.72,112.7,113.68,114.66,115.64,116.62
29.9,-38.96707,-35.849705,-34.291022,-24.938925,-26.497608,-21.821559,-24.938925,-23.380242,-20.262877,-20.262877,-14.028145,-14.028145,-10.91078,-14.028145,-12.469463,-9.352097,-12.469463,-9.352097,-10.91078,-6.234731,-4.676048,-1.558683,1.558683,-4.676048,1.558683,6.234731,7.793414,6.234731,4.676048,6.234731,7.793414,6.234731,9.352097,14.028145,14.028145,14.028145,9.352097,10.91078,17.145511,14.028145,14.028145,10.91078,15.586828,17.145511,17.145511,17.145511,14.028145,14.028145,10.91078,14.028145,17.145511,17.145511,17.145511,15.586828
29.950001,-45.201802,-49.87785,-42.084436,-40.525753,-34.291022,-28.056291,-32.732339,-32.732339,-32.732339,-23.380242,-24.938925,-20.262877,-21.821559,-17.145511,-15.586828,-17.145511,-17.145511,-14.028145,-17.145511,-14.028145,-9.352097,-9.352097,-10.91078,-9.352097,-7.793414,-9.352097,-9.352097,-7.793414,-7.793414,-6.234731,-7.793414,-4.676048,0,1.558683,1.558683,3.117366,4.676048,3.117366,6.234731,4.676048,3.117366,4.676048,1.558683,1.558683,1.558683,12.469463,9.352097,7.793414,17.145511,9.352097,9.352097,9.352097,10.91078,12.469463
30,-48.319167,-43.643119,-40.525753,-43.643119,-40.525753,-38.96707,-43.643119,-35.849705,-32.732339,-31.173656,-34.291022,-35.849705,-38.96707,-29.614974,-26.497608,-24.938925,-28.056291,-31.173656,-28.056291,-24.938925,-24.938925,-28.056291,-20.262877,-21.821559,-20.262877,-18.704194,-21.821559,-17.145511,-15.586828,-15.586828,-15.586828,-14.028145,-9.352097,-9.352097,-10.91078,-9.352097,-14.028145,-9.352097,-6.234731,-10.91078,-9.352097,-9.352097,1.558683,-14.028145,-6.234731,-12.469463,-10.91078,-6.234731,-6.234731,1.558683,-3.117366,-4.676048,1.558683,1.558683
30.049999,-54.553899,-56.112581,-48.319167,-48.319167,-46.760485,-43.643119,-40.525753,-43.643119,-40.525753,-35.849705,-43.643119,-43.643119,-40.525753,-38.96707,-32.732339,-28.056291,-24.938925,-28.056291,-24.938925,-23.380242,-24.938925,-24.938925,-32.732339,-34.291022,-28.056291,-29.614974,-26.497608,-24.938925,-24.938925,-24.938925,-28.056291,-28.056291,-20.262877,-17.145511,-21.821559,-24.938925,-26.497608,-23.380242,-17.145511,-15.586828,-20.262877,-20.262877,-17.145511,-17.145511,-20.262877,-17.145511,-10.91078,-9.352097,-10.91078,-12.469463,-10.91078,-12.469463,-14.028145,-14.028145
30.1,-59.229947,-48.319167,-54.553899,-49.87785,-48.319167,-51.436533,-52.995216,-51.436533,-59.229947,-43.643119,-49.87785,-46.760485,-43.643119,-45.201802,-56.112581,-54.553899,-45.201802,-37.408388,-38.96707,-38.96707,-40.525753,-40.525753,-40.525753,-38.96707,-40.525753,-35.849705,-34.291022,-31.173656,-29.614974,-29.614974,-28.056291,-23.380242,-24.938925,-28.056291,-29.614974,-32.732339,-24.938925,-28.056291,-24.938925,-21.821559,-21.821559,-26.497608,-29.614974,-21.821559,-28.056291,-21.821559,-21.821559,-18.704194,-17.145511,-14.028145,-21.821559,-21.821559,-15.586828,-17.145511
30.15,-59.229947,-62.347313,-65.464678,-63.905996,-60.78863,-59.229947,-56.112581,-56.112581,-48.319167,-51.436533,-51.436533,-59.229947,-48.319167,-40.525753,-38.96707,-43.643119,-49.87785,-54.553899,-49.87785,-46.760485,-34.291022,-34.291022,-40.525753,-35.849705,-42.084436,-48.319167,-35.849705,-35.849705,-32.732339,-34.291022,-43.643119,-43.643119,-40.525753,-40.525753,-40.525753,-35.849705,-32.732339,-31.173656,-28.056291,-28.056291,-28.056291,-29.614974,-31.173656,-28.056291,-26.497608,-21.821559,-24.938925,-31.173656,-28.056291,-26.497608,-24.938925,-17.145511,-17.145511,-26.497608
30.200001,-62.347313,-67.023361,-68.582044,-63.905996,-56.112581,-49.87785,-51.436533,-49.87785,-54.553899,-56.112581,-54.553899,-49.87785,-46.760485,-51.436533,-51.436533,-56.112581,-52.995216,-51.436533,-52.995216,-62.347313,-52.995216,-56.112581,-56.112581,-54.553899,-51.436533,-48.319167,-51.436533,-46.760485,-46.760485,-48.319167,-45.201802,-43.643119,-40.525753,-38.96707,-35.849705,-37.408388,-38.96707,-40.525753,-35.849705,-35.849705,-37.408388,-38.96707,-37.408388,-32.732339,-28.056291,-29.614974,-31.173656,-32.732339,-34.291022,-35.849705,-32.732339,-24.938925,-31.173656,-32.732339
30.25,-67.023361,-60.78863,-59.229947,-62.347313,-57.671264,-59.229947,-59.229947,-52.995216,-54.553899,-62.347313,-60.78863,-56.112581,-57.671264,-59.229947,-54.553899,-52.995216,-54.553899,-52.995216,-54.553899,-51.436533,-51.436533,-56.112581,-57.671264,-56.112581,-54.553899,-48.319167,-46.760485,-48.319167,-51.436533,-51.436533,-51.436533,-52.995216,-48.319167,-38.96707,-35.849705,-42.084436,-45.201802,-37.408388,-51.436533,-51.436533,-49.87785,-45.201802,-42.084436,-38.96707,-38.96707,-42.084436,-32.732339,-32.732339,-35.849705,-34.291022,-34.291022,-32.732339,-32.732339,-35.849705
30.299999,-63.905996,-54.553899,-62.347313,-63.905996,-57.671264,-60.78863,-65.464678,-65.464678,-63.905996,-59.229947,-65.464678,-62.347313,-63.905996,-59.229947,-49.87785,-54.553899,-63.905996,-71.69941,-59.229947,-51.436533,-48.319167,-57.671264,-60.78863,-48.319167,-46.760485,-45.201802,-48.319167,-52.995216,-52.995216,-51.436533,-52.995216,-56.112581,-56.112581,-52.995216,-56.112581,-51.436533,-51.436533,-48.319167,-46.760485,-48.319167,-48.319167,-40.525753,-42.084436,-42.084436,-42.084436,-40.525753,-42.084436,-42.084436,-43.643119,-42.084436,-40.525753,-38.96707,-34.291022,-32.732339
30.35,-57.671264,-59.229947,-59.229947,-56.112581,-49.87785,-52.995216,-56.112581,-56.112581,-56.112581,-51.436533,-45.201802,-48.319167,-59.229947,-51.436533,-54.553899,-62.347313,-59.229947,-52.995216,-56.112581,-60.78863,-51.436533,-56.112581,-52.995216,-56.112581,-52.995216,-48.319167,-49.87785,-62.347313,-60.78863,-56.112581,-52.995216,-52.995216,-48.319167,-60.78863,-60.78863,-52.995216,-48.319167,-48.319167,-45.201802,-46.760485,-42.084436,-43.643119,-46.760485,-48.319167,-40.525753,-48.319167,-49.87785,-43.643119,-48.319167,-48.319167,-48.319167,-46.760485,-43.643119,-42.084436
30.4,-57.671264,-59.229947,-60.78863,-49.87785,-59.229947,-67.023361,-63.905996,-56.112581,-54.553899,-48.319167,-43.643119,-54.553899,-51.436533,-48.319167,-52.995216,-57.671264,-59.229947,-56.112581,-52.995216,-48.319167,-48.319167,-63.905996,-56.112581,-57.671264,-56.112581,-57.671264,-56.112581,-57.671264,-59.229947,-62.347313,-60.78863,-54.553899,-46.760485,-43.643119,-46.760485,-48.319167,-48.319167,-49.87785,-52.995216,-51.436533,-45.201802,-45.201802,-45.201802,-48.319167,-49.87785,-48.319167,-48.319167,-43.643119,-45.201802,-45.201802,-46.760485,-43.643119,-46.760485,-46.760485
30.450001,-49.87785,-46.760485,-40.525753,-43.643119,-40.525753,-54.553899,-51.436533,-56.112581,-60.78863,-63.905996,-63.905996,-54.553899,-59.229947,-56.112581,-48.319167,-48.319167,-51.436533,-51.436533,-57.671264,-45.201802,-46.760485,-52.995216,-48.319167,-48.319167,-52.995216,-56.112581,-51.436533,-48.319167,-51.436533,-51.436533,-56.112581,-57.671264,-57.671264,-49.87785,-45.201802,-45.201802,-48.319167,-48.319167,-40.525753,-40.525753,-51.436533,-46.760485,-43.643119,-51.436533,-46.760485,-49.87785,-51.436533,-43.643119,-43.643119,-56.112581,-57.671264,-52.995216,-45.201802,-40.525753
30.5,-43.643119,-40.525753,-37.408388,-43.643119,-38.96707,-43.643119,-46.760485,-43.643119,-46.760485,-43.643119,-46.760485,-46.760485,-48.319167,-45.201802,-45.201802,-43.643119,-43.643119,-40.525753,-43.643119,-48.319167,-51.436533,-51.436533,-52.995216,-56.112581,-56.112581,-52.995216,-52.995216,-52.995216,-54.553899,-54.553899,-52.995216,-51.436533,-51.436533,-49.87785,-51.436533,-51.436533,-46.760485,-43.643119,-45.201802,-45.201802,-48.319167,-48.319167,-45.201802,-43.643119,-40.525753,-40.525753,-45.201802,-43.643119,-43.643119,-49.87785,-52.995216,-54.553899,-48.319167,-43.643119
30.549999,-32.732339,-31.173656,-31.173656,-32.732339,-32.732339,-31.173656,-32.732339,-34.291022,-37.408388,-37.408388,-35.849705,-34.291022,-34.291022,-38.96707,-42.084436,-40.525753,-40.525753,-40.525753,-40.525753,-38.96707,-42.084436,-42.084436,-35.849705,-38.96707,-37.408388,-42.084436,-42.084436,-42.084436,-43.643119,-42.084436,-38.96707,-35.849705,-40.525753,-42.084436,-35.849705,-42.084436,-46.760485,-45.201802,-43.643119,-43.643119,-48.319167,-48.319167,-48.319167,-48.319167,-46.760485,-42.084436,-43.643119,-43.643119,-43.643119,-40.525753,-48.319167,-51.436533,-56.112581,-51.436533
30.6,-18.704194,-21.821559,-28.056291,-23.380242,-24.938925,-24.938925,-26.497608,-28.056291,-35.849705,-35.849705,-31.173656,-35.849705,-32.732339,-35.849705,-37.408388,-31.173656,-32.732339,-38.96707,-43.643119,-40.525753,-32.732339,-28.056291,-29.614974,-35.849705,-37.408388,-35.849705,-32.732339,-32.732339,-31.173656,-35.849705,-38.96707,-38.96707,-38.96707,-40.525753,-34.291022,-46.760485,-43.643119,-35.849705,-34.291022,-32.732339,-32.732339,-38.96707,-40.525753,-42.084436,-40.525753,-43.643119,-42.084436,-35.849705,-35.849705,-37.408388,-40.525753,-45.201802,-48.319167,-48.319167
30.65,-14.028145,-17.145511,-18.704194,-15.586828,-21.821559,-17.145511,-18.704194,-21.821559,-23.380242,-18.704194,-24.938925,-24.938925,-31.173656,-28.056291,-23.380242,-21.821559,-18.704194,-26.497608,-28.056291,-29.614974,-35.849705,-31.173656,-31.173656,-34.291022,-35.849705,-35.849705,-40.525753,-40.525753,-29.614974,-32.732339,-35.849705,-34.291022,-32.732339,-31.173656,-34.291022,-37.408388,-38.96707,-35.849705,-31.173656,-34.291022,-40.525753,-40.525753,-40.525753,-35.849705,-34.291022,-32.732339,-32.732339,-28.056291,-28.056291,-32.732339,-32.732339,-35.849705,-40.525753,-37.408388
30.700001,-6.234731,-9.352097,-9.352097,-9.352097,-7.793414,-7.793414,-12.469463,-14.028145,-17.145511,-15.586828,-21.821559,-24.938925,-21.821559,-21.821559,-21.821559,-23.380242,-17.145511,-17.145511,-21.821559,-18.704194,-24.938925,-21.821559,-24.938925,-23.380242,-21.821559,-21.821559,-23.380242,-26.497608,-26.497608,-21.821559,-28.056291,-23.380242,-26.497608,-29.614974,-24.938925,-28.056291,-29.614974,-34.291022,-32.732339,-32.732339,-32.732339,-32.732339,-24.938925,-21.821559,-23.380242,-32.732339,-40.525753,-28.056291,-24.938925,-24.938925,-35.849705,-31.173656,-29.614974,-29.614974
30.75,9.352097,7.793414,7.793414,-1.558683,0,-9.352097,-6.234731,-6.234731,-6.234731,-9.352097,-7.793414,-9.352097,-9.352097,-12.469463,-9.352097,-17.145511,-17.145511,-15.586828,1.558683,-14.028145,-14.028145,-14.028145,-15.586828,-21.821559,-12.469463,-14.028145,-14.028145,-14.028145,-18.704194,-20.262877,-21.821559,-21.821559,-26.497608,-23.380242,-20.262877,-26.497608,-17.145511,-14.028145,-18.704194,-26.497608,-26.497608,-24.938925,-31.173656,-28.056291,-26.497608,-28.056291,-24.938925,-17.145511,-20.262877,-23.380242,-21.821559,-26.497608,-24.938925,-29.614974
30.799999,18.704194,17.145511,12.469463,9.352097,6.234731,7.793414,6.234731,7.793414,24.938925,9.352097,4.676048,3.117366,4.676048,1.558683,-4.676048,-6.234731,-4.676048,-6.234731,-6.234731,-7.793414,-6.234731,-9.352097,-10.91078,-14.028145,-12.469463,-14.028145,-14.028145,-17.145511,-15.586828,-10.91078,-14.028145,-20.262877,-20.262877,-17.145511,-14.028145,-14.028145,-14.028145,-20.262877,-20.262877,-21.821559,-28.056291,-17.145511,-17.145511,-15.586828,-21.821559,-24.938925,-24.938925,-24.938925,-24.938925,-18.704194,-17.145511,-18.704194,-24.938925,-23.380242
30.85,21.821559,14.028145,17.145511,17.145511,18.704194,15.586828,20.262877,20.262877,14.028145,14.028145,7.793414,7.793414,6.234731,9.352097,9.352097,7.793414,4.676048,6.234731,17.145511,7.793414,1.558683,1.558683,6.234731,6.234731,-1.558683,-1.558683,-6.234731,-9.352097,-6.234731,-9.352097,-9.352097,-4.676048,-6.234731,-4.676048,-14.028145,-14.028145,-15.586828,-17.145511,-17.145511,-21.821559,-17.145511,-10.91078,-17.145511,-17.145511,-14.028145,-14.028145,-14.028145,-17.145511,-12.469463,-10.91078,-9.352097,-14.028145,-14.028145,-17.145511
30.9,32.732339,35.849705,28.056291,28.056291,28.056291,21.821559,21.821559,23.380242,24.938925,21.821559,18.704194,18.704194,12.469463,14.028145,14.028145,17.145511,17.145511,14.028145,6.234731,12.469463,9.352097,12.469463,10.91078,9.352097,6.234731,14.028145,12.469463,6.234731,6.234731,3.117366,6.234731,15.586828,6.234731,-1.558683,-1.558683,1.558683,-3.117366,-3.117366,-9.352097,-9.352097,-9.352097,-6.234731,-7.793414,-9.352097,-9.352097,-9.352097,-9.352097,-6.234731,-4.676048,-6.234731,-7.793414,-10.91078,-12.469463,-12.469463
30.950001,38.96707,43.643119,32.732339,31.173656,28.056291,31.173656,34.291022,31.173656,26.497608,21.821559,24.938925,23.380242,18.704194,23.380242,21.821559,24.938925,21.821559,15.586828,10.91078,14.028145,12.469463,10.91078,14.028145,12.469463,14.028145,14.028145,10.91078,9.352097,9.352097,17.145511,10.91078,12.469463,10.91078,9.352097,12.469463,14.028145,9.352097,1.558683,-4.676048,1.558683,6.234731,4.676048,3.117366,-6.234731,-1.558683,-10.91078,-6.234731,3.117366,1.558683,3.117366,0,-6.234731,-6.234731,-7.793414
31,51.436533,43.643119,43.643119,43.643119,42.084436,43.643119,35.849705,35.849705,35.849705,32.732339,29.614974,29.614974,32.732339,32.732339,21.821559,29.614974,29.614974,23.380242,20.262877,20.262877,21.821559,24.938925,23.380242,21.821559,21.821559,26.497608,29.614974,17.145511,17.145511,15.586828,17.145511,17.145511,14.028145,14.028145,10.91078,15.586828,15.586828,6.234731,6.234731,6.234731,9.352097,10.91078,6.234731,14.028145,15.586828,9.352097,9.352097,12.469463,9.352097,9.352097,14.028145,9.352097,6.234731,1.558683
31.049999,57.671264,52.995216,46.760485,43.643119,35.849705,42.084436,43.643119,45.201802,40.525753,45.201802,42.084436,32.732339,37.408388,37.408388,31.173656,28.056291,34.291022,28.056291,21.821559,23.380242,24.938925,28.056291,24.938925,23.380242,15.586828,14.028145,21.821559,21.821559,20.262877,21.821559,17.145511,14.028145,15.586828,17.145511,17.145511,21.821559,23.380242,24.938925,21.821559,14.028145,17.145511,21.821559,17.145511,12.469463,9.352097,9.352097,14.028145,18.704194,7.793414,14.028145,14.028145,9.352097,10.91078,9.352097
31.1,62.347313,62.347313,63.905996,63.905996,56.112581,49.87785,49.87785,49.87785,54.553899,52.995216,49.87785,45.201802,40.525753,42.084436,40.525753,38.96707,40.525753,37.408388,34.291022,32.732339,32.732339,31.173656,28.056291,32.732339,28.056291,28.056291,24.938925,26.497608,28.056291,24.938925,24.938925,24.938925,24.938925,24.938925,23.380242,21.821559,20.262877,17.145511,21.821559,21.821559,20.262877,18.704194,17.145511,15.586828,17.145511,21.821559,17.145511,17.145511,20.262877,20.262877,20.262877,18.704194,18.704194,17.145511
31.15,70.140727,52.995216,52.995216,51.436533,52.995216,57.671264,56.112581,51.436533,54.553899,46.760485,48.319167,49.87785,43.643119,46.760485,43.643119,40.525753,38.96707,35.849705,40.525753,42.084436,43.643119,34.291022,35.849705,35.849705,38.96707,40.525753,31.173656,32.732339,26.497608,21.821559,28.056291,32.732339,31.173656,24.938925,24.938925,28.056291,24.938925,21.821559,21.821559,21.821559,17.145511,21.821559,23.380242,24.938925,24.938925,24.938925,24.938925,24.938925,23.380242,20.262877,21.821559,21.821559,21.821559,23.380242
31.200001,63.905996,60.78863,51.436533,56.112581,57.671264,59.229947,54.553899,48.319167,52.995216,54.553899,46.760485,48.319167,56.112581,48.319167,48.319167,49.87785,49.87785,48.319167,43.643119,48.319167,38.96707,34.291022,38.96707,43.643119,42.084436,43.643119,48.319167,42.084436,31.173656,32.732339,35.849705,32.732339,28.056291,29.614974,28.056291,29.614974,28.056291,24.938925,28.056291,26.497608,26.497608,28.056291,21.821559,24.938925,24.938925,21.821559,24.938925,26.497608,24.938925,21.821559,21.821559,18.704194,21.821559,21.821559
31.25,67.023361,71.69941,57.671264,59.229947,52.995216,57.671264,59.229947,57.671264,51.436533,51.436533,51.436533,48.319167,48.319167,42.084436,42.084436,40.525753,43.643119,46.760485,43.643119,43.643119,48.319167,42.084436,32.732339,31.173656,34.291022,40.525753,48.319167,40.525753,34.291022,35.849705,35.849705,32.732339,35.849705,35.849705,35.849705,35.849705,35.849705,35.849705,32.732339,29.614974,32.732339,35.849705,35.849705,35.849705,32.732339,31.173656,32.732339,26.497608,32.732339,26.497608,24.938925,24.938925,24.938925,23.380242
31.299999,62.347313,56.112581,71.69941,48.319167,59.229947,62.347313,59.229947,57.671264,56.112581,62.347313,59.229947,57.671264,56.112581,40.525753,42.084436,48.319167,43.643119,48.319167,51.436533,43.643119,40.525753,40.525753,48.319167,43.643119,49.87785,46.760485,43.643119,42.084436,40.525753,40.525753,40.525753,40.525753,37.408388,42.084436,40.525753,35.849705,35.849705,38.96707,32.732339,31.173656,31.173656,37.408388,35.849705,32.732339,31.173656,37.408388,35.849705,31.173656,24.938925,29.614974,29.614974,32.732339,35.849705,32.732339
31.35,48.319167,52.995216,54.553899,56.112581,60.78863,57.671264,60.78863,59.229947,57.671264,52.995216,45.201802,48.319167,48.319167,46.760485,46.760485,56.112581,57.671264,51.436533,43.643119,46.760485,42.084436,46.760485,52.995216,48.319167,43.643119,46.760485,48.319167,45.201802,46.760485,48.319167,40.525753,35.849705,37.408388,40.525753,43.643119,43.643119,38.96707,34.291022,34.291022,35.849705,40.525753,42.084436,40.525753,42.084436,45.201802,43.643119,40.525753,40.525753,31.173656,34.291022,40.525753,38.96707,40.525753,40.525753
31.4,56.112581,51.436533,52.995216,49.87785,40.525753,42.084436,45.201802,48.319167,56.112581,48.319167,45.201802,46.760485,48.319167,51.436533,42.084436,48.319167,40.525753,43.643119,51.436533,48.319167,43.643119,40.525753,40.525753,48.319167,48.319167,49.87785,45.201802,48.319167,48.319167,48.319167,52.995216,38.96707,42.084436,46.760485,43.643119,43.643119,35.849705,42.084436,40.525753,43.643119,37.408388,32.732339,34.291022,38.96707,40.525753,42.084436,46.760485,40.525753,43.643119,35.849705,35.849705,42.084436,43.643119,42.084436
31.450001,48.319167,43.643119,42.084436,56.112581,56.112581,52.995216,49.87785,52.995216,54.553899,54.553899,54.553899,52.995216,48.319167,45.201802,48.319167,54.553899,49.87785,48.319167,54.553899,57.671264,54.553899,52.995216,42.084436,48.319167,42.084436,43.643119,46.760485,49.87785,51.436533,51.436533,45.201802,40.525753,42.084436,45.201802,38.96707,42.084436,51.436533,48.319167,46.760485,40.525753,45.201802,49.87785,48.319167,49.87785,51.436533,51.436533,40.525753,43.643119,48.319167,43.643119,43.643119,43.643119,45.201802,49.87785
31.5,35.849705,40.525753,40.525753,48.319167,45.201802,40.525753,42.084436,40.525753,40.525753,40.525753,40.525753,43.643119,42.084436,43.643119,49.87785,49.87785,48.319167,46.760485,46.760485,46.760485,46.760485,48.319167,49.87785,51.436533,51.436533,40.525753,42.084436,46.760485,51.436533,48.319167,48.319167,45.201802,45.201802,49.87785,51.436533,48.319167,43.643119,43.643119,51.436533,42.084436,43.643119,40.525753,35.849705,35.849705,35.849705,40.525753,46.760485,46.760485,48.319167,49.87785,43.643119,42.084436,42.084436,35.849705
31.549999,24.938925,32.732339,24.938925,32.732339,35.849705,40.525753,40.525753,32.732339,40.525753,38.96707,40.525753,43.643119,43.643119,45.201802,46.760485,45.201802,48.319167,49.87785,43.643119,40.525753,42.084436,42.084436,48.319167,49.87785,48.319167,48.319167,45.201802,45.201802,48.319167,51.436533,52.995216,52.995216,51.436533,45.201802,42.084436,42.084436,48.319167,51.436533,51.436533,49.87785,40.525753,40.525753,45.201802,43.643119,45.201802,42.084436,43.643119,48.319167,54.553899,49.87785,49.87785,48.319167,48.319167,43.643119
31.6,18.704194,21.821559,21.821559,20.262877,23.380242,28.056291,31.173656,28.056291,28.056291,32.732339,34.291022,42.084436,40.525753,37.408388,35.849705,32.732339,34.291022,38.96707,45.201802,40.525753,42.084436,37.408388,43.643119,43.643119,46.760485,43.643119,35.849705,34.291022,38.96707,45.201802,40.525753,43.643119,43.643119,42.084436,43.643119,46.760485,45.201802,43.643119,49.87785,51.436533,49.87785,43.643119,40.525753,40.525753,43.643119,40.525753,37.408388,37.408388,43.643119,40.525753,38.96707,45.201802,43.643119,45.201802
31.65,17.145511,20.262877,18.704194,20.262877,24.938925,24.938925,21.821559,31.173656,31.173656,28.056291,24.938925,24.938925,28.056291,32.732339,32.732339,32.732339,34.291022,31.173656,35.849705,38.96707,35.849705,37.408388,42.084436,35.849705,32.732339,32.732339,31.173656,32.732339,40.525753,45.201802,43.643119,40.525753,37.408388,35.849705,38.96707,40.525753,34.291022,43.643119,43.643119,43.643119,48.319167,42.084436,38.96707,38.96707,40.525753,42.084436,40.525753,43.643119,43.643119,42.084436,35.849705,38.96707,40.525753,45.201802
31.700001,6.234731,1.558683,3.117366,12.469463,14.028145,14.028145,14.028145,17.145511,21.821559,23.380242,21.821559,18.704194,21.821559,28.056291,21.821559,32.732339,26.497608,28.056291,26.497608,28.056291,28.056291,28.056291,34.291022,35.849705,34.291022,34.291022,34.291022,35.849705,32.732339,34.291022,34.291022,34.291022,35.849705,35.849705,35.849705,37.408388,40.525753,38.96707,38.96707,43.643119,48.319167,38.96707,35.849705,37.408388,34.291022,34.291022,35.849705,38.96707,38.96707,38.96707,35.849705,35.849705,35.849705,38.96707
31.75,-6.234731,-6.234731,-6.234731,-1.558683,4.676048,6.234731,6.234731,4.676048,10.91078,14.028145,17.145511,17.145511,15.586828,21.821559,21.821559,20.262877,20.262877,23.380242,23.380242,23.380242,21.821559,28.056291,24.938925,24.938925,31.173656,28.056291,26.497608,24.938925,28.056291,28.056291,26.497608,28.056291,32.732339,32.732339,29.614974,32.732339,35.849705,34.291022,28.056291,34.291022,34.291022,26.497608,32.732339,32.732339,32.732339,32.732339,29.614974,29.614974,28.056291,32.732339,28.056291,28.056291,31.173656,31.173656
31.799999,-18.704194,-14.028145,-17.145511,-14.028145,-14.028145,-10.91078,-17.145511,-6.234731,-3.117366,4.676048,6.234731,6.234731,6.234731,7.793414,14.028145,9.352097,9.352097,7.793414,10.91078,14.028145,12.469463,14.028145,14.028145,17.145511,17.145511,18.704194,20.262877,18.704194,21.821559,20.262877,21.821559,23.380242,23.380242,28.056291,21.821559,28.056291,28.056291,31.173656,26.497608,28.056291,28.056291,24.938925,24.938925,23.380242,29.614974,28.056291,28.056291,28.056291,28.056291,28.056291,28.056291,24.938925,28.056291,28.056291
31.85,-17.145511,-23.380242,-21.821559,-21.821559,-14.028145,-14.028145,-14.028145,-17.145511,-17.145511,-12.469463,-12.469463,-4.676048,-1.558683,-1.558683,-4.676048,-6.234731,-1.558683,-7.793414,4.676048,7.793414,9.352097,10.91078,9.352097,9.352097,10.91078,14.028145,12.469463,12.469463,10.91078,14.028145,17.145511,17.145511,17.145511,21.821559,18.704194,18.704194,18.704194,21.821559,21.821559,23.380242,24.938925,23.380242,20.262877,20.262877,21.821559,21.821559,20.262877,20.262877,21.821559,24.938925,24.938925,24.938925,26.497608,24.938925
31.9,-35.849705,-32.732339,-24.938925,-32.732339,-28.056291,-26.497608,-26.497608,-21.821559,-14.028145,-14.028145,-10.91078,-9.352097,-10.91078,-17.145511,-14.028145,-9.352097,-7.793414,-9.352097,-17.145511,-10.91078,-9.352097,-4.676048,0,-3.117366,1.558683,7.793414,9.352097,12.469463,9.352097,9.352097,12.469463,7.793414,7.793414,9.352097,10.91078,9.352097,14.028145,14.028145,18.704194,17.145511,18.704194,17.145511,12.469463,10.91078,15.586828,15.586828,15.586828,20.262877,20.262877,18.704194,14.028145,17.145511,17.145511,17.145511
31.950001,-45.201802,-45.201802,-43.643119,-42.084436,-37.408388,-31.173656,-28.056291,-28.056291,-28.056291,-24.938925,-23.380242,-21.821559,-21.821559,-24.938925,-17.145511,-14.028145,-17.145511,-20.262877,-14.028145,-14.028145,-15.586828,-9.352097,-6.234731,-6.234731,-7.793414,-6.234731,-7.793414,-9.352097,-9.352097,-6.234731,-6.234731,-4.676048,-6.234731,-3.117366,1.558683,4.676048,1.558683,6.234731,0,6.234731,7.793414,10.91078,6.234731,1.558683,1.558683,6.234731,6.234731,6.234731,9.352097,9.352097,10.91078,6.234731,7.793414,7.793414
32,-46.760485,-38.96707,-46.760485,-52.995216,-42.084436,-43.643119,-40.525753,-35.849705,-34.291022,-37.408388,-38.96707,-35.849705,-29.614974,-21.821559,-26.497608,-29.614974,-31.173656,-26.497608,-28.056291,-21.821559,-17.145511,-23.380242,-23.380242,-15.586828,-15.586828,-21.821559,-21.821559,-15.586828,-14.028145,-14.028145,-17.145511,-12.469463,-9.352097,-9.352097,-15.586828,-12.469463,-9.352097,-14.028145,-9.352097,-1.558683,-6.234731,-21.821559,-14.028145,-14.028145,-10.91078,-1.558683,0,-7.793414,-6.234731,-6.234731,-1.558683,-1.558683,-4.676048,-3.117366
32.049999,-57.671264,-54.553899,-51.436533,-48.319167,-52.995216,-48.319167,-46.760485,-45.201802,-42.084436,-32.732339,-40.525753,-40.525753,-43.643119,-38.96707,-32.732339,-32.732339,-34.291022,-28.056291,-24.938925,-32.732339,-34.291022,-26.497608,-24.938925,-24.938925,-28.056291,-26.497608,-28.056291,-24.938925,-24.938925,-24.938925,-24.938925,-23.380242,-21.821559,-23.380242,-24.938925,-23.380242,-18.704194,-14.028145,-14.028145,-20.262877,-14.028145,-14.028145,-14.028145,-14.028145,-17.145511,-10.91078,-10.91078,-18.704194,-10.91078,-9.352097,-10.91078,-9.352097,-9.352097,-12.469463
32.099998,-62.347313,-59.229947,-51.436533,-51.436533,-48.319167,-49.87785,-49.87785,-56.112581,-52.995216,-43.643119,-43.643119,-48.319167,-51.436533,-45.201802,-43.643119,-42.084436,-35.849705,-35.849705,-37.408388,-35.849705,-38.96707,-40.525753,-40.525753,-37.408388,-32.732339,-32.732339,-32.732339,-31.173656,-35.849705,-32.732339,-31.173656,-24.938925,-28.056291,-32.732339,-35.849705,-31.173656,-24.938925,-24.938925,-28.056291,-24.938925,-24.938925,-28.056291,-31.173656,-29.614974,-28.056291,-21.821559,-18.704194,-18.704194,-15.586828,-14.028145,-17.145511,-20.262877,-17.145511,-18.704194
