time,54.2,55.7,57.2,58.7,60.2,61.7,63.2,64.7,66.2,67.7,69.2,70.7,72.2,73.7,75.2,76.7,78.2,79.7,81.2,82.7,84.2,85.7,87.2,88.7,90.2,91.7,93.2,94.7,96.2,97.7,99.2,100.7,102.2
2.1,101.9963,93.5123,89.7767,75.3757,71.905,55.2047,59.2641,57.5478,56.8811,37.1335,31.0581,25.9027,21.6964,25.5615,19.5716,18.1836,19.7882,20.9663,3.7057,-8.1788,-12.3937,-17.0854,-9.7558,4.6262,-17.2463,-22.5624,-6.0975,-38.9017,-29.2724,-43.4811,-45.2027,-42.6887,-26.6997
2.15,128.7394,127.6274,139.5886,121.2857,122.2438,110.6845,115.9369,109.1824,99.1974,102.4747,96.5747,103.3043,68.9241,70.8782,69.3191,76.6508,73.4372,55.8055,59.3071,66.5372,56.1469,17.5478,36.935,49.9922,19.735,22.3496,22.9936,28.4083,29.5686,19.7521,42.6984,25.6572,8.8261
2.2,170.0827,165.3649,161.9818,159.1246,154.4626,147.5405,153.5837,150.5474,141.1267,126.2102,146.5831,134.772,118.8531,120.6697,108.6288,110.2559,102.835,103.8008,113.0009,109.0711,94.8178,94.4178,94.3699,77.0042,91.5555,93.7555,89.3194,74.7241,74.0063,93.8381,87.144,43.6473,116.4307
2.25,192.1209,178.5314,186.938,184.8037,178.0284,179.3244,185.6409,170.3433,171.433,178.1502,171.614,168.7492,159.5744,136.1378,142.0664,155.0276,131.5724,129.6144,151.7308,127.8894,125.525,133.3446,132.047,104.9889,134.5871,117.5503,129.199,126.1482,110.6248,137.3931,142.2374,92.5095,116.1549
2.3,187.1169,184.4274,181.1982,178.1118,187.1021,190.335,194.7206,187.134,175.9356,184.3989,174.0164,168.7739,177.2677,175.7881,159.8649,172.5158,163.7102,179.8799,152.594,163.232,169.9241,152.0445,158.904,162.9754,144.5534,165.3369,166.4644,152.4581,153.4819,127.6544,146.0869,174.5894,165.1544
2.35,156.8689,170.0094,167.2066,175.3384,168.6205,171.1358,157.4577,178.7429,176.967,173.5873,160.4023,185.0353,183.8442,170.0778,172.3205,169.9026,176.1087,188.1535,180.994,189.126,183.2771,177.801,169.422,170.6258,157.7193,174.539,168.5684,176.9782,165.2373,177.682,190.7499,146.1441,181.4892
2.4,126.486,126.5463,133.8951,143.6113,143.7175,132.8302,146.1119,136.4447,141.0514,149.4403,157.5388,157.8908,162.5971,146.7949,136.2013,165.8087,160.8422,162.8277,160.3109,146.3131,178.1547,164.5869,141.4931,186.8931,166.4316,177.7563,157.7512,187.3088,155.6115,157.4671,162.8517,159.3866,178.5674
2.45,74.4705,82.6164,87.7278,89.1715,97.2547,109.6328,106.8458,114.6343,127.9665,119.5635,125.9462,117.5073,117.5503,124.7804,143.1499,132.0846,118.3365,145.4256,145.0516,142.2298,125.4774,139.8497,139.07,144.6605,140.5466,149.5823,139.6643,150.8438,157.4991,168.6807,154.9557,155.3814,140.7295
2.5,14.3213,27.399,24.1958,25.4118,48.3901,43.3572,54.2263,52.4071,64.0333,74.7729,73.2613,72.6888,84.435,83.9465,71.7671,81.2659,84.6527,79.0128,110.3192,117.0084,104.4364,115.6812,106.5755,104.8169,106.5875,117.7154,113.6835,110.9968,127.6611,129.0724,124.3623,127.3038,158.0606
2.55,-41.0628,-24.2988,-29.2114,-14.8382,-11.7576,-19.0087,1.1806,-0.6926,5.3871,5.3349,20.8392,19.706,31.7997,33.559,41.809,41.034,56.3081,41.2594,59.7121,59.6076,68.6731,63.1115,57.5944,70.5016,63.2511,72.2232,65.2623,73.0999,53.2364,69.8891,93.9176,97.8738,60.3999
2.6,-99.599,-89.2518,-92.7773,-73.2434,-65.51,-70.6373,-44.387,-51.1873,-47.5273,-35.7811,-39.1622,-33.138,-22.657,-22.8448,-17.4246,-6.7383,-16.2325,-11.2436,-7.6992,0.8664,9.1554,17.8815,22.659,7.5293,28.6556,34.3625,48.7838,35.3343,46.5102,50.9448,45.4673,49.3701,23.6779
2.65,-138.892,-138.8144,-121.8213,-129.964,-121.7865,-122.3872,-120.0809,-93.5594,-94.815,-86.595,-88.2815,-89.4147,-76.7969,-91.5288,-54.078,-58.1048,-77.996,-58.1292,-46.4216,-63.0284,-51.4104,-47.473,-46.5346,-47.8988,-35.1076,-45.8102,-9.2931,-33.699,-24.9658,-9.1641,-12.3766,-22.7531,-8.8799
2.7,-174.9001,-168.0417,-171.7667,-153.429,-156.5077,-162.4629,-157.0174,-146.6794,-132.7108,-130.2994,-134.4876,-138.3008,-130.2598,-134.8035,-111.9377,-121.0642,-116.9551,-107.3775,-109.9536,-92.8571,-87.3195,-69.3432,-82.2677,-91.6917,-79.2653,-88.219,-86.3716,-59.2123,-57.9583,-62.3746,-70.7476,-70.8236,-52.8169
2.75,-193.7815,-189.5027,-185.615,-187.6176,-196.4247,-179.9197,-166.8061,-177.4182,-181.2777,-168.6518,-162.0783,-172.5668,-170.6615,-147.8202,-165.1944,-139.1371,-148.6428,-147.8187,-130.4477,-145.0097,-152.6671,-121.3342,-134.1112,-141.5706,-135.7432,-154.8081,-112.7534,-131.3681,-127.3135,-96.1218,-133.5421,-104.4269,-105.1788
2.8,-179.9785,-187.9667,-180.3422,-184.5869,-174.9183,-190.7521,-172.6602,-181.1788,-179.9844,-186.0936,-179.3406,-175.5773,-184.7822,-161.5761,-160.1809,-178.6453,-171.052,-177.1967,-154.4706,-172.2012,-154.6152,-174.567,-132.798,-173.2501,-166.5511,-160.1948,-132.4034,-141.5434,-147.6596,-162.2359,-141.1088,-146.3363,-124.0846
2.85,-170.1959,-159.323,-172.9511,-158.8161,-174.0263,-166.8466,-168.4305,-174.4483,-170.236,-154.4325,-163.7781,-163.8633,-174.0716,-176.1858,-169.4122,-178.6287,-162.6387,-187.1721,-164.8074,-163.721,-189.5135,-175.8675,-154.3517,-180.9321,-190.6565,-176.3728,-153.7009,-148.3772,-161.0224,-192.9461,-156.505,-158.6906,-170.9985
2.9,-134.4214,-130.535,-133.5276,-137.1231,-143.5711,-144.617,-141.9233,-154.1656,-140.8666,-147.9779,-146.743,-160.9418,-156.9692,-157.1113,-168.7273,-146.2503,-166.267,-176.3006,-168.7955,-160.8643,-162.9574,-158.8821,-161.3786,-179.7739,-152.7951,-167.3688,-165.3741,-200.7965,-166.1683,-183.0051,-163.4827,-170.9703,-170.7008
2.95,-76.3211,-70.0388,-97.9572,-89.1521,-100.3042,-91.1083,-108.3885,-118.3808,-106.6998,-110.2531,-132.4472,-118.0507,-131.1261,-120.3032,-127.0394,-110.1355,-133.8355,-129.2613,-157.0613,-137.0804,-131.6938,-153.9919,-160.3145,-166.538,-172.7167,-147.4319,-152.7975,-155.852,-145.4696,-141.2319,-142.858,-164.8316,-163.6863
3,-5.7949,-32.6449,-29.2123,-40.0122,-30.9971,-48.4032,-54.6372,-66.6481,-84.0848,-77.3097,-69.1291,-78.3852,-73.6374,-82.3008,-67.0168,-90.6937,-100.4437,-98.4895,-101.3422,-98.0103,-101.5152,-112.1201,-95.6695,-95.2692,-124.689,-110.7171,-115.0035,-111.5226,-129.9748,-132.3051,-152.49,-113.9494,-120.3481
3.05,39.3698,32.1631,21.8408,21.9449,18.8614,5.2816,-6.1153,1.4368,-9.6693,-11.6301,-15.4463,-10.216,-29.4354,-34.4574,-37.2784,-37.1597,-36.3192,-43.8787,-44.1191,-43.2164,-59.8771,-33.7293,-51.8169,-65.2078,-73.0962,-56.7846,-67.8958,-71.9262,-55.293,-60.6331,-81.414,-86.7033,-121.251
3.1,107.3427,80.2943,84.6466,87.5338,73.2406,68.2826,61.9447,61.3785,55.6664,38.7454,18.2719,14.3915,34.0268,23.9322,23.3175,20.3759,18.2642,0.5025,0.8298,-10.9396,-4.7861,2.186,12.2997,-34.6571,-25.1087,-11.8598,-30.72,-34.162,-50.8665,-56.8134,-17.6791,-24.6794,-23.7592
3.15,142.8073,140.6765,135.1576,128.626,123.4122,119.216,105.8637,100.6066,105.6589,97.032,96.8033,83.6932,66.2527,68.1776,76.9344,60.7346,73.2788,45.1711,47.3108,45.7085,50.2426,21.7337,53.1481,18.0037,28.1418,-0.4869,9.9137,22.9567,12.5641,19.1669,29.0894,11.7917,-2.9025
3.2,187.5276,170.9527,161.3602,176.4722,163.8836,147.5887,153.7471,150.8701,141.3403,144.2286,136.1308,128.9284,122.852,110.6433,123.4916,110.5487,104.8658,103.1035,117.5783,95.9937,107.1308,108.9919,87.1066,71.2512,102.7763,79.3446,90.6026,76.3917,71.2729,78.1488,76.0533,55.528,83.7037
3.25,188.8333,179.6557,185.6715,178.0895,187.0999,175.0255,181.6451,166.9334,162.204,168.1948,165.7951,154.9726,160.5101,169.1158,167.2844,145.6814,134.8677,127.5737,143.0669,154.8195,139.3551,115.0115,133.3905,138.7198,121.9003,124.6867,99.8127,119.3092,115.31,109.413,100.4761,83.1125,134.0795
3.3,192.4001,193.0342,187.2298,182.6371,182.0635,183.4416,187.4075,172.5156,191.5726,175.6101,188.6068,179.8736,174.7579,169.5954,181.8547,166.1036,166.1753,177.5505,175.0807,140.085,167.194,165.1812,154.4248,156.8057,126.1273,167.8226,178.2036,155.8469,142.8175,122.5601,136.6704,178.9064,137.1302
3.35,163.2845,171.1232,167.3384,171.8928,167.937,165.2563,177.2296,184.4693,162.713,178.3972,182.5514,163.7907,173.5624,184.606,172.3524,176.756,171.0719,184.8033,168.4084,168.2366,182.6622,177.2016,163.1243,186.8924,188.2439,184.6146,165.5324,144.8846,161.6143,169.2513,154.9635,182.9845,176.0381
3.4,128.8335,123.2948,141.6894,145.8859,142.9549,148.1704,139.224,152.7289,145.3891,142.1013,135.1374,154.4415,161.8753,135.5268,162.2772,161.9404,160.5503,162.0725,168.4634,180.8688,147.0167,181.5531,161.6874,161.6424,174.3542,155.9802,176.5135,201.4671,143.6722,167.1415,169.3772,151.6006,184.4278
3.45,76.1837,86.4214,85.6635,96.8212,97.3364,109.1992,94.8741,118.7238,106.7452,108.1216,109.5626,129.7975,114.1398,132.1038,120.5489,114.759,140.5685,129.8848,136.2294,122.3241,148.0875,152.8928,138.7228,148.9464,167.476,135.9044,135.7275,174.7199,187.868,160.4016,140.6052,158.0418,156.6281
3.5,27.1545,23.9774,25.4018,38.0873,44.5565,44.6913,43.5712,54.5619,60.8821,61.9175,75.9838,63.8709,81.7537,93.1571,93.7624,84.6965,81.3942,112.7549,105.7722,110.0012,99.3981,108.2945,111.5871,119.5395,112.2007,117.0754,121.5363,110.8696,130.9312,122.7128,127.7486,128.419,146.1582
3.55,-45.3211,-29.3897,-31.0609,-18.031,-21.7041,-15.4091,7.6545,7.5812,-6.2002,14.9091,26.031,25.4471,22.5617,28.4847,46.1873,42.0431,38.6297,44.1349,70.1307,51.9538,52.4231,42.0536,64.7749,47.0977,54.0019,56.1957,59.1969,103.617,100.0186,99.23,102.5217,87.8449,61.0715
3.6,-97.358,-84.0275,-89.1995,-82.2365,-64.2908,-82.6689,-68.6083,-56.3325,-47.4448,-36.4846,-37.3881,-50.9819,-13.7726,-27.9923,-11.3948,-26.2824,3.0888,4.3824,16.8173,-4.7131,-4.0161,-8.3741,12.6822,8.9093,10.1336,6.2467,46.9082,46.2995,5.8138,18.0815,19.6851,54.4935,48.0212
3.65,-135.616,-143.6856,-135.1021,-116.4888,-120.0025,-113.3445,-104.3758,-93.1557,-111.4371,-86.7931,-90.0101,-96.3175,-96.5944,-68.1502,-65.5956,-69.7624,-57.2356,-59.5644,-52.944,-58.5639,-57.7893,-43.1103,-38.4628,-41.1318,-27.6969,-21.9137,-19.7714,-32.7755,-21.1647,-23.5084,-5.7005,1.5009,-2.9687
3.7,-177.3375,-167.3233,-161.9597,-154.684,-157.4935,-152.6147,-149.8736,-153.8697,-146.6986,-140.2882,-121.4859,-118.2374,-146.1986,-125.449,-116.5778,-113.5152,-117.1863,-101.8389,-107.6461,-89.046,-98.6056,-81.3246,-83.3353,-83.4835,-96.1754,-82.5766,-72.1418,-76.3501,-82.9103,-79.2265,-72.9582,-83.7062,-75.0245
