time,72.5,71.52,70.54,69.56,68.58,67.6,66.62,65.64,64.66,63.68,62.7,61.72,60.74,59.76,58.78,57.8,56.82,55.84,54.86,53.88,52.9,51.92,50.94,49.96,48.98,48,47.02,46.04,45.06,44.08,43.1,42.12,41.14,40.16,39.18,38.2,37.22,36.24,35.26,34.28
0.252,56.112581,51.436533,37.408388,34.291022,40.525753,37.408388,24.938925,14.028145,9.352097,9.352097,14.028145,0,-9.352097,-9.352097,-4.676048,-17.145511,-21.821559,-21.821559,-28.056291,-24.938925,-26.497608,-26.497608,-32.732339,-32.732339,-31.173656,-29.614974,-35.849705,-38.96707,-38.96707,-37.408388,-40.525753,-42.084436,-43.643119,-45.201802,-45.201802,-48.319167,-48.319167,-48.319167,-43.643119,-40.525753
0.28,79.492824,63.905996,51.436533,49.87785,52.995216,48.319167,35.849705,31.173656,28.056291,28.056291,17.145511,12.469463,7.793414,4.676048,1.558683,-6.234731,-6.234731,-10.91078,-17.145511,-17.145511,-17.145511,-18.704194,-24.938925,-31.173656,-31.173656,-35.849705,-28.056291,-32.732339,-35.849705,-38.96707,-40.525753,-37.408388,-35.849705,-35.849705,-37.408388,-46.760485,-49.87785,-49.87785,-46.760485,-46.760485
0.308,79.492824,85.727555,70.140727,67.023361,56.112581,49.87785,48.319167,45.201802,32.732339,32.732339,29.614974,23.380242,21.821559,18.704194,17.145511,10.91078,17.145511,-4.676048,-9.352097,-10.91078,-17.145511,-17.145511,-18.704194,-21.821559,-20.262877,-17.145511,-24.938925,-23.380242,-29.614974,-35.849705,-34.291022,-32.732339,-37.408388,-35.849705,-38.96707,-40.525753,-42.084436,-45.201802,-42.084436,-42.084436
0.336,93.520969,85.727555,79.492824,82.610189,74.816775,68.582044,52.995216,56.112581,51.436533,43.643119,42.084436,37.408388,28.056291,29.614974,31.173656,21.821559,20.262877,14.028145,10.91078,9.352097,1.558683,-6.234731,-9.352097,-10.91078,-10.91078,-1.558683,-15.586828,-18.704194,-26.497608,-26.497608,-35.849705,-26.497608,-28.056291,-31.173656,-31.173656,-28.056291,-35.849705,-24.938925,-32.732339,-32.732339
0.364,104.431749,116.901211,82.610189,87.286238,90.403603,87.286238,71.69941,56.112581,52.995216,51.436533,48.319167,49.87785,45.201802,34.291022,31.173656,32.732339,26.497608,18.704194,20.262877,20.262877,10.91078,9.352097,9.352097,9.352097,6.234731,3.117366,-9.352097,-9.352097,-10.91078,-14.028145,-18.704194,-21.821559,-20.262877,-21.821559,-21.821559,-15.586828,-15.586828,-23.380242,-29.614974,-28.056291
0.392,102.873066,101.314383,104.431749,90.403603,90.403603,84.168872,73.258092,71.69941,68.582044,62.347313,59.229947,57.671264,54.553899,51.436533,43.643119,42.084436,42.084436,31.173656,32.732339,21.821559,21.821559,17.145511,17.145511,12.469463,12.469463,14.028145,14.028145,10.91078,6.234731,1.558683,-1.558683,-7.793414,-7.793414,-17.145511,-17.145511,-17.145511,-17.145511,-26.497608,-26.497608,-23.380242
0.42,98.197018,102.873066,93.520969,95.079652,93.520969,84.168872,88.844921,79.492824,74.816775,67.023361,63.905996,59.229947,54.553899,57.671264,51.436533,43.643119,48.319167,43.643119,40.525753,35.849705,34.291022,32.732339,34.291022,29.614974,32.732339,28.056291,17.145511,14.028145,26.497608,24.938925,6.234731,6.234731,14.028145,14.028145,-9.352097,-7.793414,-9.352097,1.558683,-10.91078,-12.469463
0.448,107.549114,109.107797,101.314383,105.990432,87.286238,82.610189,82.610189,71.69941,73.258092,71.69941,71.69941,73.258092,60.78863,65.464678,67.023361,54.553899,52.995216,51.436533,43.643119,48.319167,46.760485,42.084436,31.173656,32.732339,40.525753,32.732339,24.938925,26.497608,20.262877,20.262877,20.262877,1.558683,17.145511,18.704194,21.821559,-7.793414,-1.558683,9.352097,-1.558683,-7.793414
0.476,91.962286,93.520969,90.403603,90.403603,87.286238,91.962286,84.168872,82.610189,82.610189,74.816775,68.582044,71.69941,68.582044,60.78863,63.905996,60.78863,59.229947,54.553899,51.436533,54.553899,54.553899,45.201802,48.319167,52.995216,43.643119,34.291022,37.408388,26.497608,24.938925,23.380242,24.938925,28.056291,28.056291,17.145511,17.145511,17.145511,14.028145,14.028145,18.704194,14.028145
0.504,95.079652,96.638335,90.403603,85.727555,81.051507,82.610189,81.051507,76.375458,74.816775,73.258092,71.69941,73.258092,73.258092,74.816775,70.140727,71.69941,67.023361,62.347313,65.464678,56.112581,54.553899,51.436533,51.436533,52.995216,40.525753,42.084436,48.319167,46.760485,35.849705,29.614974,40.525753,38.96707,34.291022,32.732339,21.821559,31.173656,20.262877,21.821559,9.352097,24.938925
0.532,79.492824,77.934141,84.168872,76.375458,76.375458,71.69941,74.816775,74.816775,79.492824,76.375458,77.934141,73.258092,76.375458,74.816775,73.258092,71.69941,70.140727,71.69941,74.816775,65.464678,62.347313,59.229947,59.229947,52.995216,59.229947,59.229947,62.347313,52.995216,45.201802,43.643119,45.201802,45.201802,32.732339,37.408388,37.408388,40.525753,35.849705,32.732339,26.497608,26.497608
0.56,67.023361,68.582044,62.347313,70.140727,71.69941,63.905996,67.023361,74.816775,84.168872,77.934141,74.816775,77.934141,85.727555,73.258092,71.69941,71.69941,74.816775,76.375458,68.582044,65.464678,67.023361,71.69941,70.140727,65.464678,68.582044,62.347313,63.905996,56.112581,54.553899,51.436533,49.87785,56.112581,59.229947,49.87785,45.201802,46.760485,40.525753,43.643119,43.643119,34.291022
0.588,42.084436,45.201802,57.671264,56.112581,60.78863,62.347313,67.023361,68.582044,68.582044,70.140727,71.69941,71.69941,73.258092,74.816775,74.816775,74.816775,71.69941,70.140727,71.69941,71.69941,71.69941,71.69941,68.582044,60.78863,59.229947,52.995216,56.112581,57.671264,59.229947,62.347313,54.553899,57.671264,59.229947,56.112581,48.319167,51.436533,48.319167,35.849705,40.525753,40.525753
0.616,37.408388,35.849705,35.849705,45.201802,49.87785,51.436533,54.553899,57.671264,59.229947,48.319167,49.87785,60.78863,67.023361,65.464678,63.905996,65.464678,70.140727,70.140727,67.023361,67.023361,68.582044,68.582044,63.905996,68.582044,65.464678,63.905996,71.69941,67.023361,71.69941,57.671264,52.995216,56.112581,59.229947,56.112581,56.112581,54.553899,49.87785,52.995216,59.229947,62.347313
0.644,7.793414,12.469463,24.938925,29.614974,34.291022,43.643119,43.643119,43.643119,49.87785,43.643119,48.319167,52.995216,59.229947,59.229947,59.229947,57.671264,59.229947,59.229947,63.905996,65.464678,65.464678,65.464678,63.905996,67.023361,67.023361,63.905996,63.905996,56.112581,63.905996,63.905996,63.905996,68.582044,63.905996,59.229947,59.229947,57.671264,59.229947,54.553899,54.553899,52.995216
0.672,-6.234731,-4.676048,6.234731,10.91078,17.145511,17.145511,26.497608,37.408388,34.291022,35.849705,43.643119,45.201802,49.87785,51.436533,48.319167,48.319167,56.112581,52.995216,57.671264,59.229947,63.905996,57.671264,62.347313,60.78863,56.112581,56.112581,59.229947,60.78863,56.112581,63.905996,63.905996,63.905996,56.112581,51.436533,56.112581,60.78863,62.347313,59.229947,56.112581,56.112581
0.7,-18.704194,-23.380242,-21.821559,-9.352097,-20.262877,4.676048,9.352097,14.028145,24.938925,24.938925,24.938925,23.380242,29.614974,37.408388,32.732339,43.643119,43.643119,48.319167,51.436533,52.995216,51.436533,51.436533,52.995216,65.464678,71.69941,35.849705,54.553899,51.436533,60.78863,57.671264,56.112581,63.905996,63.905996,62.347313,57.671264,56.112581,56.112581,56.112581,82.610189,59.229947
0.728,-43.643119,-40.525753,-31.173656,-32.732339,-20.262877,-10.91078,-9.352097,0,9.352097,14.028145,15.586828,17.145511,17.145511,20.262877,34.291022,35.849705,37.408388,34.291022,37.408388,42.084436,43.643119,42.084436,43.643119,45.201802,49.87785,52.995216,46.760485,45.201802,43.643119,57.671264,59.229947,49.87785,46.760485,54.553899,54.553899,54.553899,52.995216,65.464678,59.229947,48.319167
0.756,-45.201802,-57.671264,-43.643119,-31.173656,-34.291022,-32.732339,-20.262877,-14.028145,-14.028145,-12.469463,0,10.91078,10.91078,14.028145,14.028145,21.821559,21.821559,20.262877,28.056291,32.732339,37.408388,38.96707,40.525753,37.408388,31.173656,40.525753,45.201802,43.643119,48.319167,52.995216,51.436533,46.760485,51.436533,51.436533,48.319167,46.760485,48.319167,46.760485,52.995216,51.436533
0.784,-74.816775,-84.168872,-71.69941,-63.905996,-51.436533,-48.319167,-28.056291,-32.732339,-29.614974,-17.145511,-14.028145,-9.352097,-4.676048,-3.117366,6.234731,9.352097,-1.558683,14.028145,21.821559,21.821559,20.262877,29.614974,24.938925,34.291022,34.291022,35.849705,34.291022,32.732339,35.849705,38.96707,40.525753,45.201802,46.760485,42.084436,37.408388,40.525753,46.760485,46.760485,45.201802,43.643119
0.812,-82.610189,-90.403603,-82.610189,-70.140727,-54.553899,-48.319167,-40.525753,-42.084436,-37.408388,-28.056291,-24.938925,-24.938925,-21.821559,-17.145511,-10.91078,-9.352097,-6.234731,-1.558683,6.234731,10.91078,12.469463,14.028145,17.145511,20.262877,21.821559,28.056291,29.614974,28.056291,24.938925,35.849705,34.291022,32.732339,34.291022,34.291022,35.849705,35.849705,35.849705,35.849705,45.201802,38.96707
0.84,-90.403603,-85.727555,-85.727555,-82.610189,-82.610189,-82.610189,-67.023361,-65.464678,-49.87785,-43.643119,-45.201802,-43.643119,-38.96707,-28.056291,-24.938925,-26.497608,-15.586828,-17.145511,-9.352097,-6.234731,-7.793414,4.676048,0,1.558683,1.558683,-1.558683,20.262877,18.704194,6.234731,18.704194,24.938925,24.938925,26.497608,28.056291,26.497608,21.821559,28.056291,26.497608,28.056291,32.732339
0.868,-98.197018,-98.197018,-91.962286,-76.375458,-73.258092,-59.229947,-60.78863,-63.905996,-63.905996,-57.671264,-42.084436,-48.319167,-40.525753,-40.525753,-40.525753,-29.614974,-28.056291,-24.938925,-14.028145,-12.469463,-14.028145,-12.469463,-9.352097,-1.558683,28.056291,12.469463,7.793414,9.352097,14.028145,17.145511,21.821559,17.145511,23.380242,21.821559,21.821559,23.380242,24.938925,24.938925,28.056291,26.497608
0.896,-104.431749,-112.225163,-105.990432,-95.079652,-90.403603,-77.934141,-77.934141,-82.610189,-73.258092,-67.023361,-56.112581,-54.553899,-56.112581,-49.87785,-56.112581,-43.643119,-40.525753,-35.849705,-24.938925,-24.938925,-26.497608,-21.821559,-7.793414,-6.234731,-7.793414,-15.586828,-9.352097,-9.352097,4.676048,7.793414,10.91078,9.352097,10.91078,12.469463,14.028145,21.821559,21.821559,21.821559,17.145511,12.469463
0.924,-104.431749,-127.811991,-109.107797,-101.314383,-85.727555,-77.934141,-82.610189,-84.168872,-82.610189,-77.934141,-77.934141,-65.464678,-67.023361,-60.78863,-57.671264,-51.436533,-46.760485,-48.319167,-35.849705,-40.525753,-35.849705,-32.732339,-26.497608,-26.497608,-14.028145,-12.469463,-14.028145,-14.028145,-9.352097,-10.91078,-10.91078,-6.234731,3.117366,6.234731,4.676048,14.028145,18.704194,14.028145,17.145511,15.586828
0.952,-90.403603,-96.638335,-93.520969,-93.520969,-90.403603,-87.286238,-93.520969,-82.610189,-79.492824,-76.375458,-70.140727,-74.816775,-71.69941,-67.023361,-65.464678,-70.140727,-51.436533,-51.436533,-43.643119,-45.201802,-45.201802,-42.084436,-35.849705,-38.96707,-43.643119,-32.732339,-24.938925,-17.145511,-14.028145,-14.028145,-12.469463,-10.91078,-14.028145,-14.028145,-6.234731,-1.558683,4.676048,6.234731,4.676048,7.793414
0.98,-101.314383,-99.7557,-105.990432,-95.079652,-95.079652,-93.520969,-93.520969,-82.610189,-82.610189,-82.610189,-77.934141,-81.051507,-71.69941,-67.023361,-67.023361,-65.464678,-59.229947,-54.553899,-52.995216,-49.87785,-48.319167,-42.084436,-38.96707,-32.732339,-31.173656,-32.732339,-26.497608,-26.497608,-24.938925,-28.056291,-21.821559,-23.380242,-24.938925,-23.380242,-18.704194,-17.145511,-14.028145,-9.352097,1.558683,1.558683
1.008,-77.934141,-81.051507,-85.727555,-90.403603,-91.962286,-85.727555,-85.727555,-74.816775,-82.610189,-84.168872,-77.934141,-71.69941,-71.69941,-65.464678,-63.905996,-60.78863,-60.78863,-60.78863,-67.023361,-60.78863,-56.112581,-52.995216,-31.173656,-32.732339,-32.732339,-35.849705,-38.96707,-32.732339,-32.732339,-29.614974,-28.056291,-28.056291,-23.380242,-20.262877,-18.704194,-23.380242,-17.145511,-17.145511,-14.028145,-9.352097
1.036,-63.905996,-74.816775,-73.258092,-81.051507,-85.727555,-85.727555,-81.051507,-76.375458,-76.375458,-71.69941,-76.375458,-71.69941,-65.464678,-71.69941,-67.023361,-62.347313,-56.112581,-56.112581,-56.112581,-54.553899,-59.229947,-59.229947,-57.671264,-52.995216,-51.436533,-46.760485,-48.319167,-38.96707,-38.96707,-31.173656,-24.938925,-26.497608,-28.056291,-26.497608,-29.614974,-15.586828,-32.732339,-21.821559,-17.145511,-14.028145
1.064,-67.023361,-62.347313,-67.023361,-71.69941,-70.140727,-73.258092,-68.582044,-63.905996,-67.023361,-71.69941,-71.69941,-77.934141,-62.347313,-63.905996,-59.229947,-74.816775,-68.582044,-62.347313,-59.229947,-59.229947,-60.78863,-52.995216,-54.553899,-56.112581,-46.760485,-38.96707,-46.760485,-38.96707,-34.291022,-35.849705,-40.525753,-40.525753,-29.614974,-37.408388,-37.408388,-21.821559,-24.938925,-21.821559,-23.380242,-17.145511
1.092,-40.525753,-51.436533,-51.436533,-49.87785,-59.229947,-60.78863,-57.671264,-63.905996,-68.582044,-74.816775,-70.140727,-65.464678,-68.582044,-59.229947,-60.78863,-57.671264,-59.229947,-57.671264,-60.78863,-63.905996,-59.229947,-60.78863,-56.112581,-40.525753,-48.319167,-52.995216,-48.319167,-52.995216,-45.201802,-40.525753,-38.96707,-40.525753,-35.849705,-37.408388,-32.732339,-29.614974,-26.497608,-24.938925,-20.262877,-24.938925
1.12,-28.056291,-32.732339,-42.084436,-48.319167,-40.525753,-35.849705,-40.525753,-56.112581,-49.87785,-51.436533,-54.553899,-52.995216,-52.995216,-68.582044,-56.112581,-52.995216,-63.905996,-49.87785,-52.995216,-56.112581,-60.78863,-51.436533,-63.905996,-46.760485,-46.760485,-40.525753,-51.436533,-48.319167,-46.760485,-54.553899,-56.112581,-34.291022,-37.408388,-43.643119,-45.201802,-48.319167,-43.643119,-42.084436,-40.525753,-37.408388
1.148,-14.028145,-21.821559,-24.938925,-21.821559,-24.938925,-24.938925,-38.96707,-40.525753,-35.849705,-40.525753,-51.436533,-48.319167,-45.201802,-48.319167,-51.436533,-52.995216,-51.436533,-51.436533,-51.436533,-52.995216,-59.229947,-51.436533,-48.319167,-51.436533,-46.760485,-49.87785,-51.436533,-51.436533,-51.436533,-37.408388,-52.995216,-46.760485,-49.87785,-52.995216,-45.201802,-46.760485,-43.643119,-51.436533,-40.525753,-40.525753
1.176,6.234731,3.117366,-12.469463,-15.586828,-14.028145,-12.469463,-15.586828,-23.380242,-32.732339,-21.821559,-28.056291,-37.408388,-40.525753,-42.084436,-43.643119,-48.319167,-48.319167,-45.201802,-49.87785,-48.319167,-51.436533,-52.995216,-49.87785,-42.084436,-35.849705,-51.436533,-45.201802,-40.525753,-43.643119,-48.319167,-48.319167,-43.643119,-35.849705,-40.525753,-43.643119,-48.319167,-52.995216,-46.760485,-43.643119,-45.201802
1.204,23.380242,18.704194,17.145511,14.028145,14.028145,10.91078,-14.028145,-10.91078,-14.028145,-21.821559,-21.821559,-23.380242,-24.938925,-24.938925,-24.938925,-29.614974,-34.291022,-35.849705,-37.408388,-38.96707,-43.643119,-42.084436,-43.643119,-43.643119,-42.084436,-45.201802,-51.436533,-54.553899,-51.436533,-48.319167,-43.643119,-46.760485,-48.319167,-46.760485,-43.643119,-51.436533,-48.319167,-35.849705,-40.525753,-35.849705
1.232,40.525753,37.408388,29.614974,21.821559,28.056291,14.028145,6.234731,3.117366,-1.558683,-6.234731,-7.793414,-9.352097,-14.028145,-17.145511,-21.821559,-18.704194,-23.380242,-24.938925,-29.614974,-32.732339,-35.849705,-28.056291,-40.525753,-42.084436,-40.525753,-34.291022,-43.643119,-43.643119,-46.760485,-43.643119,-35.849705,-45.201802,-38.96707,-43.643119,-45.201802,-38.96707,-48.319167,-51.436533,-43.643119,-38.96707
1.26,49.87785,51.436533,42.084436,35.849705,32.732339,32.732339,24.938925,17.145511,18.704194,15.586828,10.91078,9.352097,-6.234731,-9.352097,-17.145511,-9.352097,-14.028145,-17.145511,-17.145511,-23.380242,-24.938925,-24.938925,-32.732339,-37.408388,-37.408388,-34.291022,-35.849705,-37.408388,-35.849705,-40.525753,-42.084436,-43.643119,-51.436533,-45.201802,-43.643119,-42.084436,-40.525753,-40.525753,-38.96707,-42.084436
1.288,76.375458,60.78863,49.87785,49.87785,48.319167,49.87785,40.525753,32.732339,32.732339,15.586828,14.028145,12.469463,15.586828,17.145511,14.028145,7.793414,-9.352097,-9.352097,-10.91078,-17.145511,-17.145511,-24.938925,-24.938925,-26.497608,-31.173656,-26.497608,-28.056291,-28.056291,-31.173656,-32.732339,-38.96707,-40.525753,-38.96707,-38.96707,-46.760485,-45.201802,-43.643119,-42.084436,-40.525753,-40.525753
1.316,79.492824,82.610189,68.582044,57.671264,56.112581,52.995216,52.995216,48.319167,40.525753,40.525753,32.732339,28.056291,26.497608,20.262877,17.145511,18.704194,14.028145,3.117366,-1.558683,-9.352097,-9.352097,-9.352097,-14.028145,-21.821559,-26.497608,-28.056291,-24.938925,-24.938925,-24.938925,-23.380242,-28.056291,-32.732339,-28.056291,-32.732339,-38.96707,-32.732339,-28.056291,-46.760485,-43.643119,-38.96707
1.344,99.7557,95.079652,79.492824,85.727555,87.286238,74.816775,48.319167,57.671264,54.553899,54.553899,59.229947,48.319167,34.291022,24.938925,24.938925,28.056291,21.821559,21.821559,17.145511,12.469463,-1.558683,3.117366,4.676048,-7.793414,-14.028145,-20.262877,-17.145511,-21.821559,-23.380242,-28.056291,-21.821559,-24.938925,-24.938925,-29.614974,-32.732339,-38.96707,-32.732339,-28.056291,-29.614974,-32.732339
1.372,109.107797,118.459894,87.286238,87.286238,87.286238,82.610189,79.492824,67.023361,63.905996,63.905996,60.78863,48.319167,43.643119,40.525753,37.408388,28.056291,26.497608,24.938925,21.821559,15.586828,14.028145,10.91078,6.234731,6.234731,1.558683,4.676048,0,-9.352097,-9.352097,-10.91078,-17.145511,-18.704194,-24.938925,-17.145511,-18.704194,-15.586828,-20.262877,-21.821559,-24.938925,-23.380242
1.4,107.549114,109.107797,101.314383,90.403603,90.403603,81.051507,77.934141,67.023361,65.464678,67.023361,60.78863,60.78863,52.995216,48.319167,48.319167,35.849705,31.173656,32.732339,40.525753,32.732339,21.821559,17.145511,15.586828,15.586828,15.586828,12.469463,15.586828,1.558683,1.558683,-4.676048,-9.352097,-12.469463,-10.91078,-10.91078,-10.91078,-6.234731,-10.91078,-17.145511,-17.145511,-17.145511
1.428,105.990432,110.66648,102.873066,101.314383,98.197018,90.403603,90.403603,91.962286,81.051507,74.816775,76.375458,70.140727,67.023361,62.347313,56.112581,49.87785,48.319167,43.643119,42.084436,40.525753,35.849705,29.614974,24.938925,23.380242,18.704194,17.145511,17.145511,15.586828,14.028145,15.586828,24.938925,9.352097,1.558683,1.558683,-4.676048,-7.793414,-7.793414,-9.352097,-9.352097,-6.234731
1.456,109.107797,109.107797,101.314383,90.403603,105.990432,87.286238,85.727555,81.051507,82.610189,82.610189,79.492824,79.492824,74.816775,73.258092,59.229947,56.112581,52.995216,45.201802,51.436533,49.87785,46.760485,42.084436,37.408388,40.525753,31.173656,26.497608,24.938925,24.938925,23.380242,23.380242,28.056291,14.028145,17.145511,12.469463,6.234731,12.469463,17.145511,7.793414,4.676048,-9.352097
1.484,101.314383,93.520969,90.403603,109.107797,82.610189,88.844921,88.844921,85.727555,82.610189,87.286238,82.610189,77.934141,73.258092,67.023361,82.610189,59.229947,60.78863,59.229947,56.112581,54.553899,56.112581,51.436533,48.319167,45.201802,37.408388,32.732339,37.408388,40.525753,38.96707,38.96707,21.821559,20.262877,23.380242,20.262877,20.262877,23.380242,26.497608,23.380242,18.704194,17.145511
1.512,96.638335,96.638335,85.727555,85.727555,88.844921,73.258092,79.492824,82.610189,71.69941,85.727555,82.610189,73.258092,70.140727,74.816775,76.375458,74.816775,63.905996,65.464678,56.112581,49.87785,48.319167,54.553899,54.553899,42.084436,51.436533,48.319167,48.319167,48.319167,37.408388,37.408388,34.291022,42.084436,28.056291,28.056291,28.056291,20.262877,28.056291,23.380242,24.938925,21.821559
1.54,82.610189,79.492824,84.168872,71.69941,77.934141,82.610189,81.051507,82.610189,77.934141,82.610189,82.610189,77.934141,77.934141,81.051507,76.375458,70.140727,73.258092,65.464678,67.023361,60.78863,63.905996,67.023361,65.464678,63.905996,56.112581,51.436533,51.436533,54.553899,48.319167,40.525753,48.319167,40.525753,35.849705,40.525753,40.525753,32.732339,29.614974,32.732339,32.732339,32.732339
1.568,67.023361,63.905996,62.347313,63.905996,67.023361,60.78863,67.023361,71.69941,74.816775,82.610189,85.727555,77.934141,74.816775,73.258092,70.140727,71.69941,67.023361,67.023361,73.258092,74.816775,71.69941,68.582044,79.492824,71.69941,63.905996,59.229947,63.905996,65.464678,52.995216,59.229947,56.112581,48.319167,48.319167,51.436533,45.201802,46.760485,45.201802,34.291022,35.849705,35.849705
1.596,42.084436,45.201802,43.643119,52.995216,63.905996,67.023361,70.140727,68.582044,65.464678,68.582044,67.023361,71.69941,68.582044,68.582044,67.023361,67.023361,67.023361,67.023361,70.140727,76.375458,63.905996,67.023361,63.905996,65.464678,67.023361,67.023361,59.229947,56.112581,59.229947,57.671264,59.229947,60.78863,57.671264,56.112581,56.112581,51.436533,56.112581,48.319167,43.643119,45.201802
1.624,28.056291,34.291022,31.173656,45.201802,43.643119,57.671264,59.229947,62.347313,59.229947,59.229947,63.905996,67.023361,63.905996,63.905996,63.905996,63.905996,65.464678,67.023361,65.464678,62.347313,56.112581,65.464678,67.023361,67.023361,67.023361,63.905996,57.671264,63.905996,60.78863,62.347313,62.347313,59.229947,57.671264,57.671264,56.112581,57.671264,60.78863,62.347313,54.553899,42.084436
1.652,12.469463,9.352097,21.821559,21.821559,24.938925,37.408388,35.849705,35.849705,35.849705,35.849705,32.732339,48.319167,52.995216,56.112581,60.78863,62.347313,65.464678,59.229947,60.78863,60.78863,59.229947,63.905996,63.905996,65.464678,62.347313,57.671264,59.229947,62.347313,65.464678,67.023361,71.69941,62.347313,65.464678,63.905996,52.995216,49.87785,57.671264,57.671264,56.112581,51.436533
1.68,-4.676048,-6.234731,4.676048,9.352097,21.821559,23.380242,28.056291,28.056291,34.291022,40.525753,40.525753,42.084436,42.084436,40.525753,45.201802,54.553899,57.671264,56.112581,57.671264,59.229947,59.229947,59.229947,60.78863,59.229947,60.78863,63.905996,65.464678,63.905996,60.78863,62.347313,60.78863,60.78863,63.905996,62.347313,59.229947,63.905996,60.78863,63.905996,63.905996,57.671264
