time,53.5325,54.5125,55.4925,56.4725,57.4525,58.4325,59.4125,60.3925,61.3725,62.3525,63.3325,64.3125,65.2925,66.2725,67.2525,68.2325,69.2125,70.1925,71.1725,72.1525,73.1325,74.1125,75.0925,76.0725,77.0525,78.0325,79.0125,79.9925,80.9725,81.9525,82.9325,83.9125,84.8925,85.8725,86.8525,87.8325,88.8125,89.7925,90.7725,91.7525,92.7325,93.7125,94.6925,95.6725,96.6525,97.6325,98.6125
0.45,-93.520969,-105.990432,-76.375458,-85.727555,-74.816775,-71.69941,-74.816775,-74.816775,-62.347313,-57.671264,-59.229947,-63.905996,-57.671264,-56.112581,-57.671264,-56.112581,-40.525753,-40.525753,-37.408388,-35.849705,-35.849705,-28.056291,-24.938925,-28.056291,-17.145511,-17.145511,-17.145511,-12.469463,-7.793414,-9.352097,-15.586828,-9.352097,-3.117366,6.234731,3.117366,4.676048,4.676048,7.793414,0,14.028145,9.352097,9.352097,14.028145,14.028145,10.91078,17.145511,18.704194
0.5,-85.727555,-90.403603,-81.051507,-90.403603,-84.168872,-85.727555,-88.844921,-85.727555,-73.258092,-71.69941,-76.375458,-65.464678,-71.69941,-74.816775,-67.023361,-60.78863,-62.347313,-63.905996,-48.319167,-49.87785,-34.291022,-35.849705,-32.732339,-32.732339,-32.732339,-35.849705,-28.056291,-35.849705,-35.849705,-21.821559,-23.380242,-20.262877,-21.821559,-17.145511,-18.704194,-10.91078,-9.352097,-9.352097,-6.234731,-15.586828,-9.352097,-6.234731,-6.234731,-1.558683,-3.117366,-7.793414,-1.558683
0.55,-77.934141,-90.403603,-87.286238,-85.727555,-74.816775,-71.69941,-68.582044,-74.816775,-77.934141,-74.816775,-77.934141,-65.464678,-65.464678,-70.140727,-59.229947,-54.553899,-59.229947,-60.78863,-56.112581,-60.78863,-63.905996,-62.347313,-59.229947,-60.78863,-45.201802,-43.643119,-40.525753,-38.96707,-40.525753,-43.643119,-40.525753,-28.056291,-31.173656,-28.056291,-26.497608,-20.262877,-20.262877,-21.821559,-20.262877,-21.821559,-20.262877,-17.145511,-15.586828,-14.028145,-14.028145,-18.704194,-15.586828
0.6,-57.671264,-59.229947,-52.995216,-62.347313,-56.112581,-65.464678,-70.140727,-67.023361,-65.464678,-68.582044,-68.582044,-67.023361,-60.78863,-70.140727,-71.69941,-77.934141,-77.934141,-71.69941,-67.023361,-56.112581,-59.229947,-62.347313,-56.112581,-57.671264,-56.112581,-45.201802,-40.525753,-49.87785,-48.319167,-43.643119,-46.760485,-38.96707,-48.319167,-43.643119,-42.084436,-35.849705,-35.849705,-28.056291,-23.380242,-24.938925,-29.614974,-28.056291,-26.497608,-31.173656,-21.821559,-18.704194,-15.586828
0.65,-21.821559,-37.408388,-24.938925,-31.173656,-40.525753,-46.760485,-48.319167,-48.319167,-49.87785,-56.112581,-57.671264,-52.995216,-54.553899,-60.78863,-60.78863,-54.553899,-59.229947,-56.112581,-56.112581,-60.78863,-59.229947,-60.78863,-48.319167,-51.436533,-51.436533,-56.112581,-56.112581,-48.319167,-48.319167,-51.436533,-48.319167,-46.760485,-48.319167,-48.319167,-51.436533,-51.436533,-49.87785,-48.319167,-51.436533,-43.643119,-35.849705,-34.291022,-35.849705,-34.291022,-37.408388,-49.87785,-37.408388
0.7,17.145511,4.676048,-9.352097,-14.028145,-14.028145,-15.586828,-21.821559,-32.732339,-34.291022,-28.056291,-32.732339,-37.408388,-43.643119,-43.643119,-43.643119,-43.643119,-43.643119,-48.319167,-45.201802,-46.760485,-42.084436,-43.643119,-43.643119,-40.525753,-40.525753,-40.525753,-43.643119,-51.436533,-51.436533,-51.436533,-48.319167,-35.849705,-37.408388,-43.643119,-46.760485,-46.760485,-48.319167,-42.084436,-42.084436,-40.525753,-40.525753,-43.643119,-48.319167,-46.760485,-46.760485,-35.849705,-24.938925
0.75,35.849705,35.849705,18.704194,9.352097,14.028145,14.028145,6.234731,-1.558683,-1.558683,-9.352097,-9.352097,-14.028145,-15.586828,-18.704194,-20.262877,-24.938925,-24.938925,-29.614974,-29.614974,-28.056291,-28.056291,-26.497608,-32.732339,-32.732339,-32.732339,-35.849705,-35.849705,-35.849705,-38.96707,-38.96707,-35.849705,-35.849705,-40.525753,-40.525753,-43.643119,-42.084436,-38.96707,-35.849705,-40.525753,-43.643119,-48.319167,-40.525753,-40.525753,-42.084436,-38.96707,-40.525753,-40.525753
0.8,82.610189,74.816775,60.78863,48.319167,48.319167,56.112581,40.525753,31.173656,28.056291,21.821559,14.028145,17.145511,12.469463,9.352097,7.793414,-1.558683,-3.117366,-6.234731,-9.352097,-15.586828,-14.028145,-10.91078,-12.469463,-14.028145,-23.380242,-21.821559,-21.821559,-26.497608,-29.614974,-28.056291,-32.732339,-37.408388,-40.525753,-35.849705,-32.732339,-35.849705,-32.732339,-26.497608,-29.614974,-37.408388,-40.525753,-42.084436,-35.849705,-32.732339,-32.732339,-34.291022,-21.821559
0.85,91.962286,77.934141,77.934141,65.464678,51.436533,51.436533,51.436533,48.319167,45.201802,40.525753,40.525753,34.291022,26.497608,24.938925,23.380242,21.821559,10.91078,12.469463,9.352097,14.028145,20.262877,9.352097,3.117366,-7.793414,-6.234731,-6.234731,-6.234731,-7.793414,-14.028145,-17.145511,-18.704194,-17.145511,-18.704194,-21.821559,-21.821559,-26.497608,-28.056291,-31.173656,-28.056291,-24.938925,-26.497608,-28.056291,-31.173656,-29.614974,-28.056291,-34.291022,-24.938925
0.9,91.962286,99.7557,81.051507,82.610189,73.258092,68.582044,67.023361,62.347313,67.023361,67.023361,51.436533,43.643119,40.525753,40.525753,35.849705,38.96707,35.849705,35.849705,37.408388,35.849705,23.380242,38.96707,23.380242,14.028145,14.028145,14.028145,14.028145,6.234731,4.676048,1.558683,-1.558683,1.558683,-4.676048,-15.586828,-12.469463,-10.91078,-10.91078,-9.352097,-9.352097,-15.586828,-15.586828,-17.145511,-15.586828,-15.586828,-17.145511,-21.821559,-20.262877
0.95,90.403603,112.225163,79.492824,82.610189,82.610189,82.610189,74.816775,73.258092,63.905996,63.905996,63.905996,60.78863,62.347313,57.671264,48.319167,46.760485,49.87785,48.319167,49.87785,45.201802,35.849705,32.732339,34.291022,34.291022,26.497608,28.056291,26.497608,24.938925,21.821559,17.145511,14.028145,14.028145,18.704194,17.145511,7.793414,3.117366,7.793414,6.234731,4.676048,1.558683,-6.234731,-1.558683,1.558683,-6.234731,-7.793414,-7.793414,-10.91078
1,82.610189,98.197018,84.168872,96.638335,90.403603,87.286238,82.610189,82.610189,81.051507,77.934141,74.816775,71.69941,73.258092,70.140727,65.464678,62.347313,68.582044,67.023361,62.347313,59.229947,56.112581,56.112581,38.96707,38.96707,35.849705,34.291022,37.408388,35.849705,32.732339,32.732339,29.614974,24.938925,24.938925,26.497608,23.380242,17.145511,15.586828,14.028145,14.028145,14.028145,14.028145,15.586828,15.586828,6.234731,7.793414,7.793414,9.352097
1.05,77.934141,81.051507,82.610189,81.051507,82.610189,77.934141,81.051507,73.258092,77.934141,71.69941,68.582044,71.69941,71.69941,73.258092,77.934141,77.934141,70.140727,67.023361,67.023361,65.464678,62.347313,63.905996,56.112581,56.112581,59.229947,54.553899,48.319167,56.112581,46.760485,46.760485,46.760485,42.084436,43.643119,40.525753,38.96707,37.408388,37.408388,38.96707,28.056291,24.938925,28.056291,29.614974,24.938925,18.704194,20.262877,17.145511,14.028145
1.1,56.112581,59.229947,60.78863,65.464678,60.78863,68.582044,67.023361,70.140727,71.69941,71.69941,63.905996,59.229947,63.905996,74.816775,76.375458,74.816775,67.023361,70.140727,71.69941,67.023361,59.229947,56.112581,59.229947,63.905996,63.905996,65.464678,59.229947,59.229947,59.229947,56.112581,59.229947,51.436533,54.553899,42.084436,43.643119,45.201802,49.87785,48.319167,48.319167,46.760485,37.408388,35.849705,32.732339,29.614974,29.614974,35.849705,40.525753
1.15,24.938925,28.056291,32.732339,32.732339,42.084436,48.319167,56.112581,54.553899,51.436533,51.436533,43.643119,51.436533,59.229947,63.905996,67.023361,65.464678,70.140727,67.023361,70.140727,68.582044,73.258092,67.023361,59.229947,54.553899,56.112581,59.229947,63.905996,70.140727,70.140727,70.140727,68.582044,57.671264,56.112581,57.671264,59.229947,57.671264,46.760485,43.643119,43.643119,46.760485,51.436533,40.525753,43.643119,42.084436,42.084436,43.643119,48.319167
1.2,-6.234731,-1.558683,6.234731,12.469463,10.91078,21.821559,21.821559,24.938925,28.056291,37.408388,37.408388,40.525753,40.525753,45.201802,48.319167,49.87785,51.436533,56.112581,54.553899,54.553899,52.995216,57.671264,60.78863,56.112581,54.553899,59.229947,62.347313,56.112581,59.229947,59.229947,60.78863,54.553899,60.78863,67.023361,59.229947,59.229947,54.553899,52.995216,57.671264,54.553899,56.112581,51.436533,48.319167,49.87785,51.436533,56.112581,51.436533
1.25,-28.056291,-40.525753,-29.614974,-26.497608,-24.938925,-20.262877,4.676048,3.117366,4.676048,14.028145,15.586828,20.262877,21.821559,28.056291,31.173656,31.173656,32.732339,45.201802,48.319167,42.084436,43.643119,46.760485,46.760485,45.201802,43.643119,48.319167,49.87785,46.760485,52.995216,51.436533,49.87785,51.436533,56.112581,57.671264,52.995216,52.995216,52.995216,51.436533,57.671264,57.671264,57.671264,56.112581,56.112581,56.112581,51.436533,48.319167,48.319167
1.3,-54.553899,-57.671264,-52.995216,-35.849705,-37.408388,-40.525753,-24.938925,-21.821559,-21.821559,-17.145511,-14.028145,-7.793414,1.558683,4.676048,10.91078,14.028145,17.145511,18.704194,21.821559,21.821559,34.291022,34.291022,26.497608,24.938925,28.056291,32.732339,35.849705,35.849705,35.849705,43.643119,43.643119,43.643119,48.319167,43.643119,38.96707,43.643119,45.201802,46.760485,42.084436,45.201802,48.319167,46.760485,48.319167,46.760485,43.643119,45.201802,51.436533
1.35,-70.140727,-85.727555,-81.051507,-63.905996,-60.78863,-48.319167,-48.319167,-43.643119,-40.525753,-32.732339,-24.938925,-24.938925,-21.821559,-21.821559,-14.028145,-9.352097,-7.793414,-12.469463,-14.028145,6.234731,6.234731,12.469463,20.262877,17.145511,17.145511,17.145511,23.380242,26.497608,24.938925,24.938925,28.056291,32.732339,31.173656,32.732339,32.732339,31.173656,32.732339,32.732339,37.408388,34.291022,35.849705,34.291022,35.849705,34.291022,34.291022,40.525753,40.525753
1.4,-93.520969,-84.168872,-84.168872,-85.727555,-85.727555,-76.375458,-73.258092,-68.582044,-52.995216,-43.643119,-42.084436,-38.96707,-40.525753,-38.96707,-34.291022,-26.497608,-24.938925,-21.821559,-23.380242,-21.821559,-14.028145,-4.676048,-7.793414,-4.676048,-7.793414,3.117366,7.793414,7.793414,9.352097,10.91078,14.028145,7.793414,7.793414,17.145511,17.145511,20.262877,21.821559,24.938925,21.821559,18.704194,21.821559,21.821559,24.938925,24.938925,24.938925,29.614974,32.732339
1.45,-98.197018,-105.990432,-82.610189,-85.727555,-81.051507,-77.934141,-73.258092,-63.905996,-63.905996,-59.229947,-59.229947,-52.995216,-51.436533,-56.112581,-43.643119,-48.319167,-37.408388,-37.408388,-40.525753,-38.96707,-28.056291,-28.056291,-28.056291,-23.380242,-21.821559,-21.821559,-14.028145,-10.91078,-6.234731,-7.793414,-10.91078,1.558683,1.558683,-14.028145,4.676048,3.117366,6.234731,9.352097,10.91078,9.352097,14.028145,10.91078,12.469463,10.91078,9.352097,7.793414,9.352097
1.5,-82.610189,-82.610189,-90.403603,-84.168872,-90.403603,-85.727555,-82.610189,-82.610189,-82.610189,-74.816775,-67.023361,-59.229947,-60.78863,-62.347313,-63.905996,-62.347313,-59.229947,-56.112581,-56.112581,-51.436533,-46.760485,-42.084436,-40.525753,-37.408388,-34.291022,-32.732339,-31.173656,-32.732339,-28.056291,-28.056291,-21.821559,-12.469463,-17.145511,-23.380242,-17.145511,-14.028145,-10.91078,-12.469463,-14.028145,-10.91078,-6.234731,-6.234731,-6.234731,-6.234731,-10.91078,-1.558683,-1.558683
1.55,-79.492824,-82.610189,-77.934141,-90.403603,-82.610189,-71.69941,-65.464678,-70.140727,-74.816775,-82.610189,-71.69941,-71.69941,-73.258092,-71.69941,-56.112581,-51.436533,-54.553899,-52.995216,-51.436533,-51.436533,-57.671264,-56.112581,-51.436533,-49.87785,-52.995216,-38.96707,-40.525753,-45.201802,-43.643119,-43.643119,-35.849705,-35.849705,-24.938925,-26.497608,-23.380242,-21.821559,-20.262877,-21.821559,-23.380242,-18.704194,-21.821559,-17.145511,-17.145511,-21.821559,-10.91078,-6.234731,-9.352097
1.6,-57.671264,-59.229947,-56.112581,-56.112581,-57.671264,-63.905996,-67.023361,-63.905996,-60.78863,-60.78863,-65.464678,-65.464678,-68.582044,-74.816775,-71.69941,-67.023361,-59.229947,-56.112581,-51.436533,-59.229947,-56.112581,-57.671264,-56.112581,-56.112581,-51.436533,-51.436533,-51.436533,-45.201802,-43.643119,-48.319167,-38.96707,-37.408388,-40.525753,-42.084436,-38.96707,-32.732339,-32.732339,-38.96707,-40.525753,-35.849705,-28.056291,-28.056291,-24.938925,-24.938925,-23.380242,-23.380242,-17.145511
1.65,-31.173656,-32.732339,-35.849705,-40.525753,-43.643119,-43.643119,-43.643119,-43.643119,-60.78863,-51.436533,-49.87785,-54.553899,-52.995216,-59.229947,-59.229947,-56.112581,-52.995216,-52.995216,-56.112581,-57.671264,-51.436533,-46.760485,-51.436533,-56.112581,-43.643119,-48.319167,-42.084436,-43.643119,-48.319167,-46.760485,-48.319167,-43.643119,-46.760485,-46.760485,-43.643119,-43.643119,-43.643119,-43.643119,-46.760485,-42.084436,-42.084436,-35.849705,-32.732339,-40.525753,-31.173656,-32.732339,-23.380242
1.7,-3.117366,-6.234731,-1.558683,-9.352097,-21.821559,-26.497608,-24.938925,-28.056291,-32.732339,-32.732339,-29.614974,-32.732339,-35.849705,-43.643119,-48.319167,-49.87785,-45.201802,-40.525753,-37.408388,-48.319167,-56.112581,-56.112581,-52.995216,-48.319167,-51.436533,-57.671264,-52.995216,-43.643119,-38.96707,-45.201802,-43.643119,-54.553899,-51.436533,-42.084436,-42.084436,-42.084436,-40.525753,-43.643119,-48.319167,-48.319167,-37.408388,-35.849705,-35.849705,-37.408388,-37.408388,-49.87785,-45.201802
1.75,29.614974,38.96707,32.732339,15.586828,23.380242,14.028145,-4.676048,-3.117366,-3.117366,-1.558683,-17.145511,-21.821559,-20.262877,-18.704194,-17.145511,-20.262877,-24.938925,-32.732339,-35.849705,-38.96707,-38.96707,-29.614974,-35.849705,-37.408388,-35.849705,-35.849705,-38.96707,-38.96707,-37.408388,-35.849705,-40.525753,-43.643119,-48.319167,-48.319167,-43.643119,-42.084436,-40.525753,-42.084436,-43.643119,-51.436533,-46.760485,-40.525753,-45.201802,-43.643119,-35.849705,-42.084436,-40.525753
1.8,77.934141,74.816775,68.582044,45.201802,51.436533,35.849705,29.614974,29.614974,21.821559,12.469463,12.469463,18.704194,10.91078,6.234731,0,-6.234731,-6.234731,-3.117366,-12.469463,-15.586828,-15.586828,-17.145511,-20.262877,-18.704194,-20.262877,-21.821559,-23.380242,-23.380242,-21.821559,-24.938925,-23.380242,-28.056291,-34.291022,-32.732339,-34.291022,-32.732339,-37.408388,-38.96707,-35.849705,-35.849705,-35.849705,-48.319167,-38.96707,-38.96707,-31.173656,-32.732339,-9.352097
1.85,85.727555,81.051507,71.69941,74.816775,65.464678,62.347313,59.229947,51.436533,45.201802,42.084436,35.849705,40.525753,32.732339,23.380242,21.821559,18.704194,15.586828,14.028145,10.91078,9.352097,1.558683,-4.676048,-6.234731,-3.117366,-9.352097,-10.91078,-10.91078,-15.586828,-17.145511,-10.91078,-14.028145,-17.145511,-20.262877,-20.262877,-24.938925,-31.173656,-31.173656,-24.938925,-24.938925,-21.821559,-26.497608,-26.497608,-26.497608,-24.938925,-29.614974,-29.614974,-31.173656
1.9,90.403603,91.962286,84.168872,77.934141,70.140727,74.816775,67.023361,63.905996,60.78863,57.671264,51.436533,45.201802,45.201802,45.201802,48.319167,42.084436,34.291022,32.732339,24.938925,23.380242,17.145511,18.704194,17.145511,17.145511,20.262877,14.028145,9.352097,9.352097,9.352097,-1.558683,0,-1.558683,-4.676048,-4.676048,-9.352097,-10.91078,-18.704194,-18.704194,-20.262877,-17.145511,-17.145511,-18.704194,-17.145511,-14.028145,-15.586828,-20.262877,-21.821559
1.95,91.962286,121.57726,76.375458,93.520969,85.727555,81.051507,81.051507,82.610189,77.934141,70.140727,68.582044,65.464678,73.258092,67.023361,59.229947,52.995216,54.553899,48.319167,45.201802,40.525753,40.525753,32.732339,28.056291,31.173656,28.056291,20.262877,18.704194,23.380242,21.821559,17.145511,17.145511,14.028145,12.469463,9.352097,6.234731,6.234731,9.352097,10.91078,10.91078,6.234731,-7.793414,-6.234731,-3.117366,-7.793414,-9.352097,-6.234731,-9.352097
2,90.403603,77.934141,85.727555,90.403603,84.168872,84.168872,85.727555,85.727555,77.934141,74.816775,74.816775,74.816775,70.140727,60.78863,56.112581,59.229947,67.023361,63.905996,59.229947,54.553899,57.671264,48.319167,46.760485,54.553899,42.084436,42.084436,38.96707,32.732339,26.497608,24.938925,35.849705,29.614974,29.614974,24.938925,23.380242,20.262877,17.145511,17.145511,15.586828,14.028145,14.028145,9.352097,9.352097,15.586828,12.469463,12.469463,3.117366
2.05,77.934141,77.934141,76.375458,71.69941,81.051507,82.610189,74.816775,71.69941,74.816775,77.934141,79.492824,82.610189,76.375458,67.023361,71.69941,73.258092,71.69941,71.69941,63.905996,59.229947,63.905996,62.347313,59.229947,60.78863,60.78863,54.553899,48.319167,42.084436,35.849705,40.525753,43.643119,43.643119,42.084436,38.96707,38.96707,34.291022,29.614974,29.614974,28.056291,26.497608,29.614974,32.732339,24.938925,26.497608,24.938925,23.380242,20.262877
2.1,56.112581,60.78863,63.905996,70.140727,59.229947,68.582044,68.582044,67.023361,65.464678,71.69941,67.023361,77.934141,70.140727,63.905996,67.023361,74.816775,74.816775,65.464678,77.934141,68.582044,74.816775,71.69941,63.905996,63.905996,63.905996,63.905996,48.319167,56.112581,59.229947,52.995216,51.436533,52.995216,54.553899,54.553899,49.87785,45.201802,51.436533,46.760485,43.643119,48.319167,45.201802,40.525753,35.849705,32.732339,34.291022,32.732339,28.056291
2.15,24.938925,26.497608,34.291022,38.96707,45.201802,49.87785,45.201802,43.643119,48.319167,54.553899,59.229947,59.229947,59.229947,56.112581,59.229947,59.229947,56.112581,62.347313,67.023361,71.69941,63.905996,56.112581,59.229947,68.582044,71.69941,65.464678,65.464678,67.023361,63.905996,68.582044,62.347313,63.905996,63.905996,57.671264,54.553899,60.78863,62.347313,57.671264,51.436533,51.436533,57.671264,51.436533,48.319167,51.436533,48.319167,43.643119,35.849705
2.2,-6.234731,-1.558683,3.117366,12.469463,12.469463,21.821559,21.821559,17.145511,34.291022,28.056291,31.173656,42.084436,46.760485,40.525753,48.319167,51.436533,51.436533,63.905996,57.671264,51.436533,48.319167,51.436533,51.436533,56.112581,60.78863,63.905996,59.229947,57.671264,59.229947,56.112581,62.347313,60.78863,51.436533,57.671264,59.229947,52.995216,54.553899,60.78863,67.023361,63.905996,43.643119,51.436533,51.436533,56.112581,46.760485,43.643119,40.525753
2.25,-28.056291,-34.291022,-28.056291,-23.380242,-31.173656,-1.558683,1.558683,6.234731,10.91078,17.145511,15.586828,21.821559,28.056291,24.938925,24.938925,32.732339,32.732339,37.408388,35.849705,34.291022,38.96707,42.084436,49.87785,49.87785,49.87785,51.436533,56.112581,54.553899,56.112581,59.229947,59.229947,51.436533,54.553899,56.112581,54.553899,48.319167,54.553899,57.671264,51.436533,49.87785,48.319167,46.760485,49.87785,51.436533,49.87785,51.436533,56.112581
2.3,-56.112581,-63.905996,-54.553899,-48.319167,-42.084436,-32.732339,-26.497608,-14.028145,-9.352097,-9.352097,-9.352097,-14.028145,6.234731,7.793414,9.352097,12.469463,17.145511,18.704194,21.821559,23.380242,24.938925,38.96707,32.732339,32.732339,35.849705,37.408388,35.849705,40.525753,40.525753,40.525753,45.201802,46.760485,37.408388,45.201802,45.201802,40.525753,43.643119,51.436533,43.643119,46.760485,51.436533,51.436533,51.436533,40.525753,40.525753,38.96707,46.760485
2.35,-70.140727,-81.051507,-77.934141,-77.934141,-67.023361,-56.112581,-42.084436,-40.525753,-35.849705,-34.291022,-35.849705,-35.849705,-21.821559,-14.028145,-9.352097,-9.352097,-3.117366,-1.558683,-1.558683,6.234731,9.352097,10.91078,10.91078,17.145511,18.704194,17.145511,17.145511,20.262877,24.938925,28.056291,28.056291,32.732339,31.173656,32.732339,40.525753,40.525753,37.408388,38.96707,31.173656,35.849705,42.084436,42.084436,37.408388,35.849705,37.408388,45.201802,40.525753
2.4,-88.844921,-84.168872,-90.403603,-77.934141,-76.375458,-74.816775,-63.905996,-67.023361,-65.464678,-68.582044,-43.643119,-40.525753,-43.643119,-40.525753,-35.849705,-28.056291,-24.938925,-17.145511,-15.586828,-14.028145,-9.352097,-9.352097,-7.793414,-6.234731,-6.234731,3.117366,4.676048,7.793414,7.793414,17.145511,15.586828,15.586828,14.028145,15.586828,18.704194,20.262877,20.262877,24.938925,24.938925,24.938925,26.497608,28.056291,32.732339,29.614974,34.291022,29.614974,28.056291
2.45,-98.197018,-101.314383,-74.816775,-88.844921,-77.934141,-85.727555,-77.934141,-81.051507,-82.610189,-67.023361,-60.78863,-63.905996,-60.78863,-57.671264,-45.201802,-43.643119,-43.643119,-37.408388,-34.291022,-35.849705,-32.732339,-32.732339,-32.732339,-28.056291,-15.586828,-14.028145,-10.91078,-10.91078,-12.469463,-14.028145,-7.793414,-6.234731,6.234731,6.234731,6.234731,7.793414,9.352097,10.91078,12.469463,17.145511,14.028145,14.028145,12.469463,15.586828,18.704194,17.145511,12.469463
2.5,-85.727555,-88.844921,-77.934141,-95.079652,-96.638335,-79.492824,-90.403603,-88.844921,-82.610189,-67.023361,-67.023361,-76.375458,-73.258092,-65.464678,-54.553899,-54.553899,-56.112581,-52.995216,-56.112581,-56.112581,-40.525753,-43.643119,-45.201802,-43.643119,-35.849705,-37.408388,-31.173656,-28.056291,-21.821559,-21.821559,-21.821559,-18.704194,-20.262877,-17.145511,-17.145511,-15.586828,-10.91078,-7.793414,-9.352097,-12.469463,-17.145511,-1.558683,0,-1.558683,-3.117366,-3.117366,1.558683
2.55,-67.023361,-74.816775,-74.816775,-85.727555,-85.727555,-82.610189,-82.610189,-73.258092,-71.69941,-74.816775,-74.816775,-77.934141,-79.492824,-63.905996,-65.464678,-60.78863,-56.112581,-56.112581,-56.112581,-59.229947,-57.671264,-46.760485,-40.525753,-37.408388,-43.643119,-48.319167,-48.319167,-40.525753,-40.525753,-35.849705,-34.291022,-28.056291,-24.938925,-24.938925,-23.380242,-24.938925,-28.056291,-21.821559,-23.380242,-14.028145,-17.145511,-18.704194,-14.028145,-12.469463,-12.469463,-17.145511,-17.145511
