time,66.64,67.62,68.6,69.58,70.56,71.54,72.52,73.5,74.48,75.46,76.44,77.42,78.4,79.38,80.36,81.34,82.32,83.3,84.28,85.26,86.24,87.22,88.2,89.18,90.16,91.14,92.12,93.1,94.08,95.06,96.04,97.02
0.65,24.938925,21.821559,24.938925,26.497608,35.849705,34.291022,35.849705,32.732339,42.084436,38.96707,35.849705,35.849705,35.849705,38.96707,38.96707,32.732339,34.291022,34.291022,35.849705,34.291022,31.173656,35.849705,42.084436,42.084436,40.525753,37.408388,34.291022,35.849705,29.614974,28.056291,21.821559,24.938925
0.7,3.117366,-4.676048,12.469463,14.028145,14.028145,17.145511,18.704194,18.704194,14.028145,6.234731,10.91078,20.262877,24.938925,24.938925,23.380242,23.380242,28.056291,26.497608,24.938925,24.938925,24.938925,26.497608,32.732339,31.173656,32.732339,31.173656,28.056291,26.497608,23.380242,26.497608,29.614974,28.056291
0.75,-20.262877,-20.262877,-17.145511,-17.145511,-17.145511,-21.821559,-14.028145,-10.91078,0,4.676048,6.234731,1.558683,6.234731,1.558683,9.352097,9.352097,12.469463,18.704194,20.262877,21.821559,18.704194,17.145511,17.145511,21.821559,24.938925,23.380242,23.380242,20.262877,23.380242,24.938925,23.380242,24.938925
0.8,-37.408388,-31.173656,-28.056291,-43.643119,-32.732339,-37.408388,-51.436533,-35.849705,-21.821559,-32.732339,-9.352097,-9.352097,-9.352097,-14.028145,-12.469463,-12.469463,-14.028145,1.558683,4.676048,4.676048,-3.117366,1.558683,6.234731,6.234731,10.91078,14.028145,17.145511,10.91078,12.469463,10.91078,17.145511,10.91078
0.85,-51.436533,-51.436533,-54.553899,-56.112581,-40.525753,-38.96707,-43.643119,-48.319167,-42.084436,-32.732339,-29.614974,-24.938925,-28.056291,-26.497608,-21.821559,-23.380242,-24.938925,-14.028145,-14.028145,-20.262877,-18.704194,-17.145511,-10.91078,-14.028145,-10.91078,-6.234731,-6.234731,12.469463,-6.234731,-7.793414,-6.234731,-6.234731
0.9,-56.112581,-60.78863,-56.112581,-54.553899,-48.319167,-57.671264,-63.905996,-59.229947,-74.816775,-67.023361,-49.87785,-37.408388,-34.291022,-34.291022,-49.87785,-56.112581,-32.732339,-35.849705,-35.849705,-29.614974,-28.056291,-29.614974,-34.291022,-34.291022,-24.938925,-21.821559,-24.938925,-24.938925,-23.380242,-20.262877,-18.704194,-17.145511
0.95,-67.023361,-70.140727,-57.671264,-67.023361,-67.023361,-84.168872,-68.582044,-62.347313,-68.582044,-57.671264,-48.319167,-45.201802,-45.201802,-43.643119,-43.643119,-45.201802,-48.319167,-57.671264,-48.319167,-45.201802,-40.525753,-52.995216,-52.995216,-52.995216,-48.319167,-45.201802,-46.760485,-37.408388,-31.173656,-32.732339,-35.849705,-35.849705
1,-63.905996,-65.464678,-71.69941,-74.816775,-63.905996,-73.258092,-71.69941,-76.375458,-63.905996,-67.023361,-65.464678,-63.905996,-59.229947,-56.112581,-60.78863,-56.112581,-49.87785,-51.436533,-59.229947,-59.229947,-56.112581,-54.553899,-59.229947,-62.347313,-63.905996,-57.671264,-59.229947,-56.112581,-42.084436,-38.96707,-45.201802,-38.96707
1.05,-45.201802,-51.436533,-56.112581,-63.905996,-67.023361,-60.78863,-65.464678,-73.258092,-62.347313,-59.229947,-59.229947,-62.347313,-62.347313,-62.347313,-60.78863,-48.319167,-54.553899,-56.112581,-56.112581,-59.229947,-52.995216,-49.87785,-57.671264,-62.347313,-59.229947,-52.995216,-54.553899,-56.112581,-54.553899,-46.760485,-48.319167,-43.643119
1.1,-35.849705,-43.643119,-48.319167,-43.643119,-45.201802,-51.436533,-71.69941,-90.403603,-52.995216,-46.760485,-51.436533,-51.436533,-52.995216,-45.201802,-45.201802,-52.995216,-54.553899,-59.229947,-57.671264,-54.553899,-48.319167,-51.436533,-46.760485,-46.760485,-43.643119,-45.201802,-46.760485,-46.760485,-46.760485,-43.643119,-37.408388,-35.849705
1.15,-14.028145,-21.821559,-21.821559,-26.497608,-26.497608,-31.173656,-32.732339,-43.643119,-43.643119,-29.614974,-31.173656,-35.849705,-38.96707,-38.96707,-40.525753,-40.525753,-37.408388,-35.849705,-34.291022,-35.849705,-35.849705,-35.849705,-38.96707,-40.525753,-43.643119,-43.643119,-43.643119,-40.525753,-37.408388,-35.849705,-40.525753,-42.084436
1.2,-1.558683,-1.558683,-3.117366,-10.91078,-12.469463,-4.676048,4.676048,7.793414,-1.558683,-15.586828,-21.821559,-23.380242,-21.821559,-17.145511,-15.586828,-20.262877,-21.821559,-21.821559,-21.821559,-23.380242,-21.821559,-23.380242,-24.938925,-28.056291,-32.732339,-32.732339,-28.056291,-28.056291,-26.497608,-28.056291,-26.497608,-28.056291
1.25,21.821559,20.262877,14.028145,14.028145,14.028145,21.821559,28.056291,45.201802,52.995216,32.732339,4.676048,-6.234731,-3.117366,-6.234731,-6.234731,-6.234731,-6.234731,-9.352097,-14.028145,-12.469463,-14.028145,-9.352097,-9.352097,-10.91078,-12.469463,-14.028145,-9.352097,-9.352097,-15.586828,-17.145511,-17.145511,-18.704194
1.3,35.849705,40.525753,28.056291,29.614974,28.056291,29.614974,29.614974,45.201802,38.96707,21.821559,18.704194,12.469463,10.91078,10.91078,12.469463,10.91078,12.469463,12.469463,14.028145,6.234731,6.234731,14.028145,6.234731,6.234731,4.676048,1.558683,1.558683,3.117366,1.558683,-3.117366,-3.117366,-6.234731
1.35,48.319167,46.760485,45.201802,46.760485,42.084436,57.671264,62.347313,70.140727,43.643119,40.525753,28.056291,31.173656,28.056291,26.497608,24.938925,28.056291,26.497608,23.380242,21.821559,21.821559,15.586828,15.586828,17.145511,18.704194,20.262877,17.145511,14.028145,12.469463,14.028145,15.586828,10.91078,9.352097
1.4,49.87785,56.112581,59.229947,57.671264,71.69941,67.023361,67.023361,43.643119,43.643119,43.643119,32.732339,32.732339,34.291022,32.732339,29.614974,31.173656,32.732339,17.145511,17.145511,20.262877,21.821559,24.938925,24.938925,23.380242,20.262877,18.704194,21.821559,21.821559,21.821559,24.938925,17.145511,15.586828
1.45,76.375458,54.553899,59.229947,57.671264,56.112581,67.023361,73.258092,59.229947,71.69941,51.436533,42.084436,43.643119,35.849705,35.849705,40.525753,43.643119,35.849705,38.96707,37.408388,35.849705,32.732339,32.732339,35.849705,32.732339,26.497608,24.938925,24.938925,29.614974,24.938925,23.380242,23.380242,17.145511
1.5,59.229947,67.023361,65.464678,67.023361,67.023361,71.69941,70.140727,67.023361,82.610189,52.995216,51.436533,40.525753,40.525753,43.643119,38.96707,40.525753,32.732339,45.201802,51.436533,35.849705,40.525753,37.408388,34.291022,32.732339,34.291022,26.497608,28.056291,35.849705,34.291022,24.938925,24.938925,23.380242
1.55,48.319167,49.87785,49.87785,51.436533,56.112581,60.78863,68.582044,59.229947,70.140727,51.436533,48.319167,45.201802,35.849705,42.084436,43.643119,40.525753,42.084436,43.643119,45.201802,26.497608,28.056291,34.291022,32.732339,32.732339,34.291022,35.849705,35.849705,24.938925,23.380242,26.497608,29.614974,28.056291
1.6,40.525753,35.849705,45.201802,37.408388,35.849705,45.201802,46.760485,51.436533,43.643119,43.643119,48.319167,48.319167,46.760485,40.525753,43.643119,43.643119,42.084436,40.525753,37.408388,40.525753,40.525753,42.084436,40.525753,37.408388,42.084436,32.732339,24.938925,28.056291,34.291022,37.408388,32.732339,34.291022
1.65,23.380242,21.821559,28.056291,28.056291,32.732339,29.614974,26.497608,31.173656,32.732339,34.291022,35.849705,40.525753,31.173656,28.056291,35.849705,38.96707,38.96707,32.732339,35.849705,35.849705,35.849705,28.056291,29.614974,32.732339,34.291022,29.614974,29.614974,32.732339,35.849705,34.291022,32.732339,31.173656
1.7,4.676048,0,3.117366,9.352097,21.821559,15.586828,12.469463,14.028145,6.234731,14.028145,14.028145,21.821559,21.821559,21.821559,21.821559,26.497608,28.056291,28.056291,31.173656,24.938925,24.938925,26.497608,29.614974,32.732339,28.056291,31.173656,26.497608,28.056291,32.732339,35.849705,35.849705,34.291022
1.75,-24.938925,-23.380242,-18.704194,-12.469463,-18.704194,-24.938925,-29.614974,-40.525753,-34.291022,-10.91078,6.234731,3.117366,7.793414,9.352097,6.234731,9.352097,15.586828,14.028145,17.145511,17.145511,17.145511,17.145511,21.821559,17.145511,20.262877,24.938925,21.821559,21.821559,21.821559,24.938925,21.821559,21.821559
1.8,-34.291022,-24.938925,-28.056291,-29.614974,-28.056291,-34.291022,-43.643119,-67.023361,-38.96707,-21.821559,-14.028145,-14.028145,-14.028145,-14.028145,-9.352097,-6.234731,-6.234731,3.117366,1.558683,1.558683,4.676048,-4.676048,6.234731,6.234731,6.234731,4.676048,9.352097,10.91078,12.469463,9.352097,9.352097,15.586828
1.85,-52.995216,-57.671264,-48.319167,-45.201802,-43.643119,-48.319167,-49.87785,-60.78863,-48.319167,-35.849705,-29.614974,-21.821559,-21.821559,-21.821559,-17.145511,-18.704194,-24.938925,-23.380242,-21.821559,-18.704194,-10.91078,-14.028145,-9.352097,-9.352097,-12.469463,-6.234731,-6.234731,-4.676048,-4.676048,-9.352097,-9.352097,-6.234731
1.9,-57.671264,-63.905996,-59.229947,-59.229947,-63.905996,-71.69941,-90.403603,-88.844921,-65.464678,-43.643119,-45.201802,-40.525753,-40.525753,-42.084436,-43.643119,-40.525753,-38.96707,-40.525753,-42.084436,-40.525753,-38.96707,-24.938925,-24.938925,-21.821559,-31.173656,-29.614974,-28.056291,-23.380242,-23.380242,-23.380242,-21.821559,-20.262877
1.95,-67.023361,-63.905996,-67.023361,-74.816775,-76.375458,-76.375458,-77.934141,-76.375458,-70.140727,-56.112581,-51.436533,-51.436533,-54.553899,-56.112581,-59.229947,-59.229947,-40.525753,-35.849705,-51.436533,-59.229947,-60.78863,-42.084436,-42.084436,-40.525753,-40.525753,-34.291022,-32.732339,-40.525753,-43.643119,-43.643119,-35.849705,-38.96707
2,-59.229947,-56.112581,-56.112581,-65.464678,-70.140727,-77.934141,-56.112581,-51.436533,-65.464678,-59.229947,-56.112581,-56.112581,-56.112581,-56.112581,-56.112581,-63.905996,-57.671264,-54.553899,-54.553899,-56.112581,-63.905996,-65.464678,-51.436533,-52.995216,-52.995216,-48.319167,-42.084436,-42.084436,-45.201802,-43.643119,-48.319167,-49.87785
2.05,-42.084436,-46.760485,-56.112581,-63.905996,-65.464678,-68.582044,-84.168872,-76.375458,-63.905996,-67.023361,-59.229947,-51.436533,-51.436533,-56.112581,-54.553899,-54.553899,-56.112581,-52.995216,-51.436533,-56.112581,-54.553899,-59.229947,-54.553899,-49.87785,-52.995216,-51.436533,-46.760485,-48.319167,-51.436533,-59.229947,-57.671264,-51.436533
2.1,-42.084436,-38.96707,-37.408388,-42.084436,-45.201802,-51.436533,-77.934141,-65.464678,-51.436533,-54.553899,-57.671264,-43.643119,-48.319167,-54.553899,-56.112581,-59.229947,-52.995216,-43.643119,-48.319167,-51.436533,-51.436533,-51.436533,-45.201802,-43.643119,-45.201802,-43.643119,-43.643119,-42.084436,-43.643119,-45.201802,-40.525753,-40.525753
2.15,-18.704194,-29.614974,-29.614974,-28.056291,-24.938925,-23.380242,-37.408388,-43.643119,-40.525753,-40.525753,-32.732339,-38.96707,-40.525753,-40.525753,-40.525753,-32.732339,-35.849705,-37.408388,-35.849705,-40.525753,-40.525753,-35.849705,-38.96707,-43.643119,-43.643119,-43.643119,-45.201802,-35.849705,-34.291022,-40.525753,-43.643119,-40.525753
2.2,1.558683,-10.91078,-9.352097,-9.352097,-9.352097,-6.234731,10.91078,-3.117366,-10.91078,-15.586828,-23.380242,-24.938925,-24.938925,-21.821559,-21.821559,-21.821559,-20.262877,-24.938925,-21.821559,-21.821559,-31.173656,-32.732339,-29.614974,-28.056291,-26.497608,-26.497608,-32.732339,-26.497608,-28.056291,-28.056291,-31.173656,-29.614974
2.25,18.704194,14.028145,14.028145,17.145511,17.145511,17.145511,28.056291,35.849705,32.732339,4.676048,-1.558683,-7.793414,-6.234731,-4.676048,-4.676048,-9.352097,-10.91078,-7.793414,-6.234731,-7.793414,-9.352097,-9.352097,-14.028145,-17.145511,-17.145511,-12.469463,-10.91078,-14.028145,-18.704194,-21.821559,-21.821559,-18.704194
2.3,37.408388,32.732339,32.732339,32.732339,32.732339,32.732339,46.760485,51.436533,38.96707,12.469463,12.469463,14.028145,14.028145,14.028145,12.469463,9.352097,9.352097,9.352097,3.117366,6.234731,7.793414,6.234731,7.793414,1.558683,-3.117366,-6.234731,-1.558683,-1.558683,-3.117366,-6.234731,-6.234731,-14.028145
2.35,46.760485,32.732339,38.96707,51.436533,56.112581,62.347313,79.492824,71.69941,40.525753,35.849705,28.056291,26.497608,28.056291,24.938925,21.821559,21.821559,24.938925,21.821559,17.145511,17.145511,17.145511,14.028145,14.028145,12.469463,17.145511,17.145511,15.586828,7.793414,9.352097,9.352097,7.793414,6.234731
2.4,46.760485,51.436533,56.112581,57.671264,56.112581,56.112581,79.492824,71.69941,40.525753,35.849705,35.849705,43.643119,38.96707,35.849705,34.291022,28.056291,26.497608,23.380242,24.938925,24.938925,29.614974,21.821559,21.821559,23.380242,23.380242,23.380242,23.380242,21.821559,15.586828,14.028145,14.028145,14.028145
2.45,62.347313,51.436533,56.112581,67.023361,71.69941,81.051507,85.727555,56.112581,56.112581,52.995216,54.553899,43.643119,48.319167,51.436533,48.319167,35.849705,31.173656,38.96707,29.614974,35.849705,29.614974,24.938925,24.938925,28.056291,28.056291,31.173656,29.614974,20.262877,24.938925,18.704194,21.821559,20.262877
2.5,62.347313,59.229947,62.347313,59.229947,67.023361,67.023361,71.69941,82.610189,65.464678,40.525753,45.201802,42.084436,43.643119,48.319167,35.849705,38.96707,37.408388,38.96707,40.525753,40.525753,37.408388,28.056291,24.938925,32.732339,29.614974,28.056291,24.938925,23.380242,23.380242,24.938925,26.497608,28.056291
2.55,49.87785,51.436533,59.229947,56.112581,60.78863,82.610189,98.197018,76.375458,57.671264,43.643119,43.643119,43.643119,51.436533,49.87785,42.084436,40.525753,35.849705,34.291022,34.291022,34.291022,40.525753,45.201802,46.760485,43.643119,32.732339,28.056291,28.056291,31.173656,34.291022,35.849705,24.938925,26.497608
2.6,43.643119,38.96707,40.525753,46.760485,56.112581,49.87785,52.995216,56.112581,43.643119,51.436533,42.084436,40.525753,35.849705,38.96707,40.525753,38.96707,38.96707,40.525753,40.525753,42.084436,38.96707,35.849705,32.732339,32.732339,32.732339,31.173656,37.408388,40.525753,31.173656,28.056291,21.821559,21.821559
2.65,23.380242,24.938925,29.614974,31.173656,34.291022,42.084436,35.849705,35.849705,32.732339,32.732339,32.732339,35.849705,35.849705,32.732339,32.732339,35.849705,35.849705,40.525753,34.291022,32.732339,31.173656,31.173656,34.291022,29.614974,34.291022,35.849705,35.849705,35.849705,37.408388,32.732339,34.291022,35.849705
2.7,4.676048,-1.558683,1.558683,10.91078,17.145511,9.352097,6.234731,14.028145,17.145511,20.262877,18.704194,17.145511,18.704194,21.821559,24.938925,28.056291,24.938925,20.262877,21.821559,28.056291,26.497608,29.614974,29.614974,31.173656,31.173656,29.614974,26.497608,24.938925,28.056291,32.732339,29.614974,29.614974
2.75,-24.938925,-26.497608,-20.262877,-24.938925,-24.938925,-21.821559,-20.262877,-29.614974,-12.469463,-4.676048,6.234731,7.793414,7.793414,9.352097,9.352097,12.469463,15.586828,14.028145,15.586828,17.145511,18.704194,15.586828,18.704194,18.704194,21.821559,26.497608,28.056291,32.732339,24.938925,21.821559,23.380242,23.380242
2.8,-37.408388,-35.849705,-32.732339,-42.084436,-48.319167,-42.084436,-48.319167,-46.760485,-29.614974,-28.056291,-21.821559,-15.586828,-10.91078,-14.028145,-9.352097,-10.91078,-9.352097,-1.558683,-9.352097,-1.558683,1.558683,3.117366,6.234731,14.028145,7.793414,9.352097,12.469463,14.028145,14.028145,17.145511,20.262877,10.91078
2.85,-48.319167,-57.671264,-42.084436,-42.084436,-49.87785,-62.347313,-63.905996,-73.258092,-34.291022,-24.938925,-24.938925,-28.056291,-31.173656,-31.173656,-28.056291,-26.497608,-21.821559,-23.380242,-17.145511,-17.145511,-14.028145,-9.352097,-10.91078,-9.352097,-7.793414,-9.352097,-17.145511,-10.91078,-9.352097,-7.793414,-7.793414,1.558683
2.9,-56.112581,-60.78863,-52.995216,-54.553899,-56.112581,-67.023361,-141.840136,-113.783846,-46.760485,-48.319167,-49.87785,-48.319167,-42.084436,-40.525753,-45.201802,-40.525753,-40.525753,-40.525753,-21.821559,-24.938925,-35.849705,-40.525753,-32.732339,-21.821559,-21.821559,-32.732339,-17.145511,-21.821559,-23.380242,-24.938925,-18.704194,-15.586828
2.95,-65.464678,-67.023361,-59.229947,-67.023361,-74.816775,-76.375458,-74.816775,-60.78863,-51.436533,-56.112581,-60.78863,-56.112581,-45.201802,-49.87785,-49.87785,-54.553899,-59.229947,-59.229947,-52.995216,-51.436533,-43.643119,-42.084436,-42.084436,-37.408388,-40.525753,-42.084436,-43.643119,-37.408388,-37.408388,-38.96707,-28.056291,-26.497608
3,-62.347313,-63.905996,-62.347313,-71.69941,-71.69941,-71.69941,-68.582044,-60.78863,-68.582044,-59.229947,-52.995216,-54.553899,-56.112581,-56.112581,-56.112581,-54.553899,-56.112581,-59.229947,-67.023361,-70.140727,-63.905996,-56.112581,-51.436533,-45.201802,-38.96707,-46.760485,-51.436533,-51.436533,-43.643119,-46.760485,-45.201802,-48.319167
3.05,-48.319167,-57.671264,-57.671264,-59.229947,-67.023361,-59.229947,-70.140727,-71.69941,-87.286238,-67.023361,-59.229947,-56.112581,-56.112581,-54.553899,-57.671264,-56.112581,-56.112581,-57.671264,-54.553899,-51.436533,-54.553899,-54.553899,-54.553899,-49.87785,-48.319167,-51.436533,-54.553899,-52.995216,-46.760485,-51.436533,-48.319167,-43.643119
3.1,-48.319167,-40.525753,-43.643119,-46.760485,-48.319167,-42.084436,-63.905996,-73.258092,-48.319167,-48.319167,-57.671264,-51.436533,-51.436533,-51.436533,-49.87785,-57.671264,-48.319167,-56.112581,-54.553899,-48.319167,-54.553899,-52.995216,-46.760485,-43.643119,-48.319167,-54.553899,-52.995216,-42.084436,-40.525753,-45.201802,-49.87785,-51.436533
3.15,-23.380242,-24.938925,-29.614974,-32.732339,-31.173656,-24.938925,-28.056291,-40.525753,-34.291022,-37.408388,-32.732339,-32.732339,-35.849705,-32.732339,-32.732339,-35.849705,-42.084436,-40.525753,-37.408388,-40.525753,-40.525753,-40.525753,-37.408388,-37.408388,-32.732339,-43.643119,-43.643119,-43.643119,-48.319167,-48.319167,-35.849705,-40.525753
3.2,-6.234731,-3.117366,-10.91078,-9.352097,-9.352097,-4.676048,-9.352097,-12.469463,-18.704194,-24.938925,-24.938925,-24.938925,-21.821559,-21.821559,-20.262877,-21.821559,-23.380242,-24.938925,-29.614974,-26.497608,-24.938925,-24.938925,-32.732339,-28.056291,-23.380242,-28.056291,-26.497608,-28.056291,-28.056291,-35.849705,-31.173656,-31.173656
3.25,14.028145,17.145511,18.704194,20.262877,9.352097,21.821559,38.96707,37.408388,10.91078,-1.558683,-6.234731,-1.558683,-6.234731,-6.234731,-7.793414,-6.234731,-9.352097,-12.469463,-9.352097,-10.91078,-6.234731,-14.028145,-18.704194,-17.145511,-10.91078,-14.028145,-14.028145,-14.028145,-15.586828,-17.145511,-17.145511,-15.586828
3.3,40.525753,31.173656,29.614974,29.614974,32.732339,35.849705,63.905996,29.614974,20.262877,17.145511,14.028145,15.586828,14.028145,12.469463,10.91078,21.821559,10.91078,9.352097,7.793414,7.793414,9.352097,6.234731,3.117366,6.234731,6.234731,0,-6.234731,-6.234731,-6.234731,-6.234731,-6.234731,-3.117366
3.35,46.760485,48.319167,51.436533,49.87785,51.436533,74.816775,45.201802,35.849705,40.525753,48.319167,29.614974,24.938925,29.614974,31.173656,21.821559,20.262877,21.821559,20.262877,18.704194,17.145511,15.586828,14.028145,15.586828,15.586828,15.586828,10.91078,14.028145,18.704194,14.028145,12.469463,12.469463,9.352097
3.4,56.112581,57.671264,57.671264,82.610189,59.229947,87.286238,45.201802,46.760485,40.525753,31.173656,32.732339,37.408388,31.173656,24.938925,24.938925,32.732339,32.732339,28.056291,32.732339,28.056291,28.056291,32.732339,31.173656,31.173656,31.173656,23.380242,21.821559,21.821559,20.262877,21.821559,21.821559,21.821559
3.45,67.023361,59.229947,62.347313,67.023361,68.582044,74.816775,84.168872,85.727555,57.671264,40.525753,42.084436,43.643119,46.760485,46.760485,40.525753,34.291022,32.732339,29.614974,26.497608,34.291022,32.732339,32.732339,29.614974,28.056291,26.497608,23.380242,21.821559,24.938925,24.938925,23.380242,24.938925,23.380242
3.5,59.229947,67.023361,65.464678,63.905996,62.347313,71.69941,101.314383,79.492824,49.87785,52.995216,54.553899,49.87785,40.525753,35.849705,32.732339,38.96707,38.96707,40.525753,37.408388,35.849705,37.408388,28.056291,29.614974,24.938925,23.380242,28.056291,28.056291,28.056291,32.732339,32.732339,21.821559,26.497608
3.55,52.995216,62.347313,52.995216,59.229947,60.78863,79.492824,77.934141,34.291022,43.643119,43.643119,42.084436,43.643119,40.525753,43.643119,48.319167,45.201802,34.291022,35.849705,37.408388,43.643119,43.643119,31.173656,31.173656,34.291022,35.849705,35.849705,31.173656,37.408388,28.056291,31.173656,24.938925,23.380242
3.6,40.525753,49.87785,43.643119,46.760485,43.643119,73.258092,59.229947,46.760485,38.96707,38.96707,38.96707,43.643119,45.201802,43.643119,46.760485,46.760485,38.96707,37.408388,37.408388,38.96707,35.849705,35.849705,32.732339,29.614974,28.056291,34.291022,29.614974,28.056291,28.056291,28.056291,24.938925,32.732339
3.65,28.056291,32.732339,29.614974,28.056291,35.849705,35.849705,26.497608,24.938925,18.704194,28.056291,38.96707,29.614974,31.173656,38.96707,42.084436,40.525753,35.849705,35.849705,31.173656,32.732339,32.732339,37.408388,37.408388,29.614974,32.732339,29.614974,31.173656,28.056291,32.732339,32.732339,31.173656,35.849705
3.7,4.676048,6.234731,7.793414,10.91078,9.352097,4.676048,1.558683,12.469463,17.145511,18.704194,17.145511,29.614974,31.173656,29.614974,28.056291,26.497608,21.821559,21.821559,31.173656,29.614974,24.938925,26.497608,28.056291,28.056291,32.732339,28.056291,28.056291,28.056291,31.173656,31.173656,28.056291,28.056291
3.75,-18.704194,-15.586828,-14.028145,-12.469463,-14.028145,-17.145511,-20.262877,-12.469463,1.558683,4.676048,6.234731,7.793414,10.91078,10.91078,7.793414,14.028145,14.028145,10.91078,17.145511,17.145511,21.821559,18.704194,17.145511,20.262877,20.262877,24.938925,29.614974,24.938925,23.380242,23.380242,18.704194,20.262877
