#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,60.00,387.28,603.92,-216.64
1,34,0.50,60.00,385.21,603.45,-218.24
2,38,0.50,60.00,383.56,603.07,-219.51
3,43,0.50,60.00,382.24,601.79,-219.55
4,48,0.50,60.00,381.18,600.77,-219.59
5,53,0.50,60.00,379.36,599.95,-220.59
6,58,0.50,60.00,378.88,600.28,-221.40
7,64,0.50,60.00,375.56,600.53,-224.97
8,68,0.50,60.00,375.84,599.76,-223.92
9,73,0.50,60.00,371.18,598.17,-226.99
10,78,0.50,60.00,372.34,598.85,-226.51
11,83,0.50,60.00,373.26,598.41,-225.16
12,127,0.50,60.00,374.00,598.07,-224.07
13,132,0.50,60.00,374.59,598.77,-224.18
14,137,0.50,60.00,375.06,599.33,-224.26
15,142,0.50,60.00,375.44,599.77,-224.33
16,146,0.50,60.00,375.74,599.15,-223.41
17,152,0.50,60.00,375.01,599.64,-224.63
18,157,0.50,60.00,375.40,600.02,-224.62
19,162,0.50,60.00,374.73,600.33,-225.60
20,167,0.50,60.00,377.13,599.60,-222.47
21,171,0.50,60.00,377.09,599.02,-221.92
22,176,0.50,60.00,377.07,598.55,-221.48
23,181,0.50,60.00,377.04,599.15,-222.11
24,188,0.50,60.00,377.03,598.66,-221.63
25,194,0.50,60.00,377.01,599.24,-222.23
26,199,0.50,60.00,377.00,598.73,-221.73
27,204,0.50,60.00,376.99,599.29,-222.30
28,208,0.50,60.00,376.98,599.75,-222.76
29,213,0.50,60.00,376.98,601.09,-224.11
30,218,0.50,60.00,376.97,601.18,-224.21
31,223,0.50,60.00,376.97,601.26,-224.29
32,228,0.50,60.00,378.92,600.34,-221.42
33,232,0.50,60.00,379.50,599.61,-220.11
34,238,0.50,60.00,379.97,600.00,-220.03
35,243,0.50,60.00,380.34,600.31,-219.97
36,248,0.50,60.00,379.66,600.56,-220.90
37,255,0.50,60.00,379.12,600.76,-221.64
38,260,0.50,60.00,378.69,600.92,-222.23
39,265,0.50,60.00,378.34,601.05,-222.71
40,269,0.50,60.00,379.04,601.15,-222.11
41,274,0.50,60.00,378.62,601.23,-222.61
42,280,0.50,60.00,379.27,601.30,-222.04
43,285,0.50,60.00,378.80,601.35,-222.55
44,290,0.50,60.00,379.41,601.39,-221.99
45,295,0.50,60.00,378.92,602.40,-223.49
46,299,0.50,60.00,378.53,602.24,-223.71
47,304,0.50,60.00,376.26,602.10,-225.84
48,309,0.50,60.00,376.40,601.02,-224.62
49,316,0.50,60.00,376.51,601.13,-224.62
50,322,0.50,60.00,376.60,601.21,-224.62
51,326,0.50,60.00,376.67,601.28,-224.62
52,331,0.50,60.00,376.73,601.34,-224.61
53,336,0.50,60.00,376.77,601.38,-224.61
54,341,0.50,60.00,376.81,601.42,-224.61
55,346,0.50,60.00,376.84,601.45,-224.61
56,351,0.50,60.00,376.86,601.47,-224.61
57,356,0.50,60.00,378.83,601.49,-222.66
58,360,0.50,60.00,378.46,601.50,-223.05
59,366,0.50,60.00,378.16,601.52,-223.36
60,371,0.50,60.00,377.91,601.52,-223.61
61,376,0.50,60.00,373.82,601.53,-227.72
62,382,0.50,60.00,374.44,598.61,-224.17
63,387,0.50,60.00,374.95,599.20,-224.25
64,392,0.50,60.00,375.35,600.65,-225.30
65,397,0.50,60.00,375.67,600.83,-225.16
66,402,0.50,60.00,375.93,600.98,-225.05
67,407,0.50,60.00,376.13,601.09,-224.96
68,412,0.50,60.00,376.30,602.16,-225.87
69,417,0.50,60.00,376.43,602.04,-225.62
70,422,0.50,60.00,376.53,601.95,-225.42
71,427,0.50,60.00,376.62,601.87,-225.25
72,432,0.50,60.00,376.68,601.81,-225.13
73,437,0.50,60.00,378.69,602.74,-224.05
74,444,0.50,60.00,380.30,602.50,-222.21
75,450,0.50,60.00,381.58,602.31,-220.73
76,454,0.50,60.00,381.63,603.14,-221.51
77,459,0.50,60.00,381.67,603.80,-222.13
78,464,0.50,60.00,380.73,603.35,-222.62
79,469,0.50,60.00,380.95,603.97,-223.02
80,474,0.50,60.00,381.13,603.49,-222.36
81,479,0.50,60.00,381.27,604.08,-222.81
82,483,0.50,60.00,380.41,603.58,-223.17
83,488,0.50,60.00,379.72,603.17,-223.46
84,494,0.50,60.00,379.16,602.85,-223.69
85,499,0.50,60.00,378.72,602.59,-223.87
86,504,0.50,60.00,378.37,602.39,-224.02
87,511,0.50,60.00,379.06,603.20,-224.14
88,516,0.50,60.00,379.62,602.87,-223.26
89,521,0.50,60.00,379.08,602.61,-223.53
90,525,0.50,60.00,378.66,604.35,-225.70
91,530,0.50,60.00,378.32,603.80,-225.48
92,536,0.50,60.00,378.04,604.33,-226.28
93,541,0.50,60.00,377.83,604.75,-226.92
94,546,0.50,60.00,377.65,604.11,-226.46
95,550,0.50,60.00,377.51,604.58,-227.07
96,555,0.50,60.00,377.40,604.95,-227.55
97,560,0.50,60.00,376.33,605.25,-228.92
98,565,0.50,60.00,376.46,604.51,-228.06
99,572,0.50,60.00,377.53,603.92,-226.39
100,578,0.50,60.00,377.42,604.43,-227.01
101,583,0.50,60.00,377.32,603.85,-226.53
102,587,0.50,60.00,377.25,603.40,-226.15
103,592,0.50,60.00,377.19,603.03,-225.84
104,597,0.50,60.00,377.14,603.71,-226.57
105,602,0.50,60.00,383.94,603.28,-219.34
106,606,0.50,60.00,382.54,602.94,-220.39
107,611,0.50,60.00,382.40,602.66,-220.26
108,616,0.50,60.00,381.31,602.44,-221.13
109,622,0.50,60.00,380.44,602.27,-221.83
110,627,0.50,60.00,384.63,602.13,-217.50
111,634,0.50,60.00,383.09,602.99,-219.90
112,638,0.50,60.00,381.86,603.68,-221.82
113,643,0.50,60.00,380.88,603.26,-222.38
114,648,0.50,60.00,380.10,602.92,-222.82
115,653,0.50,60.00,379.47,602.65,-223.18
116,658,0.50,60.00,379.94,602.43,-222.49
117,664,0.50,60.00,379.34,603.23,-223.89
118,668,0.50,60.00,380.82,602.90,-222.08
119,673,0.50,60.00,382.98,603.61,-220.63
120,678,0.50,60.00,383.72,604.18,-220.45
121,683,0.50,60.00,384.32,603.65,-219.33
122,688,0.50,60.00,384.80,603.23,-218.43
123,696,0.50,60.00,385.19,602.90,-217.72
124,699,0.50,60.00,385.49,603.61,-218.12
125,705,0.50,60.00,385.74,603.20,-217.46
126,710,0.50,60.00,385.93,602.87,-216.94
127,715,0.50,60.00,386.09,602.61,-216.52
128,720,0.50,60.00,385.24,603.38,-218.14
129,725,0.50,60.00,384.56,603.99,-219.43
130,729,0.50,60.00,384.99,604.48,-219.49
131,734,0.50,60.00,384.36,604.87,-220.51
132,739,0.50,60.00,383.86,605.19,-221.33
133,744,0.50,60.00,382.47,605.44,-222.97
134,750,0.50,60.00,383.32,605.64,-222.32
135,755,0.50,60.00,383.03,605.80,-222.78
136,761,0.50,60.00,385.72,605.93,-220.21
137,766,0.50,60.00,385.92,606.03,-220.12
138,771,0.50,60.00,386.08,606.12,-220.04
139,776,0.50,60.00,384.25,606.18,-221.93
140,780,0.50,60.00,384.75,609.16,-224.42
141,785,0.50,60.00,385.14,608.62,-223.48
142,791,0.50,60.00,385.46,608.19,-222.73
143,796,0.50,60.00,385.71,607.84,-222.13
144,801,0.50,60.00,385.91,607.56,-221.65
145,806,0.50,60.00,386.07,607.34,-221.26
146,810,0.50,60.00,386.20,607.16,-220.96
147,815,0.50,60.00,386.30,607.02,-220.71
148,822,0.50,60.00,386.39,606.90,-220.51
149,827,0.50,60.00,386.45,608.76,-222.31
150,833,0.50,60.00,386.51,608.30,-221.79
151,838,0.50,60.00,386.55,607.93,-221.38
152,842,0.50,60.00,386.58,607.63,-221.05
153,847,0.50,60.00,386.61,607.39,-220.78
154,852,0.50,60.00,384.68,607.20,-222.53
155,857,0.50,60.00,385.09,607.05,-221.97
156,862,0.50,60.00,385.41,606.93,-221.52
157,867,0.50,60.00,385.67,606.83,-221.16
158,871,0.50,60.00,385.88,606.76,-220.87
159,877,0.50,60.00,386.05,606.69,-220.64
160,884,0.50,60.00,386.18,606.64,-220.46
161,889,0.50,60.00,386.29,605.63,-219.34
162,894,0.50,60.00,386.38,605.79,-219.42
163,899,0.50,60.00,386.44,605.92,-219.48
164,904,0.50,60.00,386.50,606.03,-219.53
165,908,0.50,60.00,385.57,606.11,-220.54
166,913,0.50,60.00,385.80,606.18,-220.38
167,919,0.50,60.00,385.98,606.23,-220.25
168,924,0.50,60.00,386.13,606.27,-220.14
169,929,0.50,60.00,385.27,603.38,-218.11
170,934,0.50,60.00,384.58,603.99,-219.41
171,938,0.50,60.00,383.06,604.48,-221.43
172,945,0.50,60.00,382.81,604.88,-222.06
173,950,0.50,60.00,382.62,605.19,-222.57
174,955,0.50,60.00,383.44,605.44,-222.00
175,961,0.50,60.00,383.12,605.64,-222.52
176,965,0.50,60.00,383.84,605.80,-221.96
177,970,0.50,60.00,384.41,607.88,-223.47
178,975,0.50,60.00,384.87,607.60,-222.72
179,980,0.50,60.00,385.24,607.37,-222.12
180,985,0.50,60.00,384.56,607.18,-222.62
181,990,0.50,60.00,384.99,606.06,-221.06
182,994,0.50,60.00,387.29,605.16,-217.87
183,999,0.50,60.00,387.18,605.42,-218.24
184,1007,0.50,60.00,387.09,604.65,-217.56
185,1012,0.50,60.00,387.01,604.03,-217.02
186,1017,0.50,60.00,386.95,604.51,-217.56
187,1022,0.50,60.00,386.91,604.90,-217.99
188,1056,0.50,60.00,386.87,604.23,-217.36
189,1061,0.50,60.00,386.84,604.67,-217.84
190,1065,0.50,60.00,386.81,604.05,-217.24
191,1070,0.50,60.00,386.80,603.55,-216.76
192,1075,0.50,60.00,386.78,603.16,-216.38
193,1080,0.50,60.00,386.77,602.84,-216.07
194,1085,0.50,60.00,386.76,602.58,-215.82
195,1091,0.50,60.00,386.75,602.38,-215.63
196,1097,0.50,60.00,384.79,602.22,-217.42
197,1102,0.50,60.00,383.22,602.08,-218.86
198,1107,0.50,60.00,384.90,602.96,-218.06
199,1112,0.50,60.00,385.26,602.68,-217.41
200,1117,0.50,60.00,385.55,603.43,-217.88
201,1122,0.50,60.00,385.79,604.03,-218.25
202,1126,0.50,60.00,385.97,603.54,-217.57
203,1132,0.50,60.00,385.15,604.12,-218.98
204,1137,0.50,60.00,388.39,604.59,-216.20
205,1142,0.50,60.00,388.06,603.98,-215.93
206,1147,0.50,60.00,387.79,603.50,-215.71
207,1152,0.50,60.00,387.57,604.09,-216.51
208,1159,0.50,60.00,388.38,604.56,-216.18
209,1164,0.50,60.00,388.05,604.94,-216.89
210,1168,0.50,60.00,387.78,605.24,-217.46
