#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,1,0.50,75.00,1238.28,1435.54,-197.26
1,34,0.50,75.00,1234.96,1437.69,-202.73
2,39,0.50,75.00,1236.21,1437.46,-201.25
3,44,0.50,75.00,1237.21,1437.27,-200.06
4,49,0.50,75.00,1238.01,1437.12,-199.11
5,54,0.50,75.00,1238.65,1437.00,-198.35
6,60,0.50,75.00,1239.16,1436.91,-197.74
7,64,0.50,75.00,1237.62,1436.83,-199.21
8,69,0.50,75.00,1239.31,1436.77,-197.45
9,74,0.50,75.00,1239.69,1436.72,-197.03
10,79,0.50,75.00,1240.00,1436.68,-196.68
11,86,0.50,75.00,1240.24,1436.65,-196.41
12,91,0.50,75.00,1240.43,1436.62,-196.19
13,95,0.50,75.00,1243.52,1436.60,-193.08
14,101,0.50,75.00,1243.06,1436.59,-193.53
15,106,0.50,75.00,1242.69,1435.60,-192.91
16,111,0.50,75.00,1242.39,1435.78,-193.39
17,116,0.50,75.00,1242.16,1435.93,-193.78
18,121,0.50,75.00,1241.97,1435.07,-193.11
19,125,0.50,75.00,1241.82,1434.39,-192.57
20,130,0.50,75.00,1241.69,1433.84,-192.14
21,135,0.50,75.00,1241.60,1434.37,-192.78
22,141,0.50,75.00,1241.52,1432.85,-191.33
23,148,0.50,75.00,1239.51,1432.61,-193.10
24,152,0.50,75.00,1242.78,1433.39,-190.62
25,157,0.50,75.00,1242.46,1433.04,-190.58
26,162,0.50,75.00,1242.21,1432.76,-190.55
27,167,0.50,75.00,1242.01,1432.54,-190.53
28,172,0.50,75.00,1240.88,1432.36,-191.48
29,177,0.50,75.00,1240.94,1431.24,-190.30
30,181,0.50,75.00,1240.02,1431.32,-191.30
31,187,0.50,75.00,1240.26,1430.41,-190.15
32,192,0.50,75.00,1240.45,1431.63,-191.18
33,197,0.50,75.00,1240.60,1431.63,-191.03
34,202,0.50,75.00,1240.72,1431.63,-190.91
35,209,0.50,75.00,1240.82,1431.64,-190.81
36,214,0.50,75.00,1240.90,1430.66,-189.76
37,218,0.50,75.00,1240.96,1429.88,-188.92
38,223,0.50,75.00,1241.01,1430.23,-189.22
39,229,0.50,75.00,1241.05,1431.49,-190.44
40,234,0.50,75.00,1241.08,1432.50,-191.41
41,239,0.50,75.00,1241.11,1433.30,-192.19
42,243,0.50,75.00,1241.13,1433.95,-192.82
43,248,0.50,75.00,1241.15,1434.46,-193.32
44,253,0.50,75.00,1241.16,1434.87,-193.72
45,258,0.50,75.00,1241.17,1435.20,-194.04
46,263,0.50,75.00,1241.18,1436.44,-195.27
