#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,50.01,-158.52,75.23,-233.75
1,32,0.50,50.01,-158.85,76.00,-234.85
2,37,0.50,50.01,-159.11,76.62,-235.73
3,42,0.50,50.01,-159.32,75.17,-234.49
4,47,0.50,50.01,-158.51,74.98,-233.49
5,51,0.50,50.01,-158.84,75.80,-234.64
6,56,0.50,50.01,-162.03,76.46,-238.49
7,61,0.50,50.01,-160.68,76.01,-236.69
8,66,0.50,50.01,-159.60,75.65,-235.25
9,71,0.50,50.01,-159.71,76.34,-236.05
10,77,0.50,50.01,-159.80,75.92,-235.72
11,81,0.50,50.01,-159.87,73.63,-233.50
12,88,0.50,50.01,-159.93,71.79,-231.72
13,93,0.50,50.01,-160.95,73.25,-234.20
14,97,0.50,50.01,-159.82,73.45,-233.26
15,102,0.50,50.01,-159.88,72.62,-232.51
16,107,0.50,50.01,-159.94,73.92,-233.86
17,112,0.50,50.01,-159.98,74.96,-234.94
18,118,0.50,50.01,-163.92,75.79,-239.71
19,122,0.50,50.01,-163.17,74.50,-237.66
20,127,0.50,50.01,-162.57,75.42,-237.98
21,132,0.50,50.01,-162.08,76.15,-238.24
22,137,0.50,50.01,-159.75,76.74,-236.49
23,142,0.50,50.01,-159.83,75.26,-235.09
24,148,0.50,50.01,-155.01,76.03,-231.04
25,153,0.50,50.01,-156.04,76.64,-232.68
26,158,0.50,50.01,-156.86,77.14,-234.00
27,164,0.50,50.01,-155.57,75.58,-231.14
28,169,0.50,50.01,-156.49,74.33,-230.81
29,173,0.50,50.01,-157.22,75.28,-232.50
30,178,0.50,50.01,-158.78,75.07,-233.85
31,183,0.50,50.01,-159.06,74.90,-233.96
32,188,0.50,50.01,-165.14,75.74,-240.88
33,193,0.50,50.01,-161.21,76.41,-237.62
34,198,0.50,50.01,-161.00,75.97,-236.97
35,203,0.50,50.01,-159.86,76.60,-236.45
36,208,0.50,50.01,-160.89,76.12,-237.01
37,215,0.50,50.01,-160.74,75.74,-236.49
38,219,0.50,50.01,-160.63,75.44,-236.06
39,224,0.50,50.01,-160.53,76.17,-236.70
40,229,0.50,50.01,-160.46,76.76,-237.21
41,234,0.50,50.01,-160.40,77.23,-237.62
42,239,0.50,50.01,-160.35,75.65,-236.00
43,245,0.50,50.01,-163.24,75.36,-238.60
44,249,0.50,50.01,-162.62,77.09,-239.71
45,254,0.50,50.01,-162.13,77.49,-239.62
46,259,0.50,50.01,-161.74,76.84,-238.57
47,264,0.50,50.01,-161.42,76.31,-237.73
48,269,0.50,50.01,-161.17,76.87,-238.04
49,275,0.50,50.01,-160.96,77.32,-238.28
50,280,0.50,50.01,-160.80,74.74,-235.55
51,285,0.50,50.01,-160.67,74.64,-235.31
52,291,0.50,50.01,-160.57,75.53,-236.10
53,296,0.50,50.01,-160.49,76.25,-236.73
54,300,0.50,50.01,-160.42,75.84,-236.26
55,305,0.50,50.01,-160.37,78.45,-238.81
56,310,0.50,50.01,-160.33,78.58,-238.90
57,315,0.50,50.01,-160.29,78.68,-238.97
58,320,0.50,50.01,-161.24,76.81,-238.05
59,325,0.50,50.01,-160.05,76.29,-236.34
60,329,0.50,50.01,-160.07,76.86,-236.92
61,335,0.50,50.01,-160.09,77.30,-237.39
62,342,0.50,50.01,-160.10,76.69,-236.79
63,346,0.50,50.01,-160.11,76.19,-236.31
64,351,0.50,50.01,-160.12,76.78,-236.90
65,356,0.50,50.01,-159.15,77.24,-236.39
66,361,0.50,50.01,-159.35,75.66,-235.01
67,366,0.50,50.01,-158.54,75.37,-233.91
68,371,0.50,50.01,-156.91,76.12,-233.02
69,376,0.50,50.01,-157.56,76.71,-234.27
70,381,0.50,50.01,-158.08,76.22,-234.29
71,386,0.50,50.01,-158.49,75.82,-234.31
72,391,0.50,50.01,-158.83,76.47,-235.30
73,396,0.50,50.01,-159.09,77.00,-236.09
74,402,0.50,50.01,-160.28,76.44,-236.72
75,407,0.50,50.01,-159.28,76.00,-235.28
76,412,0.50,50.01,-159.45,76.62,-236.07
77,418,0.50,50.01,-164.48,76.14,-240.62
78,422,0.50,50.01,-161.66,74.78,-236.44
79,427,0.50,50.01,-159.41,75.64,-235.05
80,432,0.50,50.01,-159.56,79.26,-238.82
81,437,0.50,50.01,-159.68,79.23,-238.91
82,442,0.50,50.01,-159.77,77.25,-237.02
83,447,0.50,50.01,-159.85,76.65,-236.49
84,451,0.50,50.01,-159.91,77.14,-237.05
85,456,0.50,50.01,-159.96,77.53,-237.49
86,462,0.50,50.01,-159.02,75.89,-234.91
87,469,0.50,50.01,-157.30,76.53,-233.83
88,473,0.50,50.01,-157.87,77.05,-234.91
89,478,0.50,50.01,-158.33,76.48,-234.81
90,483,0.50,50.01,-158.69,76.03,-234.72
91,488,0.50,50.01,-159.96,76.64,-236.60
92,493,0.50,50.01,-160.00,77.13,-237.14
93,497,0.50,50.01,-160.03,74.60,-234.63
94,503,0.50,50.01,-160.06,74.52,-234.58
95,508,0.50,50.01,-160.08,75.44,-235.51
96,513,0.50,50.01,-154.23,76.17,-230.40
97,518,0.50,50.01,-155.42,74.80,-230.22
98,523,0.50,50.01,-155.39,74.69,-230.08
99,529,0.50,50.01,-156.34,75.57,-231.91
100,534,0.50,50.01,-157.11,76.28,-233.38
101,539,0.50,50.01,-157.72,76.84,-234.56
102,545,0.50,50.01,-158.20,76.32,-234.52
103,549,0.50,50.01,-158.59,76.87,-235.47
104,554,0.50,50.01,-158.91,77.32,-236.23
105,559,0.50,50.01,-158.18,76.70,-234.88
106,564,0.50,50.01,-158.58,78.16,-236.73
107,569,0.50,50.01,-158.89,78.35,-237.24
108,574,0.50,50.01,-159.14,78.50,-237.64
109,578,0.50,50.01,-159.35,76.66,-236.01
110,583,0.50,50.01,-158.53,74.22,-232.75
111,591,0.50,50.01,-158.86,75.20,-234.05
112,596,0.50,50.01,-159.12,75.98,-235.10
113,600,0.50,50.01,-161.28,76.60,-237.88
114,605,0.50,50.01,-160.08,76.13,-236.20
115,610,0.50,50.01,-160.09,76.72,-236.81
116,615,0.50,50.01,-160.11,77.20,-237.30
117,620,0.50,50.01,-160.12,75.63,-235.74
118,624,0.50,50.01,-159.15,75.34,-234.49
119,630,0.50,50.01,-159.35,76.10,-235.44
120,635,0.50,50.01,-160.49,76.70,-237.18
121,640,0.50,50.01,-160.42,75.22,-235.65
122,645,0.50,50.01,-160.37,75.02,-235.39
123,650,0.50,50.01,-160.33,75.84,-236.16
124,656,0.50,50.01,-159.32,76.49,-235.81
125,661,0.50,50.01,-158.51,75.06,-233.57
126,666,0.50,50.01,-157.86,74.89,-232.75
127,672,0.50,50.01,-158.32,75.73,-234.05
128,676,0.50,50.01,-158.69,76.41,-235.09
129,681,0.50,50.01,-158.98,75.97,-234.95
130,686,0.50,50.01,-159.22,76.60,-235.81
131,691,0.50,50.01,-159.40,77.10,-236.50
132,696,0.50,50.01,-160.53,77.50,-238.03
133,701,0.50,50.01,-160.46,76.84,-237.30
134,705,0.50,50.01,-160.40,76.32,-236.71
135,710,0.50,50.01,-160.35,76.87,-237.22
136,718,0.50,50.01,-159.33,76.34,-235.68
137,723,0.50,50.01,-158.52,75.92,-234.44
138,727,0.50,50.01,-158.85,75.58,-234.43
139,732,0.50,50.01,-159.11,76.28,-235.39
140,737,0.50,50.01,-159.32,75.87,-235.19
141,742,0.50,50.01,-159.49,74.56,-234.05
142,747,0.50,50.01,-159.62,75.47,-235.09
143,752,0.50,50.01,-159.73,76.20,-235.92
144,757,0.50,50.01,-159.81,76.78,-236.59
145,762,0.50,50.01,-158.91,75.29,-234.19
146,767,0.50,50.01,-158.18,76.05,-234.23
147,772,0.50,50.01,-152.72,76.66,-229.38
148,778,0.50,50.01,-158.11,76.17,-234.28
149,783,0.50,50.01,-159.50,75.78,-235.28
150,788,0.50,50.01,-161.58,76.45,-238.03
151,793,0.50,50.01,-166.18,76.98,-243.16
152,798,0.50,50.01,-164.97,76.43,-241.40
153,803,0.50,50.01,-164.01,75.98,-239.99
154,808,0.50,50.01,-163.24,76.61,-239.85
155,813,0.50,50.01,-159.69,77.11,-236.80
156,818,0.50,50.01,-159.79,80.44,-240.22
157,823,0.50,50.01,-158.88,80.17,-239.05
158,828,0.50,50.01,-159.14,78.00,-237.14
159,832,0.50,50.01,-159.34,78.22,-237.56
160,839,0.50,50.01,-159.50,77.42,-236.93
161,845,0.50,50.01,-159.63,76.78,-236.42
162,850,0.50,50.01,-159.74,77.24,-236.98
163,854,0.50,50.01,-159.82,77.62,-237.44
164,859,0.50,50.01,-159.89,77.91,-237.80
165,864,0.50,50.01,-158.97,75.22,-234.19
166,869,0.50,50.01,-158.23,75.02,-233.25
167,874,0.50,50.01,-158.61,74.86,-233.47
168,879,0.50,50.01,-158.92,72.78,-231.70
169,883,0.50,50.01,-159.17,76.97,-236.14
170,889,0.50,50.01,-159.37,76.42,-235.79
171,894,0.50,50.01,-159.52,76.96,-236.48
172,901,0.50,50.01,-157.70,76.41,-234.11
173,905,0.50,50.01,-158.19,75.97,-234.16
174,910,0.50,50.01,-158.58,76.60,-235.18
175,915,0.50,50.01,-156.94,77.10,-234.04
176,920,0.50,50.01,-157.59,75.55,-233.13
177,925,0.50,50.01,-157.12,71.37,-228.50
178,931,0.50,50.01,-158.71,72.92,-231.63
179,935,0.50,50.01,-159.00,74.16,-233.15
180,940,0.50,50.01,-159.23,73.19,-232.42
181,945,0.50,50.01,-159.41,73.40,-232.81
182,950,0.50,50.01,-159.56,74.54,-234.10
183,955,0.50,50.01,-159.68,75.45,-235.13
184,963,0.50,50.01,-158.80,75.20,-234.00
185,966,0.50,50.01,-158.09,75.01,-233.10
186,972,0.50,50.01,-158.51,75.83,-234.33
187,977,0.50,50.01,-158.84,76.48,-235.32
188,982,0.50,50.01,-159.10,75.05,-234.15
189,986,0.50,50.01,-157.36,74.89,-232.24
190,991,0.50,50.01,-167.68,75.73,-243.41
191,996,0.50,50.01,-166.18,76.40,-242.58
192,1001,0.50,50.01,-164.97,74.99,-239.96
193,1006,0.50,50.01,-163.03,74.84,-237.87
194,1011,0.50,50.01,-162.46,75.69,-238.15
195,1016,0.50,50.01,-162.97,76.37,-239.35
196,1021,0.50,50.01,-162.41,74.96,-237.38
197,1028,0.50,50.01,-161.96,74.82,-236.78
198,1060,0.50,50.01,-161.60,74.70,-236.30
199,1064,0.50,50.01,-160.33,73.62,-233.96
200,1069,0.50,50.01,-159.32,74.72,-234.04
201,1074,0.50,50.01,-159.49,75.60,-235.08
202,1079,0.50,50.01,-159.62,74.34,-233.97
203,1084,0.50,50.01,-159.73,74.32,-234.05
204,1089,0.50,50.01,-159.81,74.30,-234.11
205,1093,0.50,50.01,-159.88,75.26,-235.14
206,1099,0.50,50.01,-159.94,76.03,-235.97
207,1104,0.50,50.01,-159.00,76.64,-235.65
208,1112,0.50,50.01,-159.24,76.16,-235.39
209,1116,0.50,50.01,-159.42,76.75,-236.17
210,1120,0.50,50.01,-159.57,75.26,-234.83
211,1125,0.50,50.01,-159.68,76.03,-235.72
212,1130,0.50,50.01,-159.78,76.65,-236.42
213,1135,0.50,50.01,-155.95,77.14,-233.09
214,1141,0.50,50.01,-156.79,75.58,-232.37
215,1145,0.50,50.01,-157.46,76.28,-233.74
216,1150,0.50,50.01,-158.00,76.85,-234.85
217,1155,0.50,50.01,-158.43,77.30,-235.73
218,1160,0.50,50.01,-158.78,75.70,-234.48
219,1165,0.50,50.01,-158.08,74.43,-232.51
220,1171,0.50,50.01,-159.47,75.37,-234.83
221,1176,0.50,50.01,-162.54,75.14,-237.67
222,1181,0.50,50.01,-162.06,73.98,-236.04
223,1187,0.50,50.01,-161.68,75.00,-236.68
224,1192,0.50,50.01,-161.37,75.82,-237.20
225,1197,0.50,50.01,-161.13,76.48,-237.61
226,1201,0.50,50.01,-159.96,75.05,-235.01
227,1206,0.50,50.01,-160.00,74.88,-234.88
228,1211,0.50,50.01,-160.03,75.73,-235.76
229,1216,0.50,50.01,-156.15,76.40,-232.55
230,1221,0.50,50.01,-156.95,74.99,-231.94
231,1225,0.50,50.01,-157.59,75.81,-233.40
232,1233,0.50,50.01,-158.10,76.47,-234.57
233,1238,0.50,50.01,-158.52,71.14,-229.65
234,1243,0.50,50.01,-157.87,71.75,-229.62
235,1248,0.50,50.01,-159.30,73.22,-232.52
236,1252,0.50,50.01,-159.47,74.40,-233.87
237,1257,0.50,50.01,-156.68,74.36,-231.04
238,1262,0.50,50.01,-157.37,74.33,-231.71
239,1267,0.50,50.01,-157.93,74.31,-232.24
240,1273,0.50,50.01,-158.38,76.25,-234.62
241,1278,0.50,50.01,-158.73,75.84,-234.57
242,1282,0.50,50.01,-159.02,74.54,-233.56
243,1287,0.50,50.01,-159.24,74.48,-233.72
244,1294,0.50,50.01,-158.45,75.40,-233.85
245,1299,0.50,50.01,-158.79,75.16,-233.96
246,1303,0.50,50.01,-159.06,74.98,-234.04
247,1308,0.50,50.01,-159.28,75.80,-235.08
248,1314,0.50,50.01,-159.46,76.46,-235.92
