#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,70.00,871.70,1076.55,-204.85
1,33,0.50,70.00,871.38,1081.16,-209.78
2,38,0.50,70.00,871.13,1080.94,-209.81
3,44,0.50,70.00,868.00,1079.79,-211.80
4,49,0.50,70.00,869.40,1078.87,-209.48
5,53,0.50,70.00,869.54,1079.11,-209.57
6,58,0.50,70.00,870.63,1079.31,-208.67
7,63,0.50,70.00,871.51,1078.48,-206.98
8,68,0.50,70.00,880.99,1078.80,-197.81
9,73,0.50,70.00,878.82,1079.06,-200.24
10,78,0.50,70.00,869.27,1080.24,-210.97
11,85,0.50,70.00,869.44,1079.23,-209.79
12,90,0.50,70.00,869.57,1079.40,-209.83
13,95,0.50,70.00,869.68,1079.54,-209.85
14,100,0.50,70.00,869.77,1079.64,-209.88
15,105,0.50,70.00,869.84,1078.75,-208.92
16,110,0.50,70.00,870.87,1079.02,-208.15
17,114,0.50,70.00,870.72,1079.23,-208.51
18,119,0.50,70.00,870.60,1079.40,-208.80
19,125,0.50,70.00,871.48,1078.56,-207.08
20,130,0.50,70.00,871.21,1077.89,-206.68
21,135,0.50,70.00,870.99,1078.32,-207.34
22,140,0.50,70.00,871.79,1074.77,-202.98
23,144,0.50,70.00,871.46,1073.88,-202.42
24,151,0.50,70.00,871.19,1074.14,-202.95
25,156,0.50,70.00,870.97,1074.35,-203.38
26,161,0.50,70.00,869.83,1074.52,-204.69
27,166,0.50,70.00,869.88,1074.66,-204.77
28,172,0.50,70.00,875.79,1074.76,-198.97
29,177,0.50,70.00,874.66,1074.85,-200.19
30,181,0.50,70.00,872.77,1074.92,-202.15
31,186,0.50,70.00,872.24,1073.02,-200.78
32,191,0.50,70.00,871.82,1073.46,-201.64
33,196,0.50,70.00,871.48,1074.78,-203.30
34,201,0.50,70.00,871.20,1074.86,-203.66
35,206,0.50,70.00,870.99,1074.93,-203.94
36,214,0.50,70.00,868.86,1074.98,-206.12
37,218,0.50,70.00,869.11,1072.10,-202.98
38,223,0.50,70.00,869.31,1072.72,-203.40
39,228,0.50,70.00,869.47,1072.23,-202.76
