#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,60.00,338.20,556.96,-218.77
1,34,0.50,60.00,338.14,555.14,-217.01
2,39,0.50,60.00,336.13,556.61,-220.48
3,44,0.50,60.00,335.51,555.84,-220.33
4,48,0.50,60.00,335.01,557.17,-222.16
5,53,0.50,60.00,334.61,555.31,-220.70
6,58,0.50,60.00,335.26,553.82,-218.55
7,63,0.50,60.00,328.95,554.58,-225.62
8,68,0.50,60.00,327.81,554.21,-226.40
9,73,0.50,60.00,329.83,553.91,-224.09
10,78,0.50,60.00,330.46,553.68,-223.21
11,84,0.50,60.00,330.97,553.49,-222.52
12,90,0.50,60.00,331.38,553.34,-221.96
13,95,0.50,60.00,331.71,552.24,-220.54
14,100,0.50,60.00,326.11,552.34,-226.23
15,105,0.50,60.00,327.49,552.42,-224.93
16,109,0.50,60.00,328.59,553.46,-224.87
17,114,0.50,60.00,329.47,552.34,-222.86
18,120,0.50,60.00,331.16,551.44,-220.28
19,125,0.50,60.00,331.53,551.70,-220.17
20,130,0.50,60.00,331.82,551.91,-220.08
21,135,0.50,60.00,335.97,552.07,-216.10
22,139,0.50,60.00,336.35,551.23,-214.88
23,144,0.50,60.00,335.68,551.53,-215.85
24,151,0.50,60.00,335.15,551.77,-216.62
25,156,0.50,60.00,335.70,550.99,-215.29
26,162,0.50,60.00,335.16,550.36,-215.20
27,166,0.50,60.00,334.73,550.83,-216.11
28,171,0.50,60.00,334.38,551.21,-216.83
29,176,0.50,60.00,335.09,550.54,-215.46
30,181,0.50,60.00,335.65,550.00,-214.36
31,186,0.50,60.00,335.12,551.53,-216.41
32,191,0.50,60.00,334.70,551.77,-217.07
33,195,0.50,60.00,335.34,550.98,-215.65
34,200,0.50,60.00,335.85,550.36,-214.51
35,206,0.50,60.00,336.26,551.81,-215.55
36,211,0.50,60.00,336.58,551.99,-215.41
37,218,0.50,60.00,333.91,551.17,-217.25
38,223,0.50,60.00,333.73,551.48,-217.75
39,228,0.50,60.00,334.56,551.73,-217.17
40,232,0.50,60.00,334.25,550.95,-216.70
41,237,0.50,60.00,337.91,551.31,-213.40
42,242,0.50,60.00,337.91,553.55,-215.64
43,248,0.50,60.00,336.93,555.34,-218.41
44,253,0.50,60.00,337.12,554.82,-217.70
45,257,0.50,60.00,337.27,558.31,-221.03
46,262,0.50,60.00,337.40,557.19,-219.80
47,267,0.50,60.00,337.50,557.28,-219.78
48,272,0.50,60.00,337.57,554.42,-216.84
49,279,0.50,60.00,337.64,555.06,-217.42
50,284,0.50,60.00,337.69,555.57,-217.88
51,289,0.50,60.00,337.73,556.95,-219.23
52,294,0.50,60.00,337.76,556.11,-218.35
53,299,0.50,60.00,337.79,552.51,-214.72
54,304,0.50,60.00,337.81,552.55,-214.74
55,309,0.50,60.00,337.82,554.54,-216.72
56,314,0.50,60.00,337.84,553.20,-215.37
