#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,75.00,1397.43,1653.74,-256.31
1,34,0.50,75.00,1397.44,1653.27,-255.83
2,39,0.50,75.00,1397.44,1652.89,-255.44
3,44,0.50,75.00,1395.49,1652.58,-257.09
4,49,0.50,75.00,1395.89,1652.34,-256.45
5,54,0.50,75.00,1397.18,1652.14,-254.97
6,59,0.50,75.00,1397.23,1651.99,-254.76
7,64,0.50,75.00,1397.28,1651.86,-254.59
8,69,0.50,75.00,1397.32,1651.77,-254.45
9,74,0.50,75.00,1399.30,1651.69,-252.39
10,79,0.50,75.00,1399.91,1651.62,-251.71
11,85,0.50,75.00,1401.37,1651.57,-250.20
12,90,0.50,75.00,1401.57,1649.58,-248.01
13,96,0.50,75.00,1402.70,1649.94,-247.24
14,101,0.50,75.00,1401.65,1650.22,-248.57
15,106,0.50,75.00,1400.81,1652.40,-251.59
16,110,0.50,75.00,1401.12,1652.20,-251.08
17,115,0.50,75.00,1400.39,1653.98,-253.60
18,120,0.50,75.00,1400.78,1655.41,-254.64
19,125,0.50,75.00,1401.09,1654.60,-253.51
20,130,0.50,75.00,1400.37,1653.96,-253.59
21,135,0.50,75.00,1400.76,1655.39,-254.63
22,140,0.50,75.00,1401.08,1656.54,-255.46
23,147,0.50,75.00,1402.31,1655.51,-253.20
24,152,0.50,75.00,1402.31,1656.63,-254.32
25,157,0.50,75.00,1402.32,1657.53,-255.21
26,162,0.50,75.00,1402.33,1658.25,-255.93
27,167,0.50,75.00,1402.33,1656.87,-254.55
28,171,0.50,75.00,1403.31,1657.73,-254.42
29,176,0.50,75.00,1403.12,1658.41,-255.29
30,182,0.50,75.00,1402.96,1657.00,-254.04
31,187,0.50,75.00,1402.84,1655.87,-253.04
32,192,0.50,75.00,1402.74,1656.93,-254.19
33,197,0.50,75.00,1402.66,1657.77,-255.11
34,201,0.50,75.00,1402.60,1658.44,-255.84
35,208,0.50,75.00,1401.57,1657.03,-255.46
36,213,0.50,75.00,1400.75,1657.85,-257.10
37,218,0.50,75.00,1402.04,1656.55,-254.51
38,224,0.50,75.00,1402.10,1657.47,-255.36
39,229,0.50,75.00,1402.15,1656.25,-254.10
