62.02
66.18
41.83
26.76
31.11
18.23
11.33
24.04
25.95
26.24
14.09
11.19
13.22
9.09
19.41
32.68
19.12
5.88
10.41
11.42
12.24
13.77
10.13
50.26
18.17
30.05
9.89
11.16
12.31
7.04
7.93
7.64
11.5
7.91
37.59
17.83
26.47
14.17
15.06
6.38
12.77
9.14
33.63
13.84
18.84
9.12
10.71
11.35
6.53
6.71
8.1
6.18
5.22
14.56
11.99
14.98
22.66
10.18
8.82
16
13.56
16.57
12.28
10.33
6.69
10.15
11.94
19.33
14.35
23.28
9.1
16.18
19.73
12.47
12.23
23.42
19.42
12.67
9.49
5.16
6.41
15.51
8.3
1.8
4.14
13.51
8.25
10.51
6.71
6.92
10.73
8.05
18.98
15.53
10.51
12.02
9.4
11.71
9.21
5.53
12.09
21.85
17.26
11.88
11.18
30.31
25.03
9.5
14.15
13.13
5.54
17.66
14.02
20.33
5.76
12.52
4.72
6.62
7.86
6.96
5.9
4.37
6.71
14.91
6.1
2.76
22.19
5.77
14.76
10.51
26.51
15.55
18.47
20.24
16.9
15.02
12.57
20.21
7.91
11.04
8.08
14.08
6.48
11.75
2
53.99
9.99
5.53
14.72
24.62
14.05
20.72
10.7
13.45
12.23
17.47
7.19
24.88
15.02
19.11
36.47
31.67
10.33
17.66
30.04
19.64
9.83
7.4
9.52
4.67
7.7
12.83
4.69
13.02
8.56
9.74
2.63
10.71
6.68
9.32
7.68
13.68
8.08
7.13
18.14
5.41
29.8
45.57
20.04
39.62
19.99
32
18.62
17.35
15.61
23.75
18.28
14.06
17.16
16
18.6
12.39
10.32
16.72
8.65
12.17
19.83
