1.228721727318855983e+00
1.226397352833577425e+00
1.225876844882990868e+00
1.220612030970248174e+00
1.240502877994014819e+00
1.224368511605893106e+00
1.235424875697918479e+00
1.242304640536627147e+00
1.225733257620420513e+00
1.223948370802966812e+00
1.230783927613909867e+00
1.232354808298665949e+00
1.233579291952611623e+00
1.228053713017500881e+00
1.230051196707156791e+00
1.221892332577337426e+00
1.240397304435453707e+00
1.220930313009612078e+00
1.224985237742277855e+00
1.225848791978519037e+00
1.329632235262697915e+00
1.330647868425635538e+00
1.327382410904796695e+00
1.325373309953733703e+00
1.333948091405100955e+00
1.332271348326448335e+00
1.333370401474559097e+00
1.332549303963157072e+00
1.335428094368048324e+00
1.329144343258105598e+00
1.329830432247475658e+00
1.333656525586101260e+00
1.343437046754656805e+00
1.337608012612920394e+00
1.333024644244155343e+00
1.335262087993809077e+00
1.336538889480690884e+00
1.328922939017104454e+00
1.337134801470779122e+00
1.344012821989219120e+00
1.179775325004222220e+00
1.182057040582641605e+00
1.175112294100172816e+00
1.175010066426064315e+00
1.168640375898955863e+00
1.174333847941286368e+00
1.179620032508093885e+00
1.172404334374215207e+00
1.176380594148022984e+00
1.177679597616047902e+00
1.180894791380374675e+00
1.177090569265439646e+00
1.179953921564810493e+00
1.186622248614068953e+00
1.185350187307330438e+00
1.179072627708715348e+00
1.181922928722937582e+00
1.184490688241306655e+00
1.182462749107545230e+00
1.178656148757275757e+00
1.182810425204950722e+00
1.172700296417579002e+00
1.170554712290264643e+00
1.176466483924450745e+00
1.179250743251193390e+00
1.174935206255754760e+00
1.171082743497257495e+00
1.170973062248115371e+00
1.167452916265077523e+00
1.176056185626674244e+00
1.172279842975235464e+00
1.178728196280972140e+00
1.171114468196017055e+00
1.170485455360748439e+00
1.173800673390539950e+00
1.166265910017742380e+00
1.165617434005181474e+00
1.166990853744296786e+00
1.170742362984168450e+00
1.173023892856134731e+00
1.189769247870877900e+00
1.188315515399346545e+00
1.187463830781068541e+00
1.187204789376377079e+00
1.183192659052996420e+00
1.186938160700518274e+00
1.184387993272496775e+00
1.182395369945508756e+00
1.184839610004464028e+00
1.182972361747003820e+00
1.193361058584846646e+00
1.186132301535244293e+00
1.188295279474820276e+00
1.188894151882360140e+00
1.185538444453037688e+00
1.185730882462935565e+00
1.190611426157796471e+00
1.197719767255770229e+00
1.193643978463296840e+00
1.188752720299039778e+00
