#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,50.08,-269.52,34.11,-303.64
1,31,0.50,50.08,-269.13,34.32,-303.46
2,35,0.50,50.08,-269.80,34.49,-304.29
3,41,0.50,50.08,-270.33,34.62,-304.95
4,46,0.50,50.08,-269.78,34.73,-304.51
5,51,0.50,50.08,-269.34,34.81,-304.15
6,56,0.50,50.08,-268.99,34.88,-303.87
7,61,0.50,50.08,-268.71,34.94,-303.64
8,65,0.50,50.08,-268.48,34.00,-302.49
9,70,0.50,50.08,-268.30,34.23,-302.54
10,75,0.50,50.08,-268.16,34.42,-302.57
11,80,0.50,50.08,-268.04,33.59,-301.63
12,87,0.50,50.08,-267.95,33.90,-301.85
13,92,0.50,50.08,-267.87,33.18,-301.05
14,97,0.50,50.08,-268.79,33.57,-302.36
15,102,0.50,50.08,-268.55,33.89,-302.44
16,107,0.50,50.08,-269.33,34.14,-303.47
17,111,0.50,50.08,-269.96,34.35,-304.30
18,116,0.50,50.08,-270.46,34.51,-304.97
19,121,0.50,50.08,-270.86,34.64,-305.50
20,127,0.50,50.08,-270.20,34.74,-304.94
21,132,0.50,50.08,-270.65,34.82,-305.48
22,137,0.50,50.08,-270.04,39.77,-309.81
23,141,0.50,50.08,-269.55,38.85,-308.40
24,148,0.50,50.08,-269.15,36.16,-305.31
25,153,0.50,50.08,-269.81,35.96,-305.77
26,157,0.50,50.08,-270.34,35.80,-306.14
27,162,0.50,50.08,-269.79,34.69,-304.48
28,168,0.50,50.08,-269.35,34.79,-304.13
29,173,0.50,50.08,-268.99,34.86,-303.85
30,178,0.50,50.08,-268.71,35.90,-304.61
31,183,0.50,50.08,-269.46,34.77,-304.23
32,187,0.50,50.08,-269.08,34.85,-303.93
33,192,0.50,50.08,-268.78,34.91,-303.69
34,197,0.50,50.08,-266.59,34.96,-301.55
35,202,0.50,50.08,-266.79,34.02,-300.81
36,207,0.50,50.08,-269.87,34.25,-304.12
37,214,0.50,50.08,-270.39,34.43,-304.82
38,219,0.50,50.08,-269.83,34.58,-304.40
39,224,0.50,50.08,-270.36,34.69,-305.05
40,229,0.50,50.08,-269.80,33.81,-303.61
41,234,0.50,50.08,-270.33,34.08,-304.41
42,238,0.50,50.08,-269.78,34.29,-304.07
43,243,0.50,50.08,-269.34,34.47,-303.81
44,248,0.50,50.08,-268.99,34.60,-303.59
45,254,0.50,50.08,-268.71,33.74,-302.44
46,259,0.50,50.08,-268.48,33.04,-301.53
47,263,0.50,50.08,-271.23,32.49,-303.72
48,268,0.50,50.08,-273.43,32.05,-305.48
49,275,0.50,50.08,-273.24,31.69,-304.93
50,280,0.50,50.08,-272.10,32.39,-304.49
51,284,0.50,50.08,-274.13,32.94,-307.07
52,289,0.50,50.08,-275.75,33.38,-309.13
53,294,0.50,50.08,-274.11,33.74,-307.85
54,300,0.50,50.08,-272.81,34.02,-306.83
55,305,0.50,50.08,-271.76,33.27,-305.03
56,310,0.50,50.08,-268.97,33.65,-302.62
57,314,0.50,50.08,-266.74,33.95,-300.69
58,319,0.50,50.08,-267.88,34.19,-302.08
59,324,0.50,50.08,-268.80,34.38,-303.18
60,329,0.50,50.08,-269.53,34.54,-304.07
61,334,0.50,50.08,-270.12,34.66,-304.78
62,341,0.50,50.08,-269.61,33.78,-303.39
63,346,0.50,50.08,-270.18,34.06,-304.24
64,351,0.50,50.08,-270.64,34.28,-304.91
65,356,0.50,50.08,-271.00,34.45,-305.45
66,360,0.50,50.08,-274.22,33.62,-307.84
67,365,0.50,50.08,-272.89,33.93,-306.82
68,370,0.50,50.08,-272.81,33.20,-306.00
69,375,0.50,50.08,-272.74,33.59,-306.33
70,380,0.50,50.08,-271.71,32.92,-304.63
71,386,0.50,50.08,-270.88,32.39,-303.27
72,390,0.50,50.08,-271.20,32.95,-304.14
73,395,0.50,50.08,-271.45,33.39,-304.84
74,402,0.50,50.08,-270.68,32.77,-303.44
75,407,0.50,50.08,-270.06,33.24,-303.30
76,411,0.50,50.08,-269.56,30.70,-300.26
77,416,0.50,50.08,-270.14,31.59,-301.73
78,421,0.50,50.08,-270.60,33.28,-303.88
79,427,0.50,50.08,-273.91,33.65,-307.56
80,432,0.50,50.08,-274.59,32.98,-307.57
81,436,0.50,50.08,-274.17,32.44,-306.60
82,441,0.50,50.08,-272.85,32.00,-304.85
83,446,0.50,50.08,-272.77,31.66,-304.43
84,451,0.50,50.08,-272.71,32.36,-305.07
85,456,0.50,50.08,-272.66,32.92,-305.58
86,461,0.50,50.08,-271.64,33.37,-305.01
87,468,0.50,50.08,-270.83,33.72,-304.55
88,473,0.50,50.08,-270.18,34.01,-304.19
89,478,0.50,50.08,-269.66,33.26,-302.92
90,483,0.50,50.08,-267.29,32.66,-299.95
91,487,0.50,50.08,-267.35,32.19,-299.53
92,492,0.50,50.08,-268.37,32.78,-301.15
93,497,0.50,50.08,-269.19,33.26,-302.44
94,502,0.50,50.08,-269.84,32.66,-302.50
95,507,0.50,50.08,-269.39,33.16,-302.55
96,539,0.50,50.08,-270.00,32.58,-302.59
97,544,0.50,50.08,-270.50,33.10,-303.59
98,548,0.50,50.08,-269.91,33.51,-303.42
99,556,0.50,50.08,-269.45,32.86,-302.31
100,561,0.50,50.08,-270.05,32.34,-302.39
101,565,0.50,50.08,-270.53,32.91,-303.44
102,570,0.50,50.08,-269.94,33.36,-303.30
103,575,0.50,50.08,-271.42,33.72,-305.14
104,580,0.50,50.08,-270.65,33.03,-303.68
105,585,0.50,50.08,-270.04,33.45,-303.49
106,590,0.50,50.08,-269.55,33.79,-303.34
107,595,0.50,50.08,-269.15,34.07,-303.22
108,600,0.50,50.08,-268.84,31.35,-300.19
109,605,0.50,50.08,-268.59,32.11,-300.70
110,610,0.50,50.08,-268.38,31.75,-300.13
111,616,0.50,50.08,-268.22,32.43,-300.65
112,621,0.50,50.08,-268.09,32.00,-300.09
113,626,0.50,50.08,-267.99,31.65,-299.64
114,631,0.50,50.08,-267.91,31.38,-299.29
115,636,0.50,50.08,-267.84,32.13,-299.98
116,642,0.50,50.08,-268.77,32.74,-301.50
117,646,0.50,50.08,-269.51,32.24,-301.75
118,651,0.50,50.08,-269.12,32.83,-301.95
119,656,0.50,50.08,-268.81,33.29,-302.10
120,661,0.50,50.08,-269.54,32.69,-302.23
121,666,0.50,50.08,-269.15,33.18,-302.33
