#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,80.00,2226.24,1524.42,701.82
1,34,0.50,80.00,2226.50,1524.42,702.08
2,38,0.50,80.00,2226.71,1524.42,702.29
3,43,0.50,80.00,2226.87,1524.42,702.46
4,48,0.50,80.00,2227.01,1524.42,702.59
5,53,0.50,80.00,2227.11,1524.42,702.70
6,58,0.50,80.00,2227.20,1524.41,702.78
7,63,0.50,80.00,2227.27,1524.41,702.85
8,68,0.50,80.00,2227.32,1524.41,702.91
9,73,0.50,80.00,2227.36,1524.41,702.95
10,78,0.50,80.00,2227.40,1524.41,702.98
11,85,0.50,80.00,2227.43,1524.41,703.01
12,90,0.50,80.00,2227.45,1522.46,704.99
13,94,0.50,80.00,2227.47,1522.85,704.62
14,99,0.50,80.00,2227.48,1523.16,704.32
15,104,0.50,80.00,2227.49,1523.41,704.08
16,109,0.50,80.00,2227.50,1523.61,703.89
17,115,0.50,80.00,2227.51,1523.77,703.74
18,120,0.50,80.00,2227.52,1523.90,703.61
19,124,0.50,80.00,2227.52,1524.00,703.52
20,129,0.50,80.00,2227.52,1524.09,703.44
21,134,0.50,80.00,2227.53,1524.15,703.38
22,139,0.50,80.00,2227.53,1524.20,703.32
23,144,0.50,80.00,2227.53,1524.25,703.28
24,151,0.50,80.00,2227.53,1524.28,703.25
25,156,0.50,80.00,2227.53,1524.31,703.23
26,161,0.50,80.00,2227.53,1526.28,701.25
27,166,0.50,80.00,2227.54,1525.91,701.63
28,171,0.50,80.00,2227.54,1525.61,701.93
29,176,0.50,80.00,2227.54,1525.37,702.17
30,181,0.50,80.00,2227.54,1525.18,702.36
31,185,0.50,80.00,2227.54,1525.03,702.51
32,190,0.50,80.00,2227.54,1524.90,702.63
33,195,0.50,80.00,2227.54,1524.81,702.73
34,201,0.50,80.00,2226.56,1524.73,701.83
35,206,0.50,80.00,2226.76,1523.69,703.07
36,213,0.50,80.00,2226.91,1523.83,703.08
