#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,1.00,80.00,-933.80,-1383.23,449.43
1,36,1.00,80.00,-932.39,-1382.75,450.36
2,41,1.00,80.00,-931.27,-1383.35,452.09
3,47,1.00,80.00,-930.36,-1383.83,453.47
4,52,1.00,80.00,-929.64,-1383.24,453.59
5,57,1.00,80.00,-930.04,-1383.74,453.69
6,62,1.00,80.00,-929.39,-1384.14,454.75
7,66,1.00,80.00,-928.86,-1384.46,455.60
8,71,1.00,80.00,-928.44,-1384.72,456.28
9,76,1.00,80.00,-928.10,-1383.94,455.84
10,81,1.00,80.00,-929.79,-1384.30,454.52
11,89,1.00,80.00,-929.18,-1384.59,455.41
12,94,1.00,80.00,-928.70,-1384.82,456.12
13,99,1.00,80.00,-929.29,-1385.01,455.72
14,103,1.00,80.00,-928.78,-1386.13,457.35
15,108,1.00,80.00,-929.35,-1386.05,456.70
16,113,1.00,80.00,-929.81,-1385.99,456.18
17,118,1.00,80.00,-930.18,-1385.94,455.76
18,123,1.00,80.00,-930.47,-1387.85,457.38
19,128,1.00,80.00,-929.73,-1387.43,457.70
20,134,1.00,80.00,-930.11,-1387.09,456.98
21,138,1.00,80.00,-929.44,-1386.82,457.38
22,143,1.00,80.00,-928.90,-1388.56,459.66
23,150,1.00,80.00,-929.45,-1387.02,457.57
24,155,1.00,80.00,-928.91,-1385.79,456.88
25,160,1.00,80.00,-930.43,-1384.80,454.37
26,165,1.00,80.00,-929.70,-1384.01,454.31
27,170,1.00,80.00,-928.13,-1383.38,455.25
28,175,1.00,80.00,-927.86,-1382.88,455.02
29,180,1.00,80.00,-927.64,-1382.47,454.84
30,185,1.00,80.00,-927.46,-1382.15,454.69
31,190,1.00,80.00,-927.32,-1381.89,454.57
32,195,1.00,80.00,-927.21,-1381.69,454.48
33,200,1.00,80.00,-927.12,-1382.50,455.38
34,205,1.00,80.00,-927.05,-1382.17,455.12
