#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,85.00,1713.92,1002.97,710.95
1,32,0.50,85.00,1712.15,1002.76,709.39
2,38,0.50,85.00,1710.74,1002.60,708.13
3,43,0.50,85.00,1709.60,1003.45,706.16
4,48,0.50,85.00,1708.70,1000.22,708.48
5,53,0.50,85.00,1707.98,1000.57,707.41
6,57,0.50,85.00,1707.40,1000.84,706.55
7,62,0.50,85.00,1706.93,1001.07,705.87
8,67,0.50,85.00,1706.56,1001.24,705.32
9,72,0.50,85.00,1706.26,1001.39,704.88
10,78,0.50,85.00,1707.00,1001.50,705.51
11,85,0.50,85.00,1708.57,1002.57,706.01
12,89,0.50,85.00,1707.87,1002.44,705.43
13,94,0.50,85.00,1708.29,1002.35,705.95
14,99,0.50,85.00,1707.65,1002.27,705.38
15,104,0.50,85.00,1707.13,1003.18,703.95
16,109,0.50,85.00,1706.72,1002.94,703.79
17,113,0.50,85.00,1706.39,1002.74,703.66
18,119,0.50,85.00,1706.13,1003.56,702.57
19,124,0.50,85.00,1705.92,1004.21,701.71
20,129,0.50,85.00,1705.75,1003.76,701.99
21,134,0.50,85.00,1705.62,1003.40,702.22
22,139,0.50,85.00,1705.51,1003.11,702.40
23,143,0.50,85.00,1705.42,1003.86,701.57
24,150,0.50,85.00,1706.33,1003.48,702.86
25,155,0.50,85.00,1708.03,1003.17,704.86
26,160,0.50,85.00,1708.42,1002.93,705.49
27,165,0.50,85.00,1707.75,1003.71,704.04
28,170,0.50,85.00,1708.19,1004.33,703.86
29,175,0.50,85.00,1708.55,1003.86,704.69
30,180,0.50,85.00,1708.83,1003.48,705.35
31,185,0.50,85.00,1708.08,1003.17,704.91
32,190,0.50,85.00,1707.48,1003.90,703.57
33,195,0.50,85.00,1707.98,1003.51,704.46
34,199,0.50,85.00,1707.40,1003.20,704.19
35,205,0.50,85.00,1707.91,1002.95,704.96
36,212,0.50,85.00,1708.32,1002.75,705.57
37,217,0.50,85.00,1709.62,1003.57,706.06
38,222,0.50,85.00,1709.69,1003.25,706.45
39,226,0.50,85.00,1709.75,1002.99,706.76
40,231,0.50,85.00,1709.79,1002.78,707.01
41,236,0.50,85.00,1709.82,1002.61,707.21
42,241,0.50,85.00,1709.85,1002.48,707.37
43,247,0.50,85.00,1709.87,1002.38,707.50
44,252,0.50,85.00,1709.89,1002.29,707.60
45,257,0.50,85.00,1709.90,1002.22,707.68
46,261,0.50,85.00,1706.01,1002.17,703.84
47,266,0.50,85.00,1707.78,1002.13,705.65
48,273,0.50,85.00,1709.19,1003.07,706.12
49,278,0.50,85.00,1710.32,1002.85,707.48
50,283,0.50,85.00,1711.23,1002.67,708.56
51,288,0.50,85.00,1710.97,1002.52,708.45
52,294,0.50,85.00,1711.75,1002.41,709.34
53,298,0.50,85.00,1712.37,1002.32,710.05
54,303,0.50,85.00,1712.86,1002.25,710.62
55,308,0.50,85.00,1711.31,1002.19,709.12
56,313,0.50,85.00,1711.04,1003.12,707.92
57,318,0.50,85.00,1709.84,1002.88,706.96
58,323,0.50,85.00,1710.84,1002.70,708.15
59,328,0.50,85.00,1710.67,1003.53,707.14
60,335,0.50,85.00,1710.53,1003.21,707.32
61,340,0.50,85.00,1710.41,1001.98,708.43
62,345,0.50,85.00,1711.30,1001.00,710.30
63,350,0.50,85.00,1710.06,1001.19,708.86
64,355,0.50,85.00,1711.01,1001.34,709.67
65,360,0.50,85.00,1710.80,1001.47,709.34
66,365,0.50,85.00,1710.63,1001.56,709.07
67,369,0.50,85.00,1710.50,1001.64,708.86
68,375,0.50,85.00,1711.37,1001.70,709.67
69,380,0.50,85.00,1710.11,1001.75,708.36
70,385,0.50,85.00,1713.99,1002.77,711.22
71,390,0.50,85.00,1712.21,1002.61,709.60
72,397,0.50,85.00,1712.73,1003.45,709.28
73,401,0.50,85.00,1712.18,1003.15,709.03
74,406,0.50,85.00,1712.71,1002.91,709.80
75,411,0.50,85.00,1714.11,1002.72,711.39
76,416,0.50,85.00,1714.26,1002.57,711.69
77,422,0.50,85.00,1713.40,1002.44,710.96
78,427,0.50,85.00,1712.71,1002.35,710.37
79,431,0.50,85.00,1712.16,1003.24,708.92
80,436,0.50,85.00,1712.70,1002.99,709.71
81,441,0.50,85.00,1712.15,1002.78,709.37
82,446,0.50,85.00,1712.69,1002.61,710.08
83,451,0.50,85.00,1713.12,1001.51,711.62
84,456,0.50,85.00,1713.47,1001.59,711.87
85,463,0.50,85.00,1713.74,1002.64,711.10
86,468,0.50,85.00,1712.98,1003.48,709.50
87,473,0.50,85.00,1711.40,1003.18,708.23
88,478,0.50,85.00,1711.12,1003.91,707.21
89,483,0.50,85.00,1709.91,1003.52,706.39
90,487,0.50,85.00,1710.89,1003.20,707.69
91,492,0.50,85.00,1711.68,1002.95,708.73
92,497,0.50,85.00,1712.32,1002.75,709.56
93,503,0.50,85.00,1712.82,1002.59,710.23
94,508,0.50,85.00,1713.23,1002.47,710.76
95,513,0.50,85.00,1713.55,1002.36,711.19
96,517,0.50,85.00,1713.81,1002.28,711.53
97,524,0.50,85.00,1712.06,1002.22,709.85
98,529,0.50,85.00,1712.62,1002.16,710.46
99,534,0.50,85.00,1713.06,1002.12,710.94
100,539,0.50,85.00,1712.44,1002.09,710.36
101,543,0.50,85.00,1712.92,1002.06,710.86
102,550,0.50,85.00,1716.24,1002.04,714.20
103,554,0.50,85.00,1717.91,1002.02,715.89
104,559,0.50,85.00,1716.32,1002.01,714.31
105,564,0.50,85.00,1715.05,1002.00,713.05
106,569,0.50,85.00,1715.01,1001.99,713.02
107,574,0.50,85.00,1714.98,1001.98,712.99
108,578,0.50,85.00,1714.95,1001.98,712.97
109,585,0.50,85.00,1714.93,1001.97,712.96
110,591,0.50,85.00,1714.91,1001.97,712.94
111,596,0.50,85.00,1714.90,1002.94,711.96
112,601,0.50,85.00,1714.89,1002.74,712.14
113,606,0.50,85.00,1719.76,1000.63,719.13
114,611,0.50,85.00,1718.78,1000.90,717.88
115,616,0.50,85.00,1717.99,1002.08,715.91
116,620,0.50,85.00,1717.36,1003.03,714.33
117,625,0.50,85.00,1716.86,1003.79,713.06
118,631,0.50,85.00,1716.46,1004.40,712.05
119,636,0.50,85.00,1715.16,1004.89,710.27
120,641,0.50,85.00,1713.14,1005.28,707.86
121,648,0.50,85.00,1712.50,1005.59,706.91
122,653,0.50,85.00,1711.02,1004.86,706.16
123,657,0.50,85.00,1709.83,1004.28,705.55
124,662,0.50,85.00,1708.88,1004.79,704.09
125,667,0.50,85.00,1709.10,1004.22,704.87
126,672,0.50,85.00,1711.22,1003.77,707.45
127,678,0.50,85.00,1710.97,1004.38,706.59
128,683,0.50,85.00,1709.79,1004.87,704.92
129,688,0.50,85.00,1709.83,1004.29,705.54
130,692,0.50,85.00,1709.85,1003.82,706.03
131,697,0.50,85.00,1708.90,1003.45,705.45
132,702,0.50,85.00,1710.09,1004.13,705.96
133,709,0.50,85.00,1710.06,1003.69,706.37
134,713,0.50,85.00,1710.04,1004.32,705.72
135,719,0.50,85.00,1709.05,1003.85,705.20
136,724,0.50,85.00,1708.25,1004.44,703.81
137,729,0.50,85.00,1707.62,1004.92,702.70
138,734,0.50,85.00,1707.11,1004.33,702.78
139,739,0.50,85.00,1706.70,1003.85,702.85
140,743,0.50,85.00,1707.36,1004.45,702.91
141,748,0.50,85.00,1706.90,1003.95,702.95
142,753,0.50,85.00,1707.51,1003.55,703.96
143,759,0.50,85.00,1707.03,1003.23,703.79
144,767,0.50,85.00,1706.64,1003.95,702.68
145,771,0.50,85.00,1706.32,1003.55,702.77
146,776,0.50,85.00,1707.05,1003.23,703.82
147,780,0.50,85.00,1706.66,1002.98,703.68
148,785,0.50,85.00,1707.32,1003.75,703.57
149,790,0.50,85.00,1706.87,1003.39,703.48
150,795,0.50,85.00,1706.51,1004.08,702.43
151,800,0.50,85.00,1706.22,1004.63,701.59
152,806,0.50,85.00,1706.00,1005.07,700.92
153,811,0.50,85.00,1705.81,1004.45,701.36
154,815,0.50,85.00,1706.64,1003.95,702.69
155,820,0.50,85.00,1706.33,1003.55,702.78
156,827,0.50,85.00,1707.06,1003.23,703.83
157,832,0.50,85.00,1706.66,1002.97,703.69
158,837,0.50,85.00,1707.32,1002.77,704.55
159,842,0.50,85.00,1706.87,1002.61,704.26
160,847,0.50,85.00,1706.51,1002.48,704.04
161,852,0.50,85.00,1706.23,1001.40,704.83
