#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,1,0.50,70.00,-1380.26,-1833.40,453.14
1,35,0.50,70.00,-1380.38,-1832.74,452.36
2,40,0.50,70.00,-1380.47,-1832.20,451.73
3,45,0.50,70.00,-1380.55,-1831.78,451.23
4,50,0.50,70.00,-1380.61,-1832.42,451.80
5,55,0.50,70.00,-1383.59,-1832.92,449.33
6,59,0.50,70.00,-1383.05,-1832.36,449.31
7,65,0.50,70.00,-1382.61,-1832.88,450.27
8,70,0.50,70.00,-1382.26,-1832.32,450.06
9,75,0.50,70.00,-1381.98,-1832.85,450.87
10,80,0.50,70.00,-1381.76,-1832.29,450.54
11,87,0.50,70.00,-1381.58,-1831.85,450.27
12,91,0.50,70.00,-1381.43,-1831.50,450.06
13,96,0.50,70.00,-1381.32,-1831.21,449.89
14,101,0.50,70.00,-1381.23,-1830.99,449.76
15,106,0.50,70.00,-1381.15,-1829.83,448.67
16,112,0.50,70.00,-1381.09,-1829.88,448.78
17,117,0.50,70.00,-1381.05,-1828.94,447.89
18,121,0.50,70.00,-1381.01,-1829.17,448.16
19,126,0.50,70.00,-1380.98,-1829.35,448.37
20,131,0.50,70.00,-1380.96,-1829.50,448.54
21,136,0.50,70.00,-1380.94,-1830.59,449.65
22,141,0.50,70.00,-1380.92,-1829.51,448.59
23,148,0.50,70.00,-1380.91,-1828.65,447.74
24,154,0.50,70.00,-1380.90,-1829.91,449.01
25,158,0.50,70.00,-1380.89,-1829.94,449.05
26,163,0.50,70.00,-1381.86,-1829.97,448.11
27,168,0.50,70.00,-1381.66,-1827.06,445.40
28,173,0.50,70.00,-1382.48,-1827.67,445.19
29,178,0.50,70.00,-1382.15,-1827.17,445.02
30,183,0.50,70.00,-1382.87,-1827.75,444.88
31,187,0.50,70.00,-1382.47,-1828.22,445.75
32,192,0.50,70.00,-1383.12,-1828.59,445.47
33,198,0.50,70.00,-1382.67,-1829.86,447.19
34,205,0.50,70.00,-1382.31,-1829.91,447.60
35,210,0.50,70.00,-1383.00,-1828.96,445.97
36,215,0.50,70.00,-1383.54,-1830.16,446.62
37,220,0.50,70.00,-1383.98,-1831.12,447.14
38,224,0.50,70.00,-1384.34,-1830.91,446.58
39,229,0.50,70.00,-1384.62,-1831.72,447.11
40,234,0.50,70.00,-1384.84,-1832.37,447.53
41,240,0.50,70.00,-1385.02,-1832.89,447.87
42,245,0.50,70.00,-1385.17,-1833.30,448.14
43,250,0.50,70.00,-1385.28,-1833.64,448.35
44,254,0.50,70.00,-1385.37,-1833.90,448.53
45,259,0.50,70.00,-1385.45,-1834.11,448.67
46,266,0.50,70.00,-1385.51,-1834.28,448.78
47,271,0.50,70.00,-1384.58,-1834.42,449.84
48,276,0.50,70.00,-1383.83,-1834.53,450.69
49,282,0.50,70.00,-1383.24,-1834.61,451.37
50,286,0.50,70.00,-1382.76,-1834.68,451.92
51,291,0.50,70.00,-1383.36,-1835.72,452.36
52,296,0.50,70.00,-1382.86,-1835.56,452.71
53,301,0.50,70.00,-1383.44,-1835.44,452.01
54,306,0.50,70.00,-1382.92,-1835.35,452.43
55,311,0.50,70.00,-1382.51,-1835.27,452.76
56,315,0.50,70.00,-1382.18,-1835.21,453.03
57,325,0.50,70.00,-1381.91,-1835.16,453.24
58,328,0.50,70.00,-1381.70,-1835.12,453.42
59,333,0.50,70.00,-1381.53,-1835.09,453.55
60,338,0.50,70.00,-1381.40,-1835.06,453.66
61,343,0.50,70.00,-1381.29,-1835.04,453.75
62,348,0.50,70.00,-1381.21,-1835.03,453.82
63,352,0.50,70.00,-1382.11,-1836.97,454.85
64,358,0.50,70.00,-1381.86,-1836.56,454.70
65,362,0.50,70.00,-1381.66,-1836.24,454.58
66,368,0.50,70.00,-1382.48,-1835.01,452.53
67,373,0.50,70.00,-1382.15,-1835.00,452.85
68,378,0.50,70.00,-1381.90,-1834.99,453.10
