#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,1.00,60.00,-1968.35,-2476.03,507.68
1,37,1.00,60.00,-1967.06,-2475.75,508.68
2,42,1.00,60.00,-1966.03,-2476.50,510.46
3,47,1.00,60.00,-1966.19,-2475.14,508.96
4,51,1.00,60.00,-1967.29,-2475.04,507.75
5,56,1.00,60.00,-1966.21,-2474.95,508.74
6,61,1.00,60.00,-1966.33,-2475.86,509.53
7,66,1.00,60.00,-1965.45,-2475.61,510.16
8,72,1.00,60.00,-1967.67,-2476.39,508.72
9,77,1.00,60.00,-1968.47,-2476.03,507.56
10,82,1.00,60.00,-1969.11,-2476.72,507.61
11,89,1.00,60.00,-1966.70,-2476.30,509.60
12,94,1.00,60.00,-1966.72,-2475.96,509.25
13,98,1.00,60.00,-1965.76,-2475.69,509.94
14,103,1.00,60.00,-1965.96,-2476.45,510.49
15,108,1.00,60.00,-1966.13,-2476.08,509.95
16,114,1.00,60.00,-1966.26,-2475.79,509.52
17,119,1.00,60.00,-1965.39,-2475.55,510.16
18,124,1.00,60.00,-1964.70,-2475.36,510.67
19,128,1.00,60.00,-1964.14,-2475.21,511.07
20,133,1.00,60.00,-1963.70,-2475.09,511.40
21,138,1.00,60.00,-1964.32,-2473.04,508.73
22,143,1.00,60.00,-1963.84,-2474.33,510.50
23,150,1.00,60.00,-1963.45,-2474.39,510.94
24,156,1.00,60.00,-1965.10,-2474.43,509.34
25,161,1.00,60.00,-1964.46,-2474.47,510.01
26,166,1.00,60.00,-1963.95,-2475.47,511.52
27,171,1.00,60.00,-1964.52,-2475.30,510.78
28,176,1.00,60.00,-1964.00,-2475.16,511.16
29,180,1.00,60.00,-1963.58,-2476.03,512.45
30,185,1.00,60.00,-1964.23,-2475.74,511.52
31,190,1.00,60.00,-1964.74,-2475.52,510.78
32,195,1.00,60.00,-1965.15,-2475.34,510.18
33,201,1.00,60.00,-1964.50,-2475.19,510.69
34,208,1.00,60.00,-1963.99,-2474.10,510.11
35,213,1.00,60.00,-1962.59,-2474.20,511.61
36,218,1.00,60.00,-1962.46,-2474.28,511.82
37,223,1.00,60.00,-1968.21,-2472.39,504.19
38,227,1.00,60.00,-1967.93,-2472.84,504.91
39,232,1.00,60.00,-1968.68,-2471.24,502.56
40,237,1.00,60.00,-1968.30,-2471.91,503.61
41,243,1.00,60.00,-1968.00,-2472.45,504.45
42,248,1.00,60.00,-1966.78,-2475.81,509.03
43,253,1.00,60.00,-1966.79,-2475.57,508.79
44,258,1.00,60.00,-1966.79,-2475.38,508.59
45,262,1.00,60.00,-1967.77,-2476.20,508.44
46,270,1.00,60.00,-1966.60,-2476.86,510.26
47,274,1.00,60.00,-1965.66,-2476.41,510.75
48,279,1.00,60.00,-1964.91,-2477.03,512.12
49,285,1.00,60.00,-1965.29,-2479.47,514.19
50,290,1.00,60.00,-1964.61,-2479.48,514.86
51,295,1.00,60.00,-1965.05,-2479.48,514.43
52,300,1.00,60.00,-1965.40,-2479.48,514.08
53,305,1.00,60.00,-1965.68,-2479.48,513.81
54,309,1.00,60.00,-1965.90,-2479.49,513.58
55,314,1.00,60.00,-1966.08,-2479.49,513.41
56,319,1.00,60.00,-1966.22,-2479.49,513.26
57,328,1.00,60.00,-1966.34,-2479.49,513.15
58,332,1.00,60.00,-1966.43,-2479.49,513.06
59,337,1.00,60.00,-1966.50,-2479.49,512.99
60,342,1.00,60.00,-1965.59,-2479.49,513.90
61,346,1.00,60.00,-1966.80,-2479.49,512.69
62,351,1.00,60.00,-1967.78,-2479.49,511.71
63,356,1.00,60.00,-1968.56,-2478.52,509.96
64,361,1.00,60.00,-1963.32,-2478.71,515.39
65,366,1.00,60.00,-1965.00,-2477.89,512.89
66,372,1.00,60.00,-1965.36,-2478.21,512.85
67,377,1.00,60.00,-1966.62,-2477.49,510.87
68,381,1.00,60.00,-1966.66,-2477.89,511.23
69,389,1.00,60.00,-1967.66,-2478.21,510.55
70,394,1.00,60.00,-1968.46,-2477.49,509.03
71,398,1.00,60.00,-1969.11,-2477.89,508.78
72,403,1.00,60.00,-1969.62,-2478.21,508.59
73,408,1.00,60.00,-1970.03,-2477.49,507.46
74,414,1.00,60.00,-1970.36,-2476.91,506.55
75,419,1.00,60.00,-1970.63,-2476.45,505.83
76,424,1.00,60.00,-1970.84,-2477.06,506.22
77,428,1.00,60.00,-1971.01,-2477.55,506.54
78,433,1.00,60.00,-1971.14,-2476.96,505.82
79,438,1.00,60.00,-1971.25,-2476.49,505.24
80,443,1.00,60.00,-1971.33,-2477.09,505.76
81,450,1.00,60.00,-1970.43,-2477.57,507.14
82,456,1.00,60.00,-1970.68,-2476.98,506.30
83,461,1.00,60.00,-1969.90,-2477.48,507.58
84,466,1.00,60.00,-1969.28,-2477.88,508.60
85,471,1.00,60.00,-1967.81,-2477.23,509.42
86,475,1.00,60.00,-1971.51,-2476.70,505.19
87,480,1.00,60.00,-1970.57,-2479.22,508.65
88,485,1.00,60.00,-1970.79,-2478.29,507.50
89,490,1.00,60.00,-1970.97,-2477.56,506.59
90,496,1.00,60.00,-1970.13,-2475.99,505.86
91,500,1.00,60.00,-1969.47,-2475.71,506.25
92,508,1.00,60.00,-1967.96,-2475.49,507.54
93,513,1.00,60.00,-1967.72,-2476.29,508.57
94,518,1.00,60.00,-1967.54,-2475.96,508.42
95,523,1.00,60.00,-1967.39,-2476.66,509.27
96,527,1.00,60.00,-1966.30,-2476.25,509.96
97,532,1.00,60.00,-1965.42,-2475.92,510.51
98,538,1.00,60.00,-1964.72,-2475.66,510.94
