#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,80.00,-718.98,-1178.58,459.60
1,34,0.50,80.00,-718.54,-1179.00,460.45
2,39,0.50,80.00,-720.15,-1179.33,459.18
3,43,0.50,80.00,-721.43,-1179.60,458.17
4,48,0.50,80.00,-721.48,-1179.81,458.33
5,53,0.50,80.00,-720.54,-1179.00,458.46
6,58,0.50,80.00,-720.77,-1179.34,458.57
7,64,0.50,80.00,-720.95,-1178.63,457.67
8,69,0.50,80.00,-722.07,-1179.03,456.96
9,73,0.50,80.00,-721.02,-1178.38,457.36
10,78,0.50,80.00,-721.15,-1177.86,456.71
11,85,0.50,80.00,-720.28,-1176.47,456.19
12,90,0.50,80.00,-719.58,-1177.31,457.72
13,95,0.50,80.00,-719.03,-1177.00,457.98
14,100,0.50,80.00,-719.56,-1172.85,453.30
15,104,0.50,80.00,-719.98,-1174.42,454.43
16,110,0.50,80.00,-720.32,-1175.66,455.34
17,115,0.50,80.00,-720.59,-1176.66,456.07
18,120,0.50,80.00,-720.81,-1176.49,455.68
19,125,0.50,80.00,-720.98,-1176.35,455.36
20,130,0.50,80.00,-720.15,-1177.21,457.06
21,134,0.50,80.00,-719.48,-1177.90,458.42
22,139,0.50,80.00,-719.92,-1178.45,458.54
23,146,0.50,80.00,-719.29,-1178.90,459.60
24,152,0.50,80.00,-719.77,-1179.25,459.48
25,157,0.50,80.00,-720.15,-1179.53,459.38
26,162,0.50,80.00,-719.48,-1177.81,458.32
27,167,0.50,80.00,-718.94,-1177.40,458.46
28,171,0.50,80.00,-718.52,-1178.05,459.54
29,176,0.50,80.00,-718.17,-1177.60,459.43
30,181,0.50,80.00,-717.90,-1176.26,458.36
31,186,0.50,80.00,-717.68,-1177.14,459.46
32,192,0.50,80.00,-717.50,-1177.84,460.34
33,196,0.50,80.00,-718.34,-1177.43,459.10
34,201,0.50,80.00,-719.01,-1177.10,458.10
35,208,0.50,80.00,-718.56,-1177.81,459.25
36,213,0.50,80.00,-718.21,-1177.41,459.20
37,218,0.50,80.00,-717.93,-1177.08,459.15
38,223,0.50,80.00,-717.70,-1176.82,459.12
39,227,0.50,80.00,-717.52,-1177.59,460.07
40,232,0.50,80.00,-718.35,-1177.23,458.88
41,238,0.50,80.00,-718.04,-1177.92,459.87
42,243,0.50,80.00,-717.79,-1179.44,461.65
43,248,0.50,80.00,-717.59,-1178.71,461.12
44,253,0.50,80.00,-717.43,-1179.10,461.67
45,257,0.50,80.00,-717.31,-1178.44,461.13
46,262,0.50,80.00,-717.20,-1177.91,460.70
47,269,0.50,80.00,-717.12,-1177.48,460.36
48,274,0.50,80.00,-717.06,-1177.14,460.08
49,280,0.50,80.00,-717.98,-1176.87,458.89
50,285,0.50,80.00,-717.75,-1176.65,458.91
51,290,0.50,80.00,-717.56,-1177.45,459.90
52,294,0.50,80.00,-717.40,-1177.12,459.72
53,299,0.50,80.00,-717.28,-1175.88,458.59
54,304,0.50,80.00,-718.16,-1175.86,457.69
55,309,0.50,80.00,-718.87,-1175.84,456.98
56,314,0.50,80.00,-719.43,-1174.85,455.42
57,320,0.50,80.00,-718.90,-1175.04,456.14
58,325,0.50,80.00,-718.48,-1175.19,456.71
59,332,0.50,80.00,-718.14,-1175.31,457.16
60,336,0.50,80.00,-717.88,-1175.40,457.53
61,341,0.50,80.00,-717.66,-1175.48,457.82
62,346,0.50,80.00,-718.46,-1175.54,457.07
63,351,0.50,80.00,-718.13,-1176.56,458.43
64,356,0.50,80.00,-717.86,-1176.41,458.54
65,362,0.50,80.00,-717.65,-1176.28,458.63
66,367,0.50,80.00,-717.48,-1177.16,459.68
67,371,0.50,80.00,-717.34,-1177.86,460.52
68,376,0.50,80.00,-716.26,-1178.42,462.16
69,381,0.50,80.00,-719.30,-1178.87,459.57
70,386,0.50,80.00,-720.75,-1179.23,458.48
71,392,0.50,80.00,-719.96,-1179.52,459.56
72,397,0.50,80.00,-719.33,-1179.75,460.42
73,402,0.50,80.00,-713.94,-1179.93,465.99
74,408,0.50,80.00,-714.51,-1181.05,466.54
75,413,0.50,80.00,-714.97,-1180.97,466.01
76,418,0.50,80.00,-715.33,-1180.91,465.58
77,422,0.50,80.00,-715.63,-1180.86,465.24
78,427,0.50,80.00,-719.77,-1180.82,461.06
79,432,0.50,80.00,-720.15,-1180.79,460.64
80,437,0.50,80.00,-719.48,-1180.77,461.29
81,442,0.50,80.00,-718.94,-1180.75,461.80
82,448,0.50,80.00,-718.51,-1180.73,462.22
83,455,0.50,80.00,-718.17,-1179.74,461.57
84,460,0.50,80.00,-718.87,-1179.92,461.05
85,464,0.50,80.00,-719.43,-1180.07,460.64
86,469,0.50,80.00,-718.91,-1180.19,461.28
87,474,0.50,80.00,-718.48,-1179.31,460.82
88,479,0.50,80.00,-718.15,-1178.60,460.46
89,484,0.50,80.00,-718.85,-1178.04,459.19
90,490,0.50,80.00,-718.44,-1177.59,459.15
91,494,0.50,80.00,-719.09,-1176.25,457.16
92,499,0.50,80.00,-720.58,-1176.16,455.57
93,504,0.50,80.00,-719.83,-1175.10,455.28
94,509,0.50,80.00,-719.22,-1176.22,457.00
95,516,0.50,80.00,-718.74,-1175.15,456.42
96,550,0.50,80.00,-718.35,-1176.26,457.91
97,555,0.50,80.00,-714.13,-1176.16,462.03
98,560,0.50,80.00,-714.67,-1175.11,460.44
99,565,0.50,80.00,-716.07,-1175.24,459.17
100,570,0.50,80.00,-717.19,-1175.35,458.16
101,576,0.50,80.00,-717.11,-1175.44,458.32
102,580,0.50,80.00,-719.00,-1174.53,455.53
103,585,0.50,80.00,-720.51,-1174.78,454.27
104,590,0.50,80.00,-720.75,-1176.93,456.19
105,595,0.50,80.00,-719.96,-1177.68,457.72
106,602,0.50,80.00,-719.33,-1178.28,458.95
107,607,0.50,80.00,-719.80,-1178.75,458.96
108,612,0.50,80.00,-719.20,-1179.14,459.94
109,616,0.50,80.00,-719.69,-1179.44,459.75
110,622,0.50,80.00,-720.09,-1179.69,459.60
111,627,0.50,80.00,-720.41,-1179.88,459.47
112,632,0.50,80.00,-719.69,-1180.04,460.35
113,637,0.50,80.00,-720.08,-1180.16,460.08
114,641,0.50,80.00,-720.40,-1180.26,459.86
115,646,0.50,80.00,-719.68,-1180.34,460.66
116,651,0.50,80.00,-719.11,-1180.41,461.30
117,656,0.50,80.00,-719.62,-1180.46,460.84
118,664,0.50,80.00,-719.06,-1180.50,461.44
119,669,0.50,80.00,-718.60,-1180.53,461.93
120,674,0.50,80.00,-717.27,-1180.56,463.29
121,678,0.50,80.00,-718.15,-1181.56,463.41
122,683,0.50,80.00,-718.86,-1181.38,462.52
123,688,0.50,80.00,-719.42,-1181.24,461.82
124,693,0.50,80.00,-719.87,-1181.12,461.25
125,698,0.50,80.00,-720.23,-1181.03,460.80
126,704,0.50,80.00,-720.52,-1180.96,460.43
127,708,0.50,80.00,-719.78,-1180.90,461.12
128,714,0.50,80.00,-719.18,-1180.85,461.67
129,718,0.50,80.00,-719.68,-1179.84,460.16
130,725,0.50,80.00,-719.10,-1179.03,459.92
131,730,0.50,80.00,-718.64,-1179.35,460.71
132,734,0.50,80.00,-718.27,-1178.64,460.37
133,739,0.50,80.00,-717.98,-1177.09,459.11
134,744,0.50,80.00,-717.74,-1176.83,459.09
135,750,0.50,80.00,-717.55,-1176.62,459.07
136,755,0.50,80.00,-717.40,-1176.45,459.05
137,760,0.50,80.00,-717.28,-1175.34,458.06
138,764,0.50,80.00,-716.21,-1176.41,460.20
139,769,0.50,80.00,-711.44,-1177.26,465.81
140,774,0.50,80.00,-712.51,-1176.96,464.45
141,781,0.50,80.00,-714.35,-1177.70,463.36
142,786,0.50,80.00,-714.84,-1177.32,462.48
143,792,0.50,80.00,-715.23,-1177.01,461.78
144,796,0.50,80.00,-715.54,-1176.77,461.22
145,801,0.50,80.00,-715.79,-1175.59,459.80
146,806,0.50,80.00,-715.99,-1175.63,459.64
147,811,0.50,80.00,-716.15,-1175.66,459.51
148,816,0.50,80.00,-718.24,-1175.68,457.45
149,821,0.50,80.00,-718.93,-1176.68,457.76
150,825,0.50,80.00,-720.45,-1176.50,456.05
151,831,0.50,80.00,-720.70,-1177.33,456.64
152,836,0.50,80.00,-721.87,-1178.00,456.13
153,843,0.50,80.00,-720.86,-1178.53,457.68
154,848,0.50,80.00,-720.04,-1178.96,458.91
155,853,0.50,80.00,-719.40,-1179.30,459.90
156,858,0.50,80.00,-718.88,-1179.57,460.70
157,862,0.50,80.00,-718.46,-1179.79,461.33
158,867,0.50,80.00,-718.13,-1179.97,461.84
159,872,0.50,80.00,-719.81,-1180.11,460.29
160,878,0.50,80.00,-720.19,-1180.22,460.03
161,883,0.50,80.00,-719.51,-1180.31,460.80
162,888,0.50,80.00,-720.92,-1180.38,459.46
163,893,0.50,80.00,-720.10,-1180.44,460.34
164,901,0.50,80.00,-720.41,-1180.48,460.07
165,904,0.50,80.00,-720.67,-1180.52,459.85
166,909,0.50,80.00,-719.89,-1180.55,460.66
167,914,0.50,80.00,-719.27,-1180.57,461.30
168,920,0.50,80.00,-719.75,-1180.59,460.83
169,925,0.50,80.00,-720.14,-1180.60,460.46
170,929,0.50,80.00,-720.45,-1180.62,460.17
171,934,0.50,80.00,-719.72,-1180.63,460.91
172,939,0.50,80.00,-720.11,-1180.63,460.52
173,944,0.50,80.00,-719.45,-1180.64,461.19
174,949,0.50,80.00,-720.87,-1180.64,459.77
175,954,0.50,80.00,-721.03,-1179.67,458.64
176,961,0.50,80.00,-720.19,-1178.89,458.71
177,966,0.50,80.00,-720.48,-1178.27,457.79
178,971,0.50,80.00,-720.72,-1177.77,457.05
179,976,0.50,80.00,-719.94,-1177.38,457.44
180,981,0.50,80.00,-721.26,-1176.08,454.82
181,986,0.50,80.00,-721.35,-1176.02,454.67
182,991,0.50,80.00,-720.44,-1175.97,455.54
183,995,0.50,80.00,-720.69,-1175.93,455.25
184,1000,0.50,80.00,-719.91,-1174.93,455.02
185,1006,0.50,80.00,-722.22,-1175.10,452.88
186,1011,0.50,80.00,-721.13,-1176.21,455.08
187,1016,0.50,80.00,-720.26,-1176.13,455.86
188,1023,0.50,80.00,-719.57,-1175.08,455.51
189,1028,0.50,80.00,-719.02,-1176.20,457.18
190,1033,0.50,80.00,-718.57,-1176.11,457.54
191,1038,0.50,80.00,-718.22,-1176.05,457.83
192,1043,0.50,80.00,-717.93,-1175.99,458.06
193,1048,0.50,80.00,-717.71,-1176.93,459.22
194,1053,0.50,80.00,-717.52,-1176.70,459.17
195,1058,0.50,80.00,-718.36,-1176.52,458.16
196,1063,0.50,80.00,-719.02,-1176.37,457.35
197,1068,0.50,80.00,-719.55,-1177.23,457.68
198,1073,0.50,80.00,-717.05,-1177.92,460.87
199,1080,0.50,80.00,-717.00,-1177.49,460.49
200,1084,0.50,80.00,-716.96,-1178.12,461.17
201,1090,0.50,80.00,-716.93,-1178.63,461.71
202,1095,0.50,80.00,-716.90,-1179.04,462.14
203,1100,0.50,80.00,-716.88,-1178.39,461.51
204,1105,0.50,80.00,-716.86,-1178.84,461.98
205,1110,0.50,80.00,-716.85,-1179.21,462.36
206,1114,0.50,80.00,-716.84,-1179.50,462.66
207,1119,0.50,80.00,-716.83,-1178.75,461.92
208,1124,0.50,80.00,-717.80,-1179.14,461.34
209,1130,0.50,80.00,-720.53,-1179.44,458.91
210,1137,0.50,80.00,-720.76,-1177.73,456.97
211,1142,0.50,80.00,-719.97,-1178.32,458.35
212,1146,0.50,80.00,-719.33,-1178.79,459.46
213,1151,0.50,80.00,-718.83,-1179.16,460.34
214,1156,0.50,80.00,-718.42,-1179.46,461.04
215,1161,0.50,80.00,-718.10,-1178.73,460.63
216,1166,0.50,80.00,-717.84,-1179.11,461.28
217,1171,0.50,80.00,-717.63,-1179.42,461.80
218,1176,0.50,80.00,-717.46,-1179.67,462.21
219,1181,0.50,80.00,-717.33,-1179.87,462.54
220,1186,0.50,80.00,-717.22,-1180.03,462.81
221,1191,0.50,80.00,-717.14,-1180.16,463.02
222,1198,0.50,80.00,-717.07,-1178.31,461.24
223,1203,0.50,80.00,-717.02,-1178.78,461.76
224,1208,0.50,80.00,-714.04,-1179.15,465.11
225,1213,0.50,80.00,-715.57,-1178.48,462.91
226,1218,0.50,80.00,-716.79,-1176.96,460.17
227,1223,0.50,80.00,-717.77,-1175.75,457.98
228,1228,0.50,80.00,-719.53,-1175.76,456.23
229,1233,0.50,80.00,-718.98,-1175.76,456.78
230,1238,0.50,80.00,-718.54,-1174.79,456.24
231,1242,0.50,80.00,-718.20,-1174.99,456.79
232,1247,0.50,80.00,-717.92,-1175.15,457.23
233,1254,0.50,80.00,-717.69,-1175.27,457.58
234,1260,0.50,80.00,-717.51,-1174.40,456.89
235,1265,0.50,80.00,-717.37,-1174.68,457.31
236,1270,0.50,80.00,-717.26,-1174.90,457.64
237,1275,0.50,80.00,-717.16,-1176.05,458.89
238,1279,0.50,80.00,-717.09,-1176.00,458.91
239,1284,0.50,80.00,-717.03,-1175.95,458.92
240,1289,0.50,80.00,-712.10,-1176.90,464.79
241,1294,0.50,80.00,-713.04,-1176.67,463.63
242,1299,0.50,80.00,-713.79,-1176.49,462.70
243,1304,0.50,80.00,-714.39,-1176.35,461.96
244,1309,0.50,80.00,-714.87,-1177.21,462.34
245,1316,0.50,80.00,-715.26,-1177.90,462.65
246,1321,0.50,80.00,-715.57,-1178.46,462.89
247,1326,0.50,80.00,-715.81,-1178.90,463.09
248,1331,0.50,80.00,-716.01,-1179.25,463.24
249,1336,0.50,80.00,-716.17,-1179.53,463.37
250,1341,0.50,80.00,-716.29,-1177.81,461.51
251,1347,0.50,80.00,-716.39,-1177.40,461.01
252,1351,0.50,80.00,-716.47,-1178.05,461.58
253,1356,0.50,80.00,-716.54,-1178.58,462.04
254,1361,0.50,80.00,-716.59,-1178.99,462.40
255,1366,0.50,80.00,-716.63,-1179.33,462.70
256,1373,0.50,80.00,-716.67,-1179.60,462.93
257,1378,0.50,80.00,-717.67,-1179.81,462.14
258,1382,0.50,80.00,-718.47,-1179.98,461.51
259,1388,0.50,80.00,-719.11,-1180.12,461.00
260,1393,0.50,80.00,-718.65,-1180.23,461.58
261,1398,0.50,80.00,-719.26,-1180.31,461.06
262,1403,0.50,80.00,-719.74,-1180.38,460.64
263,1408,0.50,80.00,-720.13,-1180.44,460.31
264,1413,0.50,80.00,-720.44,-1181.46,461.02
265,1417,0.50,80.00,-720.69,-1181.30,460.62
266,1422,0.50,80.00,-721.86,-1181.17,459.31
267,1430,0.50,80.00,-720.85,-1181.07,460.22
268,1435,0.50,80.00,-721.99,-1180.99,459.00
269,1440,0.50,80.00,-721.93,-1180.93,459.00
270,1445,0.50,80.00,-721.88,-1180.87,458.99
271,1449,0.50,80.00,-721.84,-1180.83,458.99
272,1454,0.50,80.00,-722.78,-1180.80,458.01
273,1459,0.50,80.00,-722.56,-1180.77,458.21
274,1464,0.50,80.00,-723.36,-1180.75,457.39
275,1469,0.50,80.00,-723.03,-1180.73,457.71
276,1475,0.50,80.00,-723.73,-1179.74,456.01
277,1480,0.50,80.00,-724.30,-1177.97,453.67
