#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,50.02,-2325.27,-2748.45,423.18
1,33,0.50,50.02,-2323.89,-2748.37,424.48
2,38,0.50,50.02,-2323.76,-2748.30,424.54
3,43,0.50,50.02,-2323.66,-2748.25,424.60
4,47,0.50,50.02,-2323.57,-2748.21,424.64
5,52,0.50,50.02,-2323.51,-2748.18,424.67
6,58,0.50,50.02,-2322.48,-2748.15,425.67
7,63,0.50,50.02,-2323.61,-2748.13,424.52
8,68,0.50,50.02,-2324.51,-2748.11,423.60
9,73,0.50,50.02,-2325.23,-2748.10,422.87
10,77,0.50,50.02,-2324.84,-2748.09,423.25
11,84,0.50,50.02,-2323.54,-2748.08,424.54
12,89,0.50,50.02,-2323.48,-2748.07,424.59
13,94,0.50,50.02,-2326.36,-2748.07,421.71
14,99,0.50,50.02,-2325.74,-2748.06,422.33
15,104,0.50,50.02,-2326.22,-2748.06,421.85
16,109,0.50,50.02,-2326.60,-2748.06,421.46
17,114,0.50,50.02,-2325.93,-2750.01,424.08
18,119,0.50,50.02,-2326.37,-2751.57,425.20
19,124,0.50,50.02,-2325.74,-2750.87,425.12
20,128,0.50,50.02,-2326.22,-2750.30,424.08
21,133,0.50,50.02,-2326.60,-2749.85,423.25
22,138,0.50,50.02,-2326.90,-2750.47,423.56
23,146,0.50,50.02,-2327.15,-2749.98,422.83
24,150,0.50,50.02,-2327.34,-2749.60,422.25
25,155,0.50,50.02,-2325.55,-2749.29,423.74
26,160,0.50,50.02,-2325.09,-2749.04,423.95
27,165,0.50,50.02,-2324.72,-2748.84,424.12
28,170,0.50,50.02,-2324.42,-2748.68,424.26
29,175,0.50,50.02,-2324.19,-2748.55,424.37
30,179,0.50,50.02,-2324.00,-2748.45,424.45
31,185,0.50,50.02,-2324.82,-2748.37,423.55
32,190,0.50,50.02,-2325.48,-2748.31,422.82
33,195,0.50,50.02,-2326.01,-2748.25,422.24
34,201,0.50,50.02,-2324.48,-2747.24,422.76
35,206,0.50,50.02,-2323.26,-2747.40,424.14
36,211,0.50,50.02,-2323.25,-2747.53,424.27
37,216,0.50,50.02,-2323.25,-2747.63,424.38
38,221,0.50,50.02,-2325.20,-2747.72,422.51
