#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,75.00,1848.95,1144.81,704.14
1,34,0.50,75.00,1849.47,1144.56,704.91
2,38,0.50,75.00,1849.89,1147.29,702.60
3,43,0.50,75.00,1850.22,1147.52,702.71
4,48,0.50,75.00,1850.49,1146.72,703.77
5,53,0.50,75.00,1850.71,1148.04,702.66
6,58,0.50,75.00,1850.88,1148.12,702.75
7,63,0.50,75.00,1851.01,1147.21,703.81
8,68,0.50,75.00,1851.12,1146.48,704.65
9,73,0.50,75.00,1851.21,1145.89,705.32
10,78,0.50,75.00,1851.28,1146.40,704.88
11,85,0.50,75.00,1851.34,1146.81,704.53
12,89,0.50,75.00,1851.38,1147.13,704.25
13,94,0.50,75.00,1851.42,1148.37,703.05
14,99,0.50,75.00,1851.45,1148.38,703.06
15,104,0.50,75.00,1851.47,1148.40,703.08
16,110,0.50,75.00,1852.47,1148.40,704.06
17,115,0.50,75.00,1852.29,1149.39,702.90
18,120,0.50,75.00,1852.14,1149.20,702.94
19,124,0.50,75.00,1852.02,1149.05,702.98
20,129,0.50,75.00,1851.93,1148.92,703.01
21,134,0.50,75.00,1851.86,1148.83,703.03
22,139,0.50,75.00,1850.82,1149.73,701.10
23,144,0.50,75.00,1849.99,1149.47,700.53
24,151,0.50,75.00,1849.33,1150.24,699.09
25,156,0.50,75.00,1849.78,1150.85,698.92
26,161,0.50,75.00,1848.18,1150.37,697.81
27,166,0.50,75.00,1848.86,1149.98,698.87
28,171,0.50,75.00,1848.42,1149.67,698.75
29,175,0.50,75.00,1847.10,1149.43,697.67
30,180,0.50,75.00,1847.99,1149.23,698.76
31,185,0.50,75.00,1848.70,1149.07,699.63
32,190,0.50,75.00,1848.30,1149.92,698.38
33,196,0.50,75.00,1847.98,1149.62,698.35
34,201,0.50,75.00,1846.74,1149.39,697.35
35,205,0.50,75.00,1847.70,1149.20,698.51
36,212,0.50,75.00,1848.48,1149.05,699.43
37,217,0.50,75.00,1849.09,1148.92,700.17
38,222,0.50,75.00,1847.63,1148.83,698.81
39,227,0.50,75.00,1847.44,1148.75,698.69
40,231,0.50,75.00,1846.31,1148.69,697.63
41,238,0.50,75.00,1847.36,1150.59,696.77
42,242,0.50,75.00,1846.25,1150.16,696.09
43,247,0.50,75.00,1847.31,1148.84,698.47
44,252,0.50,75.00,1847.19,1148.76,698.43
45,257,0.50,75.00,1848.06,1148.69,699.37
46,262,0.50,75.00,1847.79,1147.67,700.12
47,266,0.50,75.00,1848.54,1146.84,701.70
48,273,0.50,75.00,1848.17,1147.16,701.01
49,279,0.50,75.00,1847.87,1148.39,699.48
50,284,0.50,75.00,1848.61,1147.43,701.18
51,289,0.50,75.00,1849.20,1147.63,701.57
52,294,0.50,75.00,1849.67,1147.79,701.88
53,298,0.50,75.00,1850.05,1148.90,701.15
54,304,0.50,75.00,1849.38,1147.83,701.55
55,308,0.50,75.00,1849.81,1147.95,701.86
56,313,0.50,75.00,1850.16,1148.05,702.12
57,318,0.50,75.00,1849.47,1149.10,700.36
58,324,0.50,75.00,1847.93,1149.95,697.99
59,329,0.50,75.00,1846.71,1150.62,696.09
