#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,1,0.50,65.00,961.80,274.29,687.51
1,34,0.50,65.00,961.04,274.31,686.73
2,39,0.50,65.00,960.44,274.33,686.10
3,44,0.50,65.00,959.95,274.35,685.60
4,49,0.50,65.00,959.56,274.36,685.20
5,54,0.50,65.00,960.23,274.37,685.86
6,60,0.50,65.00,959.78,274.38,685.40
7,64,0.50,65.00,959.43,274.39,685.04
8,69,0.50,65.00,959.14,274.39,684.75
9,74,0.50,65.00,959.89,274.40,685.50
10,79,0.50,65.00,960.49,274.40,686.09
11,84,0.50,65.00,960.97,274.40,686.57
12,90,0.50,65.00,962.33,273.43,688.90
13,95,0.50,65.00,963.42,273.63,689.79
14,101,0.50,65.00,961.36,273.78,687.58
15,106,0.50,65.00,961.67,272.93,688.73
16,111,0.50,65.00,961.91,273.23,688.68
17,116,0.50,65.00,963.08,273.47,689.62
18,120,0.50,65.00,963.05,273.66,689.39
19,125,0.50,65.00,963.01,273.81,689.21
20,130,0.50,65.00,962.01,273.93,688.08
21,135,0.50,65.00,962.19,274.03,688.16
22,140,0.50,65.00,963.31,274.10,689.20
23,145,0.50,65.00,964.20,274.17,690.03
24,150,0.50,65.00,963.94,274.22,689.72
25,157,0.50,65.00,962.75,273.28,689.47
26,162,0.50,65.00,961.80,273.51,688.30
27,167,0.50,65.00,961.04,273.69,687.36
28,172,0.50,65.00,960.44,272.86,687.58
29,177,0.50,65.00,959.95,273.17,686.78
30,181,0.50,65.00,959.56,273.42,686.15
31,187,0.50,65.00,959.25,273.62,685.64
32,192,0.50,65.00,959.00,273.78,685.23
33,197,0.50,65.00,958.80,273.90,684.90
34,202,0.50,65.00,960.60,274.01,686.59
35,207,0.50,65.00,959.10,274.09,685.02
36,211,0.50,65.00,958.88,270.25,688.64
37,216,0.50,65.00,958.71,270.10,688.61
38,223,0.50,65.00,958.57,268.04,690.53
39,229,0.50,65.00,958.46,268.33,690.12
40,234,0.50,65.00,958.37,268.57,689.79
41,239,0.50,65.00,958.29,269.74,688.55
42,243,0.50,65.00,958.24,270.68,687.56
43,248,0.50,65.00,958.19,271.42,686.77
44,253,0.50,65.00,958.15,271.05,687.11
45,258,0.50,65.00,958.13,271.72,686.41
46,263,0.50,65.00,958.10,270.30,687.80
47,268,0.50,65.00,958.08,270.15,687.93
48,273,0.50,65.00,958.07,270.03,688.04
49,278,0.50,65.00,959.03,270.90,688.13
50,285,0.50,65.00,959.80,271.61,688.20
51,290,0.50,65.00,959.44,272.17,687.28
52,294,0.50,65.00,960.13,272.62,687.52
53,300,0.50,65.00,959.71,272.98,686.73
54,304,0.50,65.00,959.37,273.26,686.10
55,309,0.50,65.00,959.10,273.49,685.60
56,315,0.50,65.00,960.83,273.68,687.15
57,320,0.50,65.00,961.24,272.85,688.39
58,324,0.50,65.00,962.55,273.16,689.39
59,329,0.50,65.00,962.62,273.41,689.21
60,334,0.50,65.00,962.67,273.61,689.06
61,339,0.50,65.00,962.72,273.77,688.94
62,344,0.50,65.00,962.75,273.90,688.85
63,351,0.50,65.00,963.76,274.00,689.75
64,355,0.50,65.00,963.58,274.09,689.50
65,361,0.50,65.00,963.44,274.15,689.29
66,366,0.50,65.00,963.33,274.20,689.13
67,371,0.50,65.00,962.27,274.25,688.02
68,376,0.50,65.00,962.39,274.28,688.11
69,381,0.50,65.00,961.52,274.31,687.21
70,386,0.50,65.00,960.81,274.33,686.49
71,390,0.50,65.00,961.23,274.35,686.88
72,395,0.50,65.00,962.54,274.36,688.18
73,401,0.50,65.00,962.61,274.37,688.24
74,406,0.50,65.00,956.81,274.38,682.43
75,411,0.50,65.00,957.05,274.39,682.66
76,418,0.50,65.00,958.21,274.39,683.82
77,422,0.50,65.00,958.17,274.40,683.78
78,427,0.50,65.00,959.12,274.40,684.72
79,432,0.50,65.00,959.87,274.40,685.47
80,437,0.50,65.00,961.45,272.45,689.00
81,443,0.50,65.00,961.74,272.84,688.90
82,447,0.50,65.00,961.97,273.16,688.81
83,453,0.50,65.00,962.15,273.41,688.74
84,457,0.50,65.00,961.32,273.61,687.71
85,462,0.50,65.00,960.66,273.77,686.89
86,467,0.50,65.00,960.13,273.90,686.23
87,472,0.50,65.00,959.71,271.07,688.63
88,476,0.50,65.00,961.32,271.74,689.58
89,483,0.50,65.00,961.63,272.28,689.36
90,489,0.50,65.00,960.91,272.70,688.21
91,494,0.50,65.00,961.30,273.05,688.26
92,499,0.50,65.00,960.65,273.32,687.33
93,504,0.50,65.00,962.07,273.54,688.53
94,509,0.50,65.00,961.26,273.71,687.55
95,513,0.50,65.00,961.58,272.88,688.71
96,518,0.50,65.00,963.80,273.18,690.61
97,523,0.50,65.00,964.59,273.43,691.16
98,529,0.50,65.00,964.25,273.63,690.63
99,534,0.50,65.00,963.98,273.78,690.20
100,539,0.50,65.00,963.76,273.91,689.85
101,543,0.50,65.00,962.61,274.01,688.60
102,550,0.50,65.00,962.67,274.09,688.58
103,555,0.50,65.00,961.74,274.16,687.58
104,560,0.50,65.00,961.97,274.21,687.76
105,565,0.50,65.00,963.13,274.25,688.88
106,569,0.50,65.00,964.06,274.28,689.78
107,575,0.50,65.00,964.80,274.31,690.49
108,580,0.50,65.00,965.39,274.33,691.07
109,585,0.50,65.00,965.87,276.30,689.57
110,590,0.50,65.00,965.27,275.92,689.35
111,594,0.50,65.00,965.77,275.62,690.15
112,599,0.50,65.00,965.20,275.38,689.82
113,604,0.50,65.00,965.71,275.19,690.53
114,611,0.50,65.00,966.12,275.03,691.09
115,617,0.50,65.00,966.45,274.91,691.55
