#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,1,1.00,65.00,-1734.99,-2248.95,513.96
1,37,1.00,65.00,-1735.46,-2249.16,513.71
2,42,1.00,65.00,-1731.92,-2249.33,517.41
3,48,1.00,65.00,-1732.02,-2249.46,517.44
4,53,1.00,65.00,-1731.12,-2249.57,518.45
5,58,1.00,65.00,-1732.36,-2249.66,517.30
6,63,1.00,65.00,-1733.35,-2249.73,516.38
7,67,1.00,65.00,-1734.14,-2249.78,515.64
8,72,1.00,65.00,-1734.77,-2249.82,515.05
9,77,1.00,65.00,-1735.28,-2249.86,514.58
10,82,1.00,65.00,-1735.68,-2249.89,514.20
11,90,1.00,65.00,-1733.08,-2249.91,516.83
12,95,1.00,65.00,-1733.92,-2249.93,516.00
13,100,1.00,65.00,-1734.60,-2249.94,515.34
14,105,1.00,65.00,-1735.14,-2249.95,514.81
15,109,1.00,65.00,-1735.57,-2249.96,514.39
16,114,1.00,65.00,-1735.92,-2249.97,514.05
17,119,1.00,65.00,-1736.20,-2249.98,513.78
18,124,1.00,65.00,-1736.42,-2249.98,513.56
19,129,1.00,65.00,-1735.62,-2249.99,514.37
20,135,1.00,65.00,-1735.96,-2249.99,514.03
21,140,1.00,65.00,-1736.23,-2248.04,511.81
22,144,1.00,65.00,-1736.44,-2248.43,511.99
23,152,1.00,65.00,-1735.64,-2248.74,513.11
24,156,1.00,65.00,-1735.97,-2249.00,513.02
25,161,1.00,65.00,-1736.24,-2249.20,512.96
26,166,1.00,65.00,-1736.45,-2249.36,512.91
27,171,1.00,65.00,-1736.62,-2249.49,512.86
28,177,1.00,65.00,-1736.76,-2249.59,512.83
29,182,1.00,65.00,-1736.87,-2249.67,512.80
30,187,1.00,65.00,-1735.98,-2248.76,512.78
31,191,1.00,65.00,-1736.24,-2249.01,512.76
32,196,1.00,65.00,-1736.46,-2249.21,512.75
33,201,1.00,65.00,-1736.63,-2248.39,511.76
34,208,1.00,65.00,-1733.83,-2248.71,514.88
35,213,1.00,65.00,-1733.55,-2248.97,515.42
36,219,1.00,65.00,-1733.32,-2249.17,515.85
37,224,1.00,65.00,-1734.12,-2249.34,515.22
38,229,1.00,65.00,-1733.78,-2249.47,515.69
39,234,1.00,65.00,-1733.51,-2249.58,516.07
40,238,1.00,65.00,-1734.27,-2248.69,514.42
41,243,1.00,65.00,-1731.95,-2249.92,517.98
42,248,1.00,65.00,-1733.02,-2248.96,515.95
43,253,1.00,65.00,-1732.90,-2249.17,516.27
44,258,1.00,65.00,-1733.78,-2251.29,517.51
45,264,1.00,65.00,-1734.48,-2251.03,516.55
46,271,1.00,65.00,-1729.19,-2250.83,521.64
47,276,1.00,65.00,-1730.81,-2250.66,519.85
48,281,1.00,65.00,-1732.11,-2250.53,518.42
49,286,1.00,65.00,-1732.17,-2250.42,518.25
50,290,1.00,65.00,-1732.22,-2250.34,518.12
51,295,1.00,65.00,-1733.24,-2250.27,517.03
52,300,1.00,65.00,-1734.05,-2250.22,516.16
53,306,1.00,65.00,-1733.73,-2252.13,518.40
54,311,1.00,65.00,-1733.47,-2250.72,517.26
55,316,1.00,65.00,-1733.26,-2250.58,517.32
56,320,1.00,65.00,-1733.09,-2249.49,516.40
57,329,1.00,65.00,-1728.07,-2249.59,521.52
58,333,1.00,65.00,-1728.94,-2249.67,520.73
59,337,1.00,65.00,-1730.62,-2249.74,519.12
60,342,1.00,65.00,-1730.98,-2249.79,518.81
61,348,1.00,65.00,-1732.24,-2249.83,517.59
62,353,1.00,65.00,-1732.28,-2249.87,517.59
63,358,1.00,65.00,-1733.28,-2249.89,516.61
64,363,1.00,65.00,-1733.11,-2249.91,516.80
65,367,1.00,65.00,-1732.97,-2249.93,516.96
66,372,1.00,65.00,-1732.86,-2249.94,517.08
67,377,1.00,65.00,-1733.75,-2252.89,519.13
68,382,1.00,65.00,-1734.46,-2252.31,517.85
69,390,1.00,65.00,-1733.08,-2250.87,517.79
70,395,1.00,65.00,-1733.92,-2250.70,516.77
71,400,1.00,65.00,-1732.65,-2249.58,516.93
72,405,1.00,65.00,-1733.58,-2249.66,516.09
73,409,1.00,65.00,-1732.37,-2249.73,517.36
74,414,1.00,65.00,-1733.36,-2249.79,516.43
75,419,1.00,65.00,-1733.17,-2248.85,515.68
76,424,1.00,65.00,-1732.04,-2249.08,517.04
77,429,1.00,65.00,-1732.12,-2248.29,516.17
78,435,1.00,65.00,-1731.20,-2247.65,516.45
