#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,1.00,70.00,-1525.07,-1976.41,451.34
1,37,1.00,70.00,-1523.57,-1975.46,451.89
2,42,1.00,70.00,-1524.33,-1975.68,451.36
3,47,1.00,70.00,-1524.93,-1974.88,449.95
4,51,1.00,70.00,-1529.32,-1974.24,444.92
5,56,1.00,70.00,-1528.92,-1973.73,444.81
6,61,1.00,70.00,-1528.61,-1974.30,445.69
7,67,1.00,70.00,-1527.38,-1973.77,446.39
8,72,1.00,70.00,-1527.37,-1973.35,445.98
9,77,1.00,70.00,-1524.44,-1973.02,448.58
10,82,1.00,70.00,-1525.02,-1971.78,446.76
11,89,1.00,70.00,-1524.51,-1971.76,447.25
12,94,1.00,70.00,-1525.07,-1970.76,445.69
13,98,1.00,70.00,-1525.53,-1970.95,445.42
14,103,1.00,70.00,-1525.89,-1972.07,446.18
15,109,1.00,70.00,-1526.18,-1971.99,445.81
16,114,1.00,70.00,-1526.41,-1971.93,445.52
17,119,1.00,70.00,-1526.60,-1971.88,445.28
18,124,1.00,70.00,-1526.75,-1971.84,445.09
19,128,1.00,70.00,-1526.87,-1971.81,444.94
20,133,1.00,70.00,-1526.96,-1971.78,444.82
21,138,1.00,70.00,-1527.04,-1971.76,444.72
22,143,1.00,70.00,-1527.10,-1971.75,444.65
23,151,1.00,70.00,-1526.17,-1971.73,445.56
24,156,1.00,70.00,-1526.41,-1972.70,446.29
25,161,1.00,70.00,-1525.62,-1973.47,447.85
26,166,1.00,70.00,-1524.99,-1973.11,448.13
27,171,1.00,70.00,-1524.48,-1972.83,448.34
28,175,1.00,70.00,-1524.08,-1971.62,447.54
29,180,1.00,70.00,-1523.75,-1971.63,447.88
30,185,1.00,70.00,-1523.50,-1971.64,448.15
31,191,1.00,70.00,-1523.29,-1971.65,448.36
32,196,1.00,70.00,-1521.17,-1969.70,448.53
33,201,1.00,70.00,-1521.43,-1971.07,449.65
34,208,1.00,70.00,-1520.66,-1971.20,450.54
35,213,1.00,70.00,-1521.02,-1971.29,450.27
36,218,1.00,70.00,-1521.31,-1970.39,449.09
37,223,1.00,70.00,-1518.61,-1969.67,451.07
38,227,1.00,70.00,-1519.38,-1969.10,449.72
39,233,1.00,70.00,-1520.00,-1968.64,448.64
40,238,1.00,70.00,-1520.49,-1968.27,447.78
