#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,1,1.00,70.00,-1345.74,-1864.56,518.81
1,37,1.00,70.00,-1345.93,-1864.50,518.56
2,42,1.00,70.00,-1346.08,-1864.45,518.37
3,47,1.00,70.00,-1346.20,-1865.39,519.19
4,52,1.00,70.00,-1346.30,-1868.09,521.79
5,57,1.00,70.00,-1346.37,-1867.32,520.95
6,62,1.00,70.00,-1346.43,-1866.71,520.28
7,66,1.00,70.00,-1346.48,-1867.20,520.71
8,72,1.00,70.00,-1346.52,-1866.61,520.09
9,77,1.00,70.00,-1346.55,-1866.14,519.58
10,82,1.00,70.00,-1346.58,-1865.76,519.18
11,89,1.00,70.00,-1346.60,-1866.44,519.84
12,94,1.00,70.00,-1346.62,-1866.00,519.39
13,99,1.00,70.00,-1346.63,-1865.65,519.02
14,104,1.00,70.00,-1346.64,-1867.33,520.69
15,109,1.00,70.00,-1346.65,-1867.69,521.04
16,114,1.00,70.00,-1344.70,-1867.00,522.30
17,119,1.00,70.00,-1345.10,-1866.45,521.36
18,124,1.00,70.00,-1345.41,-1866.02,520.60
19,129,1.00,70.00,-1344.69,-1865.66,520.97
20,134,1.00,70.00,-1344.11,-1865.38,521.27
21,139,1.00,70.00,-1343.65,-1865.16,521.51
22,143,1.00,70.00,-1343.28,-1864.98,521.70
23,151,1.00,70.00,-1342.01,-1864.83,522.83
24,157,1.00,70.00,-1341.96,-1864.72,522.76
25,161,1.00,70.00,-1342.91,-1864.63,521.72
26,166,1.00,70.00,-1343.66,-1864.55,520.89
27,171,1.00,70.00,-1344.27,-1864.49,520.23
28,176,1.00,70.00,-1344.75,-1864.45,519.70
29,181,1.00,70.00,-1344.16,-1865.39,521.23
30,186,1.00,70.00,-1344.66,-1865.16,520.50
31,191,1.00,70.00,-1345.07,-1865.96,520.89
32,195,1.00,70.00,-1344.41,-1865.62,521.20
33,201,1.00,70.00,-1343.89,-1865.34,521.46
34,208,1.00,70.00,-1343.47,-1865.13,521.66
35,213,1.00,70.00,-1344.11,-1864.95,520.84
36,218,1.00,70.00,-1344.63,-1864.81,520.19
37,223,1.00,70.00,-1344.06,-1864.70,520.64
38,228,1.00,70.00,-1343.61,-1864.61,521.01
39,232,1.00,70.00,-1343.25,-1864.54,521.30
40,238,1.00,70.00,-1343.93,-1864.49,520.55
41,243,1.00,70.00,-1344.48,-1864.44,519.96
42,248,1.00,70.00,-1343.94,-1864.40,520.46
43,253,1.00,70.00,-1347.42,-1864.37,516.95
44,258,1.00,70.00,-1347.27,-1863.37,516.10
45,263,1.00,70.00,-1347.15,-1863.55,516.40
46,270,1.00,70.00,-1345.11,-1863.69,518.59
47,275,1.00,70.00,-1345.42,-1863.81,518.38
48,280,1.00,70.00,-1345.67,-1863.90,518.22
49,285,1.00,70.00,-1345.87,-1863.97,518.09
50,290,1.00,70.00,-1344.08,-1864.03,519.94
51,295,1.00,70.00,-1343.63,-1864.07,520.45
52,300,1.00,70.00,-1343.26,-1863.13,519.87
53,305,1.00,70.00,-1341.99,-1863.36,521.37
54,310,1.00,70.00,-1341.95,-1863.54,521.59
55,314,1.00,70.00,-1341.92,-1863.68,521.76
56,319,1.00,70.00,-1341.90,-1863.80,521.90
57,329,1.00,70.00,-1341.88,-1863.89,522.01
58,332,1.00,70.00,-1340.88,-1863.96,523.08
59,337,1.00,70.00,-1342.04,-1864.02,521.98
60,342,1.00,70.00,-1342.97,-1864.07,521.10
61,347,1.00,70.00,-1343.71,-1864.11,520.39
62,352,1.00,70.00,-1342.35,-1864.14,521.78
63,357,1.00,70.00,-1342.24,-1864.16,521.92
64,361,1.00,70.00,-1342.15,-1864.18,522.03
65,366,1.00,70.00,-1343.06,-1865.17,522.11
66,372,1.00,70.00,-1343.78,-1864.99,521.21
67,377,1.00,70.00,-1344.36,-1865.82,521.46
68,382,1.00,70.00,-1344.83,-1866.48,521.66
69,389,1.00,70.00,-1344.22,-1867.02,522.80
70,394,1.00,70.00,-1344.71,-1865.49,520.78
71,399,1.00,70.00,-1345.11,-1866.22,521.11
72,404,1.00,70.00,-1345.42,-1866.80,521.38
73,409,1.00,70.00,-1345.67,-1867.27,521.60
74,414,1.00,70.00,-1345.87,-1866.67,520.79
75,419,1.00,70.00,-1348.96,-1865.21,516.24
76,424,1.00,70.00,-1346.55,-1865.02,518.46
77,429,1.00,70.00,-1346.58,-1866.82,520.24
78,434,1.00,70.00,-1346.60,-1867.28,520.68
79,439,1.00,70.00,-1346.62,-1866.68,520.06
80,443,1.00,70.00,-1346.63,-1866.19,519.57
81,451,1.00,70.00,-1345.66,-1866.78,521.12
82,457,1.00,70.00,-1345.87,-1867.26,521.39
83,462,1.00,70.00,-1346.03,-1866.66,520.63
84,467,1.00,70.00,-1346.16,-1867.15,520.99
85,471,1.00,70.00,-1346.26,-1867.55,521.29
86,476,1.00,70.00,-1346.35,-1866.89,520.55
87,481,1.00,70.00,-1346.41,-1866.37,519.95
88,486,1.00,70.00,-1346.47,-1865.94,519.48
89,491,1.00,70.00,-1345.53,-1866.58,521.05
90,497,1.00,70.00,-1345.76,-1867.09,521.33
91,501,1.00,70.00,-1345.95,-1866.53,520.58
92,509,1.00,70.00,-1346.09,-1866.07,519.98
93,514,1.00,70.00,-1345.23,-1865.71,520.48
94,518,1.00,70.00,-1345.52,-1865.42,519.90
95,523,1.00,70.00,-1345.75,-1865.19,519.43
96,528,1.00,70.00,-1345.94,-1865.98,520.04
97,533,1.00,70.00,-1346.09,-1865.63,519.55
98,538,1.00,70.00,-1346.21,-1865.36,519.15
99,544,1.00,70.00,-1346.30,-1865.14,518.84
100,549,1.00,70.00,-1346.38,-1864.96,518.59
101,553,1.00,70.00,-1345.46,-1864.82,519.36
102,558,1.00,70.00,-1345.70,-1864.71,519.00
103,563,1.00,70.00,-1345.90,-1864.62,518.72
104,570,1.00,70.00,-1345.08,-1864.55,519.47
105,575,1.00,70.00,-1345.40,-1864.49,519.09
106,580,1.00,70.00,-1345.66,-1864.44,518.79
107,586,1.00,70.00,-1345.86,-1864.41,518.55
108,591,1.00,70.00,-1345.05,-1864.38,519.33
109,596,1.00,70.00,-1345.37,-1864.35,518.98
110,600,1.00,70.00,-1345.64,-1864.33,518.70
111,605,1.00,70.00,-1344.87,-1864.32,519.45
112,610,1.00,70.00,-1343.28,-1864.31,521.03
113,615,1.00,70.00,-1343.96,-1864.30,520.34
114,620,1.00,70.00,-1343.53,-1864.29,520.76
115,628,1.00,70.00,-1344.16,-1863.31,519.15
116,633,1.00,70.00,-1343.68,-1863.50,519.81
117,638,1.00,70.00,-1343.31,-1863.65,520.34
118,643,1.00,70.00,-1343.00,-1863.77,520.77
119,647,1.00,70.00,-1343.74,-1863.87,520.13
120,652,1.00,70.00,-1343.35,-1863.95,520.59
121,657,1.00,70.00,-1343.04,-1864.01,520.97
122,662,1.00,70.00,-1342.79,-1864.06,521.27
123,668,1.00,70.00,-1343.57,-1864.10,520.53
124,672,1.00,70.00,-1342.24,-1864.13,521.89
125,678,1.00,70.00,-1342.15,-1864.16,522.01
126,682,1.00,70.00,-1342.08,-1864.18,522.10
127,690,1.00,70.00,-1343.00,-1865.17,522.17
128,695,1.00,70.00,-1343.74,-1864.99,521.25
129,699,1.00,70.00,-1343.35,-1864.84,521.49
130,704,1.00,70.00,-1343.04,-1864.72,521.69
131,710,1.00,70.00,-1342.79,-1864.63,521.84
132,715,1.00,70.00,-1343.57,-1864.56,520.99
133,720,1.00,70.00,-1344.19,-1864.50,520.31
134,725,1.00,70.00,-1344.69,-1865.43,520.74
135,730,1.00,70.00,-1345.09,-1865.19,520.11
136,734,1.00,70.00,-1345.41,-1865.01,519.60
137,739,1.00,70.00,-1347.61,-1864.86,517.24
138,747,1.00,70.00,-1347.43,-1864.74,517.31
139,753,1.00,70.00,-1347.28,-1864.64,517.36
140,758,1.00,70.00,-1348.13,-1863.59,515.45
141,762,1.00,70.00,-1347.84,-1863.72,515.88
142,767,1.00,70.00,-1347.61,-1864.81,517.19
143,772,1.00,70.00,-1347.42,-1865.67,518.25
144,777,1.00,70.00,-1347.28,-1865.39,518.11
145,781,1.00,70.00,-1347.16,-1865.16,518.01
146,787,1.00,70.00,-1347.06,-1865.96,518.90
147,791,1.00,70.00,-1346.98,-1866.60,519.61
148,797,1.00,70.00,-1346.92,-1866.13,519.20
149,805,1.00,70.00,-1346.88,-1865.75,518.88
150,809,1.00,70.00,-1346.84,-1865.45,518.62
151,814,1.00,70.00,-1346.80,-1865.22,518.41
152,819,1.00,70.00,-1346.78,-1865.02,518.24
153,824,1.00,70.00,-1346.76,-1865.85,519.09
154,829,1.00,70.00,-1346.74,-1866.51,519.76
155,834,1.00,70.00,-1346.73,-1866.06,519.33
156,839,1.00,70.00,-1346.72,-1865.70,518.98
157,844,1.00,70.00,-1346.71,-1865.41,518.70
158,849,1.00,70.00,-1346.71,-1864.20,517.50
159,854,1.00,70.00,-1345.72,-1864.21,518.49
160,859,1.00,70.00,-1345.92,-1864.22,518.31
161,866,1.00,70.00,-1346.07,-1864.23,518.16
162,871,1.00,70.00,-1346.19,-1864.24,518.04
163,876,1.00,70.00,-1346.29,-1864.24,517.95
164,881,1.00,70.00,-1346.37,-1864.24,517.88
165,887,1.00,70.00,-1346.43,-1864.25,517.82
166,891,1.00,70.00,-1345.50,-1863.27,517.77
167,896,1.00,70.00,-1345.74,-1863.47,517.73
168,901,1.00,70.00,-1345.93,-1863.63,517.70
169,906,1.00,70.00,-1346.08,-1863.75,517.68
170,910,1.00,70.00,-1345.22,-1863.85,518.63
171,915,1.00,70.00,-1344.54,-1863.93,519.40
172,924,1.00,70.00,-1343.99,-1864.00,520.01
173,928,1.00,70.00,-1344.53,-1864.05,519.52
174,933,1.00,70.00,-1344.96,-1864.09,519.14
175,938,1.00,70.00,-1345.30,-1864.13,518.82
176,943,1.00,70.00,-1345.58,-1864.15,518.57
177,948,1.00,70.00,-1344.82,-1864.17,519.35
178,953,1.00,70.00,-1344.22,-1866.14,521.93
179,957,1.00,70.00,-1344.71,-1865.77,521.06
180,962,1.00,70.00,-1343.15,-1864.49,521.34
181,968,1.00,70.00,-1342.88,-1864.44,521.56
182,973,1.00,70.00,-1341.69,-1864.41,522.72
183,978,1.00,70.00,-1341.71,-1864.38,522.67
184,985,1.00,70.00,-1340.75,-1864.35,523.60
185,990,1.00,70.00,-1341.94,-1864.33,522.40
186,995,1.00,70.00,-1341.91,-1864.32,522.41
187,1000,1.00,70.00,-1339.93,-1864.31,524.37
188,1005,1.00,70.00,-1340.31,-1864.30,523.99
189,1010,1.00,70.00,-1340.60,-1864.29,523.68
190,1015,1.00,70.00,-1339.87,-1864.28,524.42
191,1020,1.00,70.00,-1341.23,-1864.28,523.05
192,1057,1.00,70.00,-1341.34,-1864.27,522.93
193,1062,1.00,70.00,-1341.43,-1864.27,522.84
194,1067,1.00,70.00,-1340.53,-1864.27,523.74
