#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,1.00,50.02,-2327.01,-2751.00,423.99
1,33,1.00,50.02,-2327.23,-2751.39,424.15
2,38,1.00,50.02,-2327.41,-2750.72,423.31
3,43,1.00,50.02,-2327.55,-2750.18,422.63
4,47,1.00,50.02,-2327.67,-2749.76,422.09
5,52,1.00,50.02,-2327.76,-2750.39,422.63
6,58,1.00,50.02,-2327.83,-2750.90,423.07
7,63,1.00,50.02,-2327.89,-2750.33,422.44
8,68,1.00,50.02,-2327.94,-2749.87,421.93
9,73,1.00,50.02,-2327.98,-2750.48,422.51
10,77,1.00,50.02,-2328.01,-2750.97,422.97
11,84,1.00,50.02,-2328.03,-2750.39,422.36
12,89,1.00,50.02,-2328.05,-2749.92,421.87
13,94,1.00,50.02,-2328.06,-2750.52,422.46
14,99,1.00,50.02,-2327.10,-2751.00,423.90
15,104,1.00,50.02,-2327.30,-2751.39,424.08
16,109,1.00,50.02,-2327.47,-2751.70,424.23
17,114,1.00,50.02,-2327.60,-2752.92,425.32
18,119,1.00,50.02,-2327.70,-2752.92,425.22
19,123,1.00,50.02,-2327.79,-2751.95,424.16
20,128,1.00,50.02,-2328.83,-2752.14,423.31
21,133,1.00,50.02,-2328.69,-2752.30,423.61
22,138,1.00,50.02,-2328.58,-2752.43,423.85
23,146,1.00,50.02,-2328.49,-2751.55,423.06
24,150,1.00,50.02,-2327.44,-2750.85,423.41
25,155,1.00,50.02,-2327.58,-2752.24,424.67
26,160,1.00,50.02,-2325.73,-2751.40,425.67
27,165,1.00,50.02,-2324.26,-2751.71,427.45
28,170,1.00,50.02,-2325.03,-2751.95,426.92
29,174,1.00,50.02,-2325.65,-2752.15,426.50
30,179,1.00,50.02,-2326.14,-2751.33,425.18
31,185,1.00,50.02,-2326.54,-2751.65,425.11
32,190,1.00,50.02,-2326.86,-2750.93,424.07
33,195,1.00,50.02,-2327.11,-2750.35,423.24
34,201,1.00,50.02,-2327.31,-2749.89,422.58
35,206,1.00,50.02,-2327.48,-2749.52,422.05
36,211,1.00,50.02,-2327.61,-2750.20,422.60
37,216,1.00,50.02,-2327.71,-2750.75,423.04
38,221,1.00,50.02,-2327.79,-2751.19,423.39
39,227,1.00,50.02,-2327.86,-2751.53,423.67
40,231,1.00,50.02,-2327.91,-2750.84,422.92
41,236,1.00,50.02,-2327.95,-2751.26,423.30
42,241,1.00,50.02,-2327.99,-2750.61,422.62
43,246,1.00,50.02,-2328.02,-2751.08,423.06
44,251,1.00,50.02,-2328.04,-2750.47,422.43
45,255,1.00,50.02,-2328.06,-2750.96,422.91
46,262,1.00,50.02,-2327.09,-2750.38,423.29
47,267,1.00,50.02,-2327.30,-2748.94,421.64
48,273,1.00,50.02,-2327.46,-2749.73,422.27
49,278,1.00,50.02,-2326.62,-2750.37,423.75
50,282,1.00,50.02,-2326.92,-2750.89,423.96
51,287,1.00,50.02,-2327.16,-2751.29,424.13
52,292,1.00,50.02,-2328.33,-2751.62,423.29
53,297,1.00,50.02,-2328.29,-2752.86,424.57
54,302,1.00,50.02,-2328.26,-2752.87,424.62
55,307,1.00,50.02,-2328.23,-2752.88,424.65
56,312,1.00,50.02,-2328.21,-2752.89,424.68
57,320,1.00,50.02,-2328.19,-2752.90,424.71
58,324,1.00,50.02,-2328.18,-2751.93,423.75
59,329,1.00,50.02,-2328.17,-2751.15,422.99
60,333,1.00,50.02,-2328.16,-2751.51,423.35
61,338,1.00,50.02,-2327.18,-2751.79,424.62
62,343,1.00,50.02,-2327.37,-2752.02,424.65
63,348,1.00,50.02,-2327.52,-2752.20,424.68
64,354,1.00,50.02,-2327.64,-2752.35,424.71
65,359,1.00,50.02,-2327.74,-2752.46,424.73
66,363,1.00,50.02,-2327.81,-2751.58,423.77
67,368,1.00,50.02,-2327.88,-2751.85,423.97
68,373,1.00,50.02,-2327.93,-2753.04,425.12
69,380,1.00,50.02,-2326.99,-2754.00,427.01
70,384,1.00,50.02,-2327.22,-2753.78,426.57
71,389,1.00,50.02,-2327.40,-2753.61,426.21
72,394,1.00,50.02,-2327.54,-2754.45,426.91
73,400,1.00,50.02,-2327.66,-2754.15,426.49
74,405,1.00,50.02,-2328.73,-2752.93,424.20
75,410,1.00,50.02,-2328.61,-2751.95,423.34
76,414,1.00,50.02,-2328.51,-2752.15,423.64
