#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,75.00,-1035.43,-1490.71,455.28
1,35,0.50,75.00,-1036.15,-1489.25,453.09
2,40,0.50,75.00,-1034.78,-1489.05,454.27
3,44,0.50,75.00,-1033.69,-1488.90,455.21
4,50,0.50,75.00,-1033.78,-1487.80,454.01
5,55,0.50,75.00,-1032.89,-1488.87,455.99
6,60,0.50,75.00,-1033.15,-1489.73,456.59
7,65,0.50,75.00,-1030.42,-1490.42,459.99
8,70,0.50,75.00,-1030.20,-1490.97,460.77
9,74,0.50,75.00,-1030.99,-1491.41,460.41
10,79,0.50,75.00,-1031.63,-1491.76,460.13
11,86,0.50,75.00,-1031.16,-1492.04,460.87
12,92,0.50,75.00,-1031.77,-1492.26,460.50
13,97,0.50,75.00,-1033.23,-1492.44,459.22
14,101,0.50,75.00,-1034.39,-1492.59,458.19
15,106,0.50,75.00,-1034.35,-1492.70,458.35
16,111,0.50,75.00,-1034.32,-1492.80,458.48
17,116,0.50,75.00,-1034.29,-1492.87,458.58
18,121,0.50,75.00,-1034.27,-1490.98,456.71
19,126,0.50,75.00,-1035.23,-1491.41,456.19
20,130,0.50,75.00,-1035.99,-1491.76,455.77
21,136,0.50,75.00,-1036.61,-1492.04,455.44
22,141,0.50,75.00,-1035.15,-1492.27,457.12
23,148,0.50,75.00,-1033.98,-1492.45,458.47
24,153,0.50,75.00,-1033.04,-1492.59,459.55
25,158,0.50,75.00,-1032.29,-1492.70,460.41
26,163,0.50,75.00,-1032.67,-1492.80,460.13
27,167,0.50,75.00,-1032.97,-1492.87,459.90
28,172,0.50,75.00,-1032.24,-1491.95,459.72
29,178,0.50,75.00,-1032.63,-1492.19,459.57
30,183,0.50,75.00,-1032.94,-1492.39,459.45
31,188,0.50,75.00,-1032.21,-1491.57,459.36
32,193,0.50,75.00,-1032.60,-1490.91,458.31
33,197,0.50,75.00,-1032.92,-1490.38,457.47
34,204,0.50,75.00,-1032.19,-1489.96,457.77
35,209,0.50,75.00,-1031.61,-1489.63,458.01
36,214,0.50,75.00,-1032.13,-1489.36,457.23
37,220,0.50,75.00,-1032.54,-1490.12,457.58
38,225,0.50,75.00,-1031.89,-1489.75,457.86
39,229,0.50,75.00,-1032.35,-1490.43,458.09
40,234,0.50,75.00,-1033.69,-1490.00,456.31
41,239,0.50,75.00,-1033.79,-1490.64,456.85
42,244,0.50,75.00,-1033.87,-1491.14,457.27
43,249,0.50,75.00,-1033.93,-1493.50,459.57
44,254,0.50,75.00,-1038.86,-1492.46,453.59
45,258,0.50,75.00,-1037.93,-1492.60,454.67
46,266,0.50,75.00,-1037.18,-1491.73,454.56
47,271,0.50,75.00,-1037.55,-1491.04,453.49
48,276,0.50,75.00,-1036.88,-1490.49,453.61
49,281,0.50,75.00,-1037.32,-1491.03,453.71
50,286,0.50,75.00,-1036.69,-1490.48,453.79
51,290,0.50,75.00,-1037.16,-1490.04,452.87
52,295,0.50,75.00,-1035.59,-1489.69,454.10
53,300,0.50,75.00,-1034.33,-1489.41,455.07
54,306,0.50,75.00,-1033.32,-1489.18,455.86
55,311,0.50,75.00,-1033.50,-1489.00,455.51
56,316,0.50,75.00,-1032.66,-1488.86,456.20
57,324,0.50,75.00,-1032.96,-1489.72,456.76
58,327,0.50,75.00,-1032.23,-1489.43,457.20
59,332,0.50,75.00,-1032.62,-1489.20,456.58
