#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,70.00,1076.43,1275.28,-198.86
1,34,0.50,70.00,1077.16,1278.24,-201.08
2,39,0.50,70.00,1077.74,1276.69,-198.95
3,44,0.50,70.00,1077.23,1275.45,-198.22
4,49,0.50,70.00,1076.83,1274.46,-197.64
5,54,0.50,70.00,1077.48,1273.67,-196.20
6,59,0.50,70.00,1077.02,1273.04,-196.02
7,64,0.50,70.00,1078.61,1272.53,-193.93
8,69,0.50,70.00,1077.93,1272.13,-194.20
9,74,0.50,70.00,1078.36,1271.80,-193.45
10,79,0.50,70.00,1077.72,1272.52,-194.80
11,86,0.50,70.00,1079.17,1273.10,-193.92
12,91,0.50,70.00,1083.26,1272.58,-189.32
13,95,0.50,70.00,1081.65,1273.14,-191.49
14,101,0.50,70.00,1078.40,1273.59,-195.19
15,106,0.50,70.00,1078.74,1273.95,-195.21
16,111,0.50,70.00,1079.01,1273.26,-194.26
17,116,0.50,70.00,1080.20,1272.71,-192.51
18,121,0.50,70.00,1080.17,1273.25,-193.07
19,125,0.50,70.00,1080.15,1272.70,-192.55
20,130,0.50,70.00,1079.16,1272.26,-193.10
21,135,0.50,70.00,1079.35,1272.89,-193.54
22,141,0.50,70.00,1078.52,1273.39,-194.87
23,148,0.50,70.00,1078.83,1272.81,-193.98
24,153,0.50,70.00,1079.08,1274.30,-195.23
25,157,0.50,70.00,1079.28,1273.54,-194.27
26,162,0.50,70.00,1079.44,1273.91,-194.48
27,167,0.50,70.00,1079.57,1274.21,-194.64
28,172,0.50,70.00,1079.67,1273.47,-193.80
29,177,0.50,70.00,1079.75,1272.88,-193.13
30,181,0.50,70.00,1079.82,1273.38,-193.56
31,187,0.50,70.00,1079.87,1272.81,-192.94
32,192,0.50,70.00,1079.91,1272.35,-192.44
33,197,0.50,70.00,1077.99,1271.98,-193.99
34,202,0.50,70.00,1077.43,1271.68,-194.25
35,209,0.50,70.00,1074.05,1271.45,-197.39
36,214,0.50,70.00,1074.28,1271.26,-196.98
37,219,0.50,70.00,1075.44,1271.11,-195.67
