#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,60.00,474.49,688.52,-214.03
1,34,0.50,60.00,472.56,686.76,-214.20
2,39,0.50,60.00,471.02,686.32,-215.30
3,43,0.50,60.00,469.78,685.97,-216.19
4,48,0.50,60.00,468.79,685.69,-216.90
5,54,0.50,60.00,468.00,685.47,-217.46
6,59,0.50,60.00,471.28,684.31,-213.03
7,64,0.50,60.00,472.92,683.39,-210.46
8,69,0.50,60.00,471.31,683.62,-212.32
9,73,0.50,60.00,470.01,683.81,-213.80
10,78,0.50,60.00,468.98,683.96,-214.98
11,83,0.50,60.00,468.15,684.09,-215.93
12,90,0.50,60.00,467.49,683.21,-215.72
13,96,0.50,60.00,466.96,682.50,-215.54
14,101,0.50,60.00,466.54,681.94,-215.40
15,105,0.50,60.00,466.20,681.49,-215.29
16,110,0.50,60.00,467.88,682.11,-214.22
17,115,0.50,60.00,467.27,680.65,-213.37
18,120,0.50,60.00,466.79,681.43,-214.64
19,125,0.50,60.00,466.40,682.06,-215.66
20,130,0.50,60.00,466.09,682.56,-216.47
21,134,0.50,60.00,465.84,681.99,-216.15
22,140,0.50,60.00,465.64,682.50,-216.86
23,145,0.50,60.00,465.48,682.92,-217.44
24,152,0.50,60.00,465.35,683.25,-217.89
25,157,0.50,60.00,465.25,682.54,-217.28
26,162,0.50,60.00,465.17,682.94,-217.77
27,166,0.50,60.00,465.10,683.27,-218.16
28,171,0.50,60.00,465.05,683.53,-218.48
29,176,0.50,60.00,466.96,682.76,-215.80
30,182,0.50,60.00,466.54,683.12,-216.58
31,187,0.50,60.00,466.20,682.44,-216.23
32,191,0.50,60.00,465.93,681.89,-215.96
33,196,0.50,60.00,465.71,681.45,-215.73
34,201,0.50,60.00,465.54,679.14,-213.60
35,206,0.50,60.00,465.40,680.23,-214.83
36,211,0.50,60.00,465.29,682.07,-216.78
37,218,0.50,60.00,465.20,681.60,-216.40
38,223,0.50,60.00,465.13,682.19,-217.06
39,228,0.50,60.00,465.07,682.67,-217.60
40,233,0.50,60.00,465.03,683.05,-218.02
41,238,0.50,60.00,464.99,682.38,-217.39
42,243,0.50,60.00,464.96,682.81,-217.85
43,248,0.50,60.00,464.94,683.17,-218.23
44,252,0.50,60.00,464.92,684.42,-219.50
45,257,0.50,60.00,464.90,685.43,-220.53
46,262,0.50,60.00,464.89,686.23,-221.34
47,268,0.50,60.00,464.88,686.88,-222.00
48,273,0.50,60.00,467.80,687.39,-219.59
49,280,0.50,60.00,469.17,687.80,-218.64
50,284,0.50,60.00,470.25,688.13,-217.88
51,289,0.50,60.00,471.13,688.40,-217.27
52,294,0.50,60.00,471.82,688.61,-216.79
53,299,0.50,60.00,473.36,688.78,-215.42
54,304,0.50,60.00,473.61,688.91,-215.31
55,310,0.50,60.00,473.81,689.02,-215.21
56,315,0.50,60.00,473.97,689.11,-215.14
57,319,0.50,60.00,474.10,689.18,-215.08
58,324,0.50,60.00,474.20,689.23,-215.03
59,329,0.50,60.00,474.28,689.28,-215.00
60,334,0.50,60.00,474.35,689.31,-214.97
61,339,0.50,60.00,475.38,689.34,-213.96
62,345,0.50,60.00,475.22,689.36,-214.14
63,351,0.50,60.00,475.10,689.38,-214.28
64,356,0.50,60.00,475.00,688.42,-213.42
65,361,0.50,60.00,475.90,688.63,-212.73
66,366,0.50,60.00,476.62,688.79,-212.17
67,370,0.50,60.00,476.22,688.92,-212.71
68,375,0.50,60.00,475.90,689.03,-213.13
69,380,0.50,60.00,476.61,689.11,-212.50
70,385,0.50,60.00,476.21,689.18,-212.97
71,390,0.50,60.00,475.89,689.24,-213.34
72,396,0.50,60.00,475.64,688.30,-212.67
73,401,0.50,60.00,475.43,688.53,-213.10
74,407,0.50,60.00,475.27,688.72,-213.45
75,412,0.50,60.00,475.14,688.86,-213.73
76,417,0.50,60.00,475.03,688.98,-213.95
77,422,0.50,60.00,474.95,689.08,-214.13
78,427,0.50,60.00,474.88,689.15,-214.27
79,431,0.50,60.00,474.82,689.21,-214.39
80,437,0.50,60.00,474.78,689.26,-214.48
81,442,0.50,60.00,475.72,687.35,-211.62
82,447,0.50,60.00,475.50,687.77,-212.27
83,452,0.50,60.00,475.32,688.10,-212.78
84,457,0.50,60.00,475.18,687.40,-212.22
85,461,0.50,60.00,476.04,687.81,-211.77
86,466,0.50,60.00,475.76,688.14,-212.38
87,473,0.50,60.00,475.53,688.40,-212.87
88,479,0.50,60.00,475.34,688.61,-213.27
89,484,0.50,60.00,475.20,687.80,-212.61
90,489,0.50,60.00,476.06,687.16,-211.10
91,493,0.50,60.00,476.74,687.62,-210.87
92,498,0.50,60.00,477.29,687.98,-210.69
93,503,0.50,60.00,473.83,688.28,-214.45
94,508,0.50,60.00,473.98,688.51,-214.53
95,513,0.50,60.00,474.11,688.70,-214.59
96,517,0.50,60.00,474.21,688.85,-214.64
97,523,0.50,60.00,474.29,688.97,-214.68
98,528,0.50,60.00,474.35,689.07,-214.72
99,535,0.50,60.00,474.40,689.14,-214.74
100,540,0.50,60.00,474.45,689.21,-214.76
101,545,0.50,60.00,477.41,689.26,-211.85
102,550,0.50,60.00,476.85,689.30,-212.45
103,554,0.50,60.00,475.42,689.33,-213.90
104,559,0.50,60.00,475.26,689.35,-214.09
105,565,0.50,60.00,475.13,689.37,-214.24
106,570,0.50,60.00,475.03,689.39,-214.36
107,575,0.50,60.00,474.94,689.40,-214.46
108,580,0.50,60.00,472.92,689.41,-216.49
109,584,0.50,60.00,472.28,689.42,-217.14
110,589,0.50,60.00,476.66,689.43,-212.77
111,596,0.50,60.00,476.25,688.46,-212.21
112,601,0.50,60.00,475.92,688.65,-212.74
113,607,0.50,60.00,473.70,688.81,-215.11
114,612,0.50,60.00,472.91,688.94,-216.03
115,616,0.50,60.00,472.27,689.04,-216.77
116,621,0.50,60.00,472.74,689.13,-216.39
117,626,0.50,60.00,473.11,689.19,-216.08
118,631,0.50,60.00,473.41,689.24,-215.83
119,636,0.50,60.00,473.65,689.29,-215.63
120,641,0.50,60.00,473.84,689.32,-215.48
121,646,0.50,60.00,474.00,688.37,-214.37
122,651,0.50,60.00,473.14,688.59,-215.44
123,660,0.50,60.00,473.44,688.76,-215.32
124,663,0.50,60.00,473.67,688.90,-215.23
125,668,0.50,60.00,473.86,689.01,-215.15
126,673,0.50,60.00,474.01,689.10,-215.09
127,678,0.50,60.00,475.11,689.17,-214.06
128,682,0.50,60.00,475.01,689.23,-214.22
129,687,0.50,60.00,474.93,689.27,-214.34
130,693,0.50,60.00,474.86,689.31,-214.44
131,698,0.50,60.00,474.81,689.34,-214.52
132,703,0.50,60.00,472.82,689.36,-216.54
133,707,0.50,60.00,472.20,689.38,-217.18
134,713,0.50,60.00,472.68,685.49,-212.81
135,717,0.50,60.00,470.14,687.26,-217.12
136,724,0.50,60.00,471.03,687.70,-216.66
