#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,75.00,1371.90,1562.25,-190.34
1,34,0.50,75.00,1372.13,1561.52,-189.39
2,38,0.50,75.00,1372.32,1561.91,-189.59
3,43,0.50,75.00,1372.46,1562.22,-189.76
4,48,0.50,75.00,1372.58,1562.47,-189.90
5,54,0.50,75.00,1372.67,1562.67,-190.00
6,59,0.50,75.00,1371.77,1562.83,-191.06
7,64,0.50,75.00,1368.12,1562.96,-194.84
8,68,0.50,75.00,1369.11,1563.07,-193.96
9,73,0.50,75.00,1369.89,1563.15,-193.25
10,78,0.50,75.00,1370.52,1563.21,-192.69
11,85,0.50,75.00,1371.03,1563.27,-192.24
12,90,0.50,75.00,1371.43,1561.36,-189.92
13,95,0.50,75.00,1371.76,1561.78,-190.02
14,100,0.50,75.00,1370.06,1562.12,-192.06
15,105,0.50,75.00,1370.66,1562.39,-191.73
16,110,0.50,75.00,1371.14,1561.63,-190.50
17,115,0.50,75.00,1370.54,1562.00,-191.46
18,120,0.50,75.00,1370.07,1562.30,-192.23
19,125,0.50,75.00,1370.66,1561.56,-190.89
20,129,0.50,75.00,1371.14,1561.94,-190.80
21,135,0.50,75.00,1371.52,1562.25,-190.73
22,140,0.50,75.00,1371.83,1562.49,-190.67
23,147,0.50,75.00,1372.07,1561.71,-189.64
24,152,0.50,75.00,1372.27,1561.09,-188.82
25,156,0.50,75.00,1371.45,1560.59,-189.15
26,161,0.50,75.00,1370.79,1561.17,-190.38
27,166,0.50,75.00,1371.24,1560.65,-189.41
28,171,0.50,75.00,1371.60,1561.22,-189.62
29,176,0.50,75.00,1371.89,1559.72,-187.83
30,182,0.50,75.00,1372.12,1560.47,-188.35
31,186,0.50,75.00,1372.31,1560.09,-187.79
32,191,0.50,75.00,1372.46,1560.77,-188.31
33,196,0.50,75.00,1372.57,1560.33,-187.76
34,201,0.50,75.00,1372.67,1559.99,-187.32
35,208,0.50,75.00,1373.72,1559.71,-185.99
36,213,0.50,75.00,1373.59,1560.46,-186.88
37,218,0.50,75.00,1373.48,1561.06,-187.59
38,223,0.50,75.00,1373.39,1561.55,-188.16
39,228,0.50,75.00,1373.32,1561.93,-188.61
40,233,0.50,75.00,1374.24,1562.24,-188.00
41,238,0.50,75.00,1374.00,1562.49,-188.48
42,243,0.50,75.00,1373.81,1562.69,-188.87
43,248,0.50,75.00,1374.64,1562.84,-188.21
44,252,0.50,75.00,1374.32,1561.02,-186.70
45,257,0.50,75.00,1374.06,1561.51,-187.45
46,263,0.50,75.00,1373.86,1561.90,-188.04
47,270,0.50,75.00,1373.70,1562.22,-188.52
48,275,0.50,75.00,1373.57,1562.47,-188.90
49,279,0.50,75.00,1373.46,1562.67,-189.21
50,284,0.50,75.00,1373.38,1562.83,-189.45
51,289,0.50,75.00,1374.29,1562.96,-188.67
52,294,0.50,75.00,1374.04,1563.06,-189.02
53,299,0.50,75.00,1373.84,1563.15,-189.30
54,304,0.50,75.00,1373.68,1563.21,-189.53
55,309,0.50,75.00,1373.56,1563.27,-189.71
56,314,0.50,75.00,1373.45,1563.31,-189.85
57,319,0.50,75.00,1373.37,1563.34,-189.97
58,324,0.50,75.00,1373.31,1563.37,-190.06
59,331,0.50,75.00,1374.23,1563.39,-189.16
60,336,0.50,75.00,1374.00,1563.41,-189.41
61,340,0.50,75.00,1373.81,1563.42,-189.62
62,345,0.50,75.00,1373.65,1562.46,-188.80
63,351,0.50,75.00,1373.53,1562.66,-189.13
