#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,75.00,-998.56,-721.69,-276.87
1,33,0.50,75.00,-998.85,-721.69,-277.16
2,37,0.50,75.00,-999.08,-721.69,-277.39
3,43,0.50,75.00,-999.26,-721.69,-277.58
4,48,0.50,75.00,-999.41,-721.69,-277.72
5,53,0.50,75.00,-999.53,-721.68,-277.84
6,58,0.50,75.00,-999.62,-721.68,-277.94
7,62,0.50,75.00,-999.70,-721.68,-278.02
8,67,0.50,75.00,-999.76,-721.68,-278.08
9,72,0.50,75.00,-999.81,-721.68,-278.13
10,77,0.50,75.00,-999.85,-721.68,-278.16
11,85,0.50,75.00,-998.90,-721.68,-277.22
12,90,0.50,75.00,-999.12,-721.68,-277.44
13,95,0.50,75.00,-999.30,-721.68,-277.62
14,100,0.50,75.00,-999.44,-721.68,-277.76
15,104,0.50,75.00,-999.55,-721.68,-277.87
16,109,0.50,75.00,-999.64,-721.68,-277.96
17,114,0.50,75.00,-999.71,-721.68,-278.03
18,119,0.50,75.00,-1000.75,-721.68,-279.07
19,123,0.50,75.00,-1000.60,-721.68,-278.92
20,129,0.50,75.00,-1000.48,-721.68,-278.80
21,134,0.50,75.00,-999.41,-721.68,-277.73
22,139,0.50,75.00,-999.52,-721.68,-277.84
23,146,0.50,75.00,-999.62,-721.68,-277.94
24,151,0.50,75.00,-999.70,-721.68,-278.02
25,155,0.50,75.00,-1000.73,-721.68,-279.05
26,160,0.50,75.00,-1001.56,-721.68,-279.88
27,165,0.50,75.00,-1002.23,-721.68,-280.55
28,171,0.50,75.00,-1001.78,-721.68,-280.10
29,176,0.50,75.00,-1001.43,-722.66,-278.77
30,181,0.50,75.00,-1000.16,-722.46,-277.70
31,186,0.50,75.00,-1000.13,-723.28,-276.85
32,190,0.50,75.00,-1000.10,-723.94,-276.17
33,195,0.50,75.00,-1000.08,-723.49,-276.60
34,200,0.50,75.00,-1000.07,-723.13,-276.94
35,207,0.50,75.00,-997.12,-723.81,-273.31
36,213,0.50,75.00,-1000.63,-723.39,-277.24
37,218,0.50,75.00,-1000.50,-725.97,-274.53
38,223,0.50,75.00,-1000.40,-726.09,-274.31
39,227,0.50,75.00,-1000.32,-726.19,-274.14
40,232,0.50,75.00,-1000.26,-725.29,-274.97
41,237,0.50,75.00,-1000.21,-724.56,-275.64
42,242,0.50,75.00,-1000.17,-724.96,-275.20
43,247,0.50,75.00,-1000.13,-725.28,-274.85
44,252,0.50,75.00,-1000.11,-725.54,-274.57
45,257,0.50,75.00,-1000.08,-724.77,-275.32
46,264,0.50,75.00,-1000.07,-725.13,-274.94
47,269,0.50,75.00,-1000.05,-724.44,-275.62
48,274,0.50,75.00,-1000.04,-724.86,-275.18
49,279,0.50,75.00,-1000.03,-725.20,-274.83
50,284,0.50,75.00,-1000.03,-725.47,-274.55
51,288,0.50,75.00,-1000.02,-725.69,-274.33
52,293,0.50,75.00,-1000.02,-725.87,-274.15
53,299,0.50,75.00,-1000.01,-725.03,-274.99
54,304,0.50,75.00,-1000.01,-724.36,-275.65
55,309,0.50,75.00,-1000.01,-723.82,-276.19
56,314,0.50,75.00,-1001.96,-724.37,-277.59
57,318,0.50,75.00,-1001.57,-723.83,-277.74
58,325,0.50,75.00,-1001.25,-723.40,-277.85
59,330,0.50,75.00,-1001.00,-723.06,-277.95
60,335,0.50,75.00,-1000.80,-722.78,-278.02
61,341,0.50,75.00,-1000.64,-722.56,-278.08
62,346,0.50,75.00,-1000.51,-722.39,-278.13
63,350,0.50,75.00,-1000.41,-722.24,-278.17
64,355,0.50,75.00,-1000.33,-722.13,-278.20
65,360,0.50,75.00,-1000.26,-722.04,-278.22
