#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,80.00,-789.64,-523.17,-266.47
1,34,0.50,80.00,-790.70,-523.81,-266.89
2,39,0.50,80.00,-790.57,-524.32,-266.24
3,44,0.50,80.00,-790.46,-524.73,-265.73
4,49,0.50,80.00,-790.38,-523.11,-267.27
5,54,0.50,80.00,-791.29,-520.83,-270.46
6,58,0.50,80.00,-791.04,-520.96,-270.08
7,63,0.50,80.00,-789.86,-522.04,-267.82
8,69,0.50,80.00,-788.92,-520.95,-267.97
9,74,0.50,80.00,-789.14,-520.08,-269.06
10,79,0.50,80.00,-788.35,-519.39,-268.96
11,86,0.50,80.00,-786.73,-520.78,-265.95
12,91,0.50,80.00,-787.39,-516.04,-271.35
13,95,0.50,80.00,-786.95,-516.15,-270.79
14,100,0.50,80.00,-786.59,-517.22,-269.37
15,105,0.50,80.00,-786.30,-518.07,-268.23
16,111,0.50,80.00,-786.07,-514.85,-271.22
17,116,0.50,80.00,-785.89,-509.34,-276.55
18,121,0.50,80.00,-786.72,-511.77,-274.95
19,125,0.50,80.00,-786.41,-513.71,-272.70
20,130,0.50,80.00,-787.13,-514.29,-272.84
21,135,0.50,80.00,-786.74,-514.75,-271.99
22,140,0.50,80.00,-787.40,-515.12,-272.28
23,147,0.50,80.00,-786.95,-516.39,-270.56
24,152,0.50,80.00,-786.59,-514.48,-272.11
25,157,0.50,80.00,-786.30,-513.93,-272.37
26,162,0.50,80.00,-786.07,-515.44,-270.63
27,167,0.50,80.00,-785.89,-516.65,-269.24
28,172,0.50,80.00,-790.63,-516.64,-273.99
29,177,0.50,80.00,-788.56,-518.59,-269.97
30,181,0.50,80.00,-789.83,-520.14,-269.69
31,186,0.50,80.00,-789.87,-521.39,-268.48
32,191,0.50,80.00,-789.91,-521.41,-268.50
33,197,0.50,80.00,-790.91,-521.42,-269.49
34,202,0.50,80.00,-790.73,-522.41,-268.32
35,209,0.50,80.00,-790.60,-522.23,-268.37
36,214,0.50,80.00,-792.44,-521.10,-271.34
37,219,0.50,80.00,-792.93,-521.18,-271.76
38,224,0.50,80.00,-793.33,-522.22,-271.12
39,228,0.50,80.00,-792.67,-523.05,-269.63
40,233,0.50,80.00,-793.12,-521.76,-271.37
41,239,0.50,80.00,-792.51,-521.70,-270.80
42,244,0.50,80.00,-795.92,-522.64,-273.28
43,249,0.50,80.00,-794.74,-523.38,-271.36
44,253,0.50,80.00,-794.78,-523.00,-271.78
45,258,0.50,80.00,-794.81,-522.70,-272.11
46,263,0.50,80.00,-794.83,-523.43,-271.40
47,270,0.50,80.00,-793.87,-524.02,-269.85
48,275,0.50,80.00,-794.08,-524.49,-269.59
49,281,0.50,80.00,-793.27,-524.86,-268.41
50,285,0.50,80.00,-792.63,-525.17,-267.46
51,290,0.50,80.00,-793.09,-523.45,-269.63
52,295,0.50,80.00,-793.45,-522.08,-271.37
53,300,0.50,80.00,-792.77,-521.96,-270.81
54,305,0.50,80.00,-791.25,-521.87,-269.38
55,310,0.50,80.00,-793.94,-520.81,-273.12
56,315,0.50,80.00,-785.34,-519.97,-265.37
57,319,0.50,80.00,-785.31,-521.25,-264.06
58,325,0.50,80.00,-785.28,-521.30,-263.98
59,332,0.50,80.00,-786.23,-518.41,-267.82
60,337,0.50,80.00,-791.87,-517.07,-274.81
61,342,0.50,80.00,-791.51,-518.93,-272.58
62,346,0.50,80.00,-790.24,-519.44,-270.80
63,351,0.50,80.00,-794.10,-518.87,-275.23
64,356,0.50,80.00,-792.31,-518.42,-273.90
65,361,0.50,80.00,-790.88,-522.94,-267.95
66,367,0.50,80.00,-789.74,-523.62,-266.11
67,372,0.50,80.00,-789.80,-522.22,-267.58
68,377,0.50,80.00,-789.85,-519.14,-270.70
69,381,0.50,80.00,-788.91,-521.56,-267.34
70,386,0.50,80.00,-788.16,-521.55,-266.61
71,393,0.50,80.00,-787.56,-522.51,-265.05
72,398,0.50,80.00,-787.08,-519.38,-267.70
73,403,0.50,80.00,-786.69,-520.78,-265.92
74,409,0.50,80.00,-786.39,-521.89,-264.49
75,413,0.50,80.00,-786.14,-520.84,-265.30
76,418,0.50,80.00,-786.92,-521.94,-264.98
77,423,0.50,80.00,-787.54,-522.83,-264.72
78,428,0.50,80.00,-789.02,-523.53,-265.48
79,433,0.50,80.00,-790.20,-522.15,-268.05
80,438,0.50,80.00,-791.14,-522.99,-268.15
81,443,0.50,80.00,-789.95,-523.67,-266.28
82,447,0.50,80.00,-789.97,-522.25,-267.71
83,455,0.50,80.00,-789.98,-521.12,-268.86
84,460,0.50,80.00,-789.99,-522.17,-267.82
85,465,0.50,80.00,-789.02,-523.01,-266.01
86,470,0.50,80.00,-790.20,-523.68,-266.52
87,475,0.50,80.00,-791.15,-523.24,-267.91
88,480,0.50,80.00,-790.93,-523.87,-267.06
89,485,0.50,80.00,-790.75,-524.37,-266.38
90,489,0.50,80.00,-791.58,-524.77,-266.82
91,495,0.50,80.00,-792.25,-520.20,-272.05
92,500,0.50,80.00,-791.81,-521.44,-270.37
93,505,0.50,80.00,-791.45,-522.42,-269.03
94,510,0.50,80.00,-792.15,-523.21,-268.94
95,516,0.50,80.00,-793.68,-522.87,-270.81
96,550,0.50,80.00,-792.95,-522.59,-270.36
97,555,0.50,80.00,-792.37,-521.39,-270.98
98,560,0.50,80.00,-791.90,-521.41,-270.49
99,565,0.50,80.00,-790.55,-522.40,-268.15
100,570,0.50,80.00,-789.47,-522.22,-267.26
101,574,0.50,80.00,-789.59,-521.10,-268.49
102,580,0.50,80.00,-788.70,-521.17,-267.53
103,585,0.50,80.00,-787.02,-522.21,-264.80
104,590,0.50,80.00,-787.62,-522.07,-265.55
105,595,0.50,80.00,-788.10,-518.04,-270.06
106,602,0.50,80.00,-787.51,-519.71,-267.81
107,607,0.50,80.00,-788.02,-519.09,-268.93
108,611,0.50,80.00,-782.56,-518.59,-263.97
109,616,0.50,80.00,-784.06,-518.19,-265.87
110,622,0.50,80.00,-784.28,-519.83,-264.45
111,627,0.50,80.00,-784.45,-521.14,-263.32
112,632,0.50,80.00,-785.57,-520.23,-265.34
113,637,0.50,80.00,-786.46,-519.50,-266.96
114,642,0.50,80.00,-788.16,-520.88,-267.28
115,646,0.50,80.00,-787.56,-521.97,-265.58
116,651,0.50,80.00,-788.05,-521.88,-266.18
117,656,0.50,80.00,-787.47,-521.80,-265.68
118,664,0.50,80.00,-787.01,-522.71,-264.30
119,669,0.50,80.00,-787.62,-523.44,-264.17
120,673,0.50,80.00,-788.10,-522.07,-266.03
121,678,0.50,80.00,-790.44,-521.96,-268.48
122,683,0.50,80.00,-790.36,-522.84,-267.52
123,688,0.50,80.00,-791.27,-523.54,-267.73
124,693,0.50,80.00,-791.03,-522.16,-268.87
125,698,0.50,80.00,-790.83,-522.02,-268.81
126,702,0.50,80.00,-788.72,-522.89,-265.83
127,708,0.50,80.00,-788.98,-523.59,-265.40
128,713,0.50,80.00,-789.19,-519.26,-269.93
129,718,0.50,80.00,-789.36,-518.73,-270.63
130,725,0.50,80.00,-789.50,-520.26,-269.24
131,730,0.50,80.00,-789.61,-520.50,-269.10
132,735,0.50,80.00,-789.69,-519.72,-269.97
133,739,0.50,80.00,-789.76,-521.05,-268.71
134,744,0.50,80.00,-788.84,-522.11,-266.73
135,750,0.50,80.00,-789.08,-522.96,-266.12
136,755,0.50,80.00,-789.27,-522.67,-266.60
137,760,0.50,80.00,-789.43,-523.41,-266.02
138,765,0.50,80.00,-788.57,-524.00,-264.57
139,769,0.50,80.00,-788.87,-523.50,-265.37
