#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,70.00,302.59,145.90,156.69
1,34,0.50,70.00,301.83,143.28,158.56
2,39,0.50,70.00,300.26,142.16,158.09
3,43,0.50,70.00,299.97,140.29,159.68
4,48,0.50,70.00,298.77,139.77,158.99
5,53,0.50,70.00,297.80,138.38,159.42
6,58,0.50,70.00,297.03,137.27,159.76
7,63,0.50,70.00,297.39,136.38,161.01
8,68,0.50,70.00,297.68,135.66,162.01
9,72,0.50,70.00,296.93,135.09,161.84
10,78,0.50,70.00,296.33,134.64,161.70
11,83,0.50,70.00,295.86,134.27,161.58
12,90,0.50,70.00,296.45,133.98,162.47
13,95,0.50,70.00,297.90,132.77,165.13
14,99,0.50,70.00,297.11,134.73,162.38
15,104,0.50,70.00,296.48,134.35,162.13
16,109,0.50,70.00,296.95,134.04,162.91
17,114,0.50,70.00,296.35,133.80,162.55
18,120,0.50,70.00,295.87,133.60,162.27
19,125,0.50,70.00,295.48,134.42,161.06
20,129,0.50,70.00,295.18,134.10,161.08
21,134,0.50,70.00,294.93,133.84,161.09
22,139,0.50,70.00,294.73,134.61,160.12
23,144,0.50,70.00,294.57,134.25,160.32
24,149,0.50,70.00,294.45,134.94,159.51
25,156,0.50,70.00,294.35,135.49,158.86
26,162,0.50,70.00,296.22,135.93,160.29
27,166,0.50,70.00,295.77,136.28,159.48
28,171,0.50,70.00,297.35,136.57,160.79
29,176,0.50,70.00,297.65,136.79,160.86
30,181,0.50,70.00,297.89,136.97,160.91
31,186,0.50,70.00,303.93,137.12,166.82
32,191,0.50,70.00,303.89,137.23,166.66
33,195,0.50,70.00,302.88,137.33,165.55
34,200,0.50,70.00,302.07,137.40,164.67
35,206,0.50,70.00,302.40,137.46,164.94
36,211,0.50,70.00,302.66,137.51,165.15
37,216,0.50,70.00,301.89,137.54,164.35
38,222,0.50,70.00,302.26,137.57,164.68
39,227,0.50,70.00,301.57,137.60,163.97
40,232,0.50,70.00,301.02,137.62,163.40
41,237,0.50,70.00,300.58,137.63,162.95
42,242,0.50,70.00,300.23,137.65,162.59
43,248,0.50,70.00,299.95,137.66,162.30
44,252,0.50,70.00,300.70,137.66,163.04
45,257,0.50,70.00,295.45,137.67,157.78
46,262,0.50,70.00,296.12,137.67,158.45
47,267,0.50,70.00,296.66,137.68,158.98
48,272,0.50,70.00,298.07,137.68,160.39
49,277,0.50,70.00,298.22,137.68,160.54
50,283,0.50,70.00,299.32,137.69,161.63
51,288,0.50,70.00,299.22,136.71,162.51
52,294,0.50,70.00,299.14,135.93,163.21
53,299,0.50,70.00,300.06,133.36,166.70
54,304,0.50,70.00,299.81,134.22,165.59
55,309,0.50,70.00,300.59,134.92,165.67
56,313,0.50,70.00,301.22,135.47,165.74
57,318,0.50,70.00,300.74,135.92,164.82
58,323,0.50,70.00,301.33,135.30,166.04
59,328,0.50,70.00,301.81,135.78,166.03
60,334,0.50,70.00,302.19,136.16,166.03
61,339,0.50,70.00,301.52,136.47,165.05
62,344,0.50,70.00,300.00,136.71,163.29
63,350,0.50,70.00,300.74,136.91,163.83
64,355,0.50,70.00,300.36,137.07,163.29
65,360,0.50,70.00,300.05,136.22,163.84
66,365,0.50,70.00,299.81,136.51,163.30
67,370,0.50,70.00,300.59,136.75,163.84
68,375,0.50,70.00,301.21,137.91,163.30
69,380,0.50,70.00,300.74,137.87,162.87
70,385,0.50,70.00,300.35,137.84,162.52
71,390,0.50,70.00,301.03,137.81,163.22
72,395,0.50,70.00,300.59,136.81,163.78
73,400,0.50,70.00,301.21,136.99,164.23
74,404,0.50,70.00,300.73,136.15,164.58
75,409,0.50,70.00,300.35,136.46,163.89
76,416,0.50,70.00,300.05,136.71,163.34
77,422,0.50,70.00,299.80,136.90,162.90
78,427,0.50,70.00,298.63,136.09,162.55
79,432,0.50,70.00,298.67,136.41,162.26
80,436,0.50,70.00,297.73,136.67,161.06
81,441,0.50,70.00,296.97,136.87,160.10
82,446,0.50,70.00,300.27,137.04,163.24
83,451,0.50,70.00,302.91,137.17,165.74
84,456,0.50,70.00,301.12,137.27,163.85
85,462,0.50,70.00,300.66,137.36,163.30
86,466,0.50,70.00,300.29,136.45,163.85
87,471,0.50,70.00,300.00,133.77,166.23
88,476,0.50,70.00,299.77,133.58,166.19
89,483,0.50,70.00,299.58,134.40,165.18
90,488,0.50,70.00,300.41,137.99,162.42
91,492,0.50,70.00,300.09,137.93,162.16
92,497,0.50,70.00,299.84,137.88,161.95
93,503,0.50,70.00,298.66,137.85,160.81
94,508,0.50,70.00,297.72,137.82,159.90
95,541,0.50,70.00,298.92,138.77,160.15
96,547,0.50,70.00,299.87,137.58,162.30
97,552,0.50,70.00,300.64,138.58,162.06
98,556,0.50,70.00,301.26,139.38,161.88
99,561,0.50,70.00,301.75,140.02,161.73
100,566,0.50,70.00,301.16,138.58,162.59
101,571,0.50,70.00,300.70,138.40,162.30
102,578,0.50,70.00,301.30,139.24,162.06
103,582,0.50,70.00,302.76,136.00,166.76
104,588,0.50,70.00,302.95,136.34,166.61
105,593,0.50,70.00,303.10,137.59,165.52
106,598,0.50,70.00,303.22,138.58,164.64
107,603,0.50,70.00,303.32,140.36,162.96
108,608,0.50,70.00,303.40,139.83,163.57
109,613,0.50,70.00,301.51,140.38,161.13
110,617,0.50,70.00,301.95,140.82,161.13
111,622,0.50,70.00,302.30,141.17,161.13
112,627,0.50,70.00,302.58,140.47,162.11
113,633,0.50,70.00,301.83,140.90,160.94
114,640,0.50,70.00,302.21,142.21,160.00
115,644,0.50,70.00,304.46,142.28,162.18
116,649,0.50,70.00,304.31,142.34,161.97
117,654,0.50,70.00,305.17,142.39,162.78
118,659,0.50,70.00,303.90,142.43,161.47
119,664,0.50,70.00,303.86,143.43,160.43
120,669,0.50,70.00,303.83,140.33,163.50
121,674,0.50,70.00,303.81,140.78,163.03
122,679,0.50,70.00,302.81,142.12,160.69
123,684,0.50,70.00,302.99,141.23,161.76
124,689,0.50,70.00,303.14,141.50,161.63
125,694,0.50,70.00,303.25,141.72,161.53
126,699,0.50,70.00,303.34,140.91,162.43
127,705,0.50,70.00,303.42,141.25,162.17
128,710,0.50,70.00,303.48,142.49,160.99
129,716,0.50,70.00,303.52,141.53,161.99
130,721,0.50,70.00,302.58,141.74,160.84
131,726,0.50,70.00,302.81,141.91,160.90
132,731,0.50,70.00,302.99,143.02,159.97
133,735,0.50,70.00,303.13,142.93,160.20
134,740,0.50,70.00,303.25,143.84,159.41
135,745,0.50,70.00,303.34,143.58,159.76
136,750,0.50,70.00,303.42,142.41,161.01
137,755,0.50,70.00,303.47,141.46,162.01
138,761,0.50,70.00,303.52,140.71,162.81
139,767,0.50,70.00,303.56,140.11,163.45
140,772,0.50,70.00,303.59,139.63,163.96
141,777,0.50,70.00,303.61,139.24,164.37
142,782,0.50,70.00,301.68,137.95,163.73
143,787,0.50,70.00,302.09,136.93,165.16
144,792,0.50,70.00,302.41,137.08,165.33
145,796,0.50,70.00,302.67,137.20,165.47
146,802,0.50,70.00,303.86,137.30,166.55
147,807,0.50,70.00,303.83,137.38,166.45
148,812,0.50,70.00,303.80,137.44,166.36
149,817,0.50,70.00,302.81,137.49,165.31
150,822,0.50,70.00,302.99,137.53,165.46
151,830,0.50,70.00,303.13,137.57,165.57
152,833,0.50,70.00,301.30,137.59,163.70
153,838,0.50,70.00,301.78,137.61,164.17
154,844,0.50,70.00,302.17,137.63,164.54
155,849,0.50,70.00,302.47,137.64,164.83
156,854,0.50,70.00,302.72,137.65,165.07
157,858,0.50,70.00,302.92,137.66,165.26
158,863,0.50,70.00,303.08,137.67,165.41
159,868,0.50,70.00,303.20,139.63,163.58
160,873,0.50,70.00,303.31,140.22,163.09
161,878,0.50,70.00,302.41,141.67,160.74
162,883,0.50,70.00,296.81,143.80,153.01
163,888,0.50,70.00,298.19,143.56,154.63
