#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,60.00,900.44,1372.68,-472.24
1,34,0.50,60.00,896.33,1368.84,-472.52
2,39,0.50,60.00,893.04,1365.78,-472.74
3,44,0.50,60.00,889.43,1363.33,-473.90
4,48,0.50,60.00,887.52,1361.36,-473.84
5,53,0.50,60.00,884.04,1358.82,-474.78
6,59,0.50,60.00,883.21,1357.76,-474.55
7,64,0.50,60.00,882.54,1356.91,-474.37
8,69,0.50,60.00,882.01,1356.23,-474.22
9,74,0.50,60.00,881.59,1355.69,-474.10
10,78,0.50,60.00,881.25,1355.25,-474.01
11,85,0.50,60.00,880.97,1355.88,-474.91
12,90,0.50,60.00,880.75,1355.41,-474.65
13,95,0.50,60.00,885.46,1355.03,-469.57
14,100,0.50,60.00,884.35,1354.73,-470.38
15,106,0.50,60.00,883.45,1354.49,-471.03
16,111,0.50,60.00,882.74,1354.29,-471.55
17,115,0.50,60.00,882.17,1354.14,-471.97
18,120,0.50,60.00,881.71,1354.01,-472.30
19,125,0.50,60.00,881.35,1353.91,-472.57
20,130,0.50,60.00,880.08,1354.81,-474.73
21,135,0.50,60.00,880.04,1354.55,-474.51
22,140,0.50,60.00,880.01,1354.34,-474.34
23,145,0.50,60.00,879.98,1354.18,-474.20
24,152,0.50,60.00,879.96,1354.05,-474.08
25,157,0.50,60.00,879.95,1353.94,-473.99
26,162,0.50,60.00,879.93,1352.88,-472.94
27,167,0.50,60.00,879.92,1353.98,-474.06
28,172,0.50,60.00,880.89,1353.89,-473.00
29,176,0.50,60.00,880.69,1353.81,-473.12
30,181,0.50,60.00,880.53,1353.75,-473.23
31,187,0.50,60.00,879.42,1353.71,-474.28
32,192,0.50,60.00,878.54,1353.67,-475.13
33,197,0.50,60.00,878.81,1353.64,-474.83
34,202,0.50,60.00,879.02,1350.68,-471.66
35,206,0.50,60.00,880.17,1352.23,-472.06
36,213,0.50,60.00,882.07,1353.46,-471.39
