#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,1.00,65.00,1350.65,1600.59,-249.94
1,36,1.00,65.00,1349.27,1600.00,-250.73
2,41,1.00,65.00,1349.14,1600.51,-251.36
3,45,1.00,65.00,1349.04,1599.94,-250.90
4,50,1.00,65.00,1347.98,1599.48,-251.50
5,55,1.00,65.00,1347.14,1599.12,-251.98
6,60,1.00,65.00,1347.44,1598.82,-251.39
7,65,1.00,65.00,1347.67,1598.59,-250.92
8,70,1.00,65.00,1346.89,1597.43,-250.54
9,76,1.00,65.00,1349.19,1597.47,-248.28
10,80,1.00,65.00,1348.10,1596.53,-248.43
11,98,1.00,65.00,1348.21,1596.76,-248.55
12,103,1.00,65.00,1348.29,1595.96,-247.67
13,108,1.00,65.00,1348.36,1597.28,-248.91
14,113,1.00,65.00,1347.44,1597.35,-249.91
15,117,1.00,65.00,1346.70,1598.39,-251.69
16,123,1.00,65.00,1347.09,1599.22,-252.13
17,128,1.00,65.00,1347.40,1599.88,-252.49
18,133,1.00,65.00,1346.67,1600.41,-253.75
19,138,1.00,65.00,1346.08,1600.84,-254.76
20,142,1.00,65.00,1343.66,1601.18,-257.52
21,148,1.00,65.00,1343.68,1601.45,-257.77
22,152,1.00,65.00,1343.70,1601.67,-257.97
23,159,1.00,65.00,1343.71,1601.84,-258.14
24,165,1.00,65.00,1344.69,1601.98,-257.29
25,170,1.00,65.00,1345.48,1602.09,-256.61
26,175,1.00,65.00,1345.13,1602.18,-257.05
27,180,1.00,65.00,1345.83,1602.25,-256.42
28,185,1.00,65.00,1345.42,1602.31,-256.89
29,189,1.00,65.00,1345.08,1602.36,-257.27
30,194,1.00,65.00,1344.82,1602.39,-257.58
31,199,1.00,65.00,1344.60,1601.45,-256.84
32,205,1.00,65.00,1345.41,1602.64,-257.23
33,210,1.00,65.00,1348.01,1602.62,-254.61
34,215,1.00,65.00,1347.16,1602.60,-255.45
35,222,1.00,65.00,1349.40,1602.59,-253.19
36,227,1.00,65.00,1349.25,1601.60,-252.35
37,232,1.00,65.00,1349.13,1601.79,-252.66
38,236,1.00,65.00,1348.05,1601.94,-253.89
39,241,1.00,65.00,1347.19,1602.06,-254.87
40,247,1.00,65.00,1347.48,1602.16,-254.68
41,252,1.00,65.00,1347.71,1602.23,-254.52
42,257,1.00,65.00,1347.89,1602.29,-254.40
43,262,1.00,65.00,1348.04,1602.34,-254.30
44,267,1.00,65.00,1348.16,1602.38,-254.22
45,271,1.00,65.00,1348.26,1602.41,-254.16
46,276,1.00,65.00,1348.33,1602.44,-254.11
47,283,1.00,65.00,1349.37,1602.46,-253.09
48,289,1.00,65.00,1349.22,1602.47,-253.25
49,294,1.00,65.00,1349.10,1602.49,-253.38
50,299,1.00,65.00,1349.01,1602.50,-253.49
51,304,1.00,65.00,1348.93,1602.51,-253.57
52,309,1.00,65.00,1348.87,1602.51,-253.64
53,313,1.00,65.00,1348.83,1602.52,-253.69
54,318,1.00,65.00,1348.79,1602.52,-253.74
55,323,1.00,65.00,1348.76,1602.53,-253.77
56,328,1.00,65.00,1348.73,1602.53,-253.80
57,334,1.00,65.00,1348.71,1602.53,-253.82
58,339,1.00,65.00,1348.70,1602.53,-253.84
59,346,1.00,65.00,1348.68,1602.53,-253.85
60,351,1.00,65.00,1348.67,1597.65,-248.98
61,356,1.00,65.00,1347.69,1598.63,-250.94
62,361,1.00,65.00,1348.85,1599.41,-250.56
63,365,1.00,65.00,1350.76,1600.04,-249.27
64,370,1.00,65.00,1350.34,1600.54,-250.20
65,376,1.00,65.00,1350.00,1600.94,-250.94
66,381,1.00,65.00,1349.72,1600.28,-250.56
67,386,1.00,65.00,1349.51,1600.73,-251.23
68,391,1.00,65.00,1349.33,1602.07,-252.74
69,395,1.00,65.00,1349.19,1602.16,-252.97
70,400,1.00,65.00,1349.08,1602.24,-253.16
71,407,1.00,65.00,1348.99,1602.30,-253.31
72,412,1.00,65.00,1350.87,1602.35,-251.48
73,418,1.00,65.00,1350.42,1603.36,-252.94
74,423,1.00,65.00,1351.04,1603.20,-252.16
75,428,1.00,65.00,1350.56,1603.07,-252.51
76,433,1.00,65.00,1355.06,1602.96,-247.90
77,437,1.00,65.00,1353.77,1602.88,-249.10
78,442,1.00,65.00,1353.72,1602.81,-249.09
79,447,1.00,65.00,1352.70,1602.76,-250.05
80,452,1.00,65.00,1351.89,1602.71,-250.82
81,457,1.00,65.00,1350.26,1602.68,-252.42
82,463,1.00,65.00,1349.94,1602.65,-252.71
83,470,1.00,65.00,1349.68,1602.63,-252.95
84,475,1.00,65.00,1349.47,1602.61,-253.14
85,480,1.00,65.00,1349.30,1601.62,-252.32
86,484,1.00,65.00,1350.14,1597.90,-247.75
87,489,1.00,65.00,1349.84,1597.85,-248.01
88,494,1.00,65.00,1349.60,1597.81,-248.21
89,499,1.00,65.00,1349.41,1597.78,-248.37
90,505,1.00,65.00,1348.27,1597.75,-249.48
91,510,1.00,65.00,1347.37,1597.74,-250.37
92,546,1.00,65.00,1346.65,1597.72,-251.07
93,551,1.00,65.00,1346.07,1597.71,-251.64
94,559,1.00,65.00,1345.60,1597.70,-252.09
95,563,1.00,65.00,1346.21,1597.69,-251.48
96,568,1.00,65.00,1345.72,1598.66,-252.94
97,572,1.00,65.00,1345.32,1598.46,-253.13
98,577,1.00,65.00,1345.01,1599.27,-254.27
99,582,1.00,65.00,1345.73,1596.02,-250.29
100,588,1.00,65.00,1345.34,1596.35,-251.01
101,593,1.00,65.00,1345.02,1596.61,-251.59
102,598,1.00,65.00,1340.86,1596.82,-255.96
103,602,1.00,65.00,1342.41,1597.96,-255.55
104,607,1.00,65.00,1342.68,1598.88,-256.20
105,612,1.00,65.00,1342.90,1602.54,-259.65
106,619,1.00,65.00,1343.07,1602.54,-259.47
107,624,1.00,65.00,1343.20,1602.54,-259.34
108,629,1.00,65.00,1343.31,1602.54,-259.23
109,635,1.00,65.00,1344.38,1597.66,-253.28
110,640,1.00,65.00,1344.25,1598.63,-254.38
111,645,1.00,65.00,1344.15,1599.41,-255.26
112,649,1.00,65.00,1345.05,1600.04,-254.99
113,654,1.00,65.00,1340.88,1600.54,-259.66
114,659,1.00,65.00,1342.43,1600.94,-258.51
115,664,1.00,65.00,1343.67,1601.26,-257.59
116,669,1.00,65.00,1344.66,1601.52,-256.85
117,675,1.00,65.00,1345.46,1601.72,-256.26
118,682,1.00,65.00,1346.09,1601.88,-255.79
119,687,1.00,65.00,1342.69,1602.02,-259.32
120,691,1.00,65.00,1343.88,1602.12,-258.24
121,697,1.00,65.00,1343.86,1602.20,-258.35
122,701,1.00,65.00,1344.81,1602.27,-257.46
123,706,1.00,65.00,1345.58,1602.32,-256.75
124,711,1.00,65.00,1346.19,1602.37,-256.18
125,717,1.00,65.00,1345.70,1602.40,-256.70
126,721,1.00,65.00,1346.29,1602.43,-256.14
127,726,1.00,65.00,1346.76,1601.47,-254.72
128,731,1.00,65.00,1346.15,1601.69,-255.53
129,740,1.00,65.00,1345.67,1600.88,-255.21
130,743,1.00,65.00,1346.27,1601.21,-254.95
131,748,1.00,65.00,1343.81,1600.50,-256.69
132,753,1.00,65.00,1343.80,1600.91,-257.11
133,759,1.00,65.00,1344.76,1600.26,-255.49
134,764,1.00,65.00,1344.56,1599.74,-255.18
135,768,1.00,65.00,1345.38,1600.30,-254.92
136,773,1.00,65.00,1346.03,1600.75,-254.72
137,778,1.00,65.00,1346.55,1600.13,-253.58
138,783,1.00,65.00,1346.97,1601.59,-254.62
139,788,1.00,65.00,1342.42,1600.80,-258.39
140,793,1.00,65.00,1342.68,1600.17,-257.49
141,801,1.00,65.00,1343.87,1599.67,-255.80
142,806,1.00,65.00,1343.85,1599.27,-255.42
143,811,1.00,65.00,1344.81,1598.94,-254.14
144,815,1.00,65.00,1346.55,1598.69,-252.14
145,820,1.00,65.00,1345.99,1598.48,-252.49
146,825,1.00,65.00,1346.52,1598.32,-251.80
147,830,1.00,65.00,1346.94,1599.16,-252.22
148,835,1.00,65.00,1346.30,1599.84,-253.53
149,840,1.00,65.00,1345.79,1600.38,-254.59
150,846,1.00,65.00,1346.36,1600.81,-254.45
151,850,1.00,65.00,1345.84,1601.16,-255.32
152,855,1.00,65.00,1346.40,1601.43,-255.04
153,862,1.00,65.00,1346.84,1601.65,-254.81
154,867,1.00,65.00,1347.20,1601.83,-254.63
155,872,1.00,65.00,1346.51,1602.95,-256.44
156,877,1.00,65.00,1346.94,1602.87,-255.93
157,882,1.00,65.00,1347.28,1602.80,-255.53
158,887,1.00,65.00,1346.57,1602.75,-256.18
159,892,1.00,65.00,1346.98,1602.71,-255.72
160,897,1.00,65.00,1346.34,1602.67,-256.34
161,902,1.00,65.00,1350.70,1602.65,-251.94
162,907,1.00,65.00,1350.29,1602.63,-252.34
163,912,1.00,65.00,1349.96,1602.61,-252.65
164,919,1.00,65.00,1349.69,1602.59,-252.90
165,924,1.00,65.00,1349.48,1602.58,-253.10
166,930,1.00,65.00,1348.33,1602.57,-254.24
167,935,1.00,65.00,1348.39,1602.57,-254.17
168,940,1.00,65.00,1348.44,1602.56,-254.12
169,944,1.00,65.00,1348.48,1603.53,-255.05
170,949,1.00,65.00,1347.53,1603.33,-255.80
171,954,1.00,65.00,1346.78,1603.18,-256.40
172,959,1.00,65.00,1346.17,1602.07,-255.90
173,964,1.00,65.00,1346.66,1601.19,-254.52
174,969,1.00,65.00,1347.06,1601.46,-254.40
175,975,1.00,65.00,1347.37,1600.70,-253.33
176,982,1.00,65.00,1348.60,1600.09,-251.49
177,986,1.00,65.00,1347.63,1600.58,-252.95
178,992,1.00,65.00,1342.95,1600.00,-257.05
179,996,1.00,65.00,1343.11,1599.53,-256.42
180,1001,1.00,65.00,1344.21,1598.18,-253.96
181,1006,1.00,65.00,1345.10,1598.07,-252.98
182,1011,1.00,65.00,1344.83,1597.99,-253.16
183,1016,1.00,65.00,1342.66,1597.92,-255.26
184,1021,1.00,65.00,1342.88,1597.87,-254.99
185,1026,1.00,65.00,1343.05,1597.83,-254.77
186,1031,1.00,65.00,1343.19,1597.79,-254.60
187,1036,1.00,65.00,1343.30,1597.77,-254.46
188,1044,1.00,65.00,1343.39,1597.74,-254.35
189,1048,1.00,65.00,1345.42,1597.73,-252.31
190,1053,1.00,65.00,1345.08,1597.71,-252.63
191,1059,1.00,65.00,1344.82,1597.70,-252.88
192,1064,1.00,65.00,1345.58,1598.67,-253.09
193,1069,1.00,65.00,1345.21,1599.44,-254.23
194,1074,1.00,65.00,1344.92,1600.06,-255.14
195,1078,1.00,65.00,1344.69,1599.58,-254.89
196,1083,1.00,65.00,1347.43,1600.17,-252.74
197,1088,1.00,65.00,1346.69,1600.65,-253.95
198,1093,1.00,65.00,1346.10,1601.02,-254.92
199,1102,1.00,65.00,1346.61,1601.33,-254.72
200,1106,1.00,65.00,1347.02,1600.59,-253.58
201,1111,1.00,65.00,1346.36,1600.98,-254.62
202,1116,1.00,65.00,1345.84,1601.29,-255.45
203,1121,1.00,65.00,1346.40,1600.57,-254.17
204,1126,1.00,65.00,1345.87,1599.98,-254.12
205,1130,1.00,65.00,1345.44,1600.50,-255.05
206,1135,1.00,65.00,1346.08,1600.90,-254.82
207,1140,1.00,65.00,1346.59,1601.23,-254.64
208,1146,1.00,65.00,1346.02,1601.49,-255.47
209,1151,1.00,65.00,1345.57,1601.70,-256.13
210,1158,1.00,65.00,1346.18,1600.89,-254.71
211,1163,1.00,65.00,1346.67,1601.22,-254.55
212,1168,1.00,65.00,1346.09,1601.49,-255.40
213,1173,1.00,65.00,1345.62,1601.70,-256.08
214,1178,1.00,65.00,1345.25,1600.89,-255.64
215,1183,1.00,65.00,1344.95,1601.22,-256.27
216,1188,1.00,65.00,1344.71,1600.51,-255.80
217,1193,1.00,65.00,1345.49,1600.91,-255.42
218,1198,1.00,65.00,1345.14,1600.26,-255.12
219,1203,1.00,65.00,1344.87,1599.74,-254.88
220,1208,1.00,65.00,1342.69,1599.32,-256.63
221,1213,1.00,65.00,1343.88,1600.94,-257.07
222,1220,1.00,65.00,1343.85,1600.29,-256.43
223,1225,1.00,65.00,1343.83,1599.76,-255.93
224,1230,1.00,65.00,1344.79,1599.34,-254.55
225,1235,1.00,65.00,1344.58,1599.00,-254.42
226,1240,1.00,65.00,1345.39,1598.73,-253.34
227,1245,1.00,65.00,1345.06,1598.52,-253.45
228,1250,1.00,65.00,1344.80,1599.32,-254.52
229,1255,1.00,65.00,1344.59,1598.99,-254.40
230,1259,1.00,65.00,1344.42,1598.72,-254.30
231,1265,1.00,65.00,1344.29,1598.51,-254.22
232,1269,1.00,65.00,1344.18,1597.36,-253.18
233,1277,1.00,65.00,1345.07,1597.42,-252.35
234,1282,1.00,65.00,1345.78,1597.47,-251.68
235,1287,1.00,65.00,1345.38,1597.51,-252.13
236,1292,1.00,65.00,1345.05,1597.54,-252.48
237,1297,1.00,65.00,1344.79,1597.56,-252.77
238,1302,1.00,65.00,1347.51,1597.58,-250.07
239,1306,1.00,65.00,1346.76,1597.59,-250.83
240,1311,1.00,65.00,1346.16,1597.61,-251.45
241,1317,1.00,65.00,1344.70,1598.59,-253.89
242,1322,1.00,65.00,1344.51,1599.38,-254.87
243,1327,1.00,65.00,1344.36,1600.01,-255.66
244,1334,1.00,65.00,1345.21,1600.52,-255.31
245,1339,1.00,65.00,1350.78,1600.92,-250.14
246,1344,1.00,65.00,1350.35,1601.25,-250.90
247,1349,1.00,65.00,1350.98,1602.48,-251.50
248,1354,1.00,65.00,1350.51,1602.49,-251.98
249,1360,1.00,65.00,1350.14,1602.50,-252.36
250,1364,1.00,65.00,1350.81,1602.51,-251.70
251,1369,1.00,65.00,1351.35,1602.52,-251.16
252,1374,1.00,65.00,1350.81,1602.52,-251.71
253,1379,1.00,65.00,1351.35,1602.52,-251.17
254,1384,1.00,65.00,1350.81,1602.53,-251.72
255,1389,1.00,65.00,1350.37,1602.53,-252.16
256,1396,1.00,65.00,1350.02,1602.53,-252.51
257,1402,1.00,65.00,1350.72,1602.53,-251.81
258,1407,1.00,65.00,1351.28,1602.53,-251.25
259,1412,1.00,65.00,1351.73,1602.54,-250.81
260,1416,1.00,65.00,1352.09,1602.54,-250.45
261,1421,1.00,65.00,1351.40,1602.54,-251.14
262,1426,1.00,65.00,1351.82,1602.54,-250.72
263,1431,1.00,65.00,1351.18,1602.54,-251.36
264,1436,1.00,65.00,1351.65,1601.56,-249.91
265,1442,1.00,65.00,1352.02,1601.76,-249.73
266,1447,1.00,65.00,1351.34,1601.91,-250.57
267,1454,1.00,65.00,1350.80,1602.04,-251.24
268,1459,1.00,65.00,1350.37,1601.16,-250.79
269,1464,1.00,65.00,1350.02,1601.44,-251.42
270,1468,1.00,65.00,1348.77,1601.66,-252.89
271,1473,1.00,65.00,1348.74,1601.83,-253.09
272,1478,1.00,65.00,1347.74,1601.97,-254.23
273,1484,1.00,65.00,1347.92,1602.09,-254.17
274,1489,1.00,65.00,1348.06,1602.18,-254.12
275,1494,1.00,65.00,1348.18,1601.27,-253.10
276,1498,1.00,65.00,1347.29,1600.55,-253.26
277,1503,1.00,65.00,1347.56,1599.97,-252.41
278,1508,1.00,65.00,1346.80,1600.49,-253.69
279,1515,1.00,65.00,1346.19,1600.90,-254.71
280,1520,1.00,65.00,1345.70,1600.25,-254.55
281,1525,1.00,65.00,1346.29,1600.71,-254.42
282,1531,1.00,65.00,1345.78,1601.07,-255.29
283,1536,1.00,65.00,1345.37,1601.37,-255.99
284,1572,1.00,65.00,1345.05,1601.60,-256.55
285,1577,1.00,65.00,1344.79,1601.79,-257.00
286,1582,1.00,65.00,1344.58,1601.94,-257.36
287,1586,1.00,65.00,1344.42,1602.06,-257.64
288,1591,1.00,65.00,1344.28,1602.15,-257.87
289,1596,1.00,65.00,1344.18,1602.23,-258.06
290,1604,1.00,65.00,1344.09,1602.29,-258.20
291,1608,1.00,65.00,1345.00,1602.34,-257.34
292,1614,1.00,65.00,1344.75,1602.38,-257.63
293,1619,1.00,65.00,1344.55,1600.46,-255.91
