#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,80.00,2486.97,3108.87,-621.90
1,34,0.50,80.00,2486.84,3108.39,-621.54
2,39,0.50,80.00,2486.74,3106.05,-619.30
3,44,0.50,80.00,2485.68,3106.13,-620.44
4,48,0.50,80.00,2484.83,3106.19,-621.36
5,54,0.50,80.00,2485.13,3106.24,-621.11
6,59,0.50,80.00,2484.40,3106.28,-621.89
7,64,0.50,80.00,2484.78,3106.31,-621.53
8,69,0.50,80.00,2485.09,3106.34,-621.25
9,74,0.50,80.00,2485.34,3108.31,-622.98
10,78,0.50,80.00,2485.54,3107.94,-622.40
11,85,0.50,80.00,2485.69,3107.64,-621.95
12,90,0.50,80.00,2485.82,3107.40,-621.58
13,96,0.50,80.00,2485.92,3107.21,-621.29
14,101,0.50,80.00,2486.00,3107.06,-621.05
15,105,0.50,80.00,2486.07,3106.94,-620.87
16,110,0.50,80.00,2486.12,3106.84,-620.72
17,115,0.50,80.00,2486.16,3106.76,-620.60
18,120,0.50,80.00,2486.19,3106.70,-620.50
19,125,0.50,80.00,2487.20,3106.65,-619.45
20,130,0.50,80.00,2487.02,3106.61,-619.58
21,134,0.50,80.00,2486.88,3106.57,-619.69
22,140,0.50,80.00,2486.77,3106.55,-619.77
23,147,0.50,80.00,2487.66,3106.53,-618.87
24,152,0.50,80.00,2488.37,3106.51,-618.14
25,157,0.50,80.00,2487.96,3106.50,-618.54
26,162,0.50,80.00,2487.64,3106.49,-618.85
27,166,0.50,80.00,2487.37,3106.48,-619.11
28,171,0.50,80.00,2488.14,3106.47,-618.33
29,176,0.50,80.00,2487.78,3106.47,-618.69
30,182,0.50,80.00,2487.49,3106.46,-618.97
31,187,0.50,80.00,2487.26,3102.55,-615.30
32,192,0.50,80.00,2487.07,3103.33,-616.26
33,196,0.50,80.00,2488.88,3103.95,-615.08
34,201,0.50,80.00,2488.37,3104.45,-616.09
35,208,0.50,80.00,2487.96,3107.78,-619.82
36,213,0.50,80.00,2487.63,3105.56,-617.93
37,218,0.50,80.00,2487.37,3105.74,-618.37
38,224,0.50,80.00,2487.16,3105.88,-618.72
39,229,0.50,80.00,2487.00,3105.99,-619.00
40,233,0.50,80.00,2486.86,3106.08,-619.22
41,238,0.50,80.00,2491.64,3106.16,-614.52
42,243,0.50,80.00,2490.58,3106.21,-615.64
43,248,0.50,80.00,2488.75,3106.26,-617.51
44,253,0.50,80.00,2488.27,3106.30,-618.03
45,258,0.50,80.00,2487.88,3108.28,-620.40
46,262,0.50,80.00,2486.59,3107.91,-621.32
47,270,0.50,80.00,2486.54,3107.62,-621.08
48,275,0.50,80.00,2486.50,3107.38,-620.89
49,280,0.50,80.00,2486.46,3107.20,-620.73
50,285,0.50,80.00,2486.44,3107.05,-620.61
51,289,0.50,80.00,2486.41,3106.93,-620.51
52,294,0.50,80.00,2486.40,3106.83,-620.43
