#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,1,1.00,50.04,-80.00,186.20,-266.19
1,32,1.00,50.04,-79.43,186.26,-265.69
2,37,1.00,50.04,-80.92,187.29,-268.21
3,42,1.00,50.04,-80.17,187.14,-267.31
4,47,1.00,50.04,-79.56,187.01,-266.58
5,53,1.00,50.04,-76.15,189.85,-266.00
6,58,1.00,50.04,-77.33,189.18,-266.51
7,62,1.00,50.04,-77.29,188.65,-265.94
8,67,1.00,50.04,-81.17,190.18,-271.35
9,72,1.00,50.04,-80.37,189.45,-269.81
10,77,1.00,50.04,-79.72,188.86,-268.58
11,82,1.00,50.04,-79.21,188.39,-267.60
12,203,1.00,50.04,-78.80,189.00,-267.79
13,208,1.00,50.04,-78.47,188.50,-266.97
14,212,1.00,50.04,-78.20,188.11,-266.31
15,217,1.00,50.04,-77.99,187.79,-265.78
16,223,1.00,50.04,-74.89,188.51,-263.41
17,228,1.00,50.04,-75.34,188.12,-263.46
18,233,1.00,50.04,-76.68,189.75,-266.43
19,238,1.00,50.04,-77.75,189.10,-266.86
20,242,1.00,50.04,-78.61,188.59,-267.20
21,247,1.00,50.04,-79.29,188.18,-267.47
22,252,1.00,50.04,-78.86,187.85,-266.71
23,257,1.00,50.04,-78.52,187.58,-266.10
24,264,1.00,50.04,-79.22,187.37,-266.59
25,269,1.00,50.04,-78.81,187.20,-266.01
26,274,1.00,50.04,-78.48,187.06,-265.54
27,279,1.00,50.04,-79.19,186.96,-266.14
28,284,1.00,50.04,-79.76,186.87,-266.63
29,289,1.00,50.04,-80.21,186.80,-267.01
30,293,1.00,50.04,-80.58,186.75,-267.32
31,298,1.00,50.04,-80.87,186.70,-267.57
32,303,1.00,50.04,-81.10,186.67,-267.76
33,309,1.00,50.04,-80.31,186.64,-266.95
34,314,1.00,50.04,-78.70,185.64,-264.34
35,318,1.00,50.04,-79.37,185.81,-265.18
36,323,1.00,50.04,-78.92,185.96,-264.88
37,330,1.00,50.04,-79.54,186.07,-265.61
38,335,1.00,50.04,-80.04,186.16,-266.20
39,339,1.00,50.04,-80.44,186.23,-266.67
40,344,1.00,50.04,-80.76,186.29,-267.05
41,350,1.00,50.04,-81.01,186.34,-267.35
42,355,1.00,50.04,-81.22,186.37,-267.59
43,360,1.00,50.04,-81.38,186.40,-267.78
44,365,1.00,50.04,-81.51,186.43,-267.94
45,369,1.00,50.04,-80.64,185.47,-266.11
