#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,65.00,838.72,1472.02,-633.30
1,34,0.50,65.00,836.21,1470.78,-634.57
2,39,0.50,65.00,833.22,1469.79,-636.57
3,44,0.50,65.00,833.77,1469.00,-635.23
4,49,0.50,65.00,834.20,1467.38,-633.18
5,53,0.50,65.00,834.55,1467.07,-632.52
6,58,0.50,65.00,834.83,1466.82,-632.00
7,63,0.50,65.00,832.12,1466.62,-634.50
8,69,0.50,65.00,831.91,1466.46,-634.56
9,74,0.50,65.00,832.71,1466.33,-633.62
10,79,0.50,65.00,833.36,1466.23,-632.87
11,86,0.50,65.00,832.90,1466.15,-633.25
12,90,0.50,65.00,832.53,1467.06,-634.53
13,95,0.50,65.00,832.23,1466.81,-634.58
14,100,0.50,65.00,831.02,1466.61,-635.59
15,105,0.50,65.00,831.03,1466.45,-635.43
16,111,0.50,65.00,832.01,1466.33,-634.32
17,116,0.50,65.00,831.82,1466.23,-634.41
18,120,0.50,65.00,831.67,1466.15,-634.48
19,125,0.50,65.00,831.54,1466.08,-634.54
20,130,0.50,65.00,832.42,1466.03,-633.61
21,135,0.50,65.00,833.13,1465.99,-632.86
22,140,0.50,65.00,832.71,1465.95,-633.24
23,145,0.50,65.00,833.36,1465.93,-632.57
24,153,0.50,65.00,833.87,1465.91,-632.03
25,158,0.50,65.00,833.31,1465.89,-632.58
26,162,0.50,65.00,832.86,1465.87,-633.02
27,167,0.50,65.00,832.50,1465.86,-633.37
28,172,0.50,65.00,833.19,1465.86,-632.67
29,177,0.50,65.00,833.74,1465.85,-632.11
30,182,0.50,65.00,834.18,1465.84,-631.67
31,187,0.50,65.00,835.51,1465.84,-630.33
32,191,0.50,65.00,834.61,1465.83,-631.22
33,197,0.50,65.00,833.90,1465.83,-631.93
34,202,0.50,65.00,833.33,1465.83,-632.50
35,207,0.50,65.00,833.85,1465.83,-631.97
36,214,0.50,65.00,834.27,1465.83,-631.56
37,219,0.50,65.00,833.63,1465.83,-632.20
38,224,0.50,65.00,833.11,1465.82,-632.71
39,229,0.50,65.00,833.68,1464.85,-631.17
40,233,0.50,65.00,834.13,1464.06,-629.94
41,239,0.50,65.00,833.51,1464.42,-630.90
42,244,0.50,65.00,833.02,1464.70,-631.67
43,249,0.50,65.00,833.61,1464.92,-631.32
44,254,0.50,65.00,834.07,1465.10,-631.03
45,258,0.50,65.00,833.47,1465.25,-631.78
46,263,0.50,65.00,832.99,1465.36,-632.37
47,268,0.50,65.00,833.58,1465.45,-631.88
48,275,0.50,65.00,834.05,1465.53,-631.48
49,281,0.50,65.00,833.45,1465.58,-632.14
50,286,0.50,65.00,833.95,1465.63,-631.68
51,291,0.50,65.00,834.35,1465.67,-631.32
52,295,0.50,65.00,834.66,1465.70,-631.04
53,300,0.50,65.00,834.92,1465.72,-630.81
54,305,0.50,65.00,834.15,1465.74,-631.60
55,310,0.50,65.00,834.50,1465.76,-631.25
56,315,0.50,65.00,837.72,1465.77,-628.05
57,320,0.50,65.00,836.39,1465.78,-629.39
58,326,0.50,65.00,834.34,1465.79,-631.44
59,330,0.50,65.00,833.69,1465.80,-632.11
60,337,0.50,65.00,833.16,1465.80,-632.64
61,342,0.50,65.00,832.74,1465.80,-633.07
62,347,0.50,65.00,832.40,1465.81,-633.41
63,351,0.50,65.00,833.11,1465.81,-632.70
64,356,0.50,65.00,831.72,1465.81,-634.09
65,361,0.50,65.00,831.59,1465.81,-634.23
66,367,0.50,65.00,831.48,1465.82,-634.33
67,372,0.50,65.00,832.37,1465.82,-633.44
68,377,0.50,65.00,832.11,1465.82,-633.71
69,382,0.50,65.00,832.87,1465.82,-632.94
70,386,0.50,65.00,833.49,1465.82,-632.33
71,391,0.50,65.00,833.00,1465.82,-632.82
72,398,0.50,65.00,832.61,1465.82,-633.21
73,403,0.50,65.00,832.30,1465.82,-633.52
74,409,0.50,65.00,832.05,1465.82,-633.77
75,414,0.50,65.00,833.80,1465.82,-632.01
76,419,0.50,65.00,833.25,1465.82,-632.57
77,423,0.50,65.00,830.86,1465.82,-634.96
78,428,0.50,65.00,829.92,1465.82,-635.90
79,433,0.50,65.00,829.17,1465.82,-636.65
80,438,0.50,65.00,828.57,1465.82,-637.25
81,443,0.50,65.00,830.05,1465.82,-635.77
82,448,0.50,65.00,831.22,1465.82,-634.60
83,453,0.50,65.00,833.14,1465.82,-632.68
84,459,0.50,65.00,833.70,1465.82,-632.12
85,465,0.50,65.00,834.15,1465.82,-631.67
86,470,0.50,65.00,835.48,1465.82,-630.34
87,475,0.50,65.00,835.57,1466.80,-631.22
88,480,0.50,65.00,835.65,1466.60,-630.95
89,485,0.50,65.00,835.70,1466.45,-630.74
90,489,0.50,65.00,836.73,1466.32,-629.59
91,495,0.50,65.00,836.57,1466.22,-629.65
92,500,0.50,65.00,836.44,1466.14,-629.70
93,505,0.50,65.00,836.34,1469.01,-632.66
94,510,0.50,65.00,834.31,1468.37,-634.06
95,515,0.50,65.00,834.63,1467.86,-633.23
96,519,0.50,65.00,834.89,1469.40,-634.51
97,526,0.50,65.00,835.10,1468.69,-633.58
98,531,0.50,65.00,836.25,1468.11,-631.87
99,537,0.50,65.00,836.18,1466.68,-630.49
100,542,0.50,65.00,837.11,1466.51,-629.40
101,547,0.50,65.00,836.88,1466.37,-629.49
102,552,0.50,65.00,836.69,1467.24,-630.55
103,556,0.50,65.00,836.54,1466.95,-630.41
104,561,0.50,65.00,836.42,1466.73,-630.31
105,566,0.50,65.00,836.32,1466.55,-630.22
106,571,0.50,65.00,837.22,1464.45,-627.23
107,576,0.50,65.00,836.96,1464.72,-627.76
108,582,0.50,65.00,837.74,1464.94,-627.21
109,588,0.50,65.00,837.38,1465.12,-627.74
110,593,0.50,65.00,841.97,1465.26,-623.29
111,598,0.50,65.00,840.76,1465.37,-624.61
112,603,0.50,65.00,840.78,1465.46,-624.68
113,608,0.50,65.00,839.81,1465.53,-625.72
114,613,0.50,65.00,840.01,1465.59,-625.58
115,618,0.50,65.00,839.20,1465.64,-626.44
116,623,0.50,65.00,839.52,1465.67,-626.15
117,628,0.50,65.00,838.80,1465.70,-626.90
118,633,0.50,65.00,835.30,1465.73,-630.43
119,638,0.50,65.00,836.40,1463.79,-627.39
120,643,0.50,65.00,836.31,1465.17,-628.86
121,649,0.50,65.00,837.21,1467.26,-630.04
122,654,0.50,65.00,836.96,1468.92,-631.96
123,659,0.50,65.00,837.73,1470.26,-632.52
124,665,0.50,65.00,838.35,1471.32,-632.97
125,670,0.50,65.00,838.84,1472.17,-633.33
126,674,0.50,65.00,839.24,1472.86,-633.62
127,679,0.50,65.00,838.58,1473.40,-634.82
128,684,0.50,65.00,839.03,1473.84,-634.81
129,689,0.50,65.00,839.39,1472.24,-632.85
130,694,0.50,65.00,838.70,1471.93,-633.23
131,699,0.50,65.00,839.12,1471.68,-632.56
132,704,0.50,65.00,839.46,1472.46,-633.00
133,711,0.50,65.00,839.73,1473.09,-633.36
134,716,0.50,65.00,839.95,1473.59,-633.64
135,721,0.50,65.00,840.12,1473.99,-633.86
136,726,0.50,65.00,840.26,1474.31,-634.04
137,731,0.50,65.00,840.37,1474.56,-634.19
138,736,0.50,65.00,836.56,1474.77,-638.21
139,741,0.50,65.00,837.41,1474.93,-637.52
140,745,0.50,65.00,838.09,1475.06,-636.97
141,751,0.50,65.00,838.64,1475.17,-636.53
142,756,0.50,65.00,839.07,1475.25,-636.18
143,761,0.50,65.00,841.38,1475.32,-633.94
144,769,0.50,65.00,841.27,1473.42,-632.15
145,773,0.50,65.00,841.18,1471.90,-630.72
146,778,0.50,65.00,841.11,1470.68,-629.58
147,782,0.50,65.00,843.00,1469.71,-626.71
148,787,0.50,65.00,842.57,1466.98,-624.41
149,793,0.50,65.00,842.22,1466.75,-624.53
150,798,0.50,65.00,841.94,1466.56,-624.63
151,803,0.50,65.00,840.74,1466.41,-625.68
152,807,0.50,65.00,838.80,1466.30,-627.49
153,812,0.50,65.00,838.23,1466.20,-627.97
154,817,0.50,65.00,835.82,1467.10,-631.28
155,822,0.50,65.00,834.86,1466.84,-631.98
156,829,0.50,65.00,835.08,1466.64,-631.56
157,834,0.50,65.00,835.25,1466.48,-631.23
158,839,0.50,65.00,835.39,1466.34,-630.96
159,844,0.50,65.00,836.47,1466.24,-629.77
160,849,0.50,65.00,836.37,1466.16,-629.79
161,854,0.50,65.00,836.28,1466.09,-629.81
162,859,0.50,65.00,836.21,1466.04,-629.82
163,864,0.50,65.00,836.16,1465.99,-629.84
164,868,0.50,65.00,834.16,1465.96,-631.80
165,873,0.50,65.00,834.52,1465.93,-631.41
166,879,0.50,65.00,834.80,1465.91,-631.11
167,884,0.50,65.00,834.05,1465.89,-631.84
168,891,0.50,65.00,834.43,1465.88,-631.45
169,896,0.50,65.00,833.75,1465.87,-632.11
170,901,0.50,65.00,834.19,1466.83,-632.64
171,906,0.50,65.00,834.54,1466.63,-632.09
172,910,0.50,65.00,834.82,1466.47,-631.65
173,915,0.50,65.00,835.04,1466.34,-631.30
174,921,0.50,65.00,834.25,1466.24,-631.99
175,926,0.50,65.00,835.56,1466.15,-630.59
176,931,0.50,65.00,833.68,1466.09,-632.40
177,935,0.50,65.00,834.13,1466.03,-631.90
178,940,0.50,65.00,834.49,1465.99,-631.50
179,945,0.50,65.00,835.76,1465.96,-630.20
180,952,0.50,65.00,836.77,1465.93,-629.16
181,957,0.50,65.00,837.58,1465.91,-628.33
182,962,0.50,65.00,837.25,1465.89,-628.64
183,968,0.50,65.00,836.99,1465.88,-628.89
184,972,0.50,65.00,837.76,1465.86,-628.11
185,977,0.50,65.00,838.37,1465.86,-627.49
186,982,0.50,65.00,838.86,1465.85,-626.99
187,987,0.50,65.00,838.27,1465.84,-627.57
188,992,0.50,65.00,838.78,1465.84,-627.06
189,997,0.50,65.00,838.21,1465.84,-627.62
190,1001,0.50,65.00,837.76,1465.83,-628.07
191,1007,0.50,65.00,837.39,1465.83,-628.44
192,1014,0.50,65.00,838.08,1466.80,-628.72
193,1019,0.50,65.00,837.65,1466.61,-628.96
194,1024,0.50,65.00,838.29,1466.45,-628.17
195,1058,0.50,65.00,837.82,1466.32,-628.51
196,1063,0.50,65.00,837.44,1466.22,-628.78
197,1068,0.50,65.00,837.14,1466.14,-629.00
198,1073,0.50,65.00,836.90,1466.08,-629.18
199,1077,0.50,65.00,836.71,1466.03,-629.32
200,1082,0.50,65.00,837.53,1465.99,-628.46
201,1087,0.50,65.00,836.23,1465.95,-629.72
202,1093,0.50,65.00,836.18,1465.93,-629.75
203,1098,0.50,65.00,836.13,1465.91,-629.78
204,1105,0.50,65.00,836.09,1465.89,-629.80
205,1110,0.50,65.00,836.06,1465.87,-629.82
206,1114,0.50,65.00,835.06,1465.86,-630.81
207,1119,0.50,65.00,834.26,1466.83,-632.57
208,1124,0.50,65.00,834.59,1466.63,-632.04
209,1129,0.50,65.00,834.86,1467.44,-632.58
