#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,70.00,1411.95,2040.34,-628.40
1,33,0.50,70.00,1411.98,2037.74,-625.77
2,39,0.50,70.00,1411.03,2039.57,-628.54
3,44,0.50,70.00,1411.24,2040.05,-628.81
4,49,0.50,70.00,1411.42,2040.44,-629.03
5,53,0.50,70.00,1411.56,2040.75,-629.20
6,58,0.50,70.00,1411.67,2040.02,-628.36
7,63,0.50,70.00,1411.76,2039.44,-627.69
8,68,0.50,70.00,1411.83,2038.97,-627.15
9,73,0.50,70.00,1411.88,2038.60,-626.72
10,79,0.50,70.00,1411.93,2039.28,-627.35
11,85,0.50,70.00,1411.96,2038.85,-626.88
12,90,0.50,70.00,1411.99,2038.50,-626.50
13,95,0.50,70.00,1412.02,2038.22,-626.20
14,100,0.50,70.00,1412.04,2038.00,-625.96
15,105,0.50,70.00,1414.00,2036.84,-622.84
16,110,0.50,70.00,1413.62,2036.90,-623.27
17,114,0.50,70.00,1413.32,2036.94,-623.62
18,120,0.50,70.00,1415.03,2036.97,-621.94
19,125,0.50,70.00,1414.45,2039.93,-625.48
20,130,0.50,70.00,1413.98,2039.37,-625.39
21,135,0.50,70.00,1412.63,2038.91,-626.29
22,140,0.50,70.00,1412.53,2038.55,-626.03
23,147,0.50,70.00,1412.44,2036.31,-623.87
24,151,0.50,70.00,1412.38,2036.47,-624.10
25,156,0.50,70.00,1411.35,2036.60,-625.25
26,161,0.50,70.00,1411.50,2036.70,-625.20
27,167,0.50,70.00,1411.62,2036.78,-625.16
28,172,0.50,70.00,1411.72,2036.85,-625.13
29,176,0.50,70.00,1410.82,2037.88,-627.06
30,182,0.50,70.00,1411.08,2039.68,-628.60
31,186,0.50,70.00,1411.28,2041.12,-629.83
32,191,0.50,70.00,1411.45,2041.29,-629.84
33,196,0.50,70.00,1411.58,2041.43,-629.85
34,201,0.50,70.00,1411.69,2041.54,-629.86
35,209,0.50,70.00,1411.77,2040.66,-628.89
36,213,0.50,70.00,1411.84,2040.92,-629.08
37,218,0.50,70.00,1410.92,2041.14,-630.22
38,223,0.50,70.00,1411.16,2040.33,-629.18
39,228,0.50,70.00,1411.35,2040.66,-629.32
40,233,0.50,70.00,1411.50,2039.95,-628.45
41,238,0.50,70.00,1411.62,2040.36,-628.74
42,242,0.50,70.00,1411.72,2040.69,-628.97
43,248,0.50,70.00,1411.80,2040.95,-629.15
44,253,0.50,70.00,1411.86,2041.16,-629.30
45,258,0.50,70.00,1411.91,2041.32,-629.41
46,263,0.50,70.00,1411.95,2040.48,-628.53
47,270,0.50,70.00,1411.98,2040.78,-628.80
48,274,0.50,70.00,1412.01,2041.02,-629.02
49,279,0.50,70.00,1411.05,2041.22,-630.17
50,284,0.50,70.00,1411.26,2040.40,-629.13
51,289,0.50,70.00,1411.43,2040.72,-629.28
52,295,0.50,70.00,1410.59,2040.97,-630.38
53,299,0.50,70.00,1410.89,2041.18,-630.28
54,304,0.50,70.00,1411.14,2041.34,-630.20
55,309,0.50,70.00,1412.31,2041.47,-629.16
56,314,0.50,70.00,1412.27,2041.57,-629.30
57,319,0.50,70.00,1412.24,2041.66,-629.42
58,324,0.50,70.00,1412.21,2041.72,-629.51
59,331,0.50,70.00,1412.19,2041.78,-629.59
60,336,0.50,70.00,1412.17,2041.82,-629.65
61,341,0.50,70.00,1412.16,2041.85,-629.69
62,346,0.50,70.00,1412.15,2040.91,-628.75
63,351,0.50,70.00,1412.14,2041.12,-628.98
64,356,0.50,70.00,1412.14,2041.30,-629.16
65,361,0.50,70.00,1412.13,2038.51,-626.38
66,365,0.50,70.00,1412.13,2039.20,-627.08
67,370,0.50,70.00,1412.12,2038.78,-626.66
68,376,0.50,70.00,1412.12,2039.43,-627.31
69,381,0.50,70.00,1412.12,2039.94,-627.82
70,386,0.50,70.00,1412.12,2040.35,-628.23
71,393,0.50,70.00,1412.12,2041.65,-629.54
72,397,0.50,70.00,1412.11,2041.72,-629.61
73,402,0.50,70.00,1415.04,2040.80,-625.76
74,407,0.50,70.00,1418.36,2041.04,-622.68
75,412,0.50,70.00,1417.11,2040.25,-623.14
76,416,0.50,70.00,1416.11,2039.62,-623.51
77,422,0.50,70.00,1415.31,2040.10,-624.79
78,427,0.50,70.00,1411.74,2040.48,-628.74
79,432,0.50,70.00,1411.81,2039.80,-627.99
80,437,0.50,70.00,1411.87,2039.26,-627.39
81,442,0.50,70.00,1411.92,2038.83,-626.91
82,446,0.50,70.00,1411.96,2036.54,-624.58
83,453,0.50,70.00,1411.99,2036.65,-624.66
84,458,0.50,70.00,1412.01,2036.74,-624.73
85,464,0.50,70.00,1412.03,2036.82,-624.78
86,469,0.50,70.00,1412.05,2034.92,-622.87
87,474,0.50,70.00,1412.06,2035.36,-623.30
88,479,0.50,70.00,1412.07,2035.71,-623.64
89,484,0.50,70.00,1412.08,2035.99,-623.91
90,488,0.50,70.00,1412.08,2035.24,-623.15
91,493,0.50,70.00,1412.09,2035.61,-623.52
92,498,0.50,70.00,1412.09,2035.91,-623.82
93,504,0.50,70.00,1411.12,2036.15,-625.03
94,509,0.50,70.00,1411.32,2036.34,-625.02
95,516,0.50,70.00,1411.48,2036.50,-625.02
96,550,0.50,70.00,1407.70,2037.59,-629.90
97,555,0.50,70.00,1408.58,2038.47,-629.89
98,559,0.50,70.00,1409.29,2039.18,-629.89
99,564,0.50,70.00,1409.85,2038.76,-628.91
100,569,0.50,70.00,1410.30,2039.41,-629.11
101,574,0.50,70.00,1410.66,2039.93,-629.26
102,579,0.50,70.00,1411.93,2041.32,-629.39
103,584,0.50,70.00,1411.97,2041.45,-629.49
104,590,0.50,70.00,1411.99,2041.56,-629.57
105,594,0.50,70.00,1412.02,2040.67,-628.65
106,601,0.50,70.00,1413.01,2040.93,-627.92
107,606,0.50,70.00,1412.83,2040.17,-627.34
108,611,0.50,70.00,1413.66,2040.53,-626.87
109,616,0.50,70.00,1415.31,2040.83,-625.52
110,621,0.50,70.00,1415.64,2040.08,-624.44
111,625,0.50,70.00,1418.84,2038.51,-619.67
112,630,0.50,70.00,1417.50,2039.21,-621.71
113,636,0.50,70.00,1416.42,2039.76,-623.35
114,641,0.50,70.00,1415.56,2040.21,-624.65
115,646,0.50,70.00,1414.87,2039.59,-624.72
116,651,0.50,70.00,1415.29,2040.07,-624.78
117,655,0.50,70.00,1414.66,2040.45,-625.80
118,662,0.50,70.00,1414.15,2039.79,-625.64
119,667,0.50,70.00,1413.74,2040.23,-626.49
120,672,0.50,70.00,1413.41,2040.58,-627.17
121,678,0.50,70.00,1413.15,2041.84,-628.69
122,683,0.50,70.00,1412.94,2041.87,-628.93
123,688,0.50,70.00,1412.78,2041.89,-629.12
124,692,0.50,70.00,1412.64,2041.91,-629.27
125,697,0.50,70.00,1412.54,2041.93,-629.39
126,702,0.50,70.00,1412.45,2041.94,-629.49
127,707,0.50,70.00,1413.36,2041.95,-628.59
128,712,0.50,70.00,1413.11,2041.96,-628.85
129,718,0.50,70.00,1412.91,2041.97,-629.06
130,724,0.50,70.00,1412.75,2041.97,-629.22
131,729,0.50,70.00,1412.62,2042.95,-630.33
132,734,0.50,70.00,1412.52,2043.74,-631.22
133,739,0.50,70.00,1413.41,2044.36,-630.95
134,744,0.50,70.00,1413.15,2043.89,-630.74
135,748,0.50,70.00,1413.92,2040.58,-626.66
136,753,0.50,70.00,1413.56,2041.84,-628.28
137,758,0.50,70.00,1414.25,2042.85,-628.60
138,764,0.50,70.00,1413.82,2042.68,-628.86
139,769,0.50,70.00,1414.45,2042.54,-628.09
140,774,0.50,70.00,1413.98,2041.45,-627.47
141,780,0.50,70.00,1414.59,2040.58,-626.00
142,785,0.50,70.00,1414.09,2039.89,-625.80
143,790,0.50,70.00,1413.69,2039.33,-625.64
144,795,0.50,70.00,1413.38,2038.89,-625.51
145,800,0.50,70.00,1413.12,2038.53,-625.41
146,806,0.50,70.00,1412.92,2038.25,-625.33
147,810,0.50,70.00,1414.71,2038.02,-623.31
148,815,0.50,70.00,1414.19,2037.84,-623.65
149,820,0.50,70.00,1414.75,2037.69,-622.94
150,825,0.50,70.00,1413.25,2037.58,-624.33
151,830,0.50,70.00,1414.00,2037.48,-623.49
152,835,0.50,70.00,1413.62,2037.41,-623.79
153,842,0.50,70.00,1413.32,2037.35,-624.03
154,847,0.50,70.00,1413.08,2037.30,-624.22
155,852,0.50,70.00,1412.88,2037.26,-624.38
156,857,0.50,70.00,1412.73,2037.23,-624.50
157,862,0.50,70.00,1412.60,2037.21,-624.60
158,867,0.50,70.00,1412.51,2037.19,-624.68
159,872,0.50,70.00,1412.43,2038.15,-625.72
160,877,0.50,70.00,1412.36,2037.94,-625.58
161,881,0.50,70.00,1412.31,2035.82,-623.51
162,886,0.50,70.00,1411.29,2036.08,-624.78
163,892,0.50,70.00,1411.46,2036.28,-624.83
164,900,0.50,70.00,1410.61,2036.45,-625.84
165,904,0.50,70.00,1410.91,2036.58,-625.67
166,909,0.50,70.00,1414.08,2036.69,-622.61
167,913,0.50,70.00,1413.69,2036.77,-623.09
168,918,0.50,70.00,1413.37,2037.82,-624.44
169,923,0.50,70.00,1413.12,2037.67,-624.56
170,928,0.50,70.00,1412.92,2037.56,-624.64
171,934,0.50,70.00,1412.76,2037.47,-624.72
172,939,0.50,70.00,1414.58,2039.35,-624.77
173,944,0.50,70.00,1417.99,2038.90,-620.91
174,948,0.50,70.00,1416.82,2038.54,-621.73
175,953,0.50,70.00,1415.87,2038.26,-622.38
176,960,0.50,70.00,1415.12,2038.03,-622.91
177,965,0.50,70.00,1414.52,2037.84,-623.33
178,970,0.50,70.00,1414.04,2037.70,-623.66
179,975,0.50,70.00,1413.65,2037.58,-623.93
180,980,0.50,70.00,1414.32,2037.49,-623.17
181,985,0.50,70.00,1415.83,2037.41,-621.58
182,990,0.50,70.00,1415.09,2037.35,-622.26
183,995,0.50,70.00,1414.49,2037.30,-622.81
184,1000,0.50,70.00,1414.01,2037.26,-623.25
185,1004,0.50,70.00,1413.63,2037.23,-623.60
186,1009,0.50,70.00,1413.33,2038.18,-624.86
187,1014,0.50,70.00,1413.08,2037.97,-624.88
188,1022,0.50,70.00,1412.89,2038.77,-625.88
189,1027,0.50,70.00,1412.73,2039.42,-626.68
190,1031,0.50,70.00,1412.61,2039.93,-627.32
191,1036,0.50,70.00,1412.51,2040.34,-627.83
192,1041,0.50,70.00,1412.43,2037.74,-625.31
193,1046,0.50,70.00,1414.32,2037.62,-623.30
194,1051,0.50,70.00,1414.85,2038.49,-623.64
195,1056,0.50,70.00,1414.30,2039.19,-624.89
