#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,50.00,-849.79,-200.98,-648.81
1,32,0.50,50.00,-850.53,-200.63,-649.90
2,37,0.50,50.00,-850.15,-200.35,-649.81
3,42,0.50,50.00,-848.87,-200.12,-648.75
4,46,0.50,50.00,-848.82,-199.94,-648.88
5,52,0.50,50.00,-849.76,-199.80,-649.97
6,57,0.50,50.00,-849.54,-199.68,-649.86
7,62,0.50,50.00,-849.36,-199.59,-649.77
8,67,0.50,50.00,-849.21,-199.51,-649.70
9,72,0.50,50.00,-855.93,-201.41,-654.52
10,76,0.50,50.00,-855.45,-201.95,-653.50
11,90,0.50,50.00,-858.97,-202.38,-656.59
12,96,0.50,50.00,-856.90,-201.75,-655.15
13,101,0.50,50.00,-856.22,-201.24,-654.98
14,105,0.50,50.00,-855.68,-200.84,-654.85
15,110,0.50,50.00,-855.25,-200.51,-654.74
16,115,0.50,50.00,-852.95,-201.23,-651.72
17,120,0.50,50.00,-852.09,-200.83,-651.26
18,125,0.50,50.00,-851.40,-200.51,-650.89
19,130,0.50,50.00,-851.82,-200.25,-651.57
20,135,0.50,50.00,-852.16,-199.07,-653.09
21,140,0.50,50.00,-851.45,-199.10,-652.36
22,145,0.50,50.00,-850.89,-199.12,-651.77
23,152,0.50,50.00,-850.44,-199.14,-651.30
24,156,0.50,50.00,-850.08,-199.16,-650.92
25,161,0.50,50.00,-849.79,-199.17,-650.62
26,166,0.50,50.00,-849.56,-199.18,-650.38
27,171,0.50,50.00,-849.37,-199.19,-650.19
28,176,0.50,50.00,-849.22,-199.19,-650.03
29,182,0.50,50.00,-848.13,-199.20,-648.93
30,186,0.50,50.00,-848.23,-200.18,-648.05
31,191,0.50,50.00,-849.29,-200.96,-648.32
32,196,0.50,50.00,-850.13,-200.61,-649.52
33,201,0.50,50.00,-850.81,-200.34,-650.47
34,206,0.50,50.00,-851.35,-200.11,-651.24
35,212,0.50,50.00,-850.81,-199.93,-650.87
