#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,50.02,-514.69,-21.63,-493.06
1,32,0.50,50.02,-514.10,-21.99,-492.11
2,36,0.50,50.02,-513.62,-22.28,-491.34
3,41,0.50,50.02,-513.24,-22.51,-490.73
4,46,0.50,50.02,-512.94,-23.67,-489.26
5,52,0.50,50.02,-512.69,-24.60,-488.09
6,57,0.50,50.02,-512.50,-24.37,-488.13
7,62,0.50,50.02,-512.34,-26.14,-486.21
8,66,0.50,50.02,-512.22,-26.57,-485.64
9,71,0.50,50.02,-512.12,-26.92,-485.20
10,76,0.50,50.02,-513.01,-27.20,-485.81
11,170,0.50,50.02,-512.76,-27.43,-485.33
12,174,0.50,50.02,-512.55,-27.60,-484.94
13,180,0.50,50.02,-512.38,-27.75,-484.63
14,185,0.50,50.02,-512.25,-27.86,-484.39
15,190,0.50,50.02,-512.14,-26.98,-485.17
16,195,0.50,50.02,-512.06,-27.25,-484.81
17,200,0.50,50.02,-511.99,-26.48,-485.51
18,204,0.50,50.02,-511.94,-26.85,-485.08
19,209,0.50,50.02,-511.89,-27.15,-484.75
20,214,0.50,50.02,-511.86,-27.38,-484.48
21,219,0.50,50.02,-511.83,-23.66,-488.17
22,225,0.50,50.02,-511.81,-24.59,-487.21
23,230,0.50,50.02,-511.79,-25.34,-486.45
24,236,0.50,50.02,-511.78,-25.94,-485.84
25,241,0.50,50.02,-511.76,-25.44,-486.33
26,246,0.50,50.02,-512.73,-26.01,-486.72
27,251,0.50,50.02,-512.53,-25.50,-487.03
28,255,0.50,50.02,-512.37,-26.06,-486.30
29,260,0.50,50.02,-512.24,-25.54,-486.70
30,266,0.50,50.02,-512.13,-25.12,-487.02
31,271,0.50,50.02,-506.19,-24.78,-481.41
32,276,0.50,50.02,-507.30,-25.49,-481.81
33,281,0.50,50.02,-508.18,-25.08,-483.10
34,285,0.50,50.02,-508.89,-24.75,-484.14
35,290,0.50,50.02,-509.45,-25.46,-483.99
36,297,0.50,50.02,-509.91,-26.04,-483.87
37,302,0.50,50.02,-510.27,-25.52,-484.75
38,306,0.50,50.02,-510.56,-26.08,-484.48
39,312,0.50,50.02,-510.79,-26.53,-484.27
40,317,0.50,50.02,-510.98,-26.88,-484.09
41,322,0.50,50.02,-511.13,-26.20,-484.93
42,327,0.50,50.02,-511.24,-24.67,-486.58
43,332,0.50,50.02,-511.34,-24.42,-486.92
44,336,0.50,50.02,-510.44,-24.22,-486.21
45,341,0.50,50.02,-508.74,-24.07,-484.67
46,346,0.50,50.02,-509.34,-24.92,-484.42
47,352,0.50,50.02,-510.79,-23.65,-487.14
48,358,0.50,50.02,-510.00,-23.60,-486.40
49,363,0.50,50.02,-510.34,-24.55,-485.80
50,368,0.50,50.02,-510.62,-25.30,-485.32
51,373,0.50,50.02,-510.84,-24.93,-485.91
52,378,0.50,50.02,-511.01,-24.63,-486.38
53,382,0.50,50.02,-511.16,-25.37,-485.79
54,387,0.50,50.02,-511.27,-24.98,-486.29
55,392,0.50,50.02,-511.36,-24.67,-486.68
56,398,0.50,50.02,-511.43,-25.40,-486.03
57,403,0.50,50.02,-511.49,-25.99,-485.50
58,408,0.50,50.02,-511.53,-26.45,-485.08
59,412,0.50,50.02,-511.57,-26.83,-484.74
60,419,0.50,50.02,-511.60,-26.15,-485.45
61,424,0.50,50.02,-506.74,-26.58,-480.16
62,429,0.50,50.02,-507.74,-26.93,-480.81
63,433,0.50,50.02,-508.53,-27.21,-481.32
64,439,0.50,50.02,-509.17,-26.45,-482.72
65,444,0.50,50.02,-509.68,-25.85,-483.83
66,449,0.50,50.02,-510.09,-26.34,-483.74
67,454,0.50,50.02,-510.41,-26.74,-483.67
68,459,0.50,50.02,-510.67,-27.06,-483.62
69,463,0.50,50.02,-510.88,-26.33,-484.55
70,468,0.50,50.02,-511.05,-26.73,-484.32
71,473,0.50,50.02,-512.16,-27.05,-485.11
72,481,0.50,50.02,-512.07,-26.33,-485.75
73,485,0.50,50.02,-512.00,-25.75,-486.25
74,490,0.50,50.02,-505.11,-26.26,-478.85
75,495,0.50,50.02,-506.43,-26.67,-479.76
76,500,0.50,50.02,-507.49,-27.00,-480.49
77,505,0.50,50.02,-509.31,-27.27,-482.04
78,510,0.50,50.02,-509.79,-26.50,-483.29
79,514,0.50,50.02,-511.15,-26.86,-484.29
80,519,0.50,50.02,-511.27,-26.18,-485.09
81,525,0.50,50.02,-511.36,-26.61,-484.75
82,530,0.50,50.02,-511.43,-25.97,-485.46
83,535,0.50,50.02,-512.46,-26.44,-486.02
84,543,0.50,50.02,-514.27,-26.82,-487.45
85,546,0.50,50.02,-513.76,-27.12,-486.64
86,551,0.50,50.02,-513.35,-27.36,-485.99
87,556,0.50,50.02,-513.02,-26.57,-486.45
88,561,0.50,50.02,-512.76,-25.95,-486.82
89,566,0.50,50.02,-511.58,-26.42,-485.16
90,571,0.50,50.02,-511.61,-25.83,-485.78
91,576,0.50,50.02,-511.63,-26.32,-485.30
92,581,0.50,50.02,-511.65,-25.75,-485.90
93,586,0.50,50.02,-511.66,-26.26,-485.40
94,591,0.50,50.02,-511.67,-26.67,-485.00
95,595,0.50,50.02,-511.68,-27.00,-484.68
96,600,0.50,50.02,-511.69,-27.27,-484.42
97,608,0.50,50.02,-511.70,-27.48,-484.22
98,613,0.50,50.02,-511.70,-27.65,-484.05
99,617,0.50,50.02,-511.70,-27.78,-483.92
100,622,0.50,50.02,-511.71,-26.91,-484.79
101,627,0.50,50.02,-511.71,-27.19,-484.52
102,632,0.50,50.02,-511.71,-27.42,-484.29
103,637,0.50,50.02,-511.71,-25.65,-486.07
104,642,0.50,50.02,-511.71,-26.18,-485.53
105,646,0.50,50.02,-511.71,-26.61,-485.11
106,652,0.50,50.02,-511.72,-25.97,-485.74
107,657,0.50,50.02,-511.72,-26.44,-485.27
108,662,0.50,50.02,-511.72,-25.84,-485.87
109,668,0.50,50.02,-511.72,-26.34,-485.38
110,673,0.50,50.02,-511.72,-26.73,-484.98
111,678,0.50,50.02,-511.72,-26.08,-485.64
112,683,0.50,50.02,-511.72,-26.52,-485.19
113,688,0.50,50.02,-511.72,-26.88,-484.83
114,693,0.50,50.02,-511.72,-27.17,-484.55
115,698,0.50,50.02,-511.72,-26.42,-485.29
116,703,0.50,50.02,-511.72,-26.80,-484.92
117,708,0.50,50.02,-511.72,-26.13,-485.59
118,713,0.50,50.02,-511.72,-26.57,-485.15
119,718,0.50,50.02,-511.72,-25.94,-485.78
120,722,0.50,50.02,-512.70,-26.42,-486.28
121,729,0.50,50.02,-511.52,-25.82,-485.70
122,735,0.50,50.02,-511.56,-26.32,-485.24
123,740,0.50,50.02,-511.59,-25.74,-485.85
124,745,0.50,50.02,-511.62,-26.26,-485.36
125,749,0.50,50.02,-511.64,-26.67,-484.97
126,754,0.50,50.02,-511.65,-26.03,-485.63
127,759,0.50,50.02,-511.67,-25.51,-486.16
128,764,0.50,50.02,-511.68,-26.07,-485.61
129,769,0.50,50.02,-511.69,-25.54,-486.14
130,773,0.50,50.02,-511.69,-25.12,-486.57
131,779,0.50,50.02,-511.70,-24.79,-486.91
132,787,0.50,50.02,-512.68,-24.52,-488.16
133,791,0.50,50.02,-506.63,-25.28,-481.35
134,796,0.50,50.02,-507.65,-24.91,-482.74
135,800,0.50,50.02,-508.46,-24.61,-483.85
136,805,0.50,50.02,-509.11,-25.36,-483.76
137,810,0.50,50.02,-509.63,-25.95,-483.68
138,815,0.50,50.02,-510.05,-25.45,-484.60
139,821,0.50,50.02,-511.36,-26.02,-485.34
140,826,0.50,50.02,-512.41,-26.48,-485.93
