#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,65.00,1629.44,2095.79,-466.35
1,33,0.50,65.00,1628.94,2095.77,-466.83
2,39,0.50,65.00,1628.54,2095.76,-467.21
3,44,0.50,65.00,1628.23,2095.75,-467.52
4,49,0.50,65.00,1627.97,2095.74,-467.77
5,53,0.50,65.00,1627.77,2095.73,-467.96
6,58,0.50,65.00,1627.61,2093.77,-466.17
7,63,0.50,65.00,1627.47,2094.16,-466.68
8,68,0.50,65.00,1627.37,2093.49,-466.12
9,73,0.50,65.00,1627.29,2093.93,-466.65
10,79,0.50,65.00,1627.22,2095.26,-468.04
11,85,0.50,65.00,1631.07,2095.35,-464.28
12,90,0.50,65.00,1630.25,2095.42,-465.17
13,95,0.50,65.00,1629.59,2095.48,-465.89
14,100,0.50,65.00,1629.06,2095.52,-466.46
15,105,0.50,65.00,1628.64,2095.56,-466.92
16,110,0.50,65.00,1628.30,2095.59,-467.28
17,114,0.50,65.00,1629.01,2095.61,-466.60
18,119,0.50,65.00,1630.55,2095.63,-465.08
19,125,0.50,65.00,1625.93,2095.64,-469.72
20,130,0.50,65.00,1626.13,2095.66,-469.52
21,135,0.50,65.00,1625.32,2095.66,-470.35
22,139,0.50,65.00,1625.65,2095.67,-470.03
23,146,0.50,65.00,1625.91,2095.68,-469.77
24,151,0.50,65.00,1626.12,2096.66,-470.54
25,156,0.50,65.00,1626.28,2096.47,-470.18
26,161,0.50,65.00,1626.42,2096.32,-469.90
27,167,0.50,65.00,1626.52,2096.19,-469.67
28,172,0.50,65.00,1626.61,2096.09,-469.48
29,176,0.50,65.00,1626.68,2096.02,-469.34
30,181,0.50,65.00,1626.73,2095.95,-469.22
31,186,0.50,65.00,1626.78,2095.90,-469.13
32,191,0.50,65.00,1626.81,2095.86,-469.05
33,196,0.50,65.00,1626.84,2097.78,-470.94
34,201,0.50,65.00,1626.86,2097.37,-470.50
35,209,0.50,65.00,1626.88,2097.04,-470.15
36,213,0.50,65.00,1626.90,2096.77,-469.87
37,218,0.50,65.00,1623.98,2096.56,-472.58
38,223,0.50,65.00,1624.57,2096.38,-471.81
39,228,0.50,65.00,1625.05,2096.25,-471.20
40,233,0.50,65.00,1625.43,2096.14,-470.71
41,237,0.50,65.00,1629.64,2096.05,-466.41
42,242,0.50,65.00,1629.10,2095.98,-466.88
43,247,0.50,65.00,1628.67,2095.93,-467.25
44,253,0.50,65.00,1628.33,2095.88,-467.55
45,258,0.50,65.00,1628.05,2095.85,-467.79
46,263,0.50,65.00,1627.83,2095.82,-467.98
47,269,0.50,65.00,1627.66,2095.79,-468.14
48,274,0.50,65.00,1627.52,2095.78,-468.26
49,279,0.50,65.00,1627.40,2095.76,-468.36
50,284,0.50,65.00,1627.31,2092.82,-465.51
51,289,0.50,65.00,1627.24,2093.40,-466.15
52,295,0.50,65.00,1627.18,2093.86,-466.67
53,299,0.50,65.00,1627.14,2094.23,-467.09
54,304,0.50,65.00,1627.10,2094.52,-467.42
55,309,0.50,65.00,1627.07,2094.76,-467.69
56,314,0.50,65.00,1627.05,2094.95,-467.90
57,319,0.50,65.00,1627.03,2095.10,-468.07
58,324,0.50,65.00,1627.01,2095.22,-468.21
59,331,0.50,65.00,1627.00,2095.32,-468.31
60,336,0.50,65.00,1626.99,2095.39,-468.40
61,341,0.50,65.00,1622.10,2095.45,-473.35
62,346,0.50,65.00,1623.07,2095.50,-472.43
63,351,0.50,65.00,1623.85,2095.54,-471.70
64,356,0.50,65.00,1624.47,2095.58,-471.11
65,361,0.50,65.00,1624.97,2094.62,-469.66
66,365,0.50,65.00,1625.36,2094.84,-469.48
67,370,0.50,65.00,1625.68,2095.01,-469.33
68,375,0.50,65.00,1625.94,2095.15,-469.22
69,381,0.50,65.00,1626.14,2095.26,-469.12
70,386,0.50,65.00,1626.30,2095.35,-469.05
71,393,0.50,65.00,1626.43,2095.42,-468.99
72,398,0.50,65.00,1626.54,2094.50,-467.96
73,402,0.50,65.00,1626.62,2093.76,-467.14
74,407,0.50,65.00,1626.69,2094.15,-467.47
75,412,0.50,65.00,1626.74,2094.46,-467.72
76,417,0.50,65.00,1626.78,2094.71,-467.93
77,423,0.50,65.00,1626.82,2094.91,-468.09
78,428,0.50,65.00,1626.84,2095.07,-468.22
79,432,0.50,65.00,1626.87,2094.22,-467.35
80,437,0.50,65.00,1622.98,2094.51,-471.54
81,442,0.50,65.00,1623.77,2094.75,-470.98
82,447,0.50,65.00,1625.39,2094.94,-469.56
83,453,0.50,65.00,1625.70,2095.09,-469.40
84,458,0.50,65.00,1625.95,2095.22,-469.27
85,464,0.50,65.00,1626.15,2094.34,-468.19
86,469,0.50,65.00,1626.31,2094.61,-468.30
87,474,0.50,65.00,1626.44,2094.83,-468.39
