#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,1,1.00,75.00,2362.00,2989.27,-627.27
1,37,1.00,75.00,2363.43,2990.24,-626.81
2,42,1.00,75.00,2364.57,2991.02,-626.45
3,46,1.00,75.00,2365.48,2991.65,-626.16
4,51,1.00,75.00,2366.22,2992.15,-625.93
5,56,1.00,75.00,2366.80,2991.57,-624.77
6,62,1.00,75.00,2367.27,2993.06,-625.79
7,67,1.00,75.00,2367.64,2992.30,-624.66
8,72,1.00,75.00,2367.94,2992.67,-624.72
9,77,1.00,75.00,2368.18,2992.96,-624.78
10,81,1.00,75.00,2367.40,2993.20,-625.80
11,88,1.00,75.00,2366.77,2992.41,-625.64
12,93,1.00,75.00,2366.27,2992.76,-626.49
13,98,1.00,75.00,2365.86,2993.03,-627.17
14,104,1.00,75.00,2369.45,2993.25,-623.80
15,109,1.00,75.00,2367.43,2993.43,-626.00
16,113,1.00,75.00,2365.82,2992.60,-626.77
17,118,1.00,75.00,2365.51,2990.95,-625.44
18,123,1.00,75.00,2365.26,2989.64,-624.38
19,128,1.00,75.00,2365.06,2988.58,-623.53
20,133,1.00,75.00,2364.90,2988.72,-623.82
21,138,1.00,75.00,2363.79,2987.85,-624.06
22,144,1.00,75.00,2363.89,2987.16,-623.27
23,151,1.00,75.00,2363.96,2987.58,-623.61
24,156,1.00,75.00,2363.04,2986.94,-623.89
25,161,1.00,75.00,2363.29,2986.42,-623.14
26,165,1.00,75.00,2363.48,2986.99,-623.51
27,170,1.00,75.00,2363.64,2987.44,-623.81
28,175,1.00,75.00,2363.76,2986.83,-623.07
29,180,1.00,75.00,2363.86,2986.34,-622.48
30,186,1.00,75.00,2363.94,2985.95,-622.01
31,191,1.00,75.00,2364.98,2986.61,-621.63
32,195,1.00,75.00,2363.86,2987.14,-623.28
33,200,1.00,75.00,2363.94,2986.59,-622.65
34,205,1.00,75.00,2364.00,2986.14,-622.14
35,212,1.00,75.00,2364.05,2986.77,-622.71
