#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,1.00,70.00,1990.68,2245.28,-254.60
1,36,1.00,70.00,1991.18,2244.66,-253.48
2,41,1.00,70.00,1991.58,2245.14,-253.57
3,46,1.00,70.00,1991.89,2245.53,-253.64
4,51,1.00,70.00,1992.15,2245.84,-253.69
5,56,1.00,70.00,1991.37,2246.08,-254.71
6,60,1.00,70.00,1990.76,2246.28,-255.53
7,65,1.00,70.00,1989.28,2246.44,-257.15
8,70,1.00,70.00,1989.08,2246.57,-257.48
9,75,1.00,70.00,1988.92,2246.67,-257.74
10,81,1.00,70.00,1988.79,2246.75,-257.95
11,88,1.00,70.00,1989.67,2245.84,-256.17
12,93,1.00,70.00,1990.37,2246.08,-255.71
13,98,1.00,70.00,1989.95,2246.28,-256.33
14,102,1.00,70.00,1989.62,2246.44,-256.82
15,107,1.00,70.00,1990.33,2246.56,-256.24
16,112,1.00,70.00,1990.89,2246.67,-255.77
17,117,1.00,70.00,1991.35,2246.75,-255.40
18,123,1.00,70.00,1991.71,2246.81,-255.10
19,128,1.00,70.00,1992.00,2245.89,-253.88
20,132,1.00,70.00,1992.23,2246.12,-253.89
21,137,1.00,70.00,1992.42,2246.31,-253.89
22,142,1.00,70.00,1992.57,2246.46,-253.90
23,149,1.00,70.00,1996.59,2246.59,-249.99
24,154,1.00,70.00,1995.91,2246.68,-250.77
25,159,1.00,70.00,1995.36,2246.76,-251.40
26,165,1.00,70.00,1994.92,2246.82,-251.90
27,170,1.00,70.00,1994.57,2246.87,-252.30
28,175,1.00,70.00,1994.29,2246.91,-252.62
29,179,1.00,70.00,1997.97,2246.94,-248.97
30,184,1.00,70.00,1995.06,2246.97,-251.91
31,189,1.00,70.00,1994.68,2246.99,-252.31
32,194,1.00,70.00,1994.37,2247.00,-252.63
33,199,1.00,70.00,1993.16,2247.02,-253.86
34,205,1.00,70.00,1988.27,2247.03,-258.75
35,212,1.00,70.00,1989.25,2247.04,-257.78
36,216,1.00,70.00,1989.06,2247.04,-257.98
37,221,1.00,70.00,1988.90,2247.05,-258.15
38,226,1.00,70.00,1987.80,2247.05,-259.25
39,231,1.00,70.00,1988.87,2247.06,-258.18
40,236,1.00,70.00,1988.76,2247.06,-258.30
41,241,1.00,70.00,1983.78,2247.06,-263.28
42,247,1.00,70.00,1980.77,2247.06,-266.29
43,251,1.00,70.00,1982.27,2246.09,-263.81
44,256,1.00,70.00,1983.48,2244.33,-260.86
45,261,1.00,70.00,1984.44,2244.88,-260.44
46,266,1.00,70.00,1985.21,2242.39,-257.18
47,273,1.00,70.00,1986.80,2243.32,-256.53
48,278,1.00,70.00,1987.09,2244.07,-256.98
49,283,1.00,70.00,1987.33,2244.67,-257.34
50,288,1.00,70.00,1986.55,2244.18,-257.63
51,293,1.00,70.00,1987.87,2244.75,-256.89
52,298,1.00,70.00,1987.95,2245.22,-257.27
53,303,1.00,70.00,1988.99,2245.59,-256.59
54,308,1.00,70.00,1988.85,2244.91,-256.06
55,313,1.00,70.00,1989.71,2245.34,-255.63
56,318,1.00,70.00,1990.40,2245.69,-255.28
57,323,1.00,70.00,1990.96,2245.96,-255.01
58,327,1.00,70.00,1991.40,2245.21,-253.81
59,336,1.00,70.00,1991.75,2245.58,-253.83
60,341,1.00,70.00,1992.03,2245.88,-253.84
61,345,1.00,70.00,1992.26,2245.14,-252.88
62,350,1.00,70.00,1992.44,2244.55,-252.11
63,355,1.00,70.00,1992.59,2245.05,-252.47
64,360,1.00,70.00,1992.70,2245.46,-252.76
65,364,1.00,70.00,1992.79,2244.80,-252.01
66,369,1.00,70.00,1992.87,2244.28,-251.41
67,375,1.00,70.00,1992.93,2244.84,-251.91
68,380,1.00,70.00,1992.97,2241.38,-248.40
69,385,1.00,70.00,1993.01,2242.52,-249.50
