#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,1.00,65.00,1078.36,1711.73,-633.37
1,36,1.00,65.00,1077.73,1710.40,-632.67
2,41,1.00,65.00,1077.22,1710.31,-633.09
3,46,1.00,65.00,1076.82,1710.24,-633.42
4,51,1.00,65.00,1076.49,1709.21,-632.72
5,56,1.00,65.00,1076.23,1709.36,-633.13
6,61,1.00,65.00,1076.03,1707.53,-631.50
7,66,1.00,65.00,1075.86,1708.01,-632.15
8,70,1.00,65.00,1076.70,1707.43,-630.72
9,75,1.00,65.00,1077.38,1707.93,-630.56
10,81,1.00,65.00,1077.92,1708.34,-630.42
11,88,1.00,65.00,1078.35,1708.66,-630.31
12,93,1.00,65.00,1077.72,1707.95,-630.23
13,98,1.00,65.00,1077.21,1708.35,-631.13
14,103,1.00,65.00,1076.81,1708.67,-631.86
15,108,1.00,65.00,1077.46,1708.93,-631.47
16,113,1.00,65.00,1077.01,1712.07,-635.06
17,118,1.00,65.00,1075.67,1711.64,-635.97
18,123,1.00,65.00,1074.60,1711.31,-636.71
19,128,1.00,65.00,1073.74,1711.04,-637.30
20,133,1.00,65.00,1073.06,1709.85,-636.79
21,138,1.00,65.00,1074.46,1708.89,-634.43
22,143,1.00,65.00,1073.63,1709.11,-635.48
23,150,1.00,65.00,1072.97,1708.30,-635.33
24,155,1.00,65.00,1072.44,1708.63,-636.20
25,160,1.00,65.00,1072.01,1708.90,-636.89
26,166,1.00,65.00,1072.65,1709.11,-636.46
27,170,1.00,65.00,1072.18,1708.30,-636.12
28,175,1.00,65.00,1071.81,1707.66,-635.85
29,180,1.00,65.00,1071.51,1707.14,-635.63
30,185,1.00,65.00,1070.29,1707.71,-637.41
31,190,1.00,65.00,1070.30,1707.18,-636.88
32,195,1.00,65.00,1070.30,1706.76,-636.46
33,199,1.00,65.00,1070.30,1702.52,-632.22
34,205,1.00,65.00,1070.30,1703.03,-632.73
35,213,1.00,65.00,1070.31,1702.46,-632.16
36,217,1.00,65.00,1070.31,1702.99,-632.68
37,222,1.00,65.00,1070.31,1703.40,-633.10
38,227,1.00,65.00,1070.31,1703.74,-633.43
39,232,1.00,65.00,1070.31,1703.03,-632.72
40,237,1.00,65.00,1070.31,1703.44,-633.13
41,242,1.00,65.00,1070.31,1702.79,-632.48
42,246,1.00,65.00,1070.31,1702.27,-631.96
43,252,1.00,65.00,1070.31,1701.86,-631.55
44,257,1.00,65.00,1070.31,1701.52,-631.21
45,262,1.00,65.00,1070.31,1701.26,-630.95
46,267,1.00,65.00,1068.36,1701.05,-632.69
47,274,1.00,65.00,1069.73,1701.85,-632.13
48,279,1.00,65.00,1070.82,1702.50,-631.68
49,284,1.00,65.00,1068.77,1702.04,-633.27
50,288,1.00,65.00,1069.07,1703.62,-634.55
51,294,1.00,65.00,1069.32,1702.94,-633.61
52,299,1.00,65.00,1069.52,1705.32,-635.80
53,304,1.00,65.00,1069.68,1705.27,-635.59
54,309,1.00,65.00,1069.81,1704.26,-634.45
55,314,1.00,65.00,1074.79,1703.44,-628.65
56,318,1.00,65.00,1073.89,1702.79,-628.90
57,323,1.00,65.00,1073.18,1702.27,-629.10
58,328,1.00,65.00,1072.60,1701.86,-629.25
59,336,1.00,65.00,1072.15,1701.53,-629.38
60,341,1.00,65.00,1071.78,1701.26,-629.48
61,346,1.00,65.00,1071.49,1701.05,-629.56
62,351,1.00,65.00,1071.25,1700.88,-629.63
63,356,1.00,65.00,1072.04,1700.74,-628.70
64,361,1.00,65.00,1071.69,1700.63,-628.94
65,365,1.00,65.00,1072.39,1700.54,-628.15
66,370,1.00,65.00,1071.98,1700.47,-628.50
67,376,1.00,65.00,1071.65,1700.42,-628.77
68,381,1.00,65.00,1071.38,1700.37,-629.00
69,386,1.00,65.00,1070.19,1700.34,-630.15
70,391,1.00,65.00,1070.21,1700.31,-630.10
71,398,1.00,65.00,1070.23,1700.29,-630.05
72,402,1.00,65.00,1070.25,1700.27,-630.02
73,408,1.00,65.00,1070.26,1700.25,-629.99
74,412,1.00,65.00,1070.27,1700.24,-629.97
75,418,1.00,65.00,1070.28,1700.23,-629.95
76,423,1.00,65.00,1070.29,1700.23,-629.94
77,428,1.00,65.00,1070.29,1700.22,-629.93
78,433,1.00,65.00,1070.30,1700.21,-629.92
79,437,1.00,65.00,1073.23,1701.19,-627.96
80,442,1.00,65.00,1072.65,1701.97,-629.32
81,447,1.00,65.00,1072.18,1702.59,-630.41
82,452,1.00,65.00,1072.78,1703.09,-630.30
83,459,1.00,65.00,1072.29,1703.48,-631.20
84,465,1.00,65.00,1071.89,1703.80,-631.91
85,470,1.00,65.00,1071.58,1705.03,-633.46
86,475,1.00,65.00,1071.32,1706.02,-634.70
87,479,1.00,65.00,1071.12,1705.83,-634.71
88,484,1.00,65.00,1071.94,1705.68,-633.74
89,489,1.00,65.00,1072.59,1701.65,-629.07
90,494,1.00,65.00,1073.11,1701.36,-628.25
91,499,1.00,65.00,1072.55,1702.11,-629.56
92,505,1.00,65.00,1074.06,1702.70,-628.64
93,510,1.00,65.00,1073.31,1703.18,-629.87
94,514,1.00,65.00,1074.66,1703.56,-628.89
95,522,1.00,65.00,1073.79,1703.86,-630.07
96,527,1.00,65.00,1074.07,1703.13,-629.06
97,531,1.00,65.00,1074.30,1702.54,-628.24
98,536,1.00,65.00,1074.48,1703.05,-628.57
99,541,1.00,65.00,1074.62,1705.41,-630.79
100,547,1.00,65.00,1074.74,1705.34,-630.61
101,552,1.00,65.00,1074.83,1705.29,-630.46
102,557,1.00,65.00,1074.90,1705.25,-630.35
103,562,1.00,65.00,1074.96,1706.19,-631.23
104,566,1.00,65.00,1074.03,1706.94,-632.91
105,571,1.00,65.00,1075.24,1707.55,-632.31
106,579,1.00,65.00,1075.23,1708.03,-632.80
107,583,1.00,65.00,1075.22,1708.42,-633.19
108,589,1.00,65.00,1075.22,1708.73,-633.51
109,594,1.00,65.00,1075.21,1708.00,-632.78
110,599,1.00,65.00,1076.19,1707.41,-631.23
111,604,1.00,65.00,1075.99,1707.92,-631.93
112,609,1.00,65.00,1074.85,1707.35,-632.50
113,613,1.00,65.00,1073.94,1706.90,-632.95
114,618,1.00,65.00,1073.22,1707.51,-634.29
115,623,1.00,65.00,1073.61,1708.00,-634.39
116,628,1.00,65.00,1074.91,1707.42,-632.51
117,634,1.00,65.00,1074.96,1706.95,-631.98
118,641,1.00,65.00,1074.03,1707.55,-633.52
119,646,1.00,65.00,1074.27,1708.03,-633.77
120,651,1.00,65.00,1074.45,1706.47,-632.01
121,656,1.00,65.00,1073.62,1707.16,-633.54
122,660,1.00,65.00,1071.99,1707.72,-635.74
123,665,1.00,65.00,1071.65,1708.17,-636.52
124,670,1.00,65.00,1072.36,1707.55,-635.19
125,676,1.00,65.00,1072.93,1707.06,-634.13
126,681,1.00,65.00,1067.52,1707.64,-640.12
127,686,1.00,65.00,1068.08,1708.10,-640.02
128,690,1.00,65.00,1068.53,1707.50,-638.97
129,695,1.00,65.00,1068.88,1707.01,-638.13
130,703,1.00,65.00,1070.15,1708.58,-638.43
131,707,1.00,65.00,1071.16,1708.86,-637.70
132,712,1.00,65.00,1070.99,1708.10,-637.11
133,718,1.00,65.00,1070.85,1708.47,-637.62
134,723,1.00,65.00,1070.74,1708.77,-638.03
135,728,1.00,65.00,1070.66,1709.01,-638.35
136,732,1.00,65.00,1073.52,1708.22,-634.70
137,737,1.00,65.00,1073.85,1708.57,-634.72
138,742,1.00,65.00,1073.15,1708.85,-635.70
139,747,1.00,65.00,1072.58,1709.07,-636.49
140,752,1.00,65.00,1073.10,1707.30,-634.19
141,760,1.00,65.00,1073.52,1706.85,-633.33
142,765,1.00,65.00,1073.86,1707.47,-633.62
143,770,1.00,65.00,1073.15,1706.99,-633.85
144,775,1.00,65.00,1073.56,1707.59,-634.03
145,779,1.00,65.00,1072.91,1708.06,-635.15
146,784,1.00,65.00,1073.37,1708.44,-635.08
147,789,1.00,65.00,1073.73,1707.77,-634.04
148,794,1.00,65.00,1075.00,1707.23,-632.23
149,799,1.00,65.00,1075.04,1706.80,-631.76
150,805,1.00,65.00,1075.07,1706.46,-631.39
151,809,1.00,65.00,1075.10,1706.18,-631.08
152,814,1.00,65.00,1074.14,1706.94,-632.80
153,822,1.00,65.00,1074.35,1707.54,-633.19
154,826,1.00,65.00,1074.52,1707.05,-632.53
155,831,1.00,65.00,1074.65,1706.65,-632.00
156,836,1.00,65.00,1075.74,1706.34,-630.60
157,841,1.00,65.00,1075.63,1705.11,-629.48
158,847,1.00,65.00,1074.57,1705.10,-630.54
159,852,1.00,65.00,1075.67,1704.12,-628.45
160,856,1.00,65.00,1075.57,1704.31,-628.74
161,861,1.00,65.00,1074.52,1704.47,-629.94
162,866,1.00,65.00,1074.66,1704.59,-629.93
163,871,1.00,65.00,1074.76,1705.66,-630.90
164,879,1.00,65.00,1074.85,1701.64,-626.79
165,883,1.00,65.00,1073.94,1702.33,-628.38
166,889,1.00,65.00,1073.22,1702.88,-629.66
167,894,1.00,65.00,1072.64,1703.32,-630.68
168,899,1.00,65.00,1072.17,1703.67,-631.50
169,904,1.00,65.00,1071.80,1703.95,-632.15
170,908,1.00,65.00,1071.50,1704.18,-632.67
171,913,1.00,65.00,1074.19,1703.38,-629.19
172,918,1.00,65.00,1073.42,1703.72,-630.30
173,923,1.00,65.00,1071.82,1703.02,-631.20
174,928,1.00,65.00,1071.52,1703.43,-631.91
175,934,1.00,65.00,1071.28,1703.76,-632.48
176,941,1.00,65.00,1071.08,1704.02,-632.94
177,946,1.00,65.00,1070.93,1704.23,-633.30
178,951,1.00,65.00,1069.83,1704.40,-634.57
179,955,1.00,65.00,1069.93,1704.54,-634.61
180,960,1.00,65.00,1070.00,1703.67,-633.67
181,965,1.00,65.00,1070.07,1703.95,-633.89
182,970,1.00,65.00,1070.11,1704.18,-634.06
183,976,1.00,65.00,1071.13,1704.36,-633.23
184,981,1.00,65.00,1070.97,1704.50,-633.53
185,985,1.00,65.00,1071.81,1705.59,-633.78
186,990,1.00,65.00,1071.51,1705.49,-633.98
187,995,1.00,65.00,1072.25,1705.41,-633.16
188,1002,1.00,65.00,1071.86,1705.34,-633.48
189,1007,1.00,65.00,1071.55,1705.29,-633.74
190,1012,1.00,65.00,1070.33,1705.25,-634.92
191,1018,1.00,65.00,1071.30,1705.21,-633.91
192,1023,1.00,65.00,1071.10,1705.19,-634.08
193,1059,1.00,65.00,1070.94,1705.16,-634.22
194,1064,1.00,65.00,1070.82,1705.15,-634.33
195,1069,1.00,65.00,1070.72,1705.13,-634.42
196,1074,1.00,65.00,1071.61,1705.12,-633.51
197,1078,1.00,65.00,1071.35,1705.11,-633.76
198,1083,1.00,65.00,1071.14,1705.11,-633.96
199,1090,1.00,65.00,1070.00,1705.10,-635.10
200,1095,1.00,65.00,1070.06,1704.12,-634.06
201,1101,1.00,65.00,1070.11,1705.29,-635.17
202,1106,1.00,65.00,1069.18,1705.25,-636.07
203,1111,1.00,65.00,1069.40,1704.24,-634.83
204,1116,1.00,65.00,1069.59,1704.40,-634.82
205,1121,1.00,65.00,1069.73,1704.54,-634.81
206,1125,1.00,65.00,1069.85,1704.65,-634.80
207,1130,1.00,65.00,1069.94,1704.73,-634.79
208,1135,1.00,65.00,1070.01,1704.80,-634.79
209,1140,1.00,65.00,1070.07,1704.86,-634.78
210,1149,1.00,65.00,1070.12,1704.90,-634.78
211,1153,1.00,65.00,1070.16,1704.94,-634.78
212,1158,1.00,65.00,1070.19,1704.97,-634.77
213,1163,1.00,65.00,1069.24,1704.99,-635.75
214,1168,1.00,65.00,1069.45,1705.98,-636.53
215,1172,1.00,65.00,1069.63,1705.80,-636.18
216,1177,1.00,65.00,1069.76,1705.66,-635.89
217,1182,1.00,65.00,1069.87,1705.54,-635.67
218,1188,1.00,65.00,1069.96,1705.45,-635.49
219,1193,1.00,65.00,1070.03,1704.40,-634.37
220,1198,1.00,65.00,1070.09,1704.53,-634.45
221,1203,1.00,65.00,1070.13,1703.67,-633.53
222,1210,1.00,65.00,1070.17,1703.95,-633.78
223,1215,1.00,65.00,1070.20,1704.17,-633.98
224,1220,1.00,65.00,1070.22,1703.38,-633.16
225,1225,1.00,65.00,1070.24,1703.72,-633.48
226,1231,1.00,65.00,1070.25,1703.01,-632.76
227,1235,1.00,65.00,1071.24,1703.43,-632.19
228,1240,1.00,65.00,1071.06,1702.78,-631.72
229,1245,1.00,65.00,1070.91,1703.24,-632.33
230,1250,1.00,65.00,1070.79,1703.61,-632.82
231,1255,1.00,65.00,1070.69,1703.90,-633.21
232,1260,1.00,65.00,1070.62,1704.14,-633.52
233,1267,1.00,65.00,1071.53,1704.33,-632.79
234,1273,1.00,65.00,1072.27,1703.50,-631.23
235,1278,1.00,65.00,1072.85,1702.84,-629.99
236,1283,1.00,65.00,1072.34,1702.31,-629.97
237,1287,1.00,65.00,1069.98,1701.89,-631.90
238,1292,1.00,65.00,1070.05,1701.55,-631.50
239,1297,1.00,65.00,1070.10,1701.28,-631.18
240,1302,1.00,65.00,1070.14,1701.06,-630.92
241,1307,1.00,65.00,1070.18,1700.89,-630.71
242,1312,1.00,65.00,1070.20,1700.75,-630.55
243,1318,1.00,65.00,1070.23,1700.64,-630.41
244,1322,1.00,65.00,1070.24,1700.55,-630.31
245,1330,1.00,65.00,1068.30,1700.48,-632.18
246,1334,1.00,65.00,1068.71,1700.42,-631.72
247,1339,1.00,65.00,1067.07,1700.38,-633.30
248,1344,1.00,65.00,1066.75,1700.34,-633.60
249,1349,1.00,65.00,1066.48,1700.31,-633.83
250,1354,1.00,65.00,1067.25,1701.27,-634.02
251,1360,1.00,65.00,1066.88,1701.05,-634.17
252,1364,1.00,65.00,1064.64,1700.88,-636.24
253,1369,1.00,65.00,1064.80,1700.74,-635.94
254,1374,1.00,65.00,1066.88,1700.63,-633.76
255,1379,1.00,65.00,1067.56,1700.55,-632.98
256,1386,1.00,65.00,1068.11,1700.48,-632.36
257,1391,1.00,65.00,1067.58,1700.42,-632.84
258,1396,1.00,65.00,1067.15,1701.35,-634.20
259,1402,1.00,65.00,1067.78,1702.10,-634.32
260,1407,1.00,65.00,1068.29,1702.69,-634.41
261,1412,1.00,65.00,1068.69,1702.19,-633.50
262,1416,1.00,65.00,1069.02,1702.77,-633.75
263,1421,1.00,65.00,1064.39,1702.26,-637.86
264,1426,1.00,65.00,1063.62,1702.82,-639.20
265,1431,1.00,65.00,1064.96,1702.30,-637.33
266,1436,1.00,65.00,1066.03,1701.88,-635.84
267,1444,1.00,65.00,1066.89,1702.52,-635.63
268,1449,1.00,65.00,1067.57,1703.03,-635.46
269,1454,1.00,65.00,1069.10,1703.44,-634.34
270,1459,1.00,65.00,1070.32,1703.77,-633.45
271,1464,1.00,65.00,1072.27,1703.05,-630.78
272,1468,1.00,65.00,1071.88,1702.48,-630.60
273,1473,1.00,65.00,1072.54,1703.98,-631.44
274,1478,1.00,65.00,1072.10,1704.20,-632.10
275,1483,1.00,65.00,1071.74,1704.37,-632.63
276,1489,1.00,65.00,1071.45,1703.54,-632.08
277,1494,1.00,65.00,1071.23,1703.85,-632.62
