#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,70.00,2193.97,2397.51,-203.54
1,34,0.50,70.00,2194.82,2397.69,-202.87
2,39,0.50,70.00,2195.51,2397.84,-202.34
3,44,0.50,70.00,2198.01,2397.96,-199.95
4,49,0.50,70.00,2199.03,2398.06,-199.03
5,54,0.50,70.00,2199.85,2398.13,-198.28
6,58,0.50,70.00,2199.53,2399.17,-199.64
7,64,0.50,70.00,2199.27,2399.02,-199.75
8,69,0.50,70.00,2199.06,2398.91,-199.84
9,74,0.50,70.00,2198.90,2398.81,-199.91
10,79,0.50,70.00,2198.77,2398.74,-199.97
11,85,0.50,70.00,2198.66,2398.68,-200.01
12,90,0.50,70.00,2198.58,2398.63,-200.05
13,95,0.50,70.00,2199.49,2398.59,-199.10
14,100,0.50,70.00,2200.22,2398.56,-198.34
15,106,0.50,70.00,2199.82,2398.54,-198.71
16,111,0.50,70.00,2200.48,2398.52,-198.03
17,116,0.50,70.00,2200.03,2398.50,-198.47
18,120,0.50,70.00,2203.58,2398.49,-194.91
19,125,0.50,70.00,2204.47,2398.48,-194.01
20,130,0.50,70.00,2204.20,2398.47,-194.27
21,135,0.50,70.00,2203.01,2398.46,-195.46
22,140,0.50,70.00,2201.08,2398.46,-197.38
23,148,0.50,70.00,2199.53,2398.45,-198.92
24,153,0.50,70.00,2198.30,2398.45,-200.15
25,157,0.50,70.00,2197.31,2398.45,-201.14
26,162,0.50,70.00,2196.52,2398.45,-201.93
27,167,0.50,70.00,2195.89,2397.47,-201.58
28,172,0.50,70.00,2195.38,2397.66,-202.28
29,177,0.50,70.00,2194.98,2397.82,-202.84
30,182,0.50,70.00,2194.65,2397.94,-203.29
31,186,0.50,70.00,2193.42,2397.06,-203.65
32,192,0.50,70.00,2193.41,2397.34,-203.93
33,197,0.50,70.00,2193.40,2397.56,-204.16
34,202,0.50,70.00,2193.39,2397.73,-204.34
35,209,0.50,70.00,2193.38,2396.90,-203.51
36,213,0.50,70.00,2193.38,2396.23,-202.85
37,218,0.50,70.00,2193.37,2394.72,-201.34
38,223,0.50,70.00,2192.39,2395.46,-203.07
39,228,0.50,70.00,2192.59,2396.06,-203.47
40,234,0.50,70.00,2192.74,2395.56,-202.81
41,239,0.50,70.00,2192.87,2396.13,-203.27
42,243,0.50,70.00,2192.96,2395.62,-202.65
43,248,0.50,70.00,2193.04,2395.20,-202.16
44,253,0.50,70.00,2193.11,2395.85,-202.74
45,258,0.50,70.00,2194.13,2396.37,-202.23
46,263,0.50,70.00,2193.98,2396.78,-202.80
47,270,0.50,70.00,2194.83,2397.11,-202.28
48,276,0.50,70.00,2195.51,2397.38,-201.86
49,280,0.50,70.00,2196.06,2397.59,-201.53
50,285,0.50,70.00,2196.50,2397.76,-201.26
51,290,0.50,70.00,2196.84,2394.96,-198.12
52,295,0.50,70.00,2196.15,2395.66,-199.51
53,300,0.50,70.00,2195.59,2396.21,-200.63
54,305,0.50,70.00,2195.14,2397.64,-202.49
55,309,0.50,70.00,2195.76,2397.80,-202.03
56,314,0.50,70.00,2196.26,2397.92,-201.67
57,320,0.50,70.00,2196.66,2398.03,-201.37
58,325,0.50,70.00,2196.00,2395.18,-199.18
59,332,0.50,70.00,2196.45,2395.83,-199.39
60,337,0.50,70.00,2196.80,2396.35,-199.55
61,342,0.50,70.00,2196.12,2397.75,-201.63
62,346,0.50,70.00,2197.52,2397.88,-200.37
63,351,0.50,70.00,2197.66,2397.99,-200.33
64,356,0.50,70.00,2197.78,2398.08,-200.30
65,362,0.50,70.00,2197.87,2398.15,-200.28
66,367,0.50,70.00,2196.97,2398.21,-201.24
67,372,0.50,70.00,2197.22,2398.26,-201.03
68,376,0.50,70.00,2196.45,2398.29,-201.84
