#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,80.00,3354.90,3550.75,-195.85
1,34,0.50,80.00,3355.99,3548.80,-192.81
2,38,0.50,80.00,3356.86,3549.20,-192.34
3,43,0.50,80.00,3357.56,3549.52,-191.96
4,48,0.50,80.00,3358.12,3549.77,-191.65
5,53,0.50,80.00,3358.56,3549.97,-191.41
6,59,0.50,80.00,3358.92,3550.13,-191.21
7,64,0.50,80.00,3359.21,3550.26,-191.05
8,68,0.50,80.00,3359.44,3550.37,-190.93
9,73,0.50,80.00,3359.62,3550.45,-190.83
10,78,0.50,80.00,3365.63,3550.52,-184.89
11,85,0.50,80.00,3365.55,3550.57,-185.02
12,90,0.50,80.00,3363.53,3550.61,-187.08
13,95,0.50,80.00,3362.90,3550.65,-187.75
14,100,0.50,80.00,3362.39,3550.67,-188.29
15,105,0.50,80.00,3361.98,3549.72,-187.74
16,110,0.50,80.00,3361.65,3549.93,-188.28
17,115,0.50,80.00,3360.42,3552.05,-191.64
18,120,0.50,80.00,3355.52,3551.80,-196.28
19,125,0.50,80.00,3354.53,3551.60,-197.06
20,129,0.50,80.00,3354.72,3551.43,-196.71
21,134,0.50,80.00,3354.87,3551.30,-196.43
22,139,0.50,80.00,3354.01,3551.20,-197.18
23,147,0.50,80.00,3355.28,3551.11,-195.83
24,152,0.50,80.00,3355.32,3551.05,-195.73
25,157,0.50,80.00,3355.35,3550.99,-195.65
26,161,0.50,80.00,3355.37,3549.98,-194.60
27,166,0.50,80.00,3355.39,3550.14,-194.74
28,171,0.50,80.00,3355.41,3550.27,-194.86
29,176,0.50,80.00,3355.42,3550.37,-194.95
30,181,0.50,80.00,3355.43,3550.45,-195.02
31,187,0.50,80.00,3355.44,3550.52,-195.08
32,192,0.50,80.00,3355.44,3550.57,-195.13
33,196,0.50,80.00,3355.45,3551.59,-196.14
34,201,0.50,80.00,3355.45,3551.43,-195.97
35,208,0.50,80.00,3355.46,3551.30,-195.84
36,213,0.50,80.00,3355.46,3551.19,-195.74
37,218,0.50,80.00,3354.48,3551.11,-196.63
38,223,0.50,80.00,3353.70,3551.05,-197.34
39,228,0.50,80.00,3354.06,3549.04,-194.98
40,233,0.50,80.00,3355.32,3550.36,-195.05
41,238,0.50,80.00,3356.32,3551.42,-195.10
42,243,0.50,80.00,3357.13,3551.30,-194.17
43,248,0.50,80.00,3357.77,3551.19,-193.42
44,253,0.50,80.00,3358.29,3551.11,-192.82
