#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,1,1.00,70.00,1836.90,2087.79,-250.89
1,37,1.00,70.00,1836.90,2087.42,-250.52
2,41,1.00,70.00,1836.90,2087.12,-250.22
3,46,1.00,70.00,1835.93,2086.88,-250.96
4,51,1.00,70.00,1836.13,2086.69,-250.57
5,56,1.00,70.00,1836.28,2087.52,-251.24
6,61,1.00,70.00,1836.41,2087.20,-250.79
7,66,1.00,70.00,1836.51,2086.95,-250.44
8,70,1.00,70.00,1836.59,2084.79,-248.20
9,75,1.00,70.00,1836.66,2085.02,-248.37
10,81,1.00,70.00,1836.71,2085.21,-248.50
11,88,1.00,70.00,1836.75,2085.35,-248.60
12,93,1.00,70.00,1836.78,2085.47,-248.69
13,98,1.00,70.00,1836.81,2085.56,-248.75
14,103,1.00,70.00,1836.83,2085.64,-248.81
15,108,1.00,70.00,1836.85,2084.72,-247.87
16,113,1.00,70.00,1836.86,2087.89,-251.03
17,117,1.00,70.00,1836.87,2087.50,-250.63
18,123,1.00,70.00,1836.88,2088.17,-251.29
19,128,1.00,70.00,1836.89,2087.72,-250.83
20,133,1.00,70.00,1836.89,2087.36,-250.47
21,138,1.00,70.00,1836.90,2087.08,-250.18
22,143,1.00,70.00,1836.90,2086.85,-249.95
23,150,1.00,70.00,1836.90,2086.67,-249.76
24,155,1.00,70.00,1836.91,2086.52,-249.62
25,159,1.00,70.00,1836.91,2086.40,-249.50
26,165,1.00,70.00,1836.91,2087.29,-250.38
27,170,1.00,70.00,1836.91,2087.99,-251.08
28,175,1.00,70.00,1836.91,2085.63,-248.72
29,180,1.00,70.00,1836.91,2086.67,-249.76
30,185,1.00,70.00,1836.91,2087.50,-250.59
31,189,1.00,70.00,1837.89,2088.16,-250.27
32,194,1.00,70.00,1838.67,2088.69,-250.02
33,199,1.00,70.00,1839.30,2089.12,-249.82
34,204,1.00,70.00,1839.80,2089.46,-249.66
35,212,1.00,70.00,1840.20,2089.73,-249.54
36,217,1.00,70.00,1840.52,2089.95,-249.43
37,222,1.00,70.00,1845.66,2090.12,-244.47
38,227,1.00,70.00,1844.88,2090.26,-245.38
39,232,1.00,70.00,1844.27,2090.37,-246.11
40,237,1.00,70.00,1843.77,2090.46,-246.69
41,241,1.00,70.00,1842.40,2090.53,-248.13
42,246,1.00,70.00,1841.30,2090.59,-249.29
43,252,1.00,70.00,1840.43,2090.64,-250.21
44,257,1.00,70.00,1840.70,2090.67,-249.97
45,262,1.00,70.00,1840.92,2090.70,-249.78
46,267,1.00,70.00,1841.09,2090.73,-249.63
47,274,1.00,70.00,1840.26,2092.70,-252.44
48,279,1.00,70.00,1840.57,2092.32,-251.76
49,283,1.00,70.00,1839.84,2091.05,-251.21
50,288,1.00,70.00,1840.23,2090.02,-249.80
51,294,1.00,70.00,1840.54,2089.21,-248.66
52,299,1.00,70.00,1839.82,2088.55,-248.74
53,304,1.00,70.00,1839.24,2088.03,-248.79
54,309,1.00,70.00,1838.77,2087.61,-248.84
55,314,1.00,70.00,1838.40,2087.28,-248.88
56,318,1.00,70.00,1838.10,2087.01,-248.91
57,323,1.00,70.00,1837.87,2086.79,-248.93
58,328,1.00,70.00,1837.67,2086.62,-248.95
59,336,1.00,70.00,1837.52,2085.51,-247.99
60,341,1.00,70.00,1837.40,2085.59,-248.19
61,346,1.00,70.00,1837.30,2085.66,-248.36
62,351,1.00,70.00,1837.23,2085.72,-248.49
63,355,1.00,70.00,1837.16,2085.76,-248.60
64,361,1.00,70.00,1837.11,2085.80,-248.68
65,365,1.00,70.00,1837.07,2085.83,-248.75
66,370,1.00,70.00,1837.04,2085.85,-248.81
67,375,1.00,70.00,1837.02,2085.87,-248.85
68,381,1.00,70.00,1839.93,2085.88,-245.95
69,386,1.00,70.00,1839.32,2085.89,-246.57
70,390,1.00,70.00,1838.84,2085.90,-247.06
