#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,1,0.50,65.00,1594.35,1790.51,-196.15
1,34,0.50,65.00,1594.04,1791.00,-196.96
2,39,0.50,65.00,1594.76,1791.39,-196.63
3,44,0.50,65.00,1594.36,1791.71,-197.34
4,49,0.50,65.00,1595.02,1791.96,-196.94
5,53,0.50,65.00,1594.57,1792.16,-197.59
6,58,0.50,65.00,1597.14,1792.32,-195.18
7,64,0.50,65.00,1596.27,1792.45,-196.18
8,69,0.50,65.00,1595.57,1792.56,-196.99
9,74,0.50,65.00,1595.01,1792.64,-197.63
10,79,0.50,65.00,1595.54,1792.70,-197.16
11,85,0.50,65.00,1595.96,1792.76,-196.79
12,90,0.50,65.00,1595.33,1792.80,-197.47
13,95,0.50,65.00,1594.81,1792.83,-198.02
14,100,0.50,65.00,1594.41,1792.86,-198.45
15,106,0.50,65.00,1594.08,1792.88,-198.80
16,111,0.50,65.00,1593.82,1792.90,-199.08
17,115,0.50,65.00,1593.61,1792.91,-199.30
18,120,0.50,65.00,1594.42,1792.92,-198.51
19,125,0.50,65.00,1594.09,1792.93,-198.84
20,130,0.50,65.00,1593.83,1792.94,-199.11
21,135,0.50,65.00,1593.62,1792.95,-199.33
22,139,0.50,65.00,1592.47,1792.95,-200.48
23,147,0.50,65.00,1592.53,1792.95,-200.42
24,152,0.50,65.00,1593.56,1792.96,-199.40
25,157,0.50,65.00,1594.38,1792.96,-198.58
26,162,0.50,65.00,1595.03,1792.96,-197.93
27,167,0.50,65.00,1595.56,1792.96,-197.41
28,172,0.50,65.00,1595.98,1792.96,-196.99
29,176,0.50,65.00,1596.31,1792.97,-196.65
30,181,0.50,65.00,1596.58,1792.97,-196.38
31,186,0.50,65.00,1596.80,1792.97,-196.17
32,192,0.50,65.00,1596.97,1792.97,-196.00
33,197,0.50,65.00,1597.11,1796.87,-199.77
34,201,0.50,65.00,1597.22,1796.09,-198.88
35,208,0.50,65.00,1597.30,1795.47,-198.16
36,213,0.50,65.00,1597.37,1794.97,-197.59
37,218,0.50,65.00,1596.45,1794.57,-198.11
38,223,0.50,65.00,1596.69,1794.25,-197.55
39,228,0.50,65.00,1596.89,1793.99,-197.11
40,234,0.50,65.00,1597.04,1796.72,-199.68
41,238,0.50,65.00,1597.16,1795.97,-198.80
42,243,0.50,65.00,1597.26,1795.37,-198.11
43,248,0.50,65.00,1596.36,1794.89,-198.52
44,253,0.50,65.00,1595.65,1795.48,-199.83
45,258,0.50,65.00,1596.05,1794.98,-198.93
46,263,0.50,65.00,1596.37,1794.58,-198.21
47,270,0.50,65.00,1596.63,1794.26,-197.63
