#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,1,1.00,80.00,2752.03,2998.23,-246.20
1,37,1.00,80.00,2750.65,2999.36,-248.72
2,42,1.00,80.00,2750.52,3000.27,-249.75
3,47,1.00,80.00,2751.39,3001.00,-249.61
4,51,1.00,80.00,2752.09,3000.60,-248.51
5,56,1.00,80.00,2751.67,3000.29,-248.62
6,61,1.00,80.00,2752.31,3000.04,-247.72
7,67,1.00,80.00,2752.83,3001.79,-248.96
8,72,1.00,80.00,2753.24,3002.21,-248.97
9,76,1.00,80.00,2753.57,3001.57,-248.00
10,81,1.00,80.00,2753.83,3000.09,-246.26
11,88,1.00,80.00,2754.04,2999.87,-245.83
12,93,1.00,80.00,2753.23,2998.73,-245.49
13,98,1.00,80.00,2755.52,2997.81,-242.29
14,103,1.00,80.00,2754.41,2995.12,-240.71
15,109,1.00,80.00,2754.51,2994.93,-240.42
16,114,1.00,80.00,2753.61,2994.77,-241.16
17,118,1.00,80.00,2753.86,2995.62,-241.76
18,123,1.00,80.00,2754.07,2994.35,-240.28
19,128,1.00,80.00,2753.25,2994.31,-241.05
20,133,1.00,80.00,2752.60,2995.25,-242.65
21,138,1.00,80.00,2753.06,2996.00,-242.95
22,143,1.00,80.00,2752.45,2994.66,-242.21
23,150,1.00,80.00,2752.93,2994.55,-241.62
24,156,1.00,80.00,2753.32,2995.45,-242.12
25,160,1.00,80.00,2754.61,2995.19,-240.57
26,165,1.00,80.00,2754.67,2994.98,-240.31
27,170,1.00,80.00,2754.71,2994.81,-240.10
28,175,1.00,80.00,2753.77,2995.65,-241.88
29,180,1.00,80.00,2753.01,2996.33,-243.31
30,185,1.00,80.00,2752.41,2995.89,-243.48
31,190,1.00,80.00,2751.93,2995.54,-243.61
32,195,1.00,80.00,2753.50,2996.24,-242.74
33,200,1.00,80.00,2752.80,2994.84,-242.04
34,205,1.00,80.00,2753.21,2995.68,-242.46
35,212,1.00,80.00,2757.45,2996.35,-238.89
36,217,1.00,80.00,2756.94,2996.88,-239.94
37,222,1.00,80.00,2756.53,2998.29,-241.76
38,227,1.00,80.00,2756.20,2999.41,-243.21
39,232,1.00,80.00,2754.96,3000.31,-245.35
40,238,1.00,80.00,2754.94,3001.03,-246.08
41,242,1.00,80.00,2754.93,3000.63,-245.70
42,247,1.00,80.00,2754.92,3000.31,-245.39
43,252,1.00,80.00,2754.91,3001.03,-246.11
44,257,1.00,80.00,2754.91,3001.60,-246.69
45,262,1.00,80.00,2753.93,3001.09,-247.16
46,267,1.00,80.00,2754.12,3000.67,-246.56
47,274,1.00,80.00,2754.27,3001.32,-247.05
48,280,1.00,80.00,2754.39,3000.86,-246.47
49,284,1.00,80.00,2753.51,3000.49,-246.98
50,289,1.00,80.00,2752.81,3001.18,-248.36
51,294,1.00,80.00,2752.25,3001.72,-249.47
52,299,1.00,80.00,2752.78,3001.18,-248.41
53,304,1.00,80.00,2753.20,3000.75,-247.55
54,309,1.00,80.00,2753.53,3000.41,-246.87
55,313,1.00,80.00,2753.80,3001.11,-247.30
56,318,1.00,80.00,2754.02,2999.71,-245.69
57,324,1.00,80.00,2754.19,2997.62,-243.43
58,329,1.00,80.00,2754.33,2995.95,-241.62
59,336,1.00,80.00,2754.44,2994.61,-240.17
60,341,1.00,80.00,2754.53,2993.54,-239.01
61,346,1.00,80.00,2754.60,2992.68,-238.08
62,351,1.00,80.00,2754.66,2992.98,-238.32
63,356,1.00,80.00,2754.70,2993.21,-238.51
64,360,1.00,80.00,2753.76,2992.42,-238.66
65,366,1.00,80.00,2753.01,2991.79,-238.78
66,371,1.00,80.00,2752.41,2991.28,-238.87
67,376,1.00,80.00,2751.93,2990.88,-238.95
68,381,1.00,80.00,2756.42,2990.55,-234.13
69,386,1.00,80.00,2755.14,2990.29,-235.15
70,390,1.00,80.00,2754.11,2990.09,-235.98
71,398,1.00,80.00,2753.29,2990.90,-237.61
72,403,1.00,80.00,2752.63,2990.57,-237.94
73,408,1.00,80.00,2752.11,2991.28,-239.18
74,413,1.00,80.00,2751.68,2991.86,-240.17
75,418,1.00,80.00,2751.35,2992.31,-240.96
76,423,1.00,80.00,2751.08,2990.72,-239.65
77,428,1.00,80.00,2747.93,2990.43,-242.50
78,433,1.00,80.00,2748.35,2990.20,-241.85
79,437,1.00,80.00,2748.68,2992.94,-244.26
80,442,1.00,80.00,2748.94,2994.16,-245.21
81,447,1.00,80.00,2749.15,2995.13,-245.98
82,453,1.00,80.00,2749.32,2995.91,-246.59
83,460,1.00,80.00,2750.43,2997.51,-247.07
84,465,1.00,80.00,2750.35,2997.81,-247.46
85,470,1.00,80.00,2753.21,2998.05,-244.85
86,475,1.00,80.00,2752.57,2998.25,-245.68
87,479,1.00,80.00,2752.05,2998.40,-246.35
88,484,1.00,80.00,2751.64,2996.57,-244.93
89,489,1.00,80.00,2751.31,2997.06,-245.75
90,495,1.00,80.00,2753.98,2998.43,-244.45
91,500,1.00,80.00,2753.18,2998.55,-245.37
92,505,1.00,80.00,2752.55,2998.65,-246.10
93,510,1.00,80.00,2752.04,2998.72,-246.68
94,546,1.00,80.00,2752.61,2998.78,-246.17
95,553,1.00,80.00,2752.09,2995.90,-243.81
96,558,1.00,80.00,2751.67,2996.52,-244.86
97,563,1.00,80.00,2749.38,2995.07,-245.69
98,567,1.00,80.00,2749.51,2994.89,-245.38
99,572,1.00,80.00,2749.60,2994.74,-245.13
100,578,1.00,80.00,2749.68,2994.62,-244.93
101,583,1.00,80.00,2749.75,2993.55,-243.80
102,588,1.00,80.00,2749.80,2992.69,-242.89
103,593,1.00,80.00,2749.84,2992.98,-243.14
104,598,1.00,80.00,2749.87,2993.21,-243.34
105,602,1.00,80.00,2749.90,2992.42,-242.52
106,610,1.00,80.00,2750.89,2992.76,-241.87
107,615,1.00,80.00,2750.71,2994.02,-243.30
108,621,1.00,80.00,2750.57,2993.06,-242.49
109,625,1.00,80.00,2750.46,2992.30,-241.85
110,630,1.00,80.00,2750.37,2992.67,-242.30
111,635,1.00,80.00,2750.29,2992.96,-242.67
112,640,1.00,80.00,2750.23,2993.20,-242.97
113,645,1.00,80.00,2748.23,2993.39,-245.15
114,649,1.00,80.00,2749.56,2993.54,-243.97
115,655,1.00,80.00,2749.65,2993.66,-244.01
116,659,1.00,80.00,2749.72,2993.76,-244.03
117,665,1.00,80.00,2749.78,2992.86,-243.08
118,673,1.00,80.00,2749.82,2993.11,-243.29
119,677,1.00,80.00,2749.86,2993.32,-243.46
120,682,1.00,80.00,2749.89,2992.51,-242.62
121,687,1.00,80.00,2749.91,2992.83,-242.92
122,692,1.00,80.00,2749.93,2993.09,-243.17
123,697,1.00,80.00,2750.92,2993.30,-242.39
124,702,1.00,80.00,2751.71,2992.49,-240.78
125,707,1.00,80.00,2751.37,2992.82,-241.45
126,712,1.00,80.00,2746.21,2993.09,-246.87
127,717,1.00,80.00,2746.97,2992.32,-245.35
128,722,1.00,80.00,2747.58,2990.73,-243.16
129,727,1.00,80.00,2749.04,2991.41,-242.38
130,734,1.00,80.00,2750.21,2990.01,-239.80
131,739,1.00,80.00,2754.07,2991.81,-237.74
132,744,1.00,80.00,2754.23,2993.25,-239.02
133,750,1.00,80.00,2755.34,2992.45,-237.11
134,755,1.00,80.00,2755.25,2992.79,-237.54
135,759,1.00,80.00,2755.18,2993.06,-237.89
136,764,1.00,80.00,2755.12,2993.28,-238.16
137,769,1.00,80.00,2755.07,2994.43,-239.36
138,774,1.00,80.00,2756.99,2994.37,-237.38
139,779,1.00,80.00,2756.57,2994.32,-237.76
140,784,1.00,80.00,2756.23,2993.31,-237.08
141,792,1.00,80.00,2755.96,2994.45,-238.49
142,797,1.00,80.00,2755.74,2994.39,-238.65
143,802,1.00,80.00,2755.57,2994.34,-238.77
144,806,1.00,80.00,2754.46,2995.28,-240.82
145,811,1.00,80.00,2754.54,2997.98,-243.44
146,816,1.00,80.00,2754.61,2998.19,-243.58
147,821,1.00,80.00,2754.67,2997.38,-242.71
148,826,1.00,80.00,2754.71,2997.71,-243.00
149,831,1.00,80.00,2754.74,2996.02,-241.27
150,836,1.00,80.00,2754.77,2996.62,-241.85
151,841,1.00,80.00,2753.82,2996.12,-242.31
152,846,1.00,80.00,2754.03,2996.70,-242.67
153,853,1.00,80.00,2753.22,2997.17,-243.94
154,858,1.00,80.00,2752.58,2997.54,-244.96
155,863,1.00,80.00,2752.06,2996.86,-244.80
156,868,1.00,80.00,2751.65,2996.32,-244.66
157,873,1.00,80.00,2752.30,2996.86,-244.56
158,878,1.00,80.00,2751.84,2997.29,-245.45
159,883,1.00,80.00,2751.47,2996.66,-245.19
160,888,1.00,80.00,2751.18,2996.16,-244.98
161,893,1.00,80.00,2750.94,2991.85,-240.91
162,898,1.00,80.00,2749.78,2993.28,-243.51
163,903,1.00,80.00,2749.82,2991.50,-241.68
164,911,1.00,80.00,2749.86,2992.03,-242.17
165,915,1.00,80.00,2752.82,2993.43,-240.61
166,921,1.00,80.00,2751.28,2993.57,-242.29
167,925,1.00,80.00,2751.02,2994.66,-243.64
168,930,1.00,80.00,2750.82,2995.53,-244.72
169,935,1.00,80.00,2750.65,2996.23,-245.58
170,940,1.00,80.00,2750.52,2995.81,-245.29
171,945,1.00,80.00,2750.42,2996.46,-246.04
172,950,1.00,80.00,2750.33,2996.97,-246.63
173,954,1.00,80.00,2750.27,2997.38,-247.11
174,959,1.00,80.00,2749.24,2997.71,-248.47
175,965,1.00,80.00,2749.39,2997.97,-248.58
176,973,1.00,80.00,2750.49,2998.18,-247.69
177,977,1.00,80.00,2751.37,2998.35,-246.98
178,982,1.00,80.00,2752.07,2998.48,-246.41
179,987,1.00,80.00,2752.63,2998.59,-245.96
180,992,1.00,80.00,2753.08,2998.68,-245.60
181,997,1.00,80.00,2753.44,2998.75,-245.30
182,1002,1.00,80.00,2752.75,2998.80,-246.05
183,1007,1.00,80.00,2753.18,2998.85,-245.67
184,1012,1.00,80.00,2753.52,2997.91,-244.39
185,1017,1.00,80.00,2753.79,2998.13,-244.34
186,1022,1.00,80.00,2754.01,2998.31,-244.30
187,1027,1.00,80.00,2754.19,2998.45,-244.27
188,1035,1.00,80.00,2754.33,2998.57,-244.24
189,1039,1.00,80.00,2754.44,2998.66,-244.22
190,1044,1.00,80.00,2753.55,2998.73,-245.18
191,1050,1.00,80.00,2752.84,2997.81,-244.97
192,1055,1.00,80.00,2753.25,2996.10,-242.85
193,1060,1.00,80.00,2753.58,2995.71,-242.13
194,1065,1.00,80.00,2753.84,2995.40,-241.56
195,1069,1.00,80.00,2754.05,2995.14,-241.10
196,1074,1.00,80.00,2754.21,2992.01,-237.80
197,1079,1.00,80.00,2754.35,2992.44,-238.09
198,1084,1.00,80.00,2754.45,2991.80,-237.35
199,1093,1.00,80.00,2753.56,2992.27,-238.71
200,1097,1.00,80.00,2752.85,2995.57,-242.72
201,1102,1.00,80.00,2752.28,2995.29,-243.01
202,1107,1.00,80.00,2751.82,2996.03,-244.21
203,1112,1.00,80.00,2751.46,2995.66,-244.20
204,1117,1.00,80.00,2751.17,2996.33,-245.16
205,1122,1.00,80.00,2750.93,2994.92,-243.98
206,1126,1.00,80.00,2750.75,2994.76,-244.01
207,1131,1.00,80.00,2750.60,2994.64,-244.04
208,1137,1.00,80.00,2750.48,2997.47,-246.99
209,1142,1.00,80.00,2750.38,2996.80,-246.42
210,1149,1.00,80.00,2750.31,2996.27,-245.96
211,1154,1.00,80.00,2751.22,2996.82,-245.60
212,1159,1.00,80.00,2750.98,2995.31,-244.33
