#, ElapsedTime[ms], Freq[Hz], Duty[%], Pres1[Pa], Pres2[Pa], Pres_diff[Pa]
0,0,0.50,70.00,2349.10,2806.10,-457.01
1,34,0.50,70.00,2349.20,2806.60,-457.40
2,39,0.50,70.00,2350.26,2807.00,-456.74
3,44,0.50,70.00,2350.13,2807.32,-457.19
4,49,0.50,70.00,2350.02,2807.57,-457.55
5,53,0.50,70.00,2349.94,2807.78,-457.84
6,58,0.50,70.00,2349.87,2807.94,-458.07
7,63,0.50,70.00,2349.82,2808.07,-458.25
8,69,0.50,70.00,2349.78,2808.18,-458.40
9,74,0.50,70.00,2348.77,2806.31,-457.54
10,79,0.50,70.00,2348.94,2806.76,-457.83
11,115,0.50,70.00,2348.09,2807.13,-459.04
12,120,0.50,70.00,2348.40,2807.42,-459.03
13,125,0.50,70.00,2347.66,2807.66,-459.99
14,130,0.50,70.00,2348.05,2807.84,-459.79
15,135,0.50,70.00,2348.36,2807.99,-459.63
16,140,0.50,70.00,2349.59,2808.11,-458.52
17,144,0.50,70.00,2348.62,2808.21,-459.59
18,149,0.50,70.00,2352.72,2808.29,-455.57
19,155,0.50,70.00,2351.12,2808.35,-457.23
20,160,0.50,70.00,2350.82,2808.40,-457.58
21,165,0.50,70.00,2348.62,2808.44,-459.81
22,170,0.50,70.00,2348.82,2808.47,-459.65
23,176,0.50,70.00,2348.00,2807.52,-459.51
24,181,0.50,70.00,2347.35,2805.78,-458.43
25,186,0.50,70.00,2346.82,2805.37,-458.54
26,191,0.50,70.00,2346.40,2804.06,-457.65
27,197,0.50,70.00,2350.95,2803.01,-452.06
28,202,0.50,70.00,2348.73,2802.18,-453.45
29,206,0.50,70.00,2345.98,2803.46,-457.48
30,211,0.50,70.00,2344.75,2802.53,-457.78
31,216,0.50,70.00,2344.74,2801.79,-457.05
32,221,0.50,70.00,2343.76,2801.20,-457.43
33,226,0.50,70.00,2342.98,2800.72,-457.74
34,230,0.50,70.00,2342.35,2800.35,-457.99
35,238,0.50,70.00,2342.83,2801.02,-458.19
36,243,0.50,70.00,2344.18,2800.58,-456.40
37,248,0.50,70.00,2344.29,2803.16,-458.87
38,253,0.50,70.00,2344.38,2802.29,-457.91
39,258,0.50,70.00,2344.45,2802.58,-458.13
40,262,0.50,70.00,2343.53,2801.83,-458.30
41,267,0.50,70.00,2342.79,2801.23,-458.44
42,272,0.50,70.00,2342.20,2800.75,-458.55
43,277,0.50,70.00,2341.73,2800.36,-458.63
44,283,0.50,70.00,2341.35,2801.03,-459.68
45,288,0.50,70.00,2341.05,2801.57,-460.52
46,292,0.50,70.00,2340.81,2801.02,-460.21
47,299,0.50,70.00,2341.59,2801.56,-459.97
48,304,0.50,70.00,2341.24,2802.97,-461.72
49,309,0.50,70.00,2340.96,2803.11,-462.15
50,314,0.50,70.00,2341.72,2802.26,-460.54
51,319,0.50,70.00,2342.32,2802.55,-460.23
52,325,0.50,70.00,2341.82,2802.78,-460.96
53,329,0.50,70.00,2343.38,2802.97,-459.59
54,334,0.50,70.00,2343.65,2803.12,-459.47
55,339,0.50,70.00,2343.86,2802.26,-458.39
56,344,0.50,70.00,2340.13,2802.55,-462.42
57,349,0.50,70.00,2340.07,2803.76,-463.68
58,353,0.50,70.00,2341.00,2803.75,-462.74
59,360,0.50,70.00,2342.72,2804.72,-461.99
60,366,0.50,70.00,2344.10,2804.52,-460.41
61,371,0.50,70.00,2344.23,2804.36,-460.13
62,376,0.50,70.00,2342.37,2804.23,-461.85
63,381,0.50,70.00,2342.84,2803.15,-460.30
64,385,0.50,70.00,2343.22,2802.28,-459.06
65,390,0.50,70.00,2343.52,2803.55,-460.02
66,395,0.50,70.00,2344.74,2802.60,-457.86
67,400,0.50,70.00,2345.71,2802.82,-457.11
68,405,0.50,70.00,2345.52,2803.98,-458.46
69,411,0.50,70.00,2345.36,2803.92,-458.57
70,416,0.50,70.00,2346.21,2803.88,-457.67
71,422,0.50,70.00,2345.91,2804.82,-458.91
72,427,0.50,70.00,2344.70,2805.58,-460.88
73,432,0.50,70.00,2344.70,2806.18,-461.48
74,437,0.50,70.00,2344.71,2806.66,-461.96
75,442,0.50,70.00,2340.81,2808.03,-467.22
76,447,0.50,70.00,2340.61,2808.14,-467.53
77,452,0.50,70.00,2342.41,2808.23,-465.82
78,457,0.50,70.00,2343.85,2808.30,-464.45
79,462,0.50,70.00,2344.03,2808.36,-464.33
80,467,0.50,70.00,2344.17,2808.41,-464.24
81,472,0.50,70.00,2344.28,2808.44,-464.17
82,477,0.50,70.00,2345.34,2808.47,-463.13
83,484,0.50,70.00,2346.20,2808.50,-462.30
84,489,0.50,70.00,2344.93,2808.52,-463.59
85,494,0.50,70.00,2345.86,2808.53,-462.67
86,499,0.50,70.00,2345.64,2808.55,-462.91
