time,72.5,71.52,70.54,69.56,68.58,67.6,66.62,65.64,64.66,63.68,62.7,61.72,60.74,59.76,58.78,57.8,56.82,55.84,54.86,53.88,52.9,51.92,50.94,49.96,48.98,48,47.02,46.04,45.06,44.08,43.1,42.12,41.14,40.16,39.18,38.2,37.22,36.24,35.26,34.28
1.12,28.056291,31.173656,21.821559,24.938925,14.028145,9.352097,6.234731,4.676048,1.558683,-6.234731,-9.352097,-9.352097,-17.145511,-17.145511,-17.145511,-18.704194,-20.262877,-23.380242,-20.262877,-31.173656,-34.291022,-28.056291,-42.084436,-51.436533,-42.084436,-38.96707,-40.525753,-46.760485,-51.436533,-51.436533,-57.671264,-54.553899,-52.995216,-52.995216,-51.436533,-56.112581,-56.112581,-56.112581,-59.229947,-63.905996
1.148,32.732339,37.408388,28.056291,24.938925,20.262877,20.262877,17.145511,12.469463,6.234731,6.234731,6.234731,-6.234731,-4.676048,-6.234731,-17.145511,-14.028145,-17.145511,-21.821559,-24.938925,-28.056291,-28.056291,-31.173656,-34.291022,-35.849705,-40.525753,-40.525753,-37.408388,-37.408388,-43.643119,-43.643119,-46.760485,-49.87785,-48.319167,-48.319167,-54.553899,-52.995216,-56.112581,-57.671264,-57.671264,-56.112581
1.176,59.229947,56.112581,51.436533,40.525753,35.849705,31.173656,24.938925,24.938925,14.028145,15.586828,12.469463,12.469463,6.234731,-1.558683,-9.352097,-10.91078,-12.469463,-17.145511,-17.145511,-18.704194,-21.821559,-21.821559,-18.704194,-21.821559,-24.938925,-29.614974,-29.614974,-35.849705,-32.732339,-34.291022,-38.96707,-40.525753,-40.525753,-43.643119,-48.319167,-46.760485,-43.643119,-49.87785,-51.436533,-48.319167
1.204,48.319167,51.436533,52.995216,48.319167,40.525753,32.732339,35.849705,32.732339,32.732339,35.849705,17.145511,14.028145,12.469463,7.793414,1.558683,6.234731,3.117366,-6.234731,-9.352097,-9.352097,-14.028145,-18.704194,-29.614974,-23.380242,-18.704194,-26.497608,-24.938925,-26.497608,-32.732339,-34.291022,-40.525753,-40.525753,-42.084436,-38.96707,-38.96707,-35.849705,-31.173656,-46.760485,-46.760485,-43.643119
1.232,48.319167,56.112581,56.112581,45.201802,45.201802,52.995216,46.760485,35.849705,28.056291,29.614974,24.938925,23.380242,23.380242,18.704194,12.469463,6.234731,-14.028145,-4.676048,-6.234731,-6.234731,-9.352097,-10.91078,-7.793414,-12.469463,-17.145511,-20.262877,-24.938925,-21.821559,-26.497608,-24.938925,-24.938925,-28.056291,-31.173656,-32.732339,-32.732339,-35.849705,-48.319167,-40.525753,-40.525753,-35.849705
1.26,67.023361,74.816775,60.78863,67.023361,57.671264,60.78863,46.760485,45.201802,43.643119,43.643119,38.96707,31.173656,29.614974,24.938925,23.380242,23.380242,20.262877,17.145511,15.586828,9.352097,9.352097,4.676048,-6.234731,-7.793414,-10.91078,-14.028145,-12.469463,-17.145511,-28.056291,-15.586828,-23.380242,-21.821559,-23.380242,-26.497608,-31.173656,-32.732339,-26.497608,-23.380242,-28.056291,-29.614974
1.288,84.168872,85.727555,73.258092,68.582044,63.905996,59.229947,60.78863,60.78863,51.436533,42.084436,35.849705,37.408388,32.732339,26.497608,26.497608,23.380242,29.614974,23.380242,17.145511,15.586828,14.028145,15.586828,7.793414,7.793414,6.234731,-3.117366,-6.234731,-7.793414,-14.028145,-12.469463,-15.586828,-15.586828,-17.145511,-21.821559,-24.938925,-18.704194,-23.380242,-21.821559,-21.821559,-26.497608
1.316,90.403603,85.727555,82.610189,82.610189,74.816775,60.78863,59.229947,65.464678,60.78863,52.995216,46.760485,43.643119,43.643119,38.96707,37.408388,31.173656,29.614974,26.497608,21.821559,18.704194,17.145511,15.586828,14.028145,14.028145,9.352097,9.352097,7.793414,3.117366,-9.352097,-10.91078,-9.352097,-9.352097,-9.352097,-10.91078,-12.469463,-15.586828,-15.586828,-14.028145,-17.145511,-23.380242
1.344,90.403603,93.520969,85.727555,90.403603,93.520969,68.582044,63.905996,63.905996,63.905996,51.436533,48.319167,49.87785,43.643119,45.201802,48.319167,34.291022,37.408388,35.849705,31.173656,26.497608,26.497608,17.145511,12.469463,14.028145,6.234731,15.586828,14.028145,12.469463,9.352097,7.793414,6.234731,10.91078,6.234731,-6.234731,-9.352097,-12.469463,-23.380242,-21.821559,-12.469463,-12.469463
1.372,110.66648,112.225163,109.107797,107.549114,105.990432,73.258092,71.69941,68.582044,65.464678,57.671264,59.229947,56.112581,57.671264,42.084436,40.525753,40.525753,40.525753,40.525753,38.96707,35.849705,35.849705,31.173656,28.056291,23.380242,17.145511,20.262877,18.704194,15.586828,17.145511,15.586828,14.028145,12.469463,9.352097,9.352097,9.352097,6.234731,14.028145,18.704194,-9.352097,-6.234731
1.4,118.459894,118.459894,102.873066,105.990432,109.107797,101.314383,63.905996,71.69941,71.69941,63.905996,67.023361,71.69941,65.464678,60.78863,63.905996,60.78863,51.436533,45.201802,48.319167,48.319167,45.201802,35.849705,38.96707,38.96707,29.614974,24.938925,26.497608,26.497608,28.056291,21.821559,21.821559,20.262877,17.145511,21.821559,20.262877,14.028145,14.028145,18.704194,10.91078,6.234731
1.428,107.549114,113.783846,105.990432,90.403603,84.168872,79.492824,71.69941,74.816775,79.492824,79.492824,84.168872,63.905996,62.347313,59.229947,56.112581,60.78863,59.229947,56.112581,57.671264,51.436533,45.201802,43.643119,46.760485,38.96707,29.614974,32.732339,40.525753,42.084436,37.408388,21.821559,28.056291,28.056291,26.497608,20.262877,21.821559,20.262877,17.145511,17.145511,15.586828,17.145511
1.456,121.57726,112.225163,95.079652,91.962286,93.520969,87.286238,84.168872,82.610189,87.286238,82.610189,71.69941,74.816775,76.375458,82.610189,82.610189,63.905996,60.78863,56.112581,56.112581,59.229947,51.436533,52.995216,29.614974,46.760485,46.760485,40.525753,48.319167,51.436533,40.525753,37.408388,35.849705,35.849705,35.849705,32.732339,29.614974,26.497608,28.056291,28.056291,28.056291,21.821559
1.484,105.990432,110.66648,102.873066,99.7557,98.197018,96.638335,87.286238,85.727555,90.403603,90.403603,82.610189,77.934141,81.051507,76.375458,67.023361,62.347313,63.905996,62.347313,59.229947,62.347313,57.671264,63.905996,65.464678,67.023361,57.671264,56.112581,59.229947,49.87785,48.319167,45.201802,43.643119,43.643119,38.96707,37.408388,48.319167,35.849705,35.849705,37.408388,26.497608,24.938925
1.512,81.051507,98.197018,99.7557,99.7557,101.314383,99.7557,90.403603,91.962286,90.403603,88.844921,90.403603,85.727555,79.492824,84.168872,84.168872,68.582044,74.816775,71.69941,74.816775,68.582044,63.905996,59.229947,48.319167,59.229947,67.023361,57.671264,54.553899,49.87785,59.229947,59.229947,56.112581,49.87785,40.525753,45.201802,48.319167,48.319167,35.849705,32.732339,43.643119,38.96707
1.54,124.694625,121.57726,109.107797,101.314383,99.7557,93.520969,95.079652,95.079652,95.079652,95.079652,90.403603,82.610189,88.844921,88.844921,88.844921,79.492824,71.69941,77.934141,85.727555,74.816775,76.375458,67.023361,67.023361,70.140727,63.905996,67.023361,65.464678,63.905996,60.78863,57.671264,62.347313,56.112581,70.140727,56.112581,46.760485,48.319167,45.201802,43.643119,42.084436,45.201802
1.568,93.520969,101.314383,99.7557,102.873066,98.197018,101.314383,101.314383,93.520969,95.079652,90.403603,91.962286,96.638335,88.844921,77.934141,88.844921,93.520969,82.610189,77.934141,77.934141,79.492824,76.375458,71.69941,63.905996,63.905996,63.905996,63.905996,63.905996,73.258092,73.258092,71.69941,57.671264,62.347313,59.229947,54.553899,56.112581,57.671264,51.436533,48.319167,56.112581,56.112581
1.596,116.901211,123.135943,116.901211,101.314383,93.520969,95.079652,101.314383,93.520969,82.610189,95.079652,98.197018,87.286238,88.844921,88.844921,88.844921,82.610189,85.727555,87.286238,88.844921,82.610189,84.168872,85.727555,82.610189,74.816775,77.934141,84.168872,85.727555,71.69941,70.140727,67.023361,65.464678,70.140727,70.140727,65.464678,63.905996,63.905996,60.78863,63.905996,65.464678,63.905996
